"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.795	0.064	198.679	0
"RC.C"	0.185	0.115	1.602	0.109
"compatible.C"	0.304	0.115	2.639	0.008
"Item232_Critical_29"	-1.05	0.091	-11.528	0
"Item232_Critical_31"	-0.359	0.091	-3.942	0
"ItemCritical_0"	-8.74	0.091	-95.965	0
"ItemCritical_1"	-1.571	0.091	-17.253	0
"ItemCritical_10"	-8.241	0.091	-90.49	0
"ItemCritical_11"	-8.497	0.091	-93.301	0
"ItemCritical_12"	-8.698	0.091	-95.503	0
"ItemCritical_13"	-8.283	0.091	-90.943	0
"ItemCritical_14"	-7.89	0.091	-86.637	0
"ItemCritical_15"	-8.086	0.091	-88.784	0
"ItemCritical_16"	-8.275	0.091	-90.855	0
"ItemCritical_17"	-8.397	0.091	-92.194	0
"ItemCritical_18"	0.676	0.091	7.426	0
"ItemCritical_19"	-8.503	0.091	-93.365	0
"ItemCritical_2"	0.448	0.091	4.919	0
"ItemCritical_20"	-3.995	0.091	-43.862	0
"ItemCritical_21"	-9.026	0.091	-99.108	0
"ItemCritical_22"	-4.287	0.091	-47.07	0
"ItemCritical_23"	-1.83	0.091	-20.096	0
"ItemCritical_24"	-8.812	0.091	-96.754	0
"ItemCritical_25"	-8.684	0.091	-95.35	0
"ItemCritical_26"	-0.617	0.091	-6.773	0
"ItemCritical_27"	-6.297	0.091	-69.14	0
"ItemCritical_28"	2.183	0.091	23.967	0
"ItemCritical_29"	0.922	0.091	10.127	0
"ItemCritical_3"	-8.991	0.091	-98.723	0
"ItemCritical_30"	-8.328	0.091	-91.439	0
"ItemCritical_31"	-3.765	0.091	-41.345	0
"ItemCritical_32"	-2.752	0.091	-30.214	0
"ItemCritical_33"	-0.504	0.091	-5.536	0
"ItemCritical_34"	-1.409	0.091	-15.469	0
"ItemCritical_35"	-0.095	0.091	-1.048	0.295
"ItemCritical_36"	-0.106	0.091	-1.159	0.247
"ItemCritical_4"	-8.244	0.091	-90.522	0
"ItemCritical_5"	-4.46	0.091	-48.966	0
"ItemCritical_7"	-8.412	0.091	-92.366	0
"ItemCritical_8"	-8.374	0.091	-91.945	0
"ItemCritical_9"	-7.987	0.091	-87.698	0
"ItemMixed_1"	1.023	0.091	11.233	0
"ItemMixed_11"	-4.363	0.091	-47.91	0
"ItemMixed_12"	-3.815	0.091	-41.893	0
"ItemMixed_13"	-4.444	0.091	-48.791	0
"ItemMixed_14"	-7.21	0.091	-79.166	0
"ItemMixed_15"	0.42	0.091	4.607	0
"ItemMixed_16"	-1.848	0.091	-20.287	0
"ItemMixed_17"	-8.642	0.091	-94.889	0
"ItemMixed_18"	-8.372	0.091	-91.923	0
"ItemMixed_19"	-0.958	0.091	-10.522	0
"ItemMixed_2"	-3.873	0.091	-42.527	0
"ItemMixed_21"	-5.798	0.091	-63.662	0
"ItemMixed_22"	1.496	0.091	16.422	0
"ItemMixed_23"	-3.656	0.091	-40.141	0
"ItemMixed_24"	-1.852	0.091	-20.337	0
"ItemMixed_25"	-4.8	0.091	-52.7	0
"ItemMixed_26"	-2.732	0.091	-30.001	0
"ItemMixed_27"	-5.41	0.091	-59.399	0
"ItemMixed_28"	-3.942	0.091	-43.285	0
"ItemMixed_29"	-8.621	0.091	-94.661	0
"ItemMixed_3"	-8.099	0.091	-88.923	0
"ItemMixed_30"	-4.232	0.091	-46.465	0
"ItemMixed_31"	2.735	0.091	30.025	0
"ItemMixed_32"	-5.53	0.091	-60.72	0
"ItemMixed_33"	-5.706	0.091	-62.653	0
"ItemMixed_34"	-8.334	0.091	-91.503	0
"ItemMixed_35"	1.497	0.091	16.437	0
"ItemMixed_36"	-0.973	0.091	-10.689	0
"ItemMixed_37"	-3.352	0.091	-36.81	0
"ItemMixed_38"	-0.558	0.091	-6.131	0
"ItemMixed_39"	-8.234	0.091	-90.415	0
"ItemMixed_4"	-8.054	0.091	-88.431	0
"ItemMixed_40"	-5.441	0.091	-59.742	0
"ItemMixed_41"	-3.594	0.091	-39.463	0
"ItemMixed_42"	-0.98	0.091	-10.765	0
"ItemMixed_43"	-5.617	0.091	-61.678	0
"ItemMixed_5"	-1.151	0.091	-12.643	0
"ItemMixed_6"	0.723	0.091	7.944	0
"ItemMixed_7"	-8.426	0.091	-92.517	0
"ItemMixed_8"	-5.967	0.091	-65.514	0
