"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	14.474	0.048	303.13	0
"RC.C"	-0.305	0.085	-3.576	0
"compatible.C"	0.619	0.085	7.246	0
"ItemMixed_11"	-5.849	0.068	-86.618	0
"ItemMixed_12"	-4.632	0.068	-68.597	0
"ItemMixed_13"	-5.109	0.068	-75.653	0
"ItemMixed_14"	-9.044	0.068	-133.926	0
"ItemMixed_15"	-0.626	0.068	-9.264	0
"ItemMixed_16"	-2.621	0.068	-38.819	0
"ItemMixed_17"	-9.253	0.068	-137.023	0
"ItemMixed_18"	-8.463	0.068	-125.321	0
"ItemMixed_19"	-2.644	0.068	-39.15	0
"ItemMixed_2"	-4.256	0.068	-63.03	0
"ItemMixed_21"	-6.061	0.068	-89.759	0
"ItemMixed_22"	0.289	0.068	4.28	0
"ItemMixed_23"	-4.575	0.068	-67.747	0
"ItemMixed_24"	-2.463	0.068	-36.474	0
"ItemMixed_25"	-4.922	0.068	-72.891	0
"ItemMixed_26"	-3.797	0.068	-56.225	0
"ItemMixed_27"	-6.882	0.068	-101.911	0
"ItemMixed_28"	-3.95	0.068	-58.488	0
"ItemMixed_29"	-8.931	0.068	-132.251	0
"ItemMixed_3"	-8.05	0.068	-119.216	0
"ItemMixed_30"	-4.011	0.068	-59.392	0
"ItemMixed_31"	2.098	0.068	31.066	0
"ItemMixed_32"	-6.974	0.068	-103.269	0
"ItemMixed_33"	-6.434	0.068	-95.281	0
"ItemMixed_34"	-9.377	0.068	-138.863	0
"ItemMixed_35"	0.199	0.068	2.941	0.003
"ItemMixed_36"	-1.741	0.068	-25.788	0
"ItemMixed_37"	-3.691	0.068	-54.652	0
"ItemMixed_38"	-1.148	0.068	-17.007	0
"ItemMixed_39"	-9.096	0.068	-134.7	0
"ItemMixed_4"	-8.695	0.068	-128.755	0
"ItemMixed_40"	-6.039	0.068	-89.435	0
"ItemMixed_41"	-3.708	0.068	-54.915	0
"ItemMixed_42"	-1.071	0.068	-15.854	0
"ItemMixed_43"	-6.707	0.068	-99.317	0
"ItemMixed_5"	-1.838	0.068	-27.223	0
"ItemMixed_6"	-0.606	0.068	-8.974	0
"ItemMixed_7"	-8.359	0.068	-123.785	0
"ItemMixed_8"	-6.915	0.068	-102.395	0
"ItemMixed_9"	-8.748	0.068	-129.541	0
"Item232_Critical_0"	-9.29	0.068	-137.571	0
"Item232_Critical_1"	-5.31	0.068	-78.639	0
"Item232_Critical_10"	-8.92	0.068	-132.099	0
"Item232_Critical_11"	-3.8	0.068	-56.273	0
"Item232_Critical_12"	-3.307	0.068	-48.97	0
"Item232_Critical_13"	-5.582	0.068	-82.658	0
"Item232_Critical_14"	-8.73	0.068	-129.28	0
"Item232_Critical_15"	-5.028	0.068	-74.454	0
"Item232_Critical_16"	-3.584	0.068	-53.077	0
"Item232_Critical_17"	-9.827	0.068	-145.525	0
"Item232_Critical_18"	-9.49	0.068	-140.533	0
"Item232_Critical_19"	-4.353	0.068	-64.465	0
"Item232_Critical_2"	-9.862	0.068	-146.045	0
"Item232_Critical_20"	-6.361	0.068	-94.204	0
"Item232_Critical_21"	-3.181	0.068	-47.107	0
"Item232_Critical_23"	-5.884	0.068	-87.131	0
"Item232_Critical_24"	-5.577	0.068	-82.587	0
"Item232_Critical_25"	-9.405	0.068	-139.269	0
"Item232_Critical_26"	-9.532	0.068	-141.159	0
"Item232_Critical_27"	-3.386	0.068	-50.148	0
"Item232_Critical_28"	-5.559	0.068	-82.326	0
"Item232_Critical_3"	-8.268	0.068	-122.436	0
"Item232_Critical_30"	-9.712	0.068	-143.823	0
"Item232_Critical_4"	-1.609	0.068	-23.829	0
"Item232_Critical_5"	-6.048	0.068	-89.568	0
"Item232_Critical_6"	-7.041	0.068	-104.267	0
"Item232_Critical_7"	-4.363	0.068	-64.614	0
"Item232_Critical_8"	-5.211	0.068	-77.173	0
"Item232_Critical_9"	-9.525	0.068	-141.045	0
"Item238_Critical_Vadv1"	-1.123	0.121	-9.295	0
"Item238_Critical_VAdv1"	-1.124	0.121	-9.303	0
"Item238_Critical_Vadv2"	0.29	0.068	4.301	0
"Item238_Critical_Vadv3"	-5.839	0.068	-86.473	0
"Item238_Critical_Vadv5"	-4.564	0.068	-67.582	0
"Item238_Critical_Vadv6"	-5.3	0.068	-78.479	0
"Item238_Critical_Vadv7"	-4.569	0.068	-67.655	0
"Item238_Critical_Vadv8"	-9.316	0.068	-137.954	0
"Item238_Critical_Vadv9"	-5.027	0.068	-74.437	0
"Item238_Critical_VN1"	-9.558	0.068	-141.547	0
"Item238_Critical_VN2"	-4.791	0.068	-70.95	0
"Item238_Critical_VN3"	-3.687	0.068	-54.595	0
"Item238_Critical_VN5"	-1.941	0.068	-28.74	0
"ItemCritical_6"	-8.582	0.068	-127.09	0
"EmbBias.C"	0.111	0.044	2.546	0.011
"SC.C"	1.114	0.095	11.665	0
"RC.C:compatible.C"	-0.184	0.171	-1.079	0.28
"RC.C:ItemMixed_11"	0.181	0.121	1.5	0.134
"RC.C:ItemMixed_12"	-0.073	0.121	-0.606	0.544
"RC.C:ItemMixed_13"	0.439	0.121	3.632	0
"RC.C:ItemMixed_14"	0.506	0.121	4.192	0
"RC.C:ItemMixed_15"	0.133	0.121	1.103	0.27
"RC.C:ItemMixed_16"	-0.141	0.121	-1.167	0.243
"RC.C:ItemMixed_17"	0.265	0.121	2.197	0.028
"RC.C:ItemMixed_18"	0.454	0.121	3.755	0
"RC.C:ItemMixed_19"	-1.291	0.121	-10.684	0
"RC.C:ItemMixed_2"	0.08	0.121	0.663	0.508
"RC.C:ItemMixed_21"	0.243	0.121	2.01	0.044
"RC.C:ItemMixed_22"	0.089	0.121	0.738	0.461
"RC.C:ItemMixed_23"	-0.479	0.121	-3.962	0
"RC.C:ItemMixed_24"	0.092	0.121	0.762	0.446
"RC.C:ItemMixed_25"	0.5	0.121	4.143	0
"RC.C:ItemMixed_26"	0.005	0.121	0.038	0.969
"RC.C:ItemMixed_27"	0.265	0.121	2.191	0.028
"RC.C:ItemMixed_28"	0.519	0.121	4.293	0
"RC.C:ItemMixed_29"	0.436	0.121	3.613	0
"RC.C:ItemMixed_3"	0.427	0.121	3.536	0
"RC.C:ItemMixed_30"	0.495	0.121	4.101	0
"RC.C:ItemMixed_31"	0.173	0.121	1.43	0.153
"RC.C:ItemMixed_32"	0.175	0.121	1.446	0.148
"RC.C:ItemMixed_33"	0.314	0.121	2.598	0.009
"RC.C:ItemMixed_34"	0.19	0.121	1.569	0.117
"RC.C:ItemMixed_35"	-0.269	0.121	-2.224	0.026
"RC.C:ItemMixed_36"	0.253	0.121	2.091	0.037
"RC.C:ItemMixed_37"	0.065	0.121	0.541	0.589
"RC.C:ItemMixed_38"	0.061	0.121	0.505	0.613
"RC.C:ItemMixed_39"	-0.079	0.121	-0.656	0.512
"RC.C:ItemMixed_4"	0.25	0.121	2.07	0.038
"RC.C:ItemMixed_40"	-0.259	0.121	-2.14	0.032
"RC.C:ItemMixed_41"	0.36	0.121	2.976	0.003
"RC.C:ItemMixed_42"	-0.144	0.121	-1.192	0.233
"RC.C:ItemMixed_43"	0.381	0.121	3.151	0.002
"RC.C:ItemMixed_5"	0.209	0.121	1.733	0.083
"RC.C:ItemMixed_6"	-0.023	0.121	-0.188	0.851
"RC.C:ItemMixed_7"	0.467	0.121	3.87	0
"RC.C:ItemMixed_8"	0.283	0.121	2.342	0.019
"RC.C:ItemMixed_9"	0.292	0.121	2.42	0.016
"RC.C:Item232_Critical_0"	0.378	0.121	3.131	0.002
"RC.C:Item232_Critical_1"	0.317	0.121	2.623	0.009
"RC.C:Item232_Critical_10"	0.015	0.121	0.125	0.901
"RC.C:Item232_Critical_11"	0.003	0.121	0.028	0.978
"RC.C:Item232_Critical_12"	0.197	0.121	1.631	0.103
"RC.C:Item232_Critical_13"	0.465	0.121	3.849	0
"RC.C:Item232_Critical_14"	0.189	0.121	1.564	0.118
"RC.C:Item232_Critical_15"	0.355	0.121	2.94	0.003
"RC.C:Item232_Critical_16"	0.106	0.121	0.876	0.381
"RC.C:Item232_Critical_17"	0.256	0.121	2.12	0.034
"RC.C:Item232_Critical_18"	0.332	0.121	2.745	0.006
"RC.C:Item232_Critical_19"	0.233	0.121	1.93	0.054
"RC.C:Item232_Critical_2"	0.321	0.121	2.655	0.008
"RC.C:Item232_Critical_20"	0.083	0.121	0.688	0.491
"RC.C:Item232_Critical_21"	0.327	0.121	2.705	0.007
"RC.C:Item232_Critical_23"	0.268	0.121	2.218	0.027
"RC.C:Item232_Critical_24"	0.213	0.121	1.765	0.078
"RC.C:Item232_Critical_25"	-0.079	0.121	-0.653	0.514
"RC.C:Item232_Critical_26"	0.363	0.121	3.007	0.003
"RC.C:Item232_Critical_27"	0.218	0.121	1.801	0.072
"RC.C:Item232_Critical_28"	0.112	0.121	0.927	0.354
"RC.C:Item232_Critical_3"	0.073	0.121	0.607	0.544
"RC.C:Item232_Critical_30"	0.273	0.121	2.262	0.024
"RC.C:Item232_Critical_4"	0.152	0.121	1.259	0.208
"RC.C:Item232_Critical_5"	0.167	0.121	1.382	0.167
"RC.C:Item232_Critical_6"	0.286	0.121	2.367	0.018
"RC.C:Item232_Critical_7"	0.213	0.121	1.766	0.077
"RC.C:Item232_Critical_8"	0.227	0.121	1.882	0.06
"RC.C:Item232_Critical_9"	0.125	0.121	1.035	0.301
"RC.C:Item238_Critical_Vadv1"	0.142	0.171	0.834	0.404
"RC.C:Item238_Critical_VAdv1"	0.137	0.171	0.802	0.423
"RC.C:Item238_Critical_Vadv2"	0.23	0.121	1.902	0.057
"RC.C:Item238_Critical_Vadv3"	0.136	0.121	1.129	0.259
"RC.C:Item238_Critical_Vadv5"	-0.075	0.121	-0.624	0.532
"RC.C:Item238_Critical_Vadv6"	0.128	0.121	1.057	0.291
"RC.C:Item238_Critical_Vadv7"	0.28	0.121	2.315	0.021
"RC.C:Item238_Critical_Vadv8"	0.327	0.121	2.71	0.007
"RC.C:Item238_Critical_Vadv9"	0.217	0.121	1.799	0.072
"RC.C:Item238_Critical_VN1"	0.179	0.121	1.479	0.139
"RC.C:Item238_Critical_VN2"	0.144	0.121	1.194	0.233
"RC.C:Item238_Critical_VN3"	0.218	0.121	1.804	0.071
"RC.C:Item238_Critical_VN5"	0.189	0.121	1.56	0.119
"RC.C:ItemCritical_6"	0.209	0.121	1.731	0.084
"compatible.C:ItemMixed_11"	-1.447	0.121	-11.979	0
"compatible.C:ItemMixed_12"	-0.869	0.121	-7.194	0
"compatible.C:ItemMixed_13"	-1.435	0.121	-11.879	0
"compatible.C:ItemMixed_14"	-1.096	0.121	-9.071	0
"compatible.C:ItemMixed_15"	0.036	0.121	0.297	0.766
"compatible.C:ItemMixed_16"	-0.738	0.121	-6.11	0
"compatible.C:ItemMixed_17"	-0.431	0.121	-3.567	0
"compatible.C:ItemMixed_18"	-1.452	0.121	-12.021	0
"compatible.C:ItemMixed_19"	-1.454	0.121	-12.034	0
"compatible.C:ItemMixed_2"	1.67	0.121	13.829	0
"compatible.C:ItemMixed_21"	0.262	0.121	2.168	0.03
"compatible.C:ItemMixed_22"	-1.471	0.121	-12.179	0
"compatible.C:ItemMixed_23"	1.332	0.121	11.03	0
"compatible.C:ItemMixed_24"	-0.313	0.121	-2.593	0.01
"compatible.C:ItemMixed_25"	-0.117	0.121	-0.965	0.335
"compatible.C:ItemMixed_26"	-0.336	0.121	-2.782	0.005
"compatible.C:ItemMixed_27"	-0.698	0.121	-5.776	0
"compatible.C:ItemMixed_28"	-1.593	0.121	-13.185	0
"compatible.C:ItemMixed_29"	0.237	0.121	1.964	0.05
"compatible.C:ItemMixed_3"	-0.368	0.121	-3.05	0.002
"compatible.C:ItemMixed_30"	-0.497	0.121	-4.111	0
"compatible.C:ItemMixed_31"	-0.354	0.121	-2.929	0.003
"compatible.C:ItemMixed_32"	-2.002	0.121	-16.573	0
"compatible.C:ItemMixed_33"	2.04	0.121	16.889	0
"compatible.C:ItemMixed_34"	-0.783	0.121	-6.478	0
"compatible.C:ItemMixed_35"	-1.433	0.121	-11.865	0
"compatible.C:ItemMixed_36"	-1.418	0.121	-11.736	0
"compatible.C:ItemMixed_37"	0.304	0.121	2.516	0.012
"compatible.C:ItemMixed_38"	-1.241	0.121	-10.271	0
"compatible.C:ItemMixed_39"	-0.802	0.121	-6.639	0
"compatible.C:ItemMixed_4"	-0.412	0.121	-3.41	0.001
"compatible.C:ItemMixed_40"	-0.721	0.121	-5.97	0
"compatible.C:ItemMixed_41"	0.839	0.121	6.943	0
"compatible.C:ItemMixed_42"	0.536	0.121	4.437	0
"compatible.C:ItemMixed_43"	-0.954	0.121	-7.899	0
"compatible.C:ItemMixed_5"	0.282	0.121	2.337	0.019
"compatible.C:ItemMixed_6"	-0.303	0.121	-2.509	0.012
"compatible.C:ItemMixed_7"	-1.669	0.121	-13.819	0
"compatible.C:ItemMixed_8"	-2.766	0.121	-22.896	0
"compatible.C:ItemMixed_9"	-0.827	0.121	-6.842	0
"compatible.C:Item232_Critical_0"	-0.85	0.121	-7.039	0
"compatible.C:Item232_Critical_1"	-0.83	0.121	-6.87	0
"compatible.C:Item232_Critical_10"	-1.068	0.121	-8.839	0
"compatible.C:Item232_Critical_11"	-1.844	0.121	-15.261	0
"compatible.C:Item232_Critical_12"	-1.588	0.121	-13.148	0
"compatible.C:Item232_Critical_13"	-0.572	0.121	-4.735	0
"compatible.C:Item232_Critical_14"	-1.559	0.121	-12.908	0
"compatible.C:Item232_Critical_15"	-1.175	0.121	-9.731	0
"compatible.C:Item232_Critical_16"	0.079	0.121	0.653	0.514
"compatible.C:Item232_Critical_17"	-0.431	0.121	-3.569	0
"compatible.C:Item232_Critical_18"	-0.906	0.121	-7.502	0
"compatible.C:Item232_Critical_19"	-0.827	0.121	-6.846	0
"compatible.C:Item232_Critical_2"	-0.817	0.121	-6.763	0
"compatible.C:Item232_Critical_20"	-1.065	0.121	-8.82	0
"compatible.C:Item232_Critical_21"	-1.025	0.121	-8.487	0
"compatible.C:Item232_Critical_23"	-0.954	0.121	-7.898	0
"compatible.C:Item232_Critical_24"	-0.159	0.121	-1.318	0.188
"compatible.C:Item232_Critical_25"	-0.919	0.121	-7.611	0
"compatible.C:Item232_Critical_26"	-0.561	0.121	-4.647	0
"compatible.C:Item232_Critical_27"	-1.203	0.121	-9.955	0
"compatible.C:Item232_Critical_28"	-0.334	0.121	-2.769	0.006
"compatible.C:Item232_Critical_3"	-0.672	0.121	-5.561	0
"compatible.C:Item232_Critical_30"	-0.915	0.121	-7.571	0
"compatible.C:Item232_Critical_4"	-0.609	0.121	-5.043	0
"compatible.C:Item232_Critical_5"	-0.672	0.121	-5.56	0
"compatible.C:Item232_Critical_6"	-0.863	0.121	-7.145	0
