"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.833	0.069	184.861	0
"RC.C"	0.4	0.124	3.224	0.001
"compatible.C"	0.236	0.124	1.902	0.057
"Item232_Critical_29"	-1.076	0.098	-10.958	0
"Item232_Critical_31"	-0.402	0.098	-4.093	0
"ItemCritical_0"	-8.745	0.098	-89.07	0
"ItemCritical_1"	-1.584	0.098	-16.134	0
"ItemCritical_10"	-8.313	0.098	-84.671	0
"ItemCritical_11"	-8.619	0.098	-87.79	0
"ItemCritical_12"	-8.756	0.098	-89.19	0
"ItemCritical_13"	-7.936	0.098	-80.833	0
"ItemCritical_14"	-7.663	0.098	-78.05	0
"ItemCritical_15"	-8.136	0.098	-82.87	0
"ItemCritical_16"	-7.803	0.098	-79.482	0
"ItemCritical_17"	-8.248	0.098	-84.013	0
"ItemCritical_18"	0.692	0.098	7.045	0
"ItemCritical_19"	-8.658	0.098	-88.19	0
"ItemCritical_2"	0.641	0.098	6.528	0
"ItemCritical_20"	-3.681	0.098	-37.49	0
"ItemCritical_21"	-8.873	0.098	-90.376	0
"ItemCritical_22"	-4.24	0.098	-43.184	0
"ItemCritical_23"	-1.743	0.098	-17.75	0
"ItemCritical_24"	-8.626	0.098	-87.863	0
"ItemCritical_25"	-8.726	0.098	-88.886	0
"ItemCritical_26"	-0.564	0.098	-5.743	0
"ItemCritical_27"	-6.279	0.098	-63.954	0
"ItemCritical_28"	2.267	0.098	23.093	0
"ItemCritical_29"	0.99	0.098	10.082	0
"ItemCritical_3"	-8.894	0.098	-90.597	0
"ItemCritical_30"	-7.987	0.098	-81.355	0
"ItemCritical_31"	-3.462	0.098	-35.265	0
"ItemCritical_32"	-2.75	0.098	-28.015	0
"ItemCritical_33"	-0.514	0.098	-5.232	0
"ItemCritical_34"	-1.355	0.098	-13.805	0
"ItemCritical_35"	-0.115	0.098	-1.175	0.24
"ItemCritical_36"	-0.086	0.098	-0.879	0.379
"ItemCritical_4"	-8.178	0.098	-83.301	0
"ItemCritical_5"	-4.202	0.098	-42.801	0
"ItemCritical_7"	-8.299	0.098	-84.528	0
"ItemCritical_8"	-8.157	0.098	-83.09	0
"ItemCritical_9"	-8.08	0.098	-82.304	0
"ItemMixed_1"	1.12	0.098	11.406	0
"ItemMixed_11"	-4.368	0.098	-44.494	0
"ItemMixed_12"	-3.681	0.098	-37.495	0
"ItemMixed_13"	-4.493	0.098	-45.761	0
"ItemMixed_14"	-7.122	0.098	-72.547	0
"ItemMixed_15"	0.338	0.098	3.44	0.001
"ItemMixed_16"	-1.979	0.098	-20.162	0
"ItemMixed_17"	-8.62	0.098	-87.805	0
"ItemMixed_18"	-8.416	0.098	-85.722	0
"ItemMixed_19"	-0.871	0.098	-8.868	0
"ItemMixed_2"	-3.965	0.098	-40.384	0
"ItemMixed_21"	-6.183	0.098	-62.979	0
"ItemMixed_22"	1.463	0.098	14.905	0
"ItemMixed_23"	-3.464	0.098	-35.281	0
"ItemMixed_24"	-1.852	0.098	-18.869	0
"ItemMixed_25"	-4.715	0.098	-48.027	0
"ItemMixed_26"	-2.702	0.098	-27.524	0
"ItemMixed_27"	-5.457	0.098	-55.582	0
"ItemMixed_28"	-3.904	0.098	-39.763	0
"ItemMixed_29"	-8.637	0.098	-87.977	0
"ItemMixed_3"	-7.918	0.098	-80.656	0
"ItemMixed_30"	-4.093	0.098	-41.693	0
"ItemMixed_31"	2.639	0.098	26.877	0
"ItemMixed_32"	-5.569	0.098	-56.725	0
"ItemMixed_33"	-5.731	0.098	-58.379	0
"ItemMixed_34"	-8.485	0.098	-86.425	0
"ItemMixed_35"	1.488	0.098	15.155	0
"ItemMixed_36"	-1.006	0.098	-10.242	0
"ItemMixed_37"	-3.299	0.098	-33.603	0
"ItemMixed_38"	-0.608	0.098	-6.192	0
"ItemMixed_39"	-8.237	0.098	-83.9	0
"ItemMixed_4"	-8.12	0.098	-82.705	0
"ItemMixed_40"	-5.337	0.098	-54.359	0
"ItemMixed_41"	-3.648	0.098	-37.154	0
"ItemMixed_42"	-0.99	0.098	-10.086	0
"ItemMixed_43"	-5.73	0.098	-58.361	0
"ItemMixed_5"	-1.033	0.098	-10.518	0
"ItemMixed_6"	0.676	0.098	6.888	0
"ItemMixed_7"	-8.521	0.098	-86.794	0
"ItemMixed_8"	-5.98	0.098	-60.908	0
"ItemMixed_9"	-8.711	0.098	-88.733	0
"Item232_Critical_0"	-8.643	0.098	-88.032	0
"Item232_Critical_1"	-4.434	0.098	-45.161	0
"Item232_Critical_10"	-6.628	0.098	-67.511	0
"Item232_Critical_11"	-3.148	0.098	-32.065	0
"Item232_Critical_12"	-1.827	0.098	-18.614	0
"Item232_Critical_13"	-4.107	0.098	-41.836	0
"Item232_Critical_14"	-8.704	0.098	-88.653	0
"Item232_Critical_15"	-3.43	0.098	-34.934	0
"Item232_Critical_16"	-3.004	0.098	-30.596	0
"Item232_Critical_17"	-8.577	0.098	-87.366	0
"Item232_Critical_18"	-8.584	0.098	-87.433	0
"Item232_Critical_19"	-3.767	0.098	-38.375	0
"Item232_Critical_2"	-8.347	0.098	-85.021	0
"Item232_Critical_20"	-4.772	0.098	-48.603	0
"Item232_Critical_21"	-1.588	0.098	-16.174	0
"Item232_Critical_23"	-4.104	0.098	-41.804	0
"Item232_Critical_24"	-3.954	0.098	-40.272	0
"Item232_Critical_25"	-8.305	0.098	-84.592	0
"Item232_Critical_26"	-8.126	0.098	-82.767	0
"Item232_Critical_27"	-1.757	0.098	-17.895	0
"Item232_Critical_28"	-3.728	0.098	-37.97	0
"Item232_Critical_3"	-8.024	0.098	-81.731	0
"Item232_Critical_30"	-8.085	0.098	-82.35	0
"Item232_Critical_4"	-0.406	0.098	-4.134	0
"Item232_Critical_5"	-4.72	0.098	-48.073	0
"Item232_Critical_6"	-5.892	0.098	-60.015	0
"Item232_Critical_7"	-2.844	0.098	-28.964	0
"Item232_Critical_8"	-4.128	0.098	-42.046	0
"Item232_Critical_9"	-8.385	0.098	-85.412	0
"Item238_Critical_Vadv1"	0.002	0.176	0.011	0.991
"Item238_Critical_VAdv1"	0	0.176	-0.001	0.999
"Item238_Critical_Vadv2"	1.557	0.098	15.858	0
"Item238_Critical_Vadv3"	-4.871	0.098	-49.619	0
"Item238_Critical_Vadv5"	-3.283	0.098	-33.438	0
"Item238_Critical_Vadv6"	-3.656	0.098	-37.244	0
"Item238_Critical_Vadv7"	-3.244	0.098	-33.046	0
"Item238_Critical_Vadv8"	-8.909	0.098	-90.741	0
"Item238_Critical_Vadv9"	-4.018	0.098	-40.928	0
"Item238_Critical_VN1"	-8.061	0.098	-82.107	0
"Item238_Critical_VN2"	-3.57	0.098	-36.364	0
"Item238_Critical_VN3"	-2.668	0.098	-27.174	0
"Item238_Critical_VN5"	-1.474	0.098	-15.011	0
"ItemCritical_6"	-7.788	0.098	-79.331	0
"EmbBias.C"	0.013	0.064	0.211	0.833
"SC.C"	-0.017	0.139	-0.123	0.902
"RC.C:compatible.C"	0.414	0.248	1.667	0.096
"RC.C:Item232_Critical_29"	-0.727	0.176	-4.142	0
"RC.C:Item232_Critical_31"	-0.418	0.176	-2.38	0.017
"RC.C:ItemCritical_0"	-0.594	0.176	-3.384	0.001
"RC.C:ItemCritical_1"	0.201	0.176	1.145	0.252
"RC.C:ItemCritical_10"	0.557	0.176	3.174	0.002
"RC.C:ItemCritical_11"	-0.235	0.176	-1.34	0.18
"RC.C:ItemCritical_12"	-1.574	0.176	-8.964	0
"RC.C:ItemCritical_13"	-0.074	0.176	-0.422	0.673
"RC.C:ItemCritical_14"	0.226	0.176	1.289	0.197
"RC.C:ItemCritical_15"	0.119	0.176	0.679	0.497
"RC.C:ItemCritical_16"	-0.559	0.176	-3.183	0.001
"RC.C:ItemCritical_17"	0.351	0.176	2.001	0.045
"RC.C:ItemCritical_18"	-0.608	0.176	-3.462	0.001
"RC.C:ItemCritical_19"	0.274	0.176	1.559	0.119
"RC.C:ItemCritical_2"	0.015	0.176	0.085	0.932
"RC.C:ItemCritical_20"	-0.613	0.176	-3.49	0
"RC.C:ItemCritical_21"	-0.712	0.176	-4.056	0
"RC.C:ItemCritical_22"	0.367	0.176	2.091	0.037
"RC.C:ItemCritical_23"	-0.405	0.176	-2.307	0.021
"RC.C:ItemCritical_24"	-0.121	0.176	-0.688	0.491
"RC.C:ItemCritical_25"	-0.702	0.176	-3.995	0
"RC.C:ItemCritical_26"	-0.914	0.176	-5.203	0
"RC.C:ItemCritical_27"	-0.104	0.176	-0.595	0.552
"RC.C:ItemCritical_28"	-1.321	0.176	-7.52	0
"RC.C:ItemCritical_29"	-0.912	0.176	-5.191	0
"RC.C:ItemCritical_3"	0.191	0.176	1.086	0.277
"RC.C:ItemCritical_30"	1.26	0.176	7.173	0
"RC.C:ItemCritical_31"	-1.686	0.176	-9.602	0
"RC.C:ItemCritical_32"	0.199	0.176	1.136	0.256
"RC.C:ItemCritical_33"	0.754	0.176	4.294	0
"RC.C:ItemCritical_34"	-0.448	0.176	-2.554	0.011
"RC.C:ItemCritical_35"	-0.517	0.176	-2.944	0.003
"RC.C:ItemCritical_36"	-0.234	0.176	-1.332	0.183
"RC.C:ItemCritical_4"	0.594	0.176	3.382	0.001
"RC.C:ItemCritical_5"	-0.666	0.176	-3.794	0
"RC.C:ItemCritical_7"	0.882	0.176	5.024	0
"RC.C:ItemCritical_8"	-0.846	0.176	-4.814	0
"RC.C:ItemCritical_9"	1.029	0.176	5.859	0
"RC.C:ItemMixed_1"	0.533	0.176	3.033	0.002
"RC.C:ItemMixed_11"	0.598	0.176	3.405	0.001
"RC.C:ItemMixed_12"	0.453	0.176	2.577	0.01
"RC.C:ItemMixed_13"	-0.039	0.176	-0.22	0.826
"RC.C:ItemMixed_14"	0.866	0.176	4.929	0
"RC.C:ItemMixed_15"	0.481	0.176	2.737	0.006
"RC.C:ItemMixed_16"	0.535	0.176	3.044	0.002
"RC.C:ItemMixed_17"	0.923	0.176	5.254	0
"RC.C:ItemMixed_18"	-0.396	0.176	-2.255	0.024
"RC.C:ItemMixed_19"	-0.371	0.176	-2.113	0.035
"RC.C:ItemMixed_2"	-1.49	0.176	-8.483	0
"RC.C:ItemMixed_21"	-1.01	0.176	-5.751	0
"RC.C:ItemMixed_22"	-0.061	0.176	-0.346	0.729
"RC.C:ItemMixed_23"	0.025	0.176	0.142	0.887
"RC.C:ItemMixed_24"	0.354	0.176	2.018	0.044
"RC.C:ItemMixed_25"	-2.55	0.176	-14.519	0
"RC.C:ItemMixed_26"	1.065	0.176	6.067	0
