"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.248	0.061	200.276	0
"RC.C"	-0.426	0.109	-3.892	0
"compatible.C"	0.495	0.109	4.526	0
"Item232_Critical_29"	-0.205	0.086	-2.366	0.018
"Item232_Critical_31"	-0.116	0.086	-1.337	0.181
"ItemCritical_0"	-8.867	0.086	-102.527	0
"ItemCritical_1"	-1.586	0.086	-18.341	0
"ItemCritical_10"	-8.819	0.086	-101.965	0
"ItemCritical_11"	-8.838	0.086	-102.188	0
"ItemCritical_12"	-8.769	0.086	-101.393	0
"ItemCritical_13"	-8.209	0.086	-94.909	0
"ItemCritical_14"	-8.121	0.086	-93.901	0
"ItemCritical_15"	-8.554	0.086	-98.902	0
"ItemCritical_16"	-8.215	0.086	-94.985	0
"ItemCritical_17"	-8.478	0.086	-98.02	0
"ItemCritical_18"	0.988	0.086	11.425	0
"ItemCritical_19"	-8.722	0.086	-100.849	0
"ItemCritical_2"	0.789	0.086	9.128	0
"ItemCritical_20"	-3.92	0.086	-45.326	0
"ItemCritical_21"	-9.015	0.086	-104.228	0
"ItemCritical_22"	-4.312	0.086	-49.861	0
"ItemCritical_23"	-1.986	0.086	-22.964	0
"ItemCritical_24"	-8.826	0.086	-102.05	0
"ItemCritical_25"	-8.506	0.086	-98.344	0
"ItemCritical_26"	-0.438	0.086	-5.06	0
"ItemCritical_27"	-5.769	0.086	-66.704	0
"ItemCritical_28"	1.752	0.086	20.254	0
"ItemCritical_29"	1.077	0.086	12.454	0
"ItemCritical_3"	-9.024	0.086	-104.338	0
"ItemCritical_30"	-8.631	0.086	-99.795	0
"ItemCritical_31"	-3.734	0.086	-43.168	0
"ItemCritical_32"	-3.004	0.086	-34.73	0
"ItemCritical_33"	-0.126	0.086	-1.453	0.146
"ItemCritical_34"	-1.355	0.086	-15.662	0
"ItemCritical_35"	0.135	0.086	1.566	0.117
"ItemCritical_36"	0.119	0.086	1.377	0.168
"ItemCritical_4"	-8.807	0.086	-101.825	0
"ItemCritical_5"	-4.575	0.086	-52.894	0
"ItemCritical_7"	-8.766	0.086	-101.358	0
"ItemCritical_8"	-8.683	0.086	-100.397	0
"ItemCritical_9"	-8.41	0.086	-97.235	0
"ItemMixed_1"	1.134	0.086	13.114	0
"ItemMixed_11"	-4.101	0.086	-47.418	0
"ItemMixed_12"	-4.266	0.086	-49.328	0
"ItemMixed_13"	-4.632	0.086	-53.555	0
"ItemMixed_14"	-6.695	0.086	-77.407	0
"ItemMixed_15"	0.203	0.086	2.344	0.019
"ItemMixed_16"	-2.056	0.086	-23.771	0
"ItemMixed_17"	-8.94	0.086	-103.365	0
"ItemMixed_18"	-8.675	0.086	-100.302	0
"ItemMixed_19"	-1.318	0.086	-15.243	0
"ItemMixed_2"	-4.046	0.086	-46.784	0
"ItemMixed_21"	-6.062	0.086	-70.096	0
"ItemMixed_22"	1.705	0.086	19.718	0
"ItemMixed_23"	-4.045	0.086	-46.765	0
"ItemMixed_24"	-2.039	0.086	-23.57	0
"ItemMixed_25"	-5.148	0.086	-59.528	0
"ItemMixed_26"	-3.516	0.086	-40.653	0
"ItemMixed_27"	-5.439	0.086	-62.89	0
"ItemMixed_28"	-4.194	0.086	-48.489	0
"ItemMixed_29"	-8.877	0.086	-102.643	0
