"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.318	0.06	204.287	0
"RC.C"	-0.32	0.108	-2.966	0.003
"compatible.C"	0.499	0.108	4.624	0
"Item232_Critical_29"	-0.295	0.085	-3.459	0.001
"Item232_Critical_31"	-0.177	0.085	-2.076	0.038
"ItemCritical_0"	-8.953	0.085	-104.993	0
"ItemCritical_1"	-1.645	0.085	-19.286	0
"ItemCritical_10"	-8.857	0.085	-103.865	0
"ItemCritical_11"	-8.905	0.085	-104.431	0
"ItemCritical_12"	-8.904	0.085	-104.414	0
"ItemCritical_13"	-8.266	0.085	-96.931	0
"ItemCritical_14"	-8.226	0.085	-96.46	0
"ItemCritical_15"	-8.644	0.085	-101.362	0
"ItemCritical_16"	-8.298	0.085	-97.306	0
"ItemCritical_17"	-8.602	0.085	-100.869	0
"ItemCritical_18"	0.908	0.085	10.645	0
"ItemCritical_19"	-8.814	0.085	-103.366	0
"ItemCritical_2"	0.725	0.085	8.507	0
"ItemCritical_20"	-4.054	0.085	-47.537	0
"ItemCritical_21"	-9.118	0.085	-106.922	0
"ItemCritical_22"	-4.402	0.085	-51.624	0
"ItemCritical_23"	-2.001	0.085	-23.461	0
"ItemCritical_24"	-8.889	0.085	-104.242	0
"ItemCritical_25"	-8.635	0.085	-101.261	0
"ItemCritical_26"	-0.494	0.085	-5.788	0
"ItemCritical_27"	-5.878	0.085	-68.925	0
"ItemCritical_28"	1.704	0.085	19.985	0
"ItemCritical_29"	0.989	0.085	11.593	0
"ItemCritical_3"	-9.133	0.085	-107.105	0
"ItemCritical_30"	-8.721	0.085	-102.275	0
"ItemCritical_31"	-3.812	0.085	-44.702	0
"ItemCritical_32"	-3.032	0.085	-35.561	0
"ItemCritical_33"	-0.186	0.085	-2.179	0.029
"ItemCritical_34"	-1.482	0.085	-17.378	0
"ItemCritical_35"	0.057	0.085	0.672	0.501
"ItemCritical_36"	0.071	0.085	0.835	0.404
"ItemCritical_4"	-8.837	0.085	-103.627	0
"ItemCritical_5"	-4.603	0.085	-53.975	0
"ItemCritical_7"	-8.822	0.085	-103.456	0
"ItemCritical_8"	-8.717	0.085	-102.218	0
"ItemCritical_9"	-8.446	0.085	-99.041	0
"ItemMixed_1"	1.064	0.085	12.482	0
"ItemMixed_11"	-4.172	0.085	-48.922	0
"ItemMixed_12"	-4.26	0.085	-49.955	0
"ItemMixed_13"	-4.716	0.085	-55.307	0
"ItemMixed_14"	-6.811	0.085	-79.868	0
"ItemMixed_15"	0.112	0.085	1.314	0.189
"ItemMixed_16"	-2.119	0.085	-24.847	0
"ItemMixed_17"	-9.021	0.085	-105.786	0
"ItemMixed_18"	-8.633	0.085	-101.236	0
"ItemMixed_19"	-1.367	0.085	-16.03	0
"ItemMixed_2"	-4.19	0.085	-49.138	0
"ItemMixed_21"	-5.407	0.085	-63.407	0
"ItemMixed_22"	1.582	0.085	18.558	0
"ItemMixed_23"	-4.119	0.085	-48.3	0
"ItemMixed_24"	-2.127	0.085	-24.938	0
"ItemMixed_25"	-5.2	0.085	-60.982	0
"ItemMixed_26"	-3.449	0.085	-40.446	0
"ItemMixed_27"	-5.499	0.085	-64.485	0
"ItemMixed_28"	-4.024	0.085	-47.194	0
"ItemMixed_29"	-8.943	0.085	-104.876	0
"ItemMixed_3"	-8.277	0.085	-97.066	0
"ItemMixed_30"	-4.365	0.085	-51.186	0
"ItemMixed_31"	2.571	0.085	30.15	0
"ItemMixed_32"	-5.439	0.085	-63.787	0
"ItemMixed_33"	-5.386	0.085	-63.162	0
"ItemMixed_34"	-8.7	0.085	-102.018	0
"ItemMixed_35"	1.667	0.085	19.55	0
"ItemMixed_36"	-1.092	0.085	-12.802	0
"ItemMixed_37"	-3.871	0.085	-45.396	0
"ItemMixed_38"	-0.708	0.085	-8.308	0
"ItemMixed_39"	-8.546	0.085	-100.215	0
"ItemMixed_4"	-8.569	0.085	-100.488	0
"ItemMixed_40"	-5.467	0.085	-64.107	0
"ItemMixed_41"	-4.178	0.085	-48.996	0
"ItemMixed_42"	-1.422	0.085	-16.671	0
"ItemMixed_43"	-5.779	0.085	-67.77	0
"ItemMixed_5"	-1.302	0.085	-15.266	0
"ItemMixed_6"	0.904	0.085	10.599	0
"ItemMixed_7"	-8.857	0.085	-103.859	0
"ItemMixed_8"	-6.23	0.085	-73.06	0
"ItemMixed_9"	-8.852	0.085	-103.81	0
"Item232_Critical_0"	-8.787	0.085	-103.046	0
"Item232_Critical_1"	-4.503	0.085	-52.805	0
"Item232_Critical_10"	-6.838	0.085	-80.193	0
"Item232_Critical_11"	-3.288	0.085	-38.558	0
"Item232_Critical_12"	-1.918	0.085	-22.488	0
"Item232_Critical_13"	-4.185	0.085	-49.08	0
"Item232_Critical_14"	-8.944	0.085	-104.881	0
"Item232_Critical_15"	-3.578	0.085	-41.953	0
"Item232_Critical_16"	-3.229	0.085	-37.863	0
"Item232_Critical_17"	-8.819	0.085	-103.419	0
"Item232_Critical_18"	-8.582	0.085	-100.643	0
"Item232_Critical_19"	-3.889	0.085	-45.609	0
"Item232_Critical_2"	-8.687	0.085	-101.869	0
"Item232_Critical_20"	-4.839	0.085	-56.746	0
"Item232_Critical_21"	-1.676	0.085	-19.649	0
"Item232_Critical_23"	-3.887	0.085	-45.578	0
"Item232_Critical_24"	-3.921	0.085	-45.979	0
"Item232_Critical_25"	-8.848	0.085	-103.755	0
"Item232_Critical_26"	-8.784	0.085	-103.011	0
"Item232_Critical_27"	-1.959	0.085	-22.967	0
"Item232_Critical_28"	-3.976	0.085	-46.621	0
"Item232_Critical_3"	-8.051	0.085	-94.414	0
"Item232_Critical_30"	-8.696	0.085	-101.977	0
"Item232_Critical_4"	-0.437	0.085	-5.123	0
"Item232_Critical_5"	-4.804	0.085	-56.339	0
"Item232_Critical_6"	-5.948	0.085	-69.754	0
"Item232_Critical_7"	-2.838	0.085	-33.282	0
"Item232_Critical_8"	-4.271	0.085	-50.088	0
"Item232_Critical_9"	-8.605	0.085	-100.906	0
"Item238_Critical_Vadv1"	0.011	0.153	0.071	0.943
"Item238_Critical_VAdv1"	0.019	0.153	0.123	0.902
"Item238_Critical_Vadv2"	1.475	0.085	17.293	0
"Item238_Critical_Vadv3"	-5.213	0.085	-61.132	0
"Item238_Critical_Vadv5"	-3.769	0.085	-44.197	0
"Item238_Critical_Vadv6"	-3.429	0.085	-40.211	0
"Item238_Critical_Vadv7"	-3.572	0.085	-41.884	0
"Item238_Critical_Vadv8"	-9.187	0.085	-107.735	0
"Item238_Critical_Vadv9"	-4.266	0.085	-50.021	0
"Item238_Critical_VN1"	-8.706	0.085	-102.093	0
"Item238_Critical_VN2"	-3.821	0.085	-44.808	0
"Item238_Critical_VN3"	-3.03	0.085	-35.533	0
"Item238_Critical_VN5"	-1.475	0.085	-17.292	0
"ItemCritical_6"	-8.537	0.085	-100.117	0
"EmbBias.C"	0.021	0.055	0.379	0.705
"SC.C"	-1.04	0.121	-8.623	0
"RC.C:compatible.C"	1.084	0.216	5.022	0
"RC.C:Item232_Critical_29"	0.092	0.153	0.602	0.547
"RC.C:Item232_Critical_31"	-0.169	0.153	-1.107	0.268
"RC.C:ItemCritical_0"	-0.166	0.153	-1.086	0.278
"RC.C:ItemCritical_1"	0.388	0.153	2.546	0.011
"RC.C:ItemCritical_10"	0.294	0.153	1.93	0.054
"RC.C:ItemCritical_11"	0.571	0.153	3.744	0
"RC.C:ItemCritical_12"	0.15	0.153	0.985	0.325
"RC.C:ItemCritical_13"	0.322	0.153	2.113	0.035
"RC.C:ItemCritical_14"	0.255	0.153	1.672	0.094
"RC.C:ItemCritical_15"	0.264	0.153	1.733	0.083
"RC.C:ItemCritical_16"	0.152	0.153	0.997	0.319
"RC.C:ItemCritical_17"	0.758	0.153	4.97	0
"RC.C:ItemCritical_18"	0.338	0.153	2.218	0.027
"RC.C:ItemCritical_19"	0.678	0.153	4.445	0
"RC.C:ItemCritical_2"	1.119	0.153	7.337	0
"RC.C:ItemCritical_20"	-0.117	0.153	-0.768	0.442
"RC.C:ItemCritical_21"	0.368	0.153	2.411	0.016
"RC.C:ItemCritical_22"	0.275	0.153	1.806	0.071
"RC.C:ItemCritical_23"	0.025	0.153	0.167	0.868
"RC.C:ItemCritical_24"	0.287	0.153	1.879	0.06
"RC.C:ItemCritical_25"	-0.305	0.153	-2.002	0.045
"RC.C:ItemCritical_26"	-0.262	0.153	-1.72	0.085
"RC.C:ItemCritical_27"	0.09	0.153	0.587	0.557
"RC.C:ItemCritical_28"	0.198	0.153	1.299	0.194
"RC.C:ItemCritical_29"	-0.722	0.153	-4.735	0
"RC.C:ItemCritical_3"	0.555	0.153	3.638	0
"RC.C:ItemCritical_30"	-0.209	0.153	-1.37	0.171
"RC.C:ItemCritical_31"	0.203	0.153	1.333	0.182
"RC.C:ItemCritical_32"	0.784	0.153	5.138	0
"RC.C:ItemCritical_33"	0.736	0.153	4.825	0
"RC.C:ItemCritical_34"	0.22	0.153	1.444	0.149
"RC.C:ItemCritical_35"	0.258	0.153	1.692	0.091
"RC.C:ItemCritical_36"	0.257	0.153	1.685	0.092
"RC.C:ItemCritical_4"	-0.018	0.153	-0.117	0.907
"RC.C:ItemCritical_5"	0.177	0.153	1.163	0.245
"RC.C:ItemCritical_7"	0.236	0.153	1.547	0.122
"RC.C:ItemCritical_8"	0.485	0.153	3.178	0.001
"RC.C:ItemCritical_9"	0.319	0.153	2.088	0.037
"RC.C:ItemMixed_1"	1.423	0.153	9.329	0
"RC.C:ItemMixed_11"	0.678	0.153	4.442	0
"RC.C:ItemMixed_12"	0.749	0.153	4.91	0
"RC.C:ItemMixed_13"	0.096	0.153	0.63	0.529
"RC.C:ItemMixed_14"	1.887	0.153	12.371	0
"RC.C:ItemMixed_15"	0.157	0.153	1.03	0.303
"RC.C:ItemMixed_16"	0.072	0.153	0.473	0.636
"RC.C:ItemMixed_17"	0.679	0.153	4.451	0
"RC.C:ItemMixed_18"	0.289	0.153	1.892	0.059
"RC.C:ItemMixed_19"	-0.376	0.153	-2.466	0.014
"RC.C:ItemMixed_2"	-0.282	0.153	-1.847	0.065
"RC.C:ItemMixed_21"	1.256	0.153	8.233	0
"RC.C:ItemMixed_22"	-0.109	0.153	-0.716	0.474
"RC.C:ItemMixed_23"	0.048	0.153	0.312	0.755
"RC.C:ItemMixed_24"	0.195	0.153	1.277	0.202
"RC.C:ItemMixed_25"	-0.423	0.153	-2.775	0.006
"RC.C:ItemMixed_26"	1.988	0.153	13.029	0
"RC.C:ItemMixed_27"	0.949	0.153	6.223	0
"RC.C:ItemMixed_28"	0.067	0.153	0.442	0.658
"RC.C:ItemMixed_29"	0.271	0.153	1.774	0.076
"RC.C:ItemMixed_3"	0.277	0.153	1.815	0.07
"RC.C:ItemMixed_30"	0.397	0.153	2.602	0.009
"RC.C:ItemMixed_31"	-0.704	0.153	-4.614	0
"RC.C:ItemMixed_32"	0.023	0.153	0.152	0.879
"RC.C:ItemMixed_33"	0.076	0.153	0.5	0.617
"RC.C:ItemMixed_34"	-0.085	0.153	-0.555	0.579
"RC.C:ItemMixed_35"	0.139	0.153	0.911	0.362
"RC.C:ItemMixed_36"	-0.277	0.153	-1.814	0.07
"RC.C:ItemMixed_37"	-0.494	0.153	-3.239	0.001
"RC.C:ItemMixed_38"	0.075	0.153	0.493	0.622
"RC.C:ItemMixed_39"	0.278	0.153	1.824	0.068
"RC.C:ItemMixed_4"	0.126	0.153	0.829	0.407
"RC.C:ItemMixed_40"	0.385	0.153	2.524	0.012
"RC.C:ItemMixed_41"	-0.25	0.153	-1.641	0.101
"RC.C:ItemMixed_42"	0.455	0.153	2.985	0.003
"RC.C:ItemMixed_43"	0.549	0.153	3.596	0
"RC.C:ItemMixed_5"	0.104	0.153	0.683	0.495
"RC.C:ItemMixed_6"	0.412	0.153	2.702	0.007
"RC.C:ItemMixed_7"	0.164	0.153	1.073	0.283
"RC.C:ItemMixed_8"	0.975	0.153	6.391	0
"RC.C:ItemMixed_9"	0.081	0.153	0.528	0.597
"RC.C:Item232_Critical_0"	1.086	0.153	7.122	0
"RC.C:Item232_Critical_1"	0.595	0.153	3.901	0
"RC.C:Item232_Critical_10"	-1.837	0.153	-12.042	0
"RC.C:Item232_Critical_11"	-0.145	0.153	-0.954	0.34
"RC.C:Item232_Critical_12"	0.131	0.153	0.857	0.392
"RC.C:Item232_Critical_13"	0.154	0.153	1.009	0.313
"RC.C:Item232_Critical_14"	0.034	0.153	0.224	0.823
"RC.C:Item232_Critical_15"	0.355	0.153	2.33	0.02
"RC.C:Item232_Critical_16"	0.133	0.153	0.874	0.382
"RC.C:Item232_Critical_17"	-0.239	0.153	-1.568	0.117
"RC.C:Item232_Critical_18"	1.068	0.153	7.002	0
"RC.C:Item232_Critical_19"	0.697	0.153	4.57	0
"RC.C:Item232_Critical_2"	1.09	0.153	7.147	0
"RC.C:Item232_Critical_20"	0.139	0.153	0.908	0.364
"RC.C:Item232_Critical_21"	0.136	0.153	0.892	0.372
"RC.C:Item232_Critical_23"	-0.017	0.153	-0.108	0.914
"RC.C:Item232_Critical_24"	0.41	0.153	2.69	0.007
"RC.C:Item232_Critical_25"	0.762	0.153	4.998	0
"RC.C:Item232_Critical_26"	0.386	0.153	2.532	0.011
"RC.C:Item232_Critical_27"	-0.69	0.153	-4.52	0
"RC.C:Item232_Critical_28"	0.08	0.153	0.527	0.598
"RC.C:Item232_Critical_3"	-0.29	0.153	-1.903	0.057
"RC.C:Item232_Critical_30"	0.213	0.153	1.397	0.163
"RC.C:Item232_Critical_4"	1.43	0.153	9.372	0
"RC.C:Item232_Critical_5"	0.63	0.153	4.131	0
"RC.C:Item232_Critical_6"	0.369	0.153	2.42	0.016
"RC.C:Item232_Critical_7"	0.243	0.153	1.592	0.111
"RC.C:Item232_Critical_8"	0.468	0.153	3.069	0.002
"RC.C:Item232_Critical_9"	0.93	0.153	6.099	0
"RC.C:Item238_Critical_Vadv1"	1.629	0.216	7.551	0
"RC.C:Item238_Critical_VAdv1"	-0.141	0.216	-0.656	0.512
"RC.C:Item238_Critical_Vadv2"	0.118	0.153	0.775	0.438
"RC.C:Item238_Critical_Vadv3"	0.331	0.153	2.167	0.03
"RC.C:Item238_Critical_Vadv5"	0.579	0.153	3.796	0
"RC.C:Item238_Critical_Vadv6"	0.31	0.153	2.033	0.042
"RC.C:Item238_Critical_Vadv7"	-0.031	0.153	-0.205	0.837
"RC.C:Item238_Critical_Vadv8"	0.16	0.153	1.05	0.294
"RC.C:Item238_Critical_Vadv9"	-0.063	0.153	-0.412	0.681
"RC.C:Item238_Critical_VN1"	-0.104	0.153	-0.683	0.495
"RC.C:Item238_Critical_VN2"	0.211	0.153	1.38	0.168
"RC.C:Item238_Critical_VN3"	0.763	0.153	5.002	0
"RC.C:Item238_Critical_VN5"	0.247	0.153	1.616	0.106
"RC.C:ItemCritical_6"	0.043	0.153	0.282	0.778
"compatible.C:Item232_Critical_29"	2.485	0.153	16.287	0
"compatible.C:Item232_Critical_31"	-1.296	0.153	-8.495	0
"compatible.C:ItemCritical_0"	-0.01	0.153	-0.067	0.947
"compatible.C:ItemCritical_1"	-2.41	0.153	-15.8	0
"compatible.C:ItemCritical_10"	-0.987	0.153	-6.47	0
"compatible.C:ItemCritical_11"	-0.422	0.153	-2.767	0.006
"compatible.C:ItemCritical_12"	-1.189	0.153	-7.793	0
"compatible.C:ItemCritical_13"	-0.264	0.153	-1.732	0.083
"compatible.C:ItemCritical_14"	-1.329	0.153	-8.71	0
"compatible.C:ItemCritical_15"	1.132	0.153	7.423	0
"compatible.C:ItemCritical_16"	-0.954	0.153	-6.254	0
"compatible.C:ItemCritical_17"	-1.247	0.153	-8.173	0
"compatible.C:ItemCritical_18"	-1.918	0.153	-12.572	0
"compatible.C:ItemCritical_19"	-1.114	0.153	-7.304	0
"compatible.C:ItemCritical_2"	-0.214	0.153	-1.404	0.16
