"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.25	0.06	221.337	0
"RC.C"	1.191	0.107	11.125	0
"compatible.C"	-0.191	0.107	-1.787	0.074
"ItemMixed_11"	-5.316	0.085	-62.788	0
"ItemMixed_12"	-5.53	0.085	-65.324	0
"ItemMixed_13"	-5.836	0.085	-68.938	0
"ItemMixed_14"	-7.735	0.085	-91.36	0
"ItemMixed_15"	-1.016	0.085	-12.005	0
"ItemMixed_16"	-3.315	0.085	-39.157	0
"ItemMixed_17"	-10.1	0.085	-119.303	0
"ItemMixed_18"	-9.788	0.085	-115.621	0
"ItemMixed_19"	-2.518	0.085	-29.739	0
"ItemMixed_2"	-5.31	0.085	-62.722	0
"ItemMixed_21"	-7.185	0.085	-84.872	0
"ItemMixed_22"	0.688	0.085	8.126	0
"ItemMixed_23"	-5.271	0.085	-62.265	0
"ItemMixed_24"	-3.217	0.085	-38.004	0
"ItemMixed_25"	-6.373	0.085	-75.282	0
"ItemMixed_26"	-4.911	0.085	-58.011	0
"ItemMixed_27"	-6.526	0.085	-77.088	0
"ItemMixed_28"	-5.357	0.085	-63.272	0
"ItemMixed_29"	-10.071	0.085	-118.953	0
"ItemMixed_3"	-9.381	0.085	-110.811	0
"ItemMixed_30"	-5.43	0.085	-64.135	0
"ItemMixed_31"	1.516	0.085	17.902	0
"ItemMixed_32"	-6.431	0.085	-75.96	0
"ItemMixed_33"	-6.805	0.085	-80.376	0
"ItemMixed_34"	-9.857	0.085	-116.427	0
"ItemMixed_35"	0.635	0.085	7.506	0
"ItemMixed_36"	-2.143	0.085	-25.311	0
"ItemMixed_37"	-4.997	0.085	-59.024	0
"ItemMixed_38"	-1.876	0.085	-22.163	0
"ItemMixed_39"	-9.653	0.085	-114.018	0
"ItemMixed_4"	-9.71	0.085	-114.693	0
"ItemMixed_40"	-6.53	0.085	-77.127	0
"ItemMixed_41"	-5.311	0.085	-62.738	0
"ItemMixed_42"	-2.536	0.085	-29.954	0
"ItemMixed_43"	-6.97	0.085	-82.33	0
"ItemMixed_5"	-2.448	0.085	-28.91	0
"ItemMixed_6"	-0.097	0.085	-1.143	0.253
"ItemMixed_7"	-9.966	0.085	-117.713	0
"ItemMixed_8"	-6.867	0.085	-81.11	0
"ItemMixed_9"	-9.998	0.085	-118.092	0
