"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"ItemMixed_7"	-9.986	0.085	-117.643	0
"ItemMixed_8"	-6.866	0.085	-80.886	0
"ItemMixed_9"	-10.01	0.085	-117.925	0
"Item232_Critical_0"	-9.867	0.085	-116.231	0
"Item232_Critical_1"	-5.589	0.085	-65.84	0
"Item232_Critical_10"	-7.966	0.085	-93.844	0
"Item232_Critical_11"	-4.5	0.085	-53.009	0
"Item232_Critical_12"	-2.999	0.085	-35.329	0
"Item232_Critical_13"	-5.241	0.085	-61.741	0
"Item232_Critical_14"	-10.101	0.085	-118.99	0
"Item232_Critical_15"	-4.629	0.085	-54.533	0
"Item232_Critical_16"	-4.316	0.085	-50.848	0
"Item232_Critical_17"	-9.93	0.085	-116.974	0
"Item232_Critical_18"	-9.598	0.085	-113.068	0
"Item232_Critical_19"	-5.009	0.085	-59.002	0
"Item232_Critical_2"	-9.805	0.085	-115.501	0
"Item232_Critical_20"	-5.852	0.085	-68.936	0
"Item232_Critical_21"	-2.733	0.085	-32.196	0
"Item232_Critical_23"	-4.936	0.085	-58.149	0
"Item232_Critical_24"	-5.074	0.085	-59.772	0
"Item232_Critical_25"	-10.019	0.085	-118.03	0
"Item232_Critical_26"	-9.945	0.085	-117.153	0
"Item232_Critical_27"	-3.059	0.085	-36.031	0
"Item232_Critical_28"	-4.979	0.085	-58.656	0
"Item232_Critical_3"	-9.14	0.085	-107.674	0
"Item232_Critical_30"	-9.867	0.085	-116.231	0
"Item232_Critical_4"	-1.497	0.085	-17.64	0
"Item232_Critical_5"	-5.838	0.085	-68.778	0
"Item232_Critical_6"	-7.046	0.085	-83.006	0
"Item232_Critical_7"	-3.901	0.085	-45.955	0
"Item232_Critical_8"	-5.391	0.085	-63.512	0
"Item232_Critical_9"	-9.764	0.085	-115.026	0
"Item238_Critical_Vadv1"	-1.165	0.152	-7.671	0
"Item238_Critical_VAdv1"	-1.163	0.152	-7.662	0
"Item238_Critical_Vadv2"	0.349	0.085	4.111	0
"Item238_Critical_Vadv3"	-6.425	0.085	-75.683	0
"Item238_Critical_Vadv5"	-4.954	0.085	-58.36	0
"Item238_Critical_Vadv6"	-4.376	0.085	-51.549	0
"Item238_Critical_Vadv7"	-4.731	0.085	-55.735	0
"Item238_Critical_Vadv8"	-10.266	0.085	-120.941	0
"Item238_Critical_Vadv9"	-5.386	0.085	-63.449	0
"Item238_Critical_VN1"	-9.868	0.085	-116.253	0
"Item238_Critical_VN2"	-4.979	0.085	-58.659	0
"Item238_Critical_VN3"	-4.244	0.085	-50.001	0
"Item238_Critical_VN5"	-2.639	0.085	-31.09	0
"ItemCritical_6"	-9.75	0.085	-114.861	0
"EmbBias.C"	0.148	0.055	2.698	0.007
"SC.C"	-1.513	0.12	-12.605	0
"RC.C:compatible.C"	0.68	0.215	3.166	0.002
"RC.C:ItemMixed_11"	-1.003	0.152	-6.604	0
"RC.C:ItemMixed_12"	-1.623	0.152	-10.689	0
"RC.C:ItemMixed_13"	-1.459	0.152	-9.605	0
"RC.C:ItemMixed_14"	0.608	0.152	4.005	0
"RC.C:ItemMixed_15"	-1.558	0.152	-10.261	0
"RC.C:ItemMixed_16"	-1.849	0.152	-12.177	0
"RC.C:ItemMixed_17"	-0.893	0.152	-5.883	0
"RC.C:ItemMixed_18"	-1.607	0.152	-10.58	0
"RC.C:ItemMixed_19"	-2.289	0.152	-15.073	0
"RC.C:ItemMixed_2"	-1.806	0.152	-11.893	0
"RC.C:ItemMixed_21"	-1.416	0.152	-9.326	0
"RC.C:ItemMixed_22"	-1.144	0.152	-7.534	0
"RC.C:ItemMixed_23"	-1.629	0.152	-10.728	0
"RC.C:ItemMixed_24"	-1.521	0.152	-10.019	0
"RC.C:ItemMixed_25"	-2.087	0.152	-13.741	0
"RC.C:ItemMixed_26"	-0.691	0.152	-4.55	0
"RC.C:ItemMixed_27"	-0.383	0.152	-2.521	0.012
"RC.C:ItemMixed_28"	-1.287	0.152	-8.473	0
"RC.C:ItemMixed_29"	-1.433	0.152	-9.436	0
"RC.C:ItemMixed_3"	-1.464	0.152	-9.643	0
"RC.C:ItemMixed_30"	-1.042	0.152	-6.864	0
"RC.C:ItemMixed_31"	-2.247	0.152	-14.795	0
"RC.C:ItemMixed_32"	-1.297	0.152	-8.539	0
"RC.C:ItemMixed_33"	-1.019	0.152	-6.71	0
"RC.C:ItemMixed_34"	-1.497	0.152	-9.859	0
"RC.C:ItemMixed_35"	-1.416	0.152	-9.327	0
"RC.C:ItemMixed_36"	-1.935	0.152	-12.741	0
"RC.C:ItemMixed_37"	-2.082	0.152	-13.711	0
"RC.C:ItemMixed_38"	-1.88	0.152	-12.383	0
"RC.C:ItemMixed_39"	-1.237	0.152	-8.143	0
"RC.C:ItemMixed_4"	-1.283	0.152	-8.452	0
"RC.C:ItemMixed_40"	-1.103	0.152	-7.261	0
"RC.C:ItemMixed_41"	-1.831	0.152	-12.06	0
"RC.C:ItemMixed_42"	-1.261	0.152	-8.301	0
"RC.C:ItemMixed_43"	-1.024	0.152	-6.744	0
"RC.C:ItemMixed_5"	-1.537	0.152	-10.125	0
"RC.C:ItemMixed_6"	-1.062	0.152	-6.996	0
"RC.C:ItemMixed_7"	-1.354	0.152	-8.919	0
"RC.C:ItemMixed_8"	-0.92	0.152	-6.06	0
"RC.C:ItemMixed_9"	-1.501	0.152	-9.884	0
"RC.C:Item232_Critical_0"	-0.385	0.152	-2.538	0.011
"RC.C:Item232_Critical_1"	-0.856	0.152	-5.636	0
"RC.C:Item232_Critical_10"	-3.891	0.152	-25.626	0
"RC.C:Item232_Critical_11"	-2.289	0.152	-15.074	0
"RC.C:Item232_Critical_12"	-1.307	0.152	-8.605	0
"RC.C:Item232_Critical_13"	-1.142	0.152	-7.518	0
"RC.C:Item232_Critical_14"	-1.345	0.152	-8.855	0
"RC.C:Item232_Critical_15"	-1.145	0.152	-7.541	0
"RC.C:Item232_Critical_16"	-1.371	0.152	-9.031	0
"RC.C:Item232_Critical_17"	-1.845	0.152	-12.152	0
"RC.C:Item232_Critical_18"	-0.219	0.152	-1.442	0.149
"RC.C:Item232_Critical_19"	-0.87	0.152	-5.729	0
"RC.C:Item232_Critical_2"	-0.342	0.152	-2.254	0.024
"RC.C:Item232_Critical_20"	-1.335	0.152	-8.794	0
"RC.C:Item232_Critical_21"	-1.365	0.152	-8.99	0
"RC.C:Item232_Critical_23"	-1.413	0.152	-9.302	0
"RC.C:Item232_Critical_24"	-0.981	0.152	-6.458	0
"RC.C:Item232_Critical_25"	-0.727	0.152	-4.79	0
"RC.C:Item232_Critical_26"	-1.143	0.152	-7.525	0
"RC.C:Item232_Critical_27"	-2.377	0.152	-15.651	0
"RC.C:Item232_Critical_28"	-0.917	0.152	-6.039	0
"RC.C:Item232_Critical_3"	-2.007	0.152	-13.214	0
"RC.C:Item232_Critical_30"	-1.337	0.152	-8.808	0
"RC.C:Item232_Critical_4"	-0.107	0.152	-0.707	0.479
"RC.C:Item232_Critical_5"	-0.888	0.152	-5.848	0
"RC.C:Item232_Critical_6"	-1.106	0.152	-7.281	0
"RC.C:Item232_Critical_7"	-1.169	0.152	-7.701	0
"RC.C:Item232_Critical_8"	-1.02	0.152	-6.718	0
"RC.C:Item232_Critical_9"	-0.55	0.152	-3.619	0
"RC.C:Item238_Critical_Vadv1"	0.125	0.215	0.58	0.562
"RC.C:Item238_Critical_VAdv1"	-1.295	0.215	-6.031	0
"RC.C:Item238_Critical_Vadv2"	-1.302	0.152	-8.571	0
"RC.C:Item238_Critical_Vadv3"	-1.243	0.152	-8.186	0
"RC.C:Item238_Critical_Vadv5"	-1.109	0.152	-7.304	0
"RC.C:Item238_Critical_Vadv6"	-1.034	0.152	-6.806	0
"RC.C:Item238_Critical_Vadv7"	-1.558	0.152	-10.261	0
"RC.C:Item238_Critical_Vadv8"	-1.251	0.152	-8.24	0
"RC.C:Item238_Critical_Vadv9"	-1.547	0.152	-10.189	0
"RC.C:Item238_Critical_VN1"	-1.835	0.152	-12.085	0
"RC.C:Item238_Critical_VN2"	-1.181	0.152	-7.777	0
"RC.C:Item238_Critical_VN3"	-1.13	0.152	-7.444	0
"RC.C:Item238_Critical_VN5"	-1.359	0.152	-8.951	0
"RC.C:ItemCritical_6"	-1.366	0.152	-8.993	0
"compatible.C:ItemMixed_11"	0.851	0.152	5.601	0
"compatible.C:ItemMixed_12"	0.098	0.152	0.647	0.518
"compatible.C:ItemMixed_13"	0.87	0.152	5.727	0
"compatible.C:ItemMixed_14"	-2.82	0.152	-18.568	0
"compatible.C:ItemMixed_15"	-1.936	0.152	-12.749	0
"compatible.C:ItemMixed_16"	1.528	0.152	10.061	0
"compatible.C:ItemMixed_17"	0.648	0.152	4.266	0
"compatible.C:ItemMixed_18"	-0.94	0.152	-6.188	0
"compatible.C:ItemMixed_19"	-1.814	0.152	-11.948	0
"compatible.C:ItemMixed_2"	0.896	0.152	5.904	0
"compatible.C:ItemMixed_21"	0.207	0.152	1.362	0.173
"compatible.C:ItemMixed_22"	-1.207	0.152	-7.946	0
"compatible.C:ItemMixed_23"	0.373	0.152	2.457	0.014
"compatible.C:ItemMixed_24"	0.291	0.152	1.918	0.055
"compatible.C:ItemMixed_25"	0.372	0.152	2.453	0.014
"compatible.C:ItemMixed_26"	0.626	0.152	4.121	0
"compatible.C:ItemMixed_27"	-0.431	0.152	-2.838	0.005
"compatible.C:ItemMixed_28"	-1.491	0.152	-9.819	0
"compatible.C:ItemMixed_29"	0.474	0.152	3.119	0.002
"compatible.C:ItemMixed_3"	0.487	0.152	3.208	0.001
"compatible.C:ItemMixed_30"	-0.311	0.152	-2.047	0.041
"compatible.C:ItemMixed_31"	1.484	0.152	9.776	0
"compatible.C:ItemMixed_32"	0.41	0.152	2.702	0.007
"compatible.C:ItemMixed_33"	-0.221	0.152	-1.457	0.145
"compatible.C:ItemMixed_34"	-0.801	0.152	-5.272	0
"compatible.C:ItemMixed_35"	-0.874	0.152	-5.755	0
"compatible.C:ItemMixed_36"	-0.592	0.152	-3.896	0
"compatible.C:ItemMixed_37"	1.762	0.152	11.605	0
"compatible.C:ItemMixed_38"	-1.202	0.152	-7.915	0
"compatible.C:ItemMixed_39"	-0.403	0.152	-2.652	0.008
"compatible.C:ItemMixed_4"	-0.219	0.152	-1.441	0.15
"compatible.C:ItemMixed_40"	-0.713	0.152	-4.694	0
"compatible.C:ItemMixed_41"	1.856	0.152	12.219	0
"compatible.C:ItemMixed_42"	1.54	0.152	10.143	0
"compatible.C:ItemMixed_43"	1.008	0.152	6.637	0
"compatible.C:ItemMixed_5"	2.901	0.152	19.106	0
"compatible.C:ItemMixed_6"	-1.465	0.152	-9.647	0
"compatible.C:ItemMixed_7"	-0.128	0.152	-0.84	0.401
"compatible.C:ItemMixed_8"	-0.987	0.152	-6.497	0
"compatible.C:ItemMixed_9"	-0.196	0.152	-1.29	0.197
"compatible.C:Item232_Critical_0"	-1.005	0.152	-6.617	0
"compatible.C:Item232_Critical_1"	-0.139	0.152	-0.916	0.36
"compatible.C:Item232_Critical_10"	-1.679	0.152	-11.058	0
"compatible.C:Item232_Critical_11"	-1.753	0.152	-11.546	0
"compatible.C:Item232_Critical_12"	-0.611	0.152	-4.022	0
"compatible.C:Item232_Critical_13"	-2.726	0.152	-17.952	0
"compatible.C:Item232_Critical_14"	-1.233	0.152	-8.118	0
"compatible.C:Item232_Critical_15"	-0.986	0.152	-6.495	0
"compatible.C:Item232_Critical_16"	0.729	0.152	4.803	0
"compatible.C:Item232_Critical_17"	-0.007	0.152	-0.047	0.962
"compatible.C:Item232_Critical_18"	0.413	0.152	2.717	0.007
"compatible.C:Item232_Critical_19"	-0.234	0.152	-1.539	0.124
"compatible.C:Item232_Critical_2"	0.994	0.152	6.546	0
"compatible.C:Item232_Critical_20"	0.207	0.152	1.365	0.172
"compatible.C:Item232_Critical_21"	-0.023	0.152	-0.15	0.881
"compatible.C:Item232_Critical_23"	-0.606	0.152	-3.991	0
"compatible.C:Item232_Critical_24"	1.519	0.152	10.001	0
"compatible.C:Item232_Critical_25"	0.494	0.152	3.255	0.001
"compatible.C:Item232_Critical_26"	-0.411	0.152	-2.708	0.007
"compatible.C:Item232_Critical_27"	-0.182	0.152	-1.198	0.231
"compatible.C:Item232_Critical_28"	1.231	0.152	8.104	0
"compatible.C:Item232_Critical_3"	3.743	0.152	24.649	0
"compatible.C:Item232_Critical_30"	-0.49	0.152	-3.227	0.001
"compatible.C:Item232_Critical_4"	1.024	0.152	6.746	0
"compatible.C:Item232_Critical_5"	0.776	0.152	5.112	0
"compatible.C:Item232_Critical_6"	0.903	0.152	5.948	0
"compatible.C:Item232_Critical_7"	1.092	0.152	7.189	0
"compatible.C:Item232_Critical_8"	0.263	0.152	1.73	0.084
"compatible.C:Item232_Critical_9"	0.376	0.152	2.476	0.013
"compatible.C:Item238_Critical_Vadv1"	-0.846	0.372	-2.276	0.023
"compatible.C:Item238_Critical_VAdv1"	1.448	0.372	3.893	0
"compatible.C:Item238_Critical_Vadv2"	0.563	0.152	3.707	0
"compatible.C:Item238_Critical_Vadv3"	0.748	0.152	4.923	0
"compatible.C:Item238_Critical_Vadv5"	-0.221	0.152	-1.457	0.145
"compatible.C:Item238_Critical_Vadv6"	-2.201	0.152	-14.491	0
"compatible.C:Item238_Critical_Vadv7"	0.861	0.152	5.673	0
"compatible.C:Item238_Critical_Vadv8"	0.209	0.152	1.378	0.168
"compatible.C:Item238_Critical_Vadv9"	-0.012	0.152	-0.076	0.939
"compatible.C:Item238_Critical_VN1"	1.213	0.152	7.986	0
"compatible.C:Item238_Critical_VN2"	-1.108	0.152	-7.295	0
"compatible.C:Item238_Critical_VN3"	-0.768	0.152	-5.059	0
"compatible.C:Item238_Critical_VN5"	0.36	0.152	2.373	0.018
"compatible.C:ItemCritical_6"	0.628	0.152	4.135	0
"RC.C:EmbBias.C"	0.067	0.098	0.684	0.494
"ItemMixed_11:EmbBias.C"	0.005	0.078	0.065	0.948
"ItemMixed_12:EmbBias.C"	0.058	0.078	0.753	0.452
"ItemMixed_13:EmbBias.C"	-0.222	0.078	-2.864	0.004
"ItemMixed_14:EmbBias.C"	-0.022	0.078	-0.282	0.778
"ItemMixed_15:EmbBias.C"	-0.043	0.078	-0.549	0.583
"ItemMixed_16:EmbBias.C"	-0.276	0.078	-3.555	0
"ItemMixed_17:EmbBias.C"	-0.036	0.078	-0.458	0.647
"ItemMixed_18:EmbBias.C"	-0.078	0.078	-1.002	0.317
"ItemMixed_19:EmbBias.C"	-0.154	0.078	-1.984	0.047
"ItemMixed_2:EmbBias.C"	0.033	0.078	0.42	0.674
"ItemMixed_21:EmbBias.C"	0.039	0.078	0.502	0.616
"ItemMixed_22:EmbBias.C"	-0.112	0.078	-1.442	0.149
"ItemMixed_23:EmbBias.C"	0.038	0.078	0.491	0.623
"ItemMixed_24:EmbBias.C"	0.11	0.078	1.422	0.155
"ItemMixed_25:EmbBias.C"	-0.182	0.078	-2.349	0.019
"ItemMixed_26:EmbBias.C"	0.003	0.078	0.032	0.974
"ItemMixed_27:EmbBias.C"	0.286	0.078	3.68	0
"ItemMixed_28:EmbBias.C"	0.051	0.078	0.654	0.513
"ItemMixed_29:EmbBias.C"	-0.049	0.078	-0.636	0.525
"ItemMixed_3:EmbBias.C"	-0.095	0.078	-1.229	0.219
"ItemMixed_30:EmbBias.C"	0.108	0.078	1.39	0.165
"ItemMixed_31:EmbBias.C"	0.002	0.078	0.023	0.981
"ItemMixed_32:EmbBias.C"	0.1	0.078	1.287	0.198
"ItemMixed_33:EmbBias.C"	-0.076	0.078	-0.977	0.329
"ItemMixed_34:EmbBias.C"	-0.1	0.078	-1.285	0.199
"ItemMixed_35:EmbBias.C"	0.059	0.078	0.764	0.445
"ItemMixed_36:EmbBias.C"	0.26	0.078	3.345	0.001
"ItemMixed_37:EmbBias.C"	0.089	0.078	1.147	0.251
"ItemMixed_38:EmbBias.C"	-0.109	0.078	-1.401	0.161
"ItemMixed_39:EmbBias.C"	-0.082	0.078	-1.058	0.29
"ItemMixed_4:EmbBias.C"	-0.097	0.078	-1.243	0.214
"ItemMixed_40:EmbBias.C"	0.205	0.078	2.639	0.008
"ItemMixed_41:EmbBias.C"	-0.225	0.078	-2.901	0.004
"ItemMixed_42:EmbBias.C"	-0.132	0.078	-1.704	0.088
"ItemMixed_43:EmbBias.C"	0.028	0.078	0.361	0.718
"ItemMixed_5:EmbBias.C"	0.14	0.078	1.809	0.07
"ItemMixed_6:EmbBias.C"	-0.127	0.078	-1.64	0.101
"ItemMixed_7:EmbBias.C"	-0.055	0.078	-0.714	0.475
"ItemMixed_8:EmbBias.C"	0.294	0.078	3.781	0
"ItemMixed_9:EmbBias.C"	-0.068	0.078	-0.876	0.381
"Item232_Critical_0:EmbBias.C"	-0.095	0.078	-1.226	0.22
"Item232_Critical_1:EmbBias.C"	-0.186	0.078	-2.4	0.016
"Item232_Critical_10:EmbBias.C"	-0.079	0.078	-1.018	0.309
"Item232_Critical_11:EmbBias.C"	0.022	0.078	0.286	0.775
"Item232_Critical_12:EmbBias.C"	-0.098	0.078	-1.26	0.208
"Item232_Critical_13:EmbBias.C"	-0.115	0.078	-1.485	0.138
"Item232_Critical_14:EmbBias.C"	-0.068	0.078	-0.879	0.379
"Item232_Critical_15:EmbBias.C"	0.111	0.078	1.425	0.154
"Item232_Critical_16:EmbBias.C"	-0.08	0.078	-1.029	0.303
"Item232_Critical_17:EmbBias.C"	-0.095	0.078	-1.228	0.219
"Item232_Critical_18:EmbBias.C"	-0.047	0.078	-0.611	0.541
"Item232_Critical_19:EmbBias.C"	-0.18	0.078	-2.323	0.02
"Item232_Critical_2:EmbBias.C"	-0.13	0.078	-1.674	0.094
"Item232_Critical_20:EmbBias.C"	-0.046	0.078	-0.597	0.55
"Item232_Critical_21:EmbBias.C"	0.063	0.078	0.81	0.418
"Item232_Critical_23:EmbBias.C"	0.079	0.078	1.022	0.307
"Item232_Critical_24:EmbBias.C"	0.131	0.078	1.686	0.092
"Item232_Critical_25:EmbBias.C"	-0.045	0.078	-0.58	0.562
"Item232_Critical_26:EmbBias.C"	-0.065	0.078	-0.834	0.404
"Item232_Critical_27:EmbBias.C"	-0.08	0.078	-1.027	0.305
"Item232_Critical_28:EmbBias.C"	0.142	0.078	1.829	0.067
"Item232_Critical_3:EmbBias.C"	-0.149	0.078	-1.925	0.054
"Item232_Critical_30:EmbBias.C"	-0.075	0.078	-0.967	0.334
"Item232_Critical_4:EmbBias.C"	-0.165	0.078	-2.12	0.034
"Item232_Critical_5:EmbBias.C"	0.094	0.078	1.211	0.226
"Item232_Critical_6:EmbBias.C"	0.297	0.078	3.829	0
"Item232_Critical_7:EmbBias.C"	0.173	0.078	2.226	0.026
"Item232_Critical_8:EmbBias.C"	-0.183	0.078	-2.362	0.018
"Item232_Critical_9:EmbBias.C"	-0.07	0.078	-0.907	0.364
"Item238_Critical_Vadv1:EmbBias.C"	-0.082	0.139	-0.592	0.554
"Item238_Critical_VAdv1:EmbBias.C"	-0.082	0.139	-0.593	0.553
"Item238_Critical_Vadv2:EmbBias.C"	-0.021	0.078	-0.267	0.789
"Item238_Critical_Vadv3:EmbBias.C"	0.096	0.078	1.232	0.218
"Item238_Critical_Vadv5:EmbBias.C"	0.12	0.078	1.542	0.123
"Item238_Critical_Vadv6:EmbBias.C"	0.152	0.078	1.961	0.05
"Item238_Critical_Vadv7:EmbBias.C"	0.011	0.078	0.142	0.887
"Item238_Critical_Vadv8:EmbBias.C"	-0.041	0.078	-0.531	0.595
"Item238_Critical_Vadv9:EmbBias.C"	-0.104	0.078	-1.34	0.18
"Item238_Critical_VN1:EmbBias.C"	-0.045	0.078	-0.582	0.561
"Item238_Critical_VN2:EmbBias.C"	-0.236	0.078	-3.036	0.002
"Item238_Critical_VN3:EmbBias.C"	-0.133	0.078	-1.715	0.086
"Item238_Critical_VN5:EmbBias.C"	0.029	0.078	0.374	0.708
"ItemCritical_6:EmbBias.C"	-0.074	0.078	-0.948	0.343
"compatible.C:EmbBias.C"	-0.16	0.098	-1.63	0.103
"EmbBias.C:SC.C"	-0.289	0.11	-2.628	0.009
"ItemMixed_11:SC.C"	0.985	0.17	5.801	0
"ItemMixed_12:SC.C"	0.56	0.17	3.3	0.001
"ItemMixed_13:SC.C"	-0.04	0.17	-0.234	0.815
"ItemMixed_14:SC.C"	4.742	0.17	27.932	0
"ItemMixed_15:SC.C"	-0.675	0.17	-3.975	0
"ItemMixed_16:SC.C"	2.125	0.17	12.518	0
"ItemMixed_17:SC.C"	-0.01	0.17	-0.056	0.955
"ItemMixed_18:SC.C"	0.576	0.17	3.396	0.001
"ItemMixed_19:SC.C"	0.763	0.17	4.496	0
"ItemMixed_2:SC.C"	-0.927	0.17	-5.461	0
"ItemMixed_21:SC.C"	-0.413	0.17	-2.432	0.015
"ItemMixed_22:SC.C"	0.432	0.17	2.545	0.011
"ItemMixed_23:SC.C"	1.076	0.17	6.335	0
"ItemMixed_24:SC.C"	-1.049	0.17	-6.176	0
"ItemMixed_25:SC.C"	-1.147	0.17	-6.758	0
"ItemMixed_26:SC.C"	-0.297	0.17	-1.747	0.081
"ItemMixed_27:SC.C"	3.216	0.17	18.943	0
"ItemMixed_28:SC.C"	-1.019	0.17	-6	0
"ItemMixed_29:SC.C"	0.035	0.17	0.207	0.836
"ItemMixed_3:SC.C"	1.443	0.17	8.497	0
"ItemMixed_30:SC.C"	-1.257	0.17	-7.403	0
"ItemMixed_31:SC.C"	0.805	0.17	4.743	0
"ItemMixed_32:SC.C"	0.804	0.17	4.734	0
"ItemMixed_33:SC.C"	1.018	0.17	5.997	0
"ItemMixed_34:SC.C"	0.463	0.17	2.729	0.006
"ItemMixed_35:SC.C"	1.594	0.17	9.391	0
"ItemMixed_36:SC.C"	0.708	0.17	4.171	0
"ItemMixed_37:SC.C"	1.555	0.17	9.158	0
"ItemMixed_38:SC.C"	-2.906	0.17	-17.118	0
"ItemMixed_39:SC.C"	0.901	0.17	5.305	0
"ItemMixed_4:SC.C"	0.744	0.17	4.384	0
"ItemMixed_40:SC.C"	3.222	0.17	18.976	0
"ItemMixed_41:SC.C"	1.014	0.17	5.973	0
"ItemMixed_42:SC.C"	-2.991	0.17	-17.615	0
"ItemMixed_43:SC.C"	-0.3	0.17	-1.769	0.077
"ItemMixed_5:SC.C"	0.532	0.17	3.132	0.002
"ItemMixed_6:SC.C"	1.214	0.17	7.15	0
"ItemMixed_7:SC.C"	0.233	0.17	1.372	0.17
"ItemMixed_8:SC.C"	2.544	0.17	14.987	0
"ItemMixed_9:SC.C"	0.184	0.17	1.084	0.278
"Item232_Critical_0:SC.C"	0.473	0.17	2.784	0.005
"Item232_Critical_1:SC.C"	0.49	0.17	2.889	0.004
"Item232_Critical_10:SC.C"	4.273	0.17	25.171	0
"Item232_Critical_11:SC.C"	2.59	0.17	15.257	0
"Item232_Critical_12:SC.C"	-0.206	0.17	-1.212	0.226
"Item232_Critical_13:SC.C"	0.564	0.17	3.321	0.001
"Item232_Critical_14:SC.C"	0.004	0.17	0.023	0.981
"Item232_Critical_15:SC.C"	2.332	0.17	13.733	0
"Item232_Critical_16:SC.C"	0.222	0.17	1.307	0.191
"Item232_Critical_17:SC.C"	0.347	0.17	2.041	0.041
"Item232_Critical_18:SC.C"	1.009	0.17	5.942	0
"Item232_Critical_19:SC.C"	1.654	0.17	9.744	0
"Item232_Critical_2:SC.C"	0.596	0.17	3.508	0
"Item232_Critical_20:SC.C"	2.931	0.17	17.262	0
"Item232_Critical_21:SC.C"	0.896	0.17	5.279	0
"Item232_Critical_23:SC.C"	-0.183	0.17	-1.076	0.282
"Item232_Critical_24:SC.C"	0.62	0.17	3.654	0
"Item232_Critical_25:SC.C"	0.167	0.17	0.985	0.325
"Item232_Critical_26:SC.C"	0.311	0.17	1.832	0.067
"Item232_Critical_27:SC.C"	-0.325	0.17	-1.913	0.056
"Item232_Critical_28:SC.C"	1.681	0.17	9.9	0
"Item232_Critical_3:SC.C"	1.925	0.17	11.34	0
"Item232_Critical_30:SC.C"	0.468	0.17	2.759	0.006
"Item232_Critical_4:SC.C"	-2.059	0.17	-12.13	0
"Item232_Critical_5:SC.C"	-0.056	0.17	-0.329	0.742
"Item232_Critical_6:SC.C"	2.183	0.17	12.86	0
"Item232_Critical_7:SC.C"	-0.103	0.17	-0.604	0.546
"Item232_Critical_8:SC.C"	0.888	0.17	5.233	0
"Item232_Critical_9:SC.C"	0.677	0.17	3.99	0
"Item238_Critical_Vadv2:SC.C"	-1.532	0.17	-9.023	0
"Item238_Critical_Vadv3:SC.C"	-1.229	0.17	-7.238	0
"Item238_Critical_Vadv5:SC.C"	-0.309	0.17	-1.822	0.068
"Item238_Critical_Vadv6:SC.C"	2.869	0.17	16.9	0
"Item238_Critical_Vadv7:SC.C"	0.225	0.17	1.325	0.185
"Item238_Critical_Vadv8:SC.C"	-0.327	0.17	-1.926	0.054
"Item238_Critical_Vadv9:SC.C"	0.898	0.17	5.289	0
"Item238_Critical_VN1:SC.C"	0.469	0.17	2.761	0.006
"Item238_Critical_VN2:SC.C"	1.713	0.17	10.088	0
"Item238_Critical_VN3:SC.C"	0.366	0.17	2.155	0.031
"Item238_Critical_VN5:SC.C"	1.085	0.17	6.392	0
"ItemCritical_6:SC.C"	0.705	0.17	4.152	0
"RC.C:compatible.C:ItemMixed_11"	-0.045	0.304	-0.149	0.882
"RC.C:compatible.C:ItemMixed_12"	0.867	0.304	2.855	0.004
