"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.933	0.052	246.399	0
"RC.C"	0.913	0.094	9.72	0
"compatible.C"	-0.085	0.094	-0.908	0.364
"Item232_Critical_29"	-1.137	0.074	-15.311	0
"Item232_Critical_31"	-0.375	0.074	-5.058	0
"ItemCritical_0"	-8.31	0.074	-111.942	0
"ItemCritical_1"	-1.461	0.074	-19.676	0
"ItemCritical_10"	-7.591	0.074	-102.267	0
"ItemCritical_11"	-8.228	0.074	-110.849	0
"ItemCritical_12"	-8.158	0.074	-109.897	0
"ItemCritical_13"	-7.616	0.074	-102.596	0
"ItemCritical_14"	-7.495	0.074	-100.964	0
"ItemCritical_15"	-7.635	0.074	-102.86	0
"ItemCritical_16"	-8.1	0.074	-109.118	0
"ItemCritical_17"	-7.878	0.074	-106.123	0
"ItemCritical_18"	0.698	0.074	9.4	0
"ItemCritical_19"	-8.047	0.074	-108.407	0
"ItemCritical_2"	0.555	0.074	7.478	0
"ItemCritical_20"	-3.471	0.074	-46.76	0
"ItemCritical_21"	-8.378	0.074	-112.869	0
"ItemCritical_22"	-3.634	0.074	-48.956	0
"ItemCritical_23"	-1.373	0.074	-18.501	0
"ItemCritical_24"	-8.515	0.074	-114.704	0
"ItemCritical_25"	-8.06	0.074	-108.586	0
"ItemCritical_26"	-0.397	0.074	-5.351	0
"ItemCritical_27"	-6.176	0.074	-83.205	0
"ItemCritical_28"	2.784	0.074	37.5	0
"ItemCritical_29"	1.154	0.074	15.553	0
"ItemCritical_3"	-8.404	0.074	-113.219	0
"ItemCritical_30"	-8.263	0.074	-111.314	0
"ItemCritical_31"	-3.469	0.074	-46.738	0
"ItemCritical_32"	-2.591	0.074	-34.901	0
"ItemCritical_33"	-0.56	0.074	-7.537	0
"ItemCritical_34"	-1.04	0.074	-14.008	0
"ItemCritical_35"	-0.072	0.074	-0.969	0.332
"ItemCritical_36"	0.092	0.074	1.245	0.213
"ItemCritical_4"	-7.636	0.074	-102.861	0
"ItemCritical_5"	-4.145	0.074	-55.842	0
"ItemCritical_7"	-7.806	0.074	-105.157	0
"ItemCritical_8"	-7.868	0.074	-105.991	0
"ItemCritical_9"	-7.65	0.074	-103.061	0
"ItemMixed_1"	1.059	0.074	14.271	0
"ItemMixed_11"	-4.598	0.074	-61.939	0
"ItemMixed_12"	-3.866	0.074	-52.076	0
"ItemMixed_13"	-4.292	0.074	-57.823	0
"ItemMixed_14"	-7.421	0.074	-99.97	0
"ItemMixed_15"	0.387	0.074	5.216	0
"ItemMixed_16"	-1.738	0.074	-23.42	0
"ItemMixed_17"	-8.423	0.074	-113.476	0
"ItemMixed_18"	-7.661	0.074	-103.205	0
"ItemMixed_19"	-1.119	0.074	-15.076	0
"ItemMixed_2"	-3.682	0.074	-49.598	0
"ItemMixed_21"	-5.754	0.074	-77.511	0
"ItemMixed_22"	1.65	0.074	22.229	0
"ItemMixed_23"	-3.625	0.074	-48.829	0
"ItemMixed_24"	-1.542	0.074	-20.767	0
"ItemMixed_25"	-3.848	0.074	-51.836	0
"ItemMixed_26"	-2.792	0.074	-37.618	0
"ItemMixed_27"	-5.558	0.074	-74.867	0
"ItemMixed_28"	-3.653	0.074	-49.21	0
"ItemMixed_29"	-8.322	0.074	-112.108	0
"ItemMixed_3"	-7.636	0.074	-102.872	0
"ItemMixed_30"	-3.871	0.074	-52.146	0
"ItemMixed_31"	2.793	0.074	37.625	0
"ItemMixed_32"	-5.305	0.074	-71.461	0
"ItemMixed_33"	-5.547	0.074	-74.723	0
"ItemMixed_34"	-8.349	0.074	-112.474	0
"ItemMixed_35"	1.577	0.074	21.242	0
"ItemMixed_36"	-0.967	0.074	-13.029	0
"ItemMixed_37"	-3.238	0.074	-43.626	0
"ItemMixed_38"	-0.558	0.074	-7.513	0
"ItemMixed_39"	-8.185	0.074	-110.263	0
"ItemMixed_4"	-7.775	0.074	-104.744	0
"ItemMixed_40"	-5.243	0.074	-70.632	0
"ItemMixed_41"	-3.132	0.074	-42.195	0
"ItemMixed_42"	-0.801	0.074	-10.784	0
"ItemMixed_43"	-5.595	0.074	-75.367	0
"ItemMixed_5"	-0.961	0.074	-12.945	0
"ItemMixed_6"	0.671	0.074	9.041	0
"ItemMixed_7"	-7.783	0.074	-104.854	0
"ItemMixed_8"	-5.876	0.074	-79.164	0
"ItemMixed_9"	-8.302	0.074	-111.836	0
"Item232_Critical_0"	-8.585	0.074	-115.649	0
"Item232_Critical_1"	-4.316	0.074	-58.146	0
"Item232_Critical_10"	-6.67	0.074	-89.855	0
"Item232_Critical_11"	-3.272	0.074	-44.075	0
"Item232_Critical_12"	-1.895	0.074	-25.528	0
"Item232_Critical_13"	-4.322	0.074	-58.225	0
"Item232_Critical_14"	-8.382	0.074	-112.912	0
"Item232_Critical_15"	-3.496	0.074	-47.101	0
"Item232_Critical_16"	-2.884	0.074	-38.854	0
"Item232_Critical_17"	-8.381	0.074	-112.905	0
"Item232_Critical_18"	-8.444	0.074	-113.759	0
"Item232_Critical_19"	-3.581	0.074	-48.239	0
"Item232_Critical_2"	-8.49	0.074	-114.369	0
"Item232_Critical_20"	-4.837	0.074	-65.156	0
"Item232_Critical_21"	-1.61	0.074	-21.683	0
"Item232_Critical_23"	-4.187	0.074	-56.399	0
"Item232_Critical_24"	-3.897	0.074	-52.497	0
"Item232_Critical_25"	-8.164	0.074	-109.978	0
"Item232_Critical_26"	-7.92	0.074	-106.689	0
"Item232_Critical_27"	-1.733	0.074	-23.342	0
"Item232_Critical_28"	-3.786	0.074	-51.001	0
"Item232_Critical_3"	-7.931	0.074	-106.846	0
"Item232_Critical_30"	-8.162	0.074	-109.952	0
"Item232_Critical_4"	-0.434	0.074	-5.852	0
"Item232_Critical_5"	-4.812	0.074	-64.824	0
"Item232_Critical_6"	-5.707	0.074	-76.878	0
"Item232_Critical_7"	-3.053	0.074	-41.129	0
"Item232_Critical_8"	-3.982	0.074	-53.641	0
"Item232_Critical_9"	-8.491	0.074	-114.382	0
"Item238_Critical_Vadv1"	0	0.133	0	1
"Item238_Critical_VAdv1"	0	0.133	0	1
"Item238_Critical_Vadv2"	2.236	0.074	30.128	0
"Item238_Critical_Vadv3"	-3.832	0.074	-51.626	0
"Item238_Critical_Vadv5"	-3.052	0.074	-41.116	0
"Item238_Critical_Vadv6"	-3.711	0.074	-49.989	0
"Item238_Critical_Vadv7"	-2.514	0.074	-33.868	0
"Item238_Critical_Vadv8"	-7.92	0.074	-106.698	0
"Item238_Critical_Vadv9"	-3.44	0.074	-46.339	0
"Item238_Critical_VN1"	-8.284	0.074	-111.592	0
"Item238_Critical_VN2"	-3.51	0.074	-47.288	0
"Item238_Critical_VN3"	-2.617	0.074	-35.25	0
"Item238_Critical_VN5"	-1.052	0.074	-14.17	0
"Item23Vadv2"	2.032	0.69	2.945	0.003
"ItemCritical_6"	-7.825	0.074	-105.412	0
"EmbBias.C"	0.049	0.048	1.022	0.307
"SC.C"	0.188	0.105	1.788	0.074
"RC.C:compatible.C"	0.08	0.188	0.427	0.67
"RC.C:Item232_Critical_29"	-1.171	0.133	-8.815	0
"RC.C:Item232_Critical_31"	-0.606	0.133	-4.567	0
"RC.C:ItemCritical_0"	0.833	0.133	6.277	0
"RC.C:ItemCritical_1"	0.371	0.133	2.791	0.005
"RC.C:ItemCritical_10"	2.284	0.133	17.203	0
"RC.C:ItemCritical_11"	2.566	0.133	19.322	0
"RC.C:ItemCritical_12"	2.547	0.133	19.177	0
"RC.C:ItemCritical_13"	2.914	0.133	21.947	0
"RC.C:ItemCritical_14"	3.056	0.133	23.017	0
"RC.C:ItemCritical_15"	2.27	0.133	17.096	0
"RC.C:ItemCritical_16"	1.028	0.133	7.744	0
