"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.491	0.06	209.507	0
"RC.C"	0.106	0.107	0.997	0.319
"compatible.C"	0.303	0.107	2.842	0.004
"Item232_Critical_29"	-0.504	0.084	-5.981	0
"Item232_Critical_31"	-0.297	0.084	-3.525	0
"ItemCritical_0"	-9.033	0.084	-107.132	0
"ItemCritical_1"	-1.747	0.084	-20.725	0
"ItemCritical_10"	-8.791	0.084	-104.259	0
"ItemCritical_11"	-9.092	0.084	-107.828	0
"ItemCritical_12"	-9.079	0.084	-107.683	0
"ItemCritical_13"	-8.421	0.084	-99.877	0
"ItemCritical_14"	-8.399	0.084	-99.611	0
"ItemCritical_15"	-8.716	0.084	-103.372	0
"ItemCritical_16"	-8.491	0.084	-100.706	0
"ItemCritical_17"	-8.784	0.084	-104.181	0
"ItemCritical_18"	0.729	0.084	8.643	0
"ItemCritical_19"	-8.984	0.084	-106.557	0
"ItemCritical_2"	0.556	0.084	6.591	0
"ItemCritical_20"	-4.257	0.084	-50.487	0
"ItemCritical_21"	-9.288	0.084	-110.157	0
"ItemCritical_22"	-4.579	0.084	-54.302	0
"ItemCritical_23"	-2.145	0.084	-25.44	0
"ItemCritical_24"	-8.997	0.084	-106.705	0
"ItemCritical_25"	-8.709	0.084	-103.293	0
"ItemCritical_26"	-0.666	0.084	-7.899	0
"ItemCritical_27"	-6.099	0.084	-72.332	0
"ItemCritical_28"	1.61	0.084	19.1	0
"ItemCritical_29"	0.901	0.084	10.692	0
"ItemCritical_3"	-9.317	0.084	-110.495	0
"ItemCritical_30"	-8.665	0.084	-102.768	0
"ItemCritical_31"	-3.888	0.084	-46.116	0
"ItemCritical_32"	-3.089	0.084	-36.636	0
"ItemCritical_33"	-0.294	0.084	-3.486	0
"ItemCritical_34"	-1.5	0.084	-17.787	0
"ItemCritical_35"	-0.059	0.084	-0.695	0.487
"ItemCritical_36"	-0.03	0.084	-0.359	0.72
"ItemCritical_4"	-8.801	0.084	-104.377	0
"ItemCritical_5"	-4.843	0.084	-57.442	0
"ItemCritical_7"	-8.865	0.084	-105.138	0
"ItemCritical_8"	-8.87	0.084	-105.195	0
"ItemCritical_9"	-8.694	0.084	-103.117	0
"ItemMixed_1"	0.864	0.084	10.242	0
"ItemMixed_11"	-4.34	0.084	-51.473	0
"ItemMixed_12"	-4.486	0.084	-53.199	0
"ItemMixed_13"	-4.834	0.084	-57.338	0
"ItemMixed_14"	-6.984	0.084	-82.836	0
"ItemMixed_15"	-0.044	0.084	-0.52	0.603
"ItemMixed_16"	-2.344	0.084	-27.797	0
"ItemMixed_17"	-9.121	0.084	-108.172	0
"ItemMixed_18"	-8.765	0.084	-103.954	0
"ItemMixed_19"	-1.539	0.084	-18.251	0
"ItemMixed_2"	-4.351	0.084	-51.603	0
"ItemMixed_21"	-6.334	0.084	-75.119	0
"ItemMixed_22"	1.513	0.084	17.943	0
"ItemMixed_23"	-4.275	0.084	-50.707	0
"ItemMixed_24"	-2.202	0.084	-26.117	0
"ItemMixed_25"	-5.076	0.084	-60.199	0
"ItemMixed_26"	-3.703	0.084	-43.918	0
"ItemMixed_27"	-5.568	0.084	-66.032	0
"ItemMixed_28"	-4.451	0.084	-52.788	0
"ItemMixed_29"	-9.031	0.084	-107.108	0
"ItemMixed_3"	-8.429	0.084	-99.964	0
"ItemMixed_30"	-4.537	0.084	-53.809	0
"ItemMixed_31"	2.432	0.084	28.838	0
"ItemMixed_32"	-5.562	0.084	-65.969	0
"ItemMixed_33"	-5.781	0.084	-68.564	0
"ItemMixed_34"	-8.702	0.084	-103.209	0
"ItemMixed_35"	1.508	0.084	17.883	0
"ItemMixed_36"	-1.274	0.084	-15.112	0
"ItemMixed_37"	-3.835	0.084	-45.489	0
"ItemMixed_38"	-0.91	0.084	-10.791	0
"ItemMixed_39"	-8.724	0.084	-103.463	0
"ItemMixed_4"	-8.713	0.084	-103.332	0
"ItemMixed_40"	-5.631	0.084	-66.785	0
"ItemMixed_41"	-4.282	0.084	-50.788	0
"ItemMixed_42"	-1.56	0.084	-18.502	0
"ItemMixed_43"	-5.787	0.084	-68.634	0
"ItemMixed_5"	-1.469	0.084	-17.42	0
"ItemMixed_6"	0.73	0.084	8.658	0
"ItemMixed_7"	-8.849	0.084	-104.948	0
"ItemMixed_8"	-6.018	0.084	-71.369	0
"ItemMixed_9"	-8.982	0.084	-106.526	0
"Item232_Critical_0"	-8.841	0.084	-104.855	0
"Item232_Critical_1"	-4.587	0.084	-54.408	0
"Item232_Critical_10"	-6.776	0.084	-80.36	0
"Item232_Critical_11"	-3.415	0.084	-40.497	0
"Item232_Critical_12"	-1.976	0.084	-23.437	0
"Item232_Critical_13"	-4.327	0.084	-51.313	0
"Item232_Critical_14"	-8.975	0.084	-106.443	0
"Item232_Critical_15"	-3.615	0.084	-42.872	0
"Item232_Critical_16"	-3.233	0.084	-38.345	0
"Item232_Critical_17"	-8.832	0.084	-104.75	0
"Item232_Critical_18"	-8.709	0.084	-103.289	0
"Item232_Critical_19"	-4.008	0.084	-47.541	0
"Item232_Critical_2"	-8.656	0.084	-102.663	0
"Item232_Critical_20"	-4.987	0.084	-59.145	0
"Item232_Critical_21"	-1.756	0.084	-20.83	0
"Item232_Critical_23"	-4.006	0.084	-47.509	0
"Item232_Critical_24"	-4.037	0.084	-47.877	0
"Item232_Critical_25"	-8.846	0.084	-104.913	0
"Item232_Critical_26"	-8.732	0.084	-103.557	0
"Item232_Critical_27"	-1.93	0.084	-22.891	0
"Item232_Critical_28"	-4.026	0.084	-47.752	0
"Item232_Critical_3"	-8.042	0.084	-95.382	0
"Item232_Critical_30"	-8.749	0.084	-103.766	0
"Item232_Critical_4"	-0.535	0.084	-6.34	0
"Item232_Critical_5"	-4.905	0.084	-58.17	0
"Item232_Critical_6"	-6.002	0.084	-71.187	0
"Item232_Critical_7"	-2.906	0.084	-34.468	0
"Item232_Critical_8"	-4.379	0.084	-51.936	0
"Item232_Critical_9"	-8.604	0.084	-102.044	0
"Item238_Critical_Vadv1"	0	0.151	0	1
"Item238_Critical_VAdv1"	0	0.151	0	1
"Item238_Critical_Vadv2"	1.361	0.084	16.146	0
"Item238_Critical_Vadv3"	-5.374	0.084	-63.735	0
"Item238_Critical_Vadv5"	-3.755	0.084	-44.534	0
"Item238_Critical_Vadv6"	-3.721	0.084	-44.129	0
"Item238_Critical_Vadv7"	-3.682	0.084	-43.666	0
"Item238_Critical_Vadv8"	-9.21	0.084	-109.234	0
"Item238_Critical_Vadv9"	-4.285	0.084	-50.819	0
"Item238_Critical_VN1"	-8.63	0.084	-102.355	0
"Item238_Critical_VN2"	-3.823	0.084	-45.336	0
"Item238_Critical_VN3"	-2.82	0.084	-33.451	0
"Item238_Critical_VN5"	-1.532	0.084	-18.171	0
"ItemCritical_6"	-8.532	0.084	-101.19	0
"EmbBias.C"	0.043	0.055	0.796	0.426
"SC.C"	-0.697	0.119	-5.846	0
"RC.C:compatible.C"	0.746	0.213	3.495	0
"RC.C:Item232_Critical_29"	-0.541	0.151	-3.59	0
"RC.C:Item232_Critical_31"	-0.403	0.151	-2.674	0.008
"RC.C:ItemCritical_0"	-0.339	0.151	-2.251	0.024
"RC.C:ItemCritical_1"	0.062	0.151	0.412	0.68
"RC.C:ItemCritical_10"	0.745	0.151	4.939	0
"RC.C:ItemCritical_11"	0.089	0.151	0.593	0.553
"RC.C:ItemCritical_12"	-0.162	0.151	-1.074	0.283
"RC.C:ItemCritical_13"	-0.058	0.151	-0.382	0.702
"RC.C:ItemCritical_14"	-0.168	0.151	-1.111	0.267
"RC.C:ItemCritical_15"	0.321	0.151	2.126	0.034
"RC.C:ItemCritical_16"	-0.213	0.151	-1.412	0.158
"RC.C:ItemCritical_17"	0.4	0.151	2.649	0.008
"RC.C:ItemCritical_18"	-0.108	0.151	-0.717	0.473
"RC.C:ItemCritical_19"	0.322	0.151	2.132	0.033
"RC.C:ItemCritical_2"	0.705	0.151	4.677	0
"RC.C:ItemCritical_20"	-0.413	0.151	-2.741	0.006
"RC.C:ItemCritical_21"	0.015	0.151	0.099	0.921
"RC.C:ItemCritical_22"	-0.113	0.151	-0.752	0.452
"RC.C:ItemCritical_23"	-0.258	0.151	-1.714	0.087
"RC.C:ItemCritical_24"	0.145	0.151	0.959	0.337
"RC.C:ItemCritical_25"	-0.628	0.151	-4.161	0
"RC.C:ItemCritical_26"	-0.668	0.151	-4.432	0
"RC.C:ItemCritical_27"	-0.307	0.151	-2.034	0.042
"RC.C:ItemCritical_28"	0.258	0.151	1.712	0.087
"RC.C:ItemCritical_29"	-0.708	0.151	-4.693	0
"RC.C:ItemCritical_3"	0.122	0.151	0.811	0.418
"RC.C:ItemCritical_30"	0.201	0.151	1.33	0.183
"RC.C:ItemCritical_31"	-0.004	0.151	-0.024	0.981
"RC.C:ItemCritical_32"	0.911	0.151	6.039	0
"RC.C:ItemCritical_33"	0.533	0.151	3.537	0
"RC.C:ItemCritical_34"	0.486	0.151	3.222	0.001
"RC.C:ItemCritical_35"	0.074	0.151	0.488	0.626
"RC.C:ItemCritical_36"	0.037	0.151	0.246	0.806
"RC.C:ItemCritical_4"	0.276	0.151	1.829	0.067
"RC.C:ItemCritical_5"	-0.391	0.151	-2.589	0.01
"RC.C:ItemCritical_7"	0.394	0.151	2.609	0.009
"RC.C:ItemCritical_8"	0.433	0.151	2.87	0.004
"RC.C:ItemCritical_9"	-0.29	0.151	-1.921	0.055
"RC.C:ItemMixed_1"	1.018	0.151	6.748	0
"RC.C:ItemMixed_11"	0.534	0.151	3.541	0
