"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"RC.C:Item232_Critical_21"	0.213	0.123	1.728	0.084
"RC.C:Item232_Critical_23"	0.231	0.123	1.875	0.061
"RC.C:Item232_Critical_24"	0.066	0.123	0.536	0.592
"RC.C:Item232_Critical_25"	0.069	0.123	0.563	0.573
"RC.C:Item232_Critical_26"	0.19	0.123	1.544	0.123
"RC.C:Item232_Critical_27"	0.137	0.123	1.114	0.265
"RC.C:Item232_Critical_28"	0.233	0.123	1.895	0.058
"RC.C:Item232_Critical_3"	-0.047	0.123	-0.383	0.702
"RC.C:Item232_Critical_30"	0.255	0.123	2.07	0.039
"RC.C:Item232_Critical_4"	0.117	0.123	0.951	0.341
"RC.C:Item232_Critical_5"	0.308	0.123	2.506	0.012
"RC.C:Item232_Critical_6"	0.215	0.123	1.747	0.081
"RC.C:Item232_Critical_7"	0.301	0.123	2.445	0.014
"RC.C:Item232_Critical_8"	0.255	0.123	2.077	0.038
"RC.C:Item232_Critical_9"	0.127	0.123	1.035	0.301
"RC.C:Item238_Critical_Vadv1"	0.014	0.174	0.078	0.938
"RC.C:Item238_Critical_VAdv1"	0.166	0.174	0.954	0.34
"RC.C:Item238_Critical_Vadv2"	0.363	0.123	2.955	0.003
"RC.C:Item238_Critical_Vadv3"	0.265	0.123	2.155	0.031
"RC.C:Item238_Critical_Vadv5"	-0.106	0.123	-0.859	0.39
"RC.C:Item238_Critical_Vadv6"	0.118	0.123	0.955	0.339
"RC.C:Item238_Critical_Vadv7"	0.16	0.123	1.3	0.194
"RC.C:Item238_Critical_Vadv8"	0.331	0.123	2.692	0.007
"RC.C:Item238_Critical_Vadv9"	0.277	0.123	2.254	0.024
"RC.C:Item238_Critical_VN1"	0.168	0.123	1.368	0.171
"RC.C:Item238_Critical_VN2"	0.103	0.123	0.839	0.401
"RC.C:Item238_Critical_VN3"	0.117	0.123	0.954	0.34
"RC.C:Item238_Critical_VN5"	0.169	0.123	1.374	0.169
"RC.C:ItemCritical_6"	0.236	0.123	1.918	0.055
"compatible.C:ItemMixed_11"	-0.618	0.12	-5.154	0
"compatible.C:ItemMixed_12"	-1.028	0.12	-8.575	0
"compatible.C:ItemMixed_13"	-0.437	0.12	-3.645	0
"compatible.C:ItemMixed_14"	-0.879	0.12	-7.334	0
"compatible.C:ItemMixed_15"	-0.653	0.12	-5.445	0
"compatible.C:ItemMixed_16"	-0.547	0.12	-4.565	0
"compatible.C:ItemMixed_17"	-0.699	0.12	-5.831	0
"compatible.C:ItemMixed_18"	1.228	0.12	10.249	0
"compatible.C:ItemMixed_19"	-0.805	0.12	-6.717	0
"compatible.C:ItemMixed_2"	1.568	0.12	13.081	0
"compatible.C:ItemMixed_21"	0.839	0.12	7	0
"compatible.C:ItemMixed_22"	-1.059	0.12	-8.832	0
"compatible.C:ItemMixed_23"	0.535	0.12	4.466	0
"compatible.C:ItemMixed_24"	-0.575	0.12	-4.794	0
"compatible.C:ItemMixed_25"	-0.642	0.12	-5.355	0
"compatible.C:ItemMixed_26"	-0.603	0.12	-5.035	0
"compatible.C:ItemMixed_27"	-0.693	0.12	-5.78	0
"compatible.C:ItemMixed_28"	-1.259	0.12	-10.507	0
"compatible.C:ItemMixed_29"	-0.649	0.12	-5.411	0
"compatible.C:ItemMixed_3"	-0.391	0.12	-3.262	0.001
"compatible.C:ItemMixed_30"	-0.686	0.12	-5.724	0
"compatible.C:ItemMixed_31"	-0.353	0.12	-2.945	0.003
"compatible.C:ItemMixed_32"	-0.666	0.12	-5.561	0
"compatible.C:ItemMixed_33"	2.07	0.12	17.272	0
"compatible.C:ItemMixed_34"	-0.642	0.12	-5.356	0
"compatible.C:ItemMixed_35"	-1.398	0.12	-11.66	0
"compatible.C:ItemMixed_36"	-1.214	0.12	-10.128	0
"compatible.C:ItemMixed_37"	0.285	0.12	2.375	0.018
"compatible.C:ItemMixed_38"	-1.14	0.12	-9.512	0
"compatible.C:ItemMixed_39"	-0.727	0.12	-6.062	0
"compatible.C:ItemMixed_4"	-0.646	0.12	-5.391	0
"compatible.C:ItemMixed_40"	-0.532	0.12	-4.44	0
"compatible.C:ItemMixed_41"	2.234	0.12	18.637	0
"compatible.C:ItemMixed_42"	0.496	0.12	4.142	0
"compatible.C:ItemMixed_43"	-0.589	0.12	-4.915	0
"compatible.C:ItemMixed_5"	0.05	0.12	0.417	0.677
"compatible.C:ItemMixed_6"	-0.292	0.12	-2.437	0.015
"compatible.C:ItemMixed_7"	-1.533	0.12	-12.787	0
"compatible.C:ItemMixed_8"	-1.504	0.12	-12.546	0
"compatible.C:ItemMixed_9"	-0.637	0.12	-5.314	0
"compatible.C:Item232_Critical_0"	-0.632	0.123	-5.135	0
"compatible.C:Item232_Critical_1"	-0.55	0.123	-4.475	0
"compatible.C:Item232_Critical_10"	-0.633	0.123	-5.151	0
"compatible.C:Item232_Critical_11"	-0.483	0.123	-3.931	0
"compatible.C:Item232_Critical_12"	-0.652	0.123	-5.302	0
"compatible.C:Item232_Critical_13"	-0.564	0.123	-4.586	0
"compatible.C:Item232_Critical_14"	-0.596	0.123	-4.844	0
"compatible.C:Item232_Critical_15"	-0.604	0.123	-4.908	0
"compatible.C:Item232_Critical_16"	-0.68	0.123	-5.528	0
"compatible.C:Item232_Critical_17"	-0.487	0.123	-3.959	0
"compatible.C:Item232_Critical_18"	-0.655	0.123	-5.323	0
"compatible.C:Item232_Critical_19"	-0.665	0.123	-5.407	0
"compatible.C:Item232_Critical_2"	-0.596	0.123	-4.844	0
"compatible.C:Item232_Critical_20"	-0.571	0.123	-4.643	0
"compatible.C:Item232_Critical_21"	-0.556	0.123	-4.52	0
"compatible.C:Item232_Critical_23"	-0.603	0.123	-4.904	0
"compatible.C:Item232_Critical_24"	-0.668	0.123	-5.429	0
"compatible.C:Item232_Critical_25"	-0.628	0.123	-5.105	0
"compatible.C:Item232_Critical_26"	-0.627	0.123	-5.097	0
"compatible.C:Item232_Critical_27"	-0.637	0.123	-5.182	0
"compatible.C:Item232_Critical_28"	-0.65	0.123	-5.282	0
"compatible.C:Item232_Critical_3"	-0.633	0.123	-5.144	0
"compatible.C:Item232_Critical_30"	-0.696	0.123	-5.656	0
"compatible.C:Item232_Critical_4"	-0.594	0.123	-4.826	0
"compatible.C:Item232_Critical_5"	-0.628	0.123	-5.104	0
"compatible.C:Item232_Critical_6"	-0.5	0.123	-4.069	0
"compatible.C:Item232_Critical_7"	-0.529	0.123	-4.298	0
"compatible.C:Item232_Critical_8"	-0.638	0.123	-5.191	0
"compatible.C:Item232_Critical_9"	-0.67	0.123	-5.448	0
"compatible.C:Item238_Critical_Vadv1"	-2.497	0.301	-8.289	0
"compatible.C:Item238_Critical_VAdv1"	1.774	0.301	5.89	0
"compatible.C:Item238_Critical_Vadv2"	-0.549	0.123	-4.461	0
"compatible.C:Item238_Critical_Vadv3"	-0.588	0.123	-4.784	0
"compatible.C:Item238_Critical_Vadv5"	-0.505	0.123	-4.106	0
"compatible.C:Item238_Critical_Vadv6"	-0.549	0.123	-4.465	0
"compatible.C:Item238_Critical_Vadv7"	-0.573	0.123	-4.656	0
"compatible.C:Item238_Critical_Vadv8"	-0.574	0.123	-4.664	0
"compatible.C:Item238_Critical_Vadv9"	-0.616	0.123	-5.006	0
"compatible.C:Item238_Critical_VN1"	-0.661	0.123	-5.378	0
"compatible.C:Item238_Critical_VN2"	-0.669	0.123	-5.437	0
"compatible.C:Item238_Critical_VN3"	-0.609	0.123	-4.953	0
"compatible.C:Item238_Critical_VN5"	-0.593	0.123	-4.82	0
"compatible.C:ItemCritical_6"	-0.593	0.123	-4.821	0
"RC.C:EmbBias.C"	-0.007	0.078	-0.089	0.929
"ItemMixed_11:EmbBias.C"	0.117	0.061	1.903	0.057
"ItemMixed_12:EmbBias.C"	0.11	0.061	1.795	0.073
"ItemMixed_13:EmbBias.C"	-0.065	0.061	-1.064	0.287
"ItemMixed_14:EmbBias.C"	0.115	0.061	1.869	0.062
"ItemMixed_15:EmbBias.C"	-0.008	0.061	-0.134	0.893
"ItemMixed_16:EmbBias.C"	-0.122	0.061	-1.985	0.047
"ItemMixed_17:EmbBias.C"	0.116	0.061	1.893	0.058
"ItemMixed_18:EmbBias.C"	0.109	0.061	1.785	0.074
"ItemMixed_19:EmbBias.C"	-0.052	0.061	-0.846	0.398
"ItemMixed_2:EmbBias.C"	0.025	0.061	0.406	0.685
"ItemMixed_21:EmbBias.C"	0.097	0.061	1.577	0.115
"ItemMixed_22:EmbBias.C"	-0.046	0.061	-0.754	0.451
"ItemMixed_23:EmbBias.C"	0.087	0.061	1.413	0.158
"ItemMixed_24:EmbBias.C"	0.064	0.061	1.043	0.297
"ItemMixed_25:EmbBias.C"	-0.055	0.061	-0.892	0.373
"ItemMixed_26:EmbBias.C"	0.115	0.061	1.878	0.06
"ItemMixed_27:EmbBias.C"	0.244	0.061	3.977	0
"ItemMixed_28:EmbBias.C"	0.043	0.061	0.696	0.486
"ItemMixed_29:EmbBias.C"	0.123	0.061	2.005	0.045
"ItemMixed_3:EmbBias.C"	0.123	0.061	2.005	0.045
"ItemMixed_30:EmbBias.C"	0.136	0.061	2.216	0.027
"ItemMixed_31:EmbBias.C"	0.009	0.061	0.149	0.882
"ItemMixed_32:EmbBias.C"	0.092	0.061	1.504	0.133
"ItemMixed_33:EmbBias.C"	0.059	0.061	0.963	0.336
"ItemMixed_34:EmbBias.C"	0.102	0.061	1.664	0.096
"ItemMixed_35:EmbBias.C"	0.043	0.061	0.703	0.482
"ItemMixed_36:EmbBias.C"	0.14	0.061	2.289	0.022
"ItemMixed_37:EmbBias.C"	0.214	0.061	3.49	0
"ItemMixed_38:EmbBias.C"	-0.048	0.061	-0.781	0.435
"ItemMixed_39:EmbBias.C"	0.118	0.061	1.927	0.054
"ItemMixed_4:EmbBias.C"	0.135	0.061	2.197	0.028
"ItemMixed_40:EmbBias.C"	0.284	0.061	4.639	0
"ItemMixed_41:EmbBias.C"	-0.068	0.061	-1.107	0.268
"ItemMixed_42:EmbBias.C"	-0.019	0.061	-0.302	0.762
"ItemMixed_43:EmbBias.C"	0.066	0.061	1.079	0.28
"ItemMixed_5:EmbBias.C"	0.062	0.061	1.012	0.312
"ItemMixed_6:EmbBias.C"	0.038	0.061	0.615	0.538
"ItemMixed_7:EmbBias.C"	0.142	0.061	2.323	0.02
"ItemMixed_8:EmbBias.C"	0.273	0.061	4.446	0
"ItemMixed_9:EmbBias.C"	0.117	0.061	1.903	0.057
"Item232_Critical_0:EmbBias.C"	0.12	0.062	1.936	0.053
"Item232_Critical_1:EmbBias.C"	-0.056	0.062	-0.914	0.361
"Item232_Critical_10:EmbBias.C"	0.129	0.062	2.089	0.037
"Item232_Critical_11:EmbBias.C"	0.24	0.062	3.886	0
"Item232_Critical_12:EmbBias.C"	-0.05	0.062	-0.805	0.421
"Item232_Critical_13:EmbBias.C"	-0.036	0.062	-0.583	0.56
"Item232_Critical_14:EmbBias.C"	0.119	0.062	1.927	0.054
"Item232_Critical_15:EmbBias.C"	0.242	0.062	3.922	0
"Item232_Critical_16:EmbBias.C"	-0.023	0.062	-0.367	0.713
"Item232_Critical_17:EmbBias.C"	0.083	0.062	1.344	0.179
"Item232_Critical_18:EmbBias.C"	0.099	0.062	1.603	0.109
"Item232_Critical_19:EmbBias.C"	-0.042	0.062	-0.687	0.492
"Item232_Critical_2:EmbBias.C"	0.114	0.062	1.849	0.064
"Item232_Critical_20:EmbBias.C"	0.029	0.062	0.462	0.644
"Item232_Critical_21:EmbBias.C"	0.084	0.062	1.353	0.176
"Item232_Critical_23:EmbBias.C"	0.002	0.062	0.04	0.968
"Item232_Critical_24:EmbBias.C"	0.138	0.062	2.234	0.025
"Item232_Critical_25:EmbBias.C"	0.114	0.062	1.846	0.065
"Item232_Critical_26:EmbBias.C"	0.134	0.062	2.172	0.03
"Item232_Critical_27:EmbBias.C"	-0.029	0.062	-0.462	0.644
"Item232_Critical_28:EmbBias.C"	0.097	0.062	1.567	0.117
"Item232_Critical_3:EmbBias.C"	0.113	0.062	1.826	0.068
"Item232_Critical_30:EmbBias.C"	0.097	0.062	1.567	0.117
"Item232_Critical_4:EmbBias.C"	-0.017	0.062	-0.272	0.786
"Item232_Critical_5:EmbBias.C"	0.093	0.062	1.509	0.131
"Item232_Critical_6:EmbBias.C"	0.249	0.062	4.027	0
"Item232_Critical_7:EmbBias.C"	0.217	0.062	3.508	0
"Item232_Critical_8:EmbBias.C"	-0.051	0.062	-0.833	0.405
"Item232_Critical_9:EmbBias.C"	0.126	0.062	2.038	0.042
"Item238_Critical_Vadv1:EmbBias.C"	-0.104	0.11	-0.944	0.345
"Item238_Critical_VAdv1:EmbBias.C"	-0.084	0.11	-0.76	0.447
"Item238_Critical_Vadv2:EmbBias.C"	-0.009	0.062	-0.145	0.885
"Item238_Critical_Vadv3:EmbBias.C"	0.095	0.062	1.531	0.126
"Item238_Critical_Vadv5:EmbBias.C"	0.089	0.062	1.445	0.149
"Item238_Critical_Vadv6:EmbBias.C"	0.079	0.062	1.273	0.203
"Item238_Critical_Vadv7:EmbBias.C"	0.024	0.062	0.386	0.699
"Item238_Critical_Vadv8:EmbBias.C"	0.088	0.062	1.432	0.152
"Item238_Critical_Vadv9:EmbBias.C"	-0.052	0.062	-0.842	0.4
"Item238_Critical_VN1:EmbBias.C"	0.086	0.062	1.392	0.164
"Item238_Critical_VN2:EmbBias.C"	-0.071	0.062	-1.152	0.249
"Item238_Critical_VN3:EmbBias.C"	-0.026	0.062	-0.421	0.674
"Item238_Critical_VN5:EmbBias.C"	0.057	0.062	0.918	0.359
"ItemCritical_6:EmbBias.C"	0.127	0.062	2.05	0.04
"compatible.C:EmbBias.C"	0.058	0.078	0.754	0.451
"EmbBias.C:SC.C"	-0.023	0.087	-0.27	0.787
"ItemMixed_11:SC.C"	0.681	0.134	5.084	0
"ItemMixed_12:SC.C"	1.882	0.134	14.043	0
"ItemMixed_13:SC.C"	1.795	0.134	13.398	0
"ItemMixed_14:SC.C"	1.509	0.134	11.259	0
"ItemMixed_15:SC.C"	0.216	0.134	1.613	0.107
"ItemMixed_16:SC.C"	3.08	0.134	22.987	0
"ItemMixed_17:SC.C"	1.974	0.134	14.727	0
"ItemMixed_18:SC.C"	2.31	0.134	17.239	0
"ItemMixed_19:SC.C"	-0.217	0.134	-1.622	0.105
"ItemMixed_2:SC.C"	2.036	0.134	15.194	0
"ItemMixed_21:SC.C"	1.439	0.134	10.741	0
"ItemMixed_22:SC.C"	0.632	0.134	4.714	0
"ItemMixed_23:SC.C"	1.155	0.134	8.616	0
"ItemMixed_24:SC.C"	1.8	0.134	13.43	0
"ItemMixed_25:SC.C"	1.403	0.134	10.467	0
"ItemMixed_26:SC.C"	0.79	0.134	5.898	0
"ItemMixed_27:SC.C"	2.392	0.134	17.853	0
"ItemMixed_28:SC.C"	2.385	0.134	17.796	0
"ItemMixed_29:SC.C"	2.243	0.134	16.742	0
"ItemMixed_3:SC.C"	3.912	0.134	29.193	0
"ItemMixed_30:SC.C"	2.406	0.134	17.956	0
"ItemMixed_31:SC.C"	1.515	0.134	11.309	0
"ItemMixed_32:SC.C"	-0.558	0.134	-4.162	0
"ItemMixed_33:SC.C"	1.753	0.134	13.081	0
"ItemMixed_34:SC.C"	1.27	0.134	9.481	0
"ItemMixed_35:SC.C"	0.401	0.134	2.991	0.003
"ItemMixed_36:SC.C"	1.481	0.134	11.052	0
"ItemMixed_37:SC.C"	4.068	0.134	30.359	0
"ItemMixed_38:SC.C"	-0.449	0.134	-3.35	0.001
"ItemMixed_39:SC.C"	0.253	0.134	1.89	0.059
"ItemMixed_4:SC.C"	2.083	0.134	15.543	0
"ItemMixed_40:SC.C"	2.228	0.134	16.628	0
"ItemMixed_41:SC.C"	3.499	0.134	26.114	0
"ItemMixed_42:SC.C"	0.531	0.134	3.964	0
"ItemMixed_43:SC.C"	0.406	0.134	3.031	0.002
"ItemMixed_5:SC.C"	1.773	0.134	13.231	0
"ItemMixed_6:SC.C"	0.078	0.134	0.579	0.563
"ItemMixed_7:SC.C"	3.435	0.134	25.631	0
"ItemMixed_8:SC.C"	1.569	0.134	11.708	0
"ItemMixed_9:SC.C"	2.452	0.134	18.299	0
"Item232_Critical_0:SC.C"	1.984	0.138	14.429	0
"Item232_Critical_1:SC.C"	0.846	0.138	6.156	0
"Item232_Critical_10:SC.C"	1.513	0.138	11	0
"Item232_Critical_11:SC.C"	4.156	0.138	30.227	0
"Item232_Critical_12:SC.C"	-1.063	0.138	-7.729	0
"Item232_Critical_13:SC.C"	0.402	0.138	2.921	0.003
"Item232_Critical_14:SC.C"	3.187	0.138	23.179	0
"Item232_Critical_15:SC.C"	1.587	0.138	11.54	0
"Item232_Critical_16:SC.C"	2.14	0.138	15.564	0
"Item232_Critical_17:SC.C"	0.129	0.138	0.939	0.348
"Item232_Critical_18:SC.C"	1.137	0.138	8.267	0
"Item232_Critical_19:SC.C"	3.431	0.138	24.954	0
"Item232_Critical_2:SC.C"	0.594	0.138	4.322	0
"Item232_Critical_20:SC.C"	1.583	0.138	11.514	0
"Item232_Critical_21:SC.C"	-0.007	0.138	-0.051	0.96
"Item232_Critical_23:SC.C"	-2.244	0.138	-16.323	0
"Item232_Critical_24:SC.C"	-0.694	0.138	-5.047	0
"Item232_Critical_25:SC.C"	1.269	0.138	9.231	0
"Item232_Critical_26:SC.C"	1.06	0.138	7.705	0
"Item232_Critical_27:SC.C"	-0.472	0.138	-3.432	0.001
"Item232_Critical_28:SC.C"	0.184	0.138	1.339	0.181
"Item232_Critical_3:SC.C"	3.922	0.138	28.521	0
"Item232_Critical_30:SC.C"	0.738	0.138	5.37	0
"Item232_Critical_4:SC.C"	-1.826	0.138	-13.277	0
"Item232_Critical_5:SC.C"	-0.291	0.138	-2.115	0.034
"Item232_Critical_6:SC.C"	2.447	0.138	17.794	0
"Item232_Critical_7:SC.C"	-0.606	0.138	-4.408	0
"Item232_Critical_8:SC.C"	1.614	0.138	11.734	0
"Item232_Critical_9:SC.C"	1.307	0.138	9.506	0
"Item238_Critical_Vadv2:SC.C"	-1.05	0.138	-7.634	0
"Item238_Critical_Vadv3:SC.C"	-0.373	0.138	-2.714	0.007
"Item238_Critical_Vadv5:SC.C"	-1.028	0.138	-7.479	0
"Item238_Critical_Vadv6:SC.C"	0.827	0.138	6.012	0
"Item238_Critical_Vadv7:SC.C"	-0.081	0.138	-0.592	0.554
"Item238_Critical_Vadv8:SC.C"	2.102	0.138	15.29	0
"Item238_Critical_Vadv9:SC.C"	0.839	0.138	6.098	0
"Item238_Critical_VN1:SC.C"	1.349	0.138	9.813	0
"Item238_Critical_VN2:SC.C"	1.562	0.138	11.36	0
"Item238_Critical_VN3:SC.C"	1.495	0.138	10.874	0
"Item238_Critical_VN5:SC.C"	2.423	0.138	17.623	0
"ItemCritical_6:SC.C"	2.301	0.138	16.733	0
"RC.C:compatible.C:ItemMixed_11"	0.341	0.24	1.424	0.155
"RC.C:compatible.C:ItemMixed_12"	0.33	0.24	1.378	0.168
"RC.C:compatible.C:ItemMixed_13"	0.249	0.24	1.038	0.299
"RC.C:compatible.C:ItemMixed_14"	0.336	0.24	1.401	0.161
"RC.C:compatible.C:ItemMixed_15"	0.052	0.24	0.217	0.829
