"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.475	0.055	225.792	0
"RC.C"	-0.09	0.099	-0.915	0.36
"compatible.C"	-0.412	0.099	-4.17	0
"Item232_Critical_29"	-0.927	0.078	-11.87	0
"Item232_Critical_31"	-0.149	0.078	-1.911	0.056
"ItemCritical_0"	-7.548	0.078	-96.605	0
"ItemCritical_1"	-1.059	0.078	-13.552	0
"ItemCritical_10"	-7.367	0.078	-94.294	0
"ItemCritical_11"	-7.514	0.078	-96.163	0
"ItemCritical_12"	-6.749	0.078	-86.381	0
"ItemCritical_13"	-6.889	0.078	-88.176	0
"ItemCritical_14"	-6.629	0.078	-84.846	0
"ItemCritical_15"	-7.006	0.078	-89.666	0
"ItemCritical_16"	-7.244	0.078	-92.715	0
"ItemCritical_17"	-7.029	0.078	-89.966	0
"ItemCritical_18"	1.097	0.078	14.045	0
"ItemCritical_19"	-7.443	0.078	-95.255	0
"ItemCritical_2"	0.484	0.078	6.195	0
"ItemCritical_20"	-2.229	0.078	-28.528	0
"ItemCritical_21"	-7.611	0.078	-97.413	0
"ItemCritical_22"	-2.98	0.078	-38.137	0
"ItemCritical_23"	-1.233	0.078	-15.776	0
"ItemCritical_24"	-7.841	0.078	-100.348	0
"ItemCritical_25"	-7.546	0.078	-96.584	0
"ItemCritical_26"	0.048	0.078	0.61	0.542
"ItemCritical_27"	-5.359	0.078	-68.594	0
"ItemCritical_28"	3.424	0.078	43.822	0
"ItemCritical_29"	1.863	0.078	23.843	0
"ItemCritical_3"	-6.803	0.078	-87.07	0
"ItemCritical_30"	-7.92	0.078	-101.368	0
"ItemCritical_31"	-2.738	0.078	-35.04	0
"ItemCritical_32"	-1.893	0.078	-24.228	0
"ItemCritical_33"	-0.28	0.078	-3.59	0
"ItemCritical_34"	-0.399	0.078	-5.111	0
"ItemCritical_35"	0.374	0.078	4.792	0
"ItemCritical_36"	0.638	0.078	8.165	0
"ItemCritical_4"	-7.479	0.078	-95.717	0
"ItemCritical_5"	-3.016	0.078	-38.599	0
"ItemCritical_7"	-7.683	0.078	-98.328	0
"ItemCritical_8"	-7.28	0.078	-93.174	0
"ItemCritical_9"	-6.72	0.078	-86.007	0
"ItemMixed_1"	1.424	0.078	18.23	0
"ItemMixed_11"	-4.059	0.078	-51.956	0
"ItemMixed_12"	-3.043	0.078	-38.947	0
"ItemMixed_13"	-3.544	0.078	-45.356	0
"ItemMixed_14"	-7.05	0.078	-90.229	0
"ItemMixed_15"	0.569	0.078	7.284	0
"ItemMixed_16"	-0.753	0.078	-9.643	0
"ItemMixed_17"	-7.824	0.078	-100.136	0
"ItemMixed_18"	-7.437	0.078	-95.189	0
"ItemMixed_19"	-0.607	0.078	-7.768	0
"ItemMixed_2"	-2.376	0.078	-30.414	0
"ItemMixed_21"	-4.716	0.078	-60.362	0
"ItemMixed_22"	2.126	0.078	27.215	0
"ItemMixed_23"	-2.854	0.078	-36.527	0
"ItemMixed_24"	-1.251	0.078	-16.01	0
"ItemMixed_25"	-2.894	0.078	-37.038	0
"ItemMixed_26"	-2.237	0.078	-28.63	0
"ItemMixed_27"	-4.879	0.078	-62.444	0
"ItemMixed_28"	-2.969	0.078	-37.995	0
"ItemMixed_29"	-7.576	0.078	-96.957	0
"ItemMixed_3"	-6.877	0.078	-88.02	0
"ItemMixed_30"	-2.897	0.078	-37.079	0
"ItemMixed_31"	3.383	0.078	43.3	0
"ItemMixed_32"	-5.01	0.078	-64.123	0
"ItemMixed_33"	-5.068	0.078	-64.861	0
"ItemMixed_34"	-7.333	0.078	-93.857	0
"ItemMixed_35"	1.988	0.078	25.442	0
"ItemMixed_36"	0.126	0.078	1.616	0.106
"ItemMixed_37"	-1.923	0.078	-24.612	0
"ItemMixed_38"	0.453	0.078	5.801	0
"ItemMixed_39"	-7.457	0.078	-95.441	0
"ItemMixed_4"	-7.042	0.078	-90.129	0
"ItemMixed_40"	-4.466	0.078	-57.158	0
"ItemMixed_41"	-2.466	0.078	-31.556	0
"ItemMixed_42"	0.469	0.078	5.999	0
"ItemMixed_43"	-4.855	0.078	-62.142	0
"ItemMixed_5"	-0.511	0.078	-6.543	0
"ItemMixed_6"	1.081	0.078	13.836	0
"ItemMixed_7"	-7.275	0.078	-93.116	0
"ItemMixed_8"	-5.225	0.078	-66.872	0
"ItemMixed_9"	-7.632	0.078	-97.675	0
"Item232_Critical_0"	-7.914	0.078	-101.285	0
"Item232_Critical_1"	-3.753	0.078	-48.038	0
"Item232_Critical_10"	-6.356	0.078	-81.345	0
"Item232_Critical_11"	-2.309	0.078	-29.548	0
"Item232_Critical_12"	-1.584	0.078	-20.267	0
"Item232_Critical_13"	-3.622	0.078	-46.363	0
"Item232_Critical_14"	-7.449	0.078	-95.338	0
"Item232_Critical_15"	-2.959	0.078	-37.873	0
