"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.414	0.074	167.449	0
"RC.C"	0.505	0.133	3.807	0
"compatible.C"	0.521	0.133	3.931	0
"Item232_Critical_29"	-0.707	0.105	-6.747	0
"Item232_Critical_31"	0.023	0.105	0.216	0.829
"ItemCritical_0"	-8.265	0.105	-78.836	0
"ItemCritical_1"	-1.2	0.105	-11.444	0
"ItemCritical_10"	-8.209	0.105	-78.304	0
"ItemCritical_11"	-8.252	0.105	-78.71	0
"ItemCritical_12"	-8.041	0.105	-76.698	0
"ItemCritical_13"	-7.716	0.105	-73.602	0
"ItemCritical_14"	-7.275	0.105	-69.393	0
"ItemCritical_15"	-7.734	0.105	-73.767	0
"ItemCritical_16"	-7.251	0.105	-69.159	0
"ItemCritical_17"	-7.837	0.105	-74.751	0
"ItemCritical_18"	1.109	0.105	10.58	0
"ItemCritical_19"	-8.329	0.105	-79.446	0
"ItemCritical_2"	0.782	0.105	7.454	0
"ItemCritical_20"	-2.64	0.105	-25.177	0
"ItemCritical_21"	-8.255	0.105	-78.735	0
"ItemCritical_22"	-3.731	0.105	-35.586	0
"ItemCritical_23"	-1.358	0.105	-12.953	0
"ItemCritical_24"	-8.221	0.105	-78.414	0
"ItemCritical_25"	-7.988	0.105	-76.19	0
"ItemCritical_26"	-0.192	0.105	-1.836	0.066
"ItemCritical_27"	-5.424	0.105	-51.737	0
"ItemCritical_28"	2.757	0.105	26.294	0
"ItemCritical_29"	1.34	0.105	12.779	0
"ItemCritical_3"	-7.938	0.105	-75.719	0
"ItemCritical_30"	-7.939	0.105	-75.725	0
"ItemCritical_31"	-3.096	0.105	-29.534	0
"ItemCritical_32"	-2.44	0.105	-23.275	0
"ItemCritical_33"	-0.048	0.105	-0.462	0.644
"ItemCritical_34"	-0.975	0.105	-9.296	0
"ItemCritical_35"	0.416	0.105	3.964	0
"ItemCritical_36"	0.257	0.105	2.456	0.014
"ItemCritical_4"	-8.02	0.105	-76.501	0
"ItemCritical_5"	-3.794	0.105	-36.188	0
"ItemCritical_7"	-8.228	0.105	-78.477	0
"ItemCritical_8"	-7.867	0.105	-75.04	0
"ItemCritical_9"	-7.699	0.105	-73.432	0
"ItemMixed_1"	1.418	0.105	13.528	0
"ItemMixed_11"	-3.763	0.105	-35.894	0
"ItemMixed_12"	-3.527	0.105	-33.646	0
"ItemMixed_13"	-3.908	0.105	-37.276	0
"ItemMixed_14"	-6.634	0.105	-63.281	0
"ItemMixed_15"	0.677	0.105	6.453	0
"ItemMixed_16"	-1.554	0.105	-14.823	0
"ItemMixed_17"	-8.374	0.105	-79.878	0
"ItemMixed_18"	-8.334	0.105	-79.492	0
"ItemMixed_19"	-0.446	0.105	-4.257	0
"ItemMixed_2"	-2.995	0.105	-28.569	0
"ItemMixed_21"	-5.762	0.105	-54.958	0
"ItemMixed_22"	1.845	0.105	17.601	0
"ItemMixed_23"	-3.064	0.105	-29.223	0
"ItemMixed_24"	-1.568	0.105	-14.957	0
"ItemMixed_25"	-4.37	0.105	-41.685	0
"ItemMixed_26"	-2.17	0.105	-20.698	0
"ItemMixed_27"	-4.957	0.105	-47.281	0
"ItemMixed_28"	-4.171	0.105	-39.783	0
"ItemMixed_29"	-8.215	0.105	-78.362	0
"ItemMixed_3"	-7.725	0.105	-73.684	0
"ItemMixed_30"	-4.011	0.105	-38.258	0
"ItemMixed_31"	3.066	0.105	29.246	0
"ItemMixed_32"	-5.161	0.105	-49.227	0
"ItemMixed_33"	-5.634	0.105	-53.74	0
"ItemMixed_34"	-7.882	0.105	-75.179	0
"ItemMixed_35"	1.88	0.105	17.929	0
"ItemMixed_36"	-0.385	0.105	-3.675	0
"ItemMixed_37"	-2.636	0.105	-25.142	0
"ItemMixed_38"	-0.039	0.105	-0.375	0.708
"ItemMixed_39"	-7.876	0.105	-75.124	0
"ItemMixed_4"	-7.589	0.105	-72.385	0
"ItemMixed_40"	-4.736	0.105	-45.175	0
"ItemMixed_41"	-3.252	0.105	-31.017	0
"ItemMixed_42"	-0.479	0.105	-4.565	0
"ItemMixed_43"	-5.558	0.105	-53.018	0
"ItemMixed_5"	-0.794	0.105	-7.572	0
"ItemMixed_6"	1.154	0.105	11.005	0
"ItemMixed_7"	-8.37	0.105	-79.838	0
"ItemMixed_8"	-5.438	0.105	-51.866	0
"ItemMixed_9"	-8.278	0.105	-78.954	0
"Item232_Critical_0"	-7.731	0.105	-73.741	0
"Item232_Critical_1"	-3.833	0.105	-36.565	0
"Item232_Critical_10"	-6.08	0.105	-57.992	0
"Item232_Critical_11"	-2.544	0.105	-24.267	0
"Item232_Critical_12"	-1.425	0.105	-13.596	0
"Item232_Critical_13"	-3.493	0.105	-33.317	0
"Item232_Critical_14"	-7.644	0.105	-72.908	0
"Item232_Critical_15"	-2.709	0.105	-25.842	0
"Item232_Critical_16"	-2.3	0.105	-21.934	0
"Item232_Critical_17"	-7.751	0.105	-73.928	0
"Item232_Critical_18"	-7.7	0.105	-73.446	0
"Item232_Critical_19"	-2.925	0.105	-27.902	0
"Item232_Critical_2"	-7.537	0.105	-71.894	0
"Item232_Critical_20"	-4.28	0.105	-40.824	0
"Item232_Critical_21"	-1.004	0.105	-9.578	0
"Item232_Critical_23"	-3.583	0.105	-34.174	0
