"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.738	0.051	247.835	0
"RC.C"	0.072	0.092	0.782	0.434
"compatible.C"	-0.265	0.092	-2.88	0.004
"Item232_Critical_29"	-1.124	0.073	-15.466	0
"Item232_Critical_31"	-0.387	0.073	-5.326	0
"ItemCritical_0"	-7.518	0.073	-103.43	0
"ItemCritical_1"	-1.17	0.073	-16.091	0
"ItemCritical_10"	-7.367	0.073	-101.351	0
"ItemCritical_11"	-7.749	0.073	-106.607	0
"ItemCritical_12"	-7.074	0.073	-97.326	0
"ItemCritical_13"	-7.176	0.073	-98.728	0
"ItemCritical_14"	-6.991	0.073	-96.186	0
"ItemCritical_15"	-6.901	0.073	-94.947	0
"ItemCritical_16"	-7.45	0.073	-102.502	0
"ItemCritical_17"	-7.301	0.073	-100.443	0
"ItemCritical_18"	0.674	0.073	9.276	0
"ItemCritical_19"	-7.755	0.073	-106.69	0
"ItemCritical_2"	0.285	0.073	3.925	0
"ItemCritical_20"	-2.226	0.073	-30.627	0
"ItemCritical_21"	-7.825	0.073	-107.662	0
"ItemCritical_22"	-3.007	0.073	-41.37	0
"ItemCritical_23"	-1.584	0.073	-21.797	0
"ItemCritical_24"	-8.134	0.073	-111.91	0
"ItemCritical_25"	-7.753	0.073	-106.67	0
"ItemCritical_26"	-0.301	0.073	-4.144	0
"ItemCritical_27"	-5.617	0.073	-77.281	0
"ItemCritical_28"	3.272	0.073	45.023	0
"ItemCritical_29"	1.355	0.073	18.649	0
"ItemCritical_3"	-7.018	0.073	-96.553	0
"ItemCritical_30"	-7.942	0.073	-109.271	0
"ItemCritical_31"	-3.052	0.073	-41.988	0
"ItemCritical_32"	-2.041	0.073	-28.081	0
"ItemCritical_33"	-0.442	0.073	-6.078	0
"ItemCritical_34"	-0.52	0.073	-7.152	0
"ItemCritical_35"	0.013	0.073	0.181	0.856
"ItemCritical_36"	0.523	0.073	7.19	0
"ItemCritical_4"	-7.455	0.073	-102.569	0
"ItemCritical_5"	-3.43	0.073	-47.19	0
"ItemCritical_7"	-7.747	0.073	-106.585	0
"ItemCritical_8"	-7.968	0.073	-109.62	0
"ItemCritical_9"	-6.971	0.073	-95.904	0
"ItemMixed_1"	1.151	0.073	15.841	0
"ItemMixed_11"	-4.186	0.073	-57.593	0
"ItemMixed_12"	-3.351	0.073	-46.106	0
"ItemMixed_13"	-3.734	0.073	-51.375	0
"ItemMixed_14"	-7.28	0.073	-100.155	0
"ItemMixed_15"	0.573	0.073	7.889	0
"ItemMixed_16"	-1.125	0.073	-15.476	0
"ItemMixed_17"	-7.904	0.073	-108.738	0
"ItemMixed_18"	-7.386	0.073	-101.623	0
"ItemMixed_19"	-0.767	0.073	-10.549	0
"ItemMixed_2"	-2.61	0.073	-35.907	0
"ItemMixed_21"	-4.873	0.073	-67.044	0
"ItemMixed_22"	1.896	0.073	26.092	0
"ItemMixed_23"	-3.257	0.073	-44.811	0
"ItemMixed_24"	-1.285	0.073	-17.684	0
"ItemMixed_25"	-3.44	0.073	-47.323	0
"ItemMixed_26"	-2.363	0.073	-32.508	0
"ItemMixed_27"	-5.231	0.073	-71.965	0
"ItemMixed_28"	-3.109	0.073	-42.77	0
"ItemMixed_29"	-7.666	0.073	-105.475	0
"ItemMixed_3"	-7.164	0.073	-98.562	0
"ItemMixed_30"	-3.204	0.073	-44.083	0
"ItemMixed_31"	3.044	0.073	41.876	0
"ItemMixed_32"	-5.304	0.073	-72.98	0
"ItemMixed_33"	-5.288	0.073	-72.752	0
"ItemMixed_34"	-7.823	0.073	-107.633	0
"ItemMixed_35"	1.6	0.073	22.01	0
"ItemMixed_36"	-0.248	0.073	-3.411	0.001
"ItemMixed_37"	-1.994	0.073	-27.43	0
"ItemMixed_38"	0.32	0.073	4.397	0
"ItemMixed_39"	-7.663	0.073	-105.431	0
"ItemMixed_4"	-7.211	0.073	-99.209	0
"ItemMixed_40"	-4.84	0.073	-66.583	0
"ItemMixed_41"	-2.397	0.073	-32.973	0
"ItemMixed_42"	0.235	0.073	3.236	0.001
"ItemMixed_43"	-5.238	0.073	-72.068	0
"ItemMixed_5"	-0.864	0.073	-11.889	0
"ItemMixed_6"	0.673	0.073	9.266	0
"ItemMixed_7"	-7.156	0.073	-98.456	0
"ItemMixed_8"	-5.465	0.073	-75.185	0
"ItemMixed_9"	-7.572	0.073	-104.171	0
"Item232_Critical_0"	-7.955	0.073	-109.45	0
"Item232_Critical_1"	-3.892	0.073	-53.543	0
"Item232_Critical_10"	-6.575	0.073	-90.46	0
"Item232_Critical_11"	-2.441	0.073	-33.589	0
"Item232_Critical_12"	-1.697	0.073	-23.342	0
"Item232_Critical_13"	-3.922	0.073	-53.954	0
"Item232_Critical_14"	-7.415	0.073	-102.012	0
"Item232_Critical_15"	-3.193	0.073	-43.936	0
"Item232_Critical_16"	-2.156	0.073	-29.667	0
"Item232_Critical_17"	-8.036	0.073	-110.567	0
"Item232_Critical_18"	-7.77	0.073	-106.907	0
"Item232_Critical_19"	-2.856	0.073	-39.289	0
"Item232_Critical_2"	-8.07	0.073	-111.033	0
"Item232_Critical_20"	-4.448	0.073	-61.2	0
"Item232_Critical_21"	-1.25	0.073	-17.202	0
"Item232_Critical_23"	-4	0.073	-55.038	0
"Item232_Critical_24"	-3.635	0.073	-50.013	0
"Item232_Critical_25"	-7.547	0.073	-103.828	0
"Item232_Critical_26"	-7.643	0.073	-105.156	0
"Item232_Critical_27"	-1.582	0.073	-21.759	0
"Item232_Critical_28"	-3.618	0.073	-49.782	0
"Item232_Critical_3"	-6.734	0.073	-92.649	0
"Item232_Critical_30"	-7.713	0.073	-106.112	0
"Item232_Critical_4"	0.062	0.073	0.859	0.39
"Item232_Critical_5"	-4.29	0.073	-59.019	0
"Item232_Critical_6"	-5.287	0.073	-72.744	0
"Item232_Critical_7"	-2.81	0.073	-38.657	0
"Item232_Critical_8"	-3.329	0.073	-45.802	0
"Item232_Critical_9"	-7.846	0.073	-107.947	0
"Item238_Critical_Vadv1"	0.019	0.13	0.142	0.887
"Item238_Critical_VAdv1"	0.002	0.13	0.013	0.99
"Item238_Critical_Vadv2"	1.958	0.073	26.936	0
"Item238_Critical_Vadv3"	-4.66	0.073	-64.119	0
"Item238_Critical_Vadv5"	-3.522	0.073	-48.453	0
"Item238_Critical_Vadv6"	-3.636	0.073	-50.031	0
"Item238_Critical_Vadv7"	-2.872	0.073	-39.507	0
"Item238_Critical_Vadv8"	-7.705	0.073	-106.012	0
"Item238_Critical_Vadv9"	-3.707	0.073	-51.002	0
"Item238_Critical_VN1"	-7.905	0.073	-108.752	0
"Item238_Critical_VN2"	-2.955	0.073	-40.662	0
"Item238_Critical_VN3"	-2.042	0.073	-28.094	0
"Item238_Critical_VN5"	-0.6	0.073	-8.25	0
"ItemCritical_6"	-7.126	0.073	-98.035	0
"EmbBias.C"	-0.023	0.047	-0.488	0.626
"SC.C"	0.317	0.103	3.088	0.002
"RC.C:compatible.C"	0.116	0.184	0.629	0.529
"RC.C:Item232_Critical_29"	-0.301	0.13	-2.318	0.02
"RC.C:Item232_Critical_31"	-0.094	0.13	-0.721	0.471
"RC.C:ItemCritical_0"	-0.621	0.13	-4.778	0
"RC.C:ItemCritical_1"	-0.577	0.13	-4.435	0
"RC.C:ItemCritical_10"	-0.494	0.13	-3.802	0
"RC.C:ItemCritical_11"	1.522	0.13	11.706	0
"RC.C:ItemCritical_12"	0.256	0.13	1.969	0.049
"RC.C:ItemCritical_13"	2.156	0.13	16.582	0
"RC.C:ItemCritical_14"	0.629	0.13	4.84	0
"RC.C:ItemCritical_15"	-0.535	0.13	-4.117	0
"RC.C:ItemCritical_16"	0.582	0.13	4.478	0
"RC.C:ItemCritical_17"	1.535	0.13	11.808	0
"RC.C:ItemCritical_18"	-0.082	0.13	-0.634	0.526
"RC.C:ItemCritical_19"	1.897	0.13	14.588	0
"RC.C:ItemCritical_2"	-0.407	0.13	-3.128	0.002
"RC.C:ItemCritical_20"	0.531	0.13	4.088	0
