"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.358	0.065	189.935	0
"RC.C"	-0.376	0.116	-3.232	0.001
"compatible.C"	0.415	0.116	3.563	0
"Item232_Critical_29"	-0.313	0.092	-3.403	0.001
"Item232_Critical_31"	-0.181	0.092	-1.969	0.049
"ItemCritical_0"	-8.97	0.092	-97.479	0
"ItemCritical_1"	-1.62	0.092	-17.605	0
"ItemCritical_10"	-8.858	0.092	-96.264	0
"ItemCritical_11"	-8.942	0.092	-97.18	0
"ItemCritical_12"	-8.898	0.092	-96.694	0
"ItemCritical_13"	-8.235	0.092	-89.492	0
"ItemCritical_14"	-8.177	0.092	-88.867	0
"ItemCritical_15"	-8.624	0.092	-93.717	0
"ItemCritical_16"	-8.295	0.092	-90.147	0
"ItemCritical_17"	-8.598	0.092	-93.443	0
"ItemCritical_18"	0.884	0.092	9.612	0
"ItemCritical_19"	-8.795	0.092	-95.584	0
"ItemCritical_2"	0.717	0.092	7.793	0
"ItemCritical_20"	-3.904	0.092	-42.429	0
"ItemCritical_21"	-9.039	0.092	-98.227	0
"ItemCritical_22"	-4.304	0.092	-46.777	0
"ItemCritical_23"	-1.91	0.092	-20.754	0
"ItemCritical_24"	-8.783	0.092	-95.45	0
"ItemCritical_25"	-8.515	0.092	-92.538	0
"ItemCritical_26"	-0.474	0.092	-5.155	0
"ItemCritical_27"	-5.944	0.092	-64.597	0
"ItemCritical_28"	1.875	0.092	20.379	0
"ItemCritical_29"	1.043	0.092	11.335	0
"ItemCritical_3"	-9.133	0.092	-99.255	0
"ItemCritical_30"	-8.519	0.092	-92.58	0
"ItemCritical_31"	-3.642	0.092	-39.58	0
"ItemCritical_32"	-2.944	0.092	-31.99	0
"ItemCritical_33"	-0.153	0.092	-1.659	0.097
"ItemCritical_34"	-1.357	0.092	-14.743	0
"ItemCritical_35"	0.162	0.092	1.761	0.078
"ItemCritical_36"	0.141	0.092	1.536	0.125
"ItemCritical_4"	-8.813	0.092	-95.775	0
"ItemCritical_5"	-4.666	0.092	-50.709	0
"ItemCritical_7"	-8.786	0.092	-95.483	0
"ItemCritical_8"	-8.736	0.092	-94.934	0
"ItemCritical_9"	-8.524	0.092	-92.634	0
"ItemMixed_1"	1.074	0.092	11.676	0
"ItemMixed_11"	-4.164	0.092	-45.248	0
"ItemMixed_12"	-4.373	0.092	-47.521	0
"ItemMixed_13"	-4.703	0.092	-51.112	0
"ItemMixed_14"	-6.814	0.092	-74.054	0
"ItemMixed_15"	0.125	0.092	1.362	0.173
"ItemMixed_16"	-2.172	0.092	-23.606	0
"ItemMixed_17"	-9.006	0.092	-97.877	0
"ItemMixed_18"	-8.708	0.092	-94.629	0
"ItemMixed_19"	-1.406	0.092	-15.278	0
"ItemMixed_2"	-4.161	0.092	-45.22	0
"ItemMixed_21"	-6.192	0.092	-67.294	0
"ItemMixed_22"	1.62	0.092	17.602	0
"ItemMixed_23"	-4.087	0.092	-44.42	0
"ItemMixed_24"	-2.085	0.092	-22.66	0
"ItemMixed_25"	-5.172	0.092	-56.207	0
"ItemMixed_26"	-3.726	0.092	-40.493	0
"ItemMixed_27"	-5.557	0.092	-60.392	0
"ItemMixed_28"	-4.303	0.092	-46.76	0
"ItemMixed_29"	-8.977	0.092	-97.554	0
"ItemMixed_3"	-8.226	0.092	-89.4	0
"ItemMixed_30"	-4.398	0.092	-47.8	0
"ItemMixed_31"	2.597	0.092	28.218	0
"ItemMixed_32"	-5.446	0.092	-59.185	0
"ItemMixed_33"	-5.731	0.092	-62.286	0
"ItemMixed_34"	-8.706	0.092	-94.608	0
"ItemMixed_35"	1.664	0.092	18.08	0
"ItemMixed_36"	-1.116	0.092	-12.131	0
"ItemMixed_37"	-3.863	0.092	-41.986	0
"ItemMixed_38"	-0.765	0.092	-8.309	0
"ItemMixed_39"	-8.552	0.092	-92.942	0
"ItemMixed_4"	-8.558	0.092	-93.004	0
"ItemMixed_40"	-5.474	0.092	-59.493	0
"ItemMixed_41"	-4.165	0.092	-45.266	0
"ItemMixed_42"	-1.389	0.092	-15.093	0
"ItemMixed_43"	-5.792	0.092	-62.94	0
"ItemMixed_5"	-1.279	0.092	-13.904	0
"ItemMixed_6"	0.884	0.092	9.604	0
"ItemMixed_7"	-8.856	0.092	-96.239	0
"ItemMixed_8"	-5.83	0.092	-63.358	0
"ItemMixed_9"	-8.905	0.092	-96.772	0
"Item232_Critical_0"	-8.726	0.092	-94.834	0
"Item232_Critical_1"	-4.315	0.092	-46.892	0
"Item232_Critical_10"	-6.771	0.092	-73.586	0
"Item232_Critical_11"	-3.253	0.092	-35.348	0
"Item232_Critical_12"	-1.831	0.092	-19.898	0
"Item232_Critical_13"	-4.153	0.092	-45.136	0
"Item232_Critical_14"	-8.859	0.092	-96.273	0
"Item232_Critical_15"	-3.511	0.092	-38.155	0
"Item232_Critical_16"	-3.158	0.092	-34.316	0
"Item232_Critical_17"	-8.72	0.092	-94.765	0
"Item232_Critical_18"	-8.531	0.092	-92.714	0
"Item232_Critical_19"	-3.849	0.092	-41.828	0
"Item232_Critical_2"	-8.623	0.092	-93.707	0
"Item232_Critical_20"	-4.792	0.092	-52.082	0
"Item232_Critical_21"	-1.609	0.092	-17.488	0
"Item232_Critical_23"	-3.808	0.092	-41.382	0
"Item232_Critical_24"	-3.866	0.092	-42.009	0
"Item232_Critical_25"	-8.749	0.092	-95.081	0
"Item232_Critical_26"	-8.642	0.092	-93.912	0
"Item232_Critical_27"	-1.876	0.092	-20.384	0
"Item232_Critical_28"	-3.85	0.092	-41.844	0
"Item232_Critical_3"	-8.038	0.092	-87.357	0
"Item232_Critical_30"	-8.602	0.092	-93.477	0
"Item232_Critical_4"	-0.417	0.092	-4.532	0
"Item232_Critical_5"	-4.759	0.092	-51.721	0
"Item232_Critical_6"	-5.865	0.092	-63.742	0
"Item232_Critical_7"	-2.832	0.092	-30.778	0
"Item232_Critical_8"	-4.157	0.092	-45.176	0
"Item232_Critical_9"	-8.496	0.092	-92.331	0
"Item238_Critical_Vadv1"	0.002	0.165	0.011	0.991
"Item238_Critical_VAdv1"	0.001	0.165	0.008	0.994
"Item238_Critical_Vadv2"	1.397	0.092	15.178	0
"Item238_Critical_Vadv3"	-5.344	0.092	-58.077	0
"Item238_Critical_Vadv5"	-3.774	0.092	-41.018	0
"Item238_Critical_Vadv6"	-3.586	0.092	-38.971	0
"Item238_Critical_Vadv7"	-3.674	0.092	-39.922	0
