"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.634	0.053	255.97	0
"RC.C"	2.591	0.095	27.193	0
"compatible.C"	0.186	0.095	1.955	0.051
"ItemMixed_11"	-5.328	0.075	-70.736	0
"ItemMixed_12"	-5.115	0.075	-67.899	0
"ItemMixed_13"	-5.396	0.075	-71.629	0
"ItemMixed_14"	-8.013	0.075	-106.37	0
"ItemMixed_15"	-0.501	0.075	-6.651	0
"ItemMixed_16"	-2.686	0.075	-35.651	0
"ItemMixed_17"	-9.295	0.075	-123.396	0
"ItemMixed_18"	-8.919	0.075	-118.402	0
"ItemMixed_19"	-2.135	0.075	-28.339	0
"ItemMixed_2"	-4.703	0.075	-62.435	0
"ItemMixed_21"	-6.861	0.075	-91.087	0
"ItemMixed_22"	0.785	0.075	10.422	0
"ItemMixed_23"	-4.843	0.075	-64.295	0
"ItemMixed_24"	-2.579	0.075	-34.242	0
"ItemMixed_25"	-5.212	0.075	-69.193	0
"ItemMixed_26"	-3.975	0.075	-52.77	0
"ItemMixed_27"	-6.339	0.075	-84.152	0
"ItemMixed_28"	-4.786	0.075	-63.529	0
"ItemMixed_29"	-9.377	0.075	-124.483	0
"ItemMixed_3"	-8.808	0.075	-116.929	0
"ItemMixed_30"	-5.244	0.075	-69.609	0
"ItemMixed_31"	1.816	0.075	24.103	0
"ItemMixed_32"	-6.126	0.075	-81.326	0
"ItemMixed_33"	-6.433	0.075	-85.398	0
"ItemMixed_34"	-9.267	0.075	-123.023	0
"ItemMixed_35"	0.759	0.075	10.078	0
"ItemMixed_36"	-1.925	0.075	-25.555	0
"ItemMixed_37"	-4.114	0.075	-54.619	0
"ItemMixed_38"	-1.605	0.075	-21.302	0
"ItemMixed_39"	-9.516	0.075	-126.327	0
"ItemMixed_4"	-8.894	0.075	-118.071	0
"ItemMixed_40"	-6.368	0.075	-84.54	0
"ItemMixed_41"	-4.32	0.075	-57.348	0
"ItemMixed_42"	-1.883	0.075	-25.002	0
"ItemMixed_43"	-6.52	0.075	-86.556	0
"ItemMixed_5"	-1.951	0.075	-25.894	0
"ItemMixed_6"	-0.155	0.075	-2.061	0.039
"ItemMixed_7"	-9.017	0.075	-119.708	0
"ItemMixed_8"	-6.931	0.075	-92.007	0
"ItemMixed_9"	-9.68	0.075	-128.504	0
"Item232_Critical_0"	-9.517	0.075	-126.335	0
"Item232_Critical_1"	-5.294	0.075	-70.28	0
"Item232_Critical_10"	-7.415	0.075	-98.43	0
"Item232_Critical_11"	-4.14	0.075	-54.963	0
"Item232_Critical_12"	-2.843	0.075	-37.743	0
"Item232_Critical_13"	-4.939	0.075	-65.572	0
"Item232_Critical_14"	-9.602	0.075	-127.469	0
"Item232_Critical_15"	-4.402	0.075	-58.431	0
"Item232_Critical_16"	-3.822	0.075	-50.739	0
"Item232_Critical_17"	-9.223	0.075	-122.431	0
"Item232_Critical_18"	-9.422	0.075	-125.082	0
"Item232_Critical_19"	-4.573	0.075	-60.705	0
"Item232_Critical_2"	-9.329	0.075	-123.84	0
"Item232_Critical_20"	-5.691	0.075	-75.554	0
"Item232_Critical_21"	-2.446	0.075	-32.469	0
"Item232_Critical_23"	-4.956	0.075	-65.793	0
"Item232_Critical_24"	-4.726	0.075	-62.745	0
"Item232_Critical_25"	-9.339	0.075	-123.981	0
"Item232_Critical_26"	-8.904	0.075	-118.204	0
"Item232_Critical_27"	-2.504	0.075	-33.243	0
"Item232_Critical_28"	-4.538	0.075	-60.242	0
"Item232_Critical_3"	-8.796	0.075	-116.769	0
"Item232_Critical_30"	-9.135	0.075	-121.275	0
"Item232_Critical_4"	-1.335	0.075	-17.729	0
"Item232_Critical_5"	-5.696	0.075	-75.61	0
"Item232_Critical_6"	-6.565	0.075	-87.153	0
"Item232_Critical_7"	-3.926	0.075	-52.118	0
"Item232_Critical_8"	-5.105	0.075	-67.766	0
"Item232_Critical_9"	-9.376	0.075	-124.468	0
"Item238_Critical_Vadv1"	-1.165	0.135	-8.645	0
"Item238_Critical_VAdv1"	-1.165	0.135	-8.645	0
"Item238_Critical_Vadv2"	0.921	0.075	12.232	0
"Item238_Critical_Vadv3"	-5.572	0.075	-73.97	0
"Item238_Critical_Vadv5"	-4.156	0.075	-55.172	0
"Item238_Critical_Vadv6"	-4.597	0.075	-61.032	0
"Item238_Critical_Vadv7"	-3.979	0.075	-52.82	0
"Item238_Critical_Vadv8"	-9.465	0.075	-125.655	0
"Item238_Critical_Vadv9"	-4.721	0.075	-62.67	0
"Item238_Critical_VN1"	-9.149	0.075	-121.453	0
"Item238_Critical_VN2"	-4.674	0.075	-62.054	0
"Item238_Critical_VN3"	-3.55	0.075	-47.127	0
"Item238_Critical_VN5"	-2.051	0.075	-27.23	0
"ItemCritical_6"	-8.818	0.075	-117.056	0
"EmbBias.C"	0.136	0.049	2.795	0.005
"SC.C"	-0.74	0.107	-6.946	0
"RC.C:compatible.C"	1.455	0.191	7.635	0
"RC.C:ItemMixed_11"	-1.026	0.135	-7.613	0
"RC.C:ItemMixed_12"	0.033	0.135	0.243	0.808
"RC.C:ItemMixed_13"	0.331	0.135	2.457	0.014
"RC.C:ItemMixed_14"	-0.398	0.135	-2.952	0.003
"RC.C:ItemMixed_15"	0.489	0.135	3.63	0
"RC.C:ItemMixed_16"	0.645	0.135	4.787	0
"RC.C:ItemMixed_17"	2.331	0.135	17.296	0
"RC.C:ItemMixed_18"	1.783	0.135	13.232	0
"RC.C:ItemMixed_19"	-0.834	0.135	-6.191	0
"RC.C:ItemMixed_2"	0.59	0.135	4.38	0
"RC.C:ItemMixed_21"	-0.161	0.135	-1.196	0.232
"RC.C:ItemMixed_22"	-0.726	0.135	-5.389	0
"RC.C:ItemMixed_23"	0.01	0.135	0.073	0.941
"RC.C:ItemMixed_24"	1.092	0.135	8.101	0
"RC.C:ItemMixed_25"	1.747	0.135	12.967	0
"RC.C:ItemMixed_26"	3.054	0.135	22.66	0
"RC.C:ItemMixed_27"	0.31	0.135	2.301	0.021
"RC.C:ItemMixed_28"	0.95	0.135	7.046	0
"RC.C:ItemMixed_29"	1.31	0.135	9.719	0
