"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.248	0.06	220.923	0
"RC.C"	1.183	0.107	11.025	0
"compatible.C"	-0.2	0.107	-1.865	0.062
"ItemMixed_11"	-5.317	0.085	-62.704	0
"ItemMixed_12"	-5.532	0.085	-65.239	0
"ItemMixed_13"	-5.854	0.085	-69.027	0
"ItemMixed_14"	-7.732	0.085	-91.176	0
"ItemMixed_15"	-1.017	0.085	-11.994	0
"ItemMixed_16"	-3.315	0.085	-39.086	0
"ItemMixed_17"	-10.115	0.085	-119.279	0
"ItemMixed_18"	-9.821	0.085	-115.808	0
"ItemMixed_19"	-2.517	0.085	-29.676	0
"ItemMixed_2"	-5.31	0.085	-62.62	0
"ItemMixed_21"	-7.182	0.085	-84.691	0
"ItemMixed_22"	0.675	0.085	7.966	0
"ItemMixed_23"	-5.274	0.085	-62.193	0
"ItemMixed_24"	-3.241	0.085	-38.213	0
"ItemMixed_25"	-6.407	0.085	-75.547	0
"ItemMixed_26"	-4.95	0.085	-58.37	0
"ItemMixed_27"	-6.535	0.085	-77.056	0
"ItemMixed_28"	-5.355	0.085	-63.142	0
"ItemMixed_29"	-10.086	0.085	-118.931	0
"ItemMixed_3"	-9.377	0.085	-110.579	0
"ItemMixed_30"	-5.428	0.085	-64.007	0
"ItemMixed_31"	1.515	0.085	17.864	0
"ItemMixed_32"	-6.443	0.085	-75.971	0
"ItemMixed_33"	-6.811	0.085	-80.311	0
"ItemMixed_34"	-9.87	0.085	-116.391	0
"ItemMixed_35"	0.638	0.085	7.522	0
"ItemMixed_36"	-2.14	0.085	-25.233	0
"ItemMixed_37"	-5.024	0.085	-59.238	0
"ItemMixed_38"	-1.878	0.085	-22.149	0
"ItemMixed_39"	-9.655	0.085	-113.847	0
"ItemMixed_4"	-9.736	0.085	-114.808	0
"ItemMixed_40"	-6.528	0.085	-76.983	0
"ItemMixed_41"	-5.338	0.085	-62.943	0
"ItemMixed_42"	-2.539	0.085	-29.935	0
"ItemMixed_43"	-6.991	0.085	-82.434	0
"ItemMixed_5"	-2.447	0.085	-28.859	0
"ItemMixed_6"	-0.097	0.085	-1.139	0.255
