"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.295	0.06	205.047	0
"RC.C"	-0.298	0.107	-2.781	0.005
"compatible.C"	0.398	0.107	3.71	0
"Item232_Critical_29"	-0.218	0.085	-2.57	0.01
"Item232_Critical_31"	-0.14	0.085	-1.645	0.1
"ItemCritical_0"	-9.001	0.085	-106.141	0
"ItemCritical_1"	-1.67	0.085	-19.689	0
"ItemCritical_10"	-8.945	0.085	-105.487	0
"ItemCritical_11"	-9.038	0.085	-106.584	0
"ItemCritical_12"	-8.988	0.085	-105.988	0
"ItemCritical_13"	-8.363	0.085	-98.625	0
"ItemCritical_14"	-8.351	0.085	-98.475	0
"ItemCritical_15"	-8.698	0.085	-102.569	0
"ItemCritical_16"	-8.42	0.085	-99.287	0
"ItemCritical_17"	-8.725	0.085	-102.89	0
"ItemCritical_18"	0.888	0.085	10.474	0
"ItemCritical_19"	-8.917	0.085	-105.155	0
"ItemCritical_2"	0.702	0.085	8.273	0
"ItemCritical_20"	-4.197	0.085	-49.488	0
"ItemCritical_21"	-9.2	0.085	-108.492	0
"ItemCritical_22"	-4.537	0.085	-53.502	0
"ItemCritical_23"	-2.103	0.085	-24.804	0
"ItemCritical_24"	-8.916	0.085	-105.144	0
"ItemCritical_25"	-8.591	0.085	-101.313	0
"ItemCritical_26"	-0.539	0.085	-6.36	0
"ItemCritical_27"	-5.938	0.085	-70.025	0
"ItemCritical_28"	1.654	0.085	19.508	0
"ItemCritical_29"	1.013	0.085	11.941	0
"ItemCritical_3"	-9.252	0.085	-109.102	0
"ItemCritical_30"	-8.713	0.085	-102.748	0
"ItemCritical_31"	-3.855	0.085	-45.465	0
"ItemCritical_32"	-3.165	0.085	-37.328	0
"ItemCritical_33"	-0.183	0.085	-2.159	0.031
"ItemCritical_34"	-1.48	0.085	-17.451	0
"ItemCritical_35"	0.041	0.085	0.484	0.628
"ItemCritical_36"	0.046	0.085	0.541	0.588
"ItemCritical_4"	-8.907	0.085	-105.03	0
"ItemCritical_5"	-4.811	0.085	-56.736	0
"ItemCritical_7"	-8.865	0.085	-104.537	0
"ItemCritical_8"	-8.861	0.085	-104.49	0
"ItemCritical_9"	-8.682	0.085	-102.377	0
"ItemMixed_1"	0.999	0.085	11.776	0
"ItemMixed_11"	-4.253	0.085	-50.158	0
"ItemMixed_12"	-4.482	0.085	-52.858	0
"ItemMixed_13"	-4.752	0.085	-56.04	0
"ItemMixed_14"	-6.777	0.085	-79.916	0
"ItemMixed_15"	0.003	0.085	0.031	0.976
"ItemMixed_16"	-2.298	0.085	-27.094	0
"ItemMixed_17"	-9.044	0.085	-106.654	0
"ItemMixed_18"	-8.744	0.085	-103.107	0
"ItemMixed_19"	-1.502	0.085	-17.707	0
"ItemMixed_2"	-4.287	0.085	-50.554	0
"ItemMixed_21"	-6.209	0.085	-73.219	0
"ItemMixed_22"	1.65	0.085	19.46	0
"ItemMixed_23"	-4.23	0.085	-49.884	0
"ItemMixed_24"	-2.136	0.085	-25.188	0
"ItemMixed_25"	-5.343	0.085	-63.002	0
"ItemMixed_26"	-3.764	0.085	-44.384	0
"ItemMixed_27"	-5.531	0.085	-65.227	0
"ItemMixed_28"	-4.378	0.085	-51.627	0
"ItemMixed_29"	-9.003	0.085	-106.162	0
"ItemMixed_3"	-8.363	0.085	-98.619	0
"ItemMixed_30"	-4.445	0.085	-52.415	0
"ItemMixed_31"	2.534	0.085	29.883	0
"ItemMixed_32"	-5.421	0.085	-63.926	0
"ItemMixed_33"	-5.748	0.085	-67.783	0
"ItemMixed_34"	-8.791	0.085	-103.669	0
"ItemMixed_35"	1.639	0.085	19.332	0
"ItemMixed_36"	-1.161	0.085	-13.696	0
"ItemMixed_37"	-3.936	0.085	-46.414	0
"ItemMixed_38"	-0.854	0.085	-10.076	0
"ItemMixed_39"	-8.655	0.085	-102.064	0
"ItemMixed_4"	-8.616	0.085	-101.599	0
"ItemMixed_40"	-5.519	0.085	-65.081	0
"ItemMixed_41"	-4.228	0.085	-49.853	0
"ItemMixed_42"	-1.526	0.085	-17.992	0
"ItemMixed_43"	-5.875	0.085	-69.275	0
"ItemMixed_5"	-1.409	0.085	-16.614	0
"ItemMixed_6"	0.884	0.085	10.429	0
"ItemMixed_7"	-8.901	0.085	-104.969	0
"ItemMixed_8"	-5.876	0.085	-69.291	0
"ItemMixed_9"	-8.951	0.085	-105.559	0
"Item232_Critical_0"	-8.829	0.085	-104.115	0
"Item232_Critical_1"	-4.4	0.085	-51.884	0
"Item232_Critical_10"	-6.849	0.085	-80.767	0
"Item232_Critical_11"	-3.333	0.085	-39.299	0
"Item232_Critical_12"	-1.916	0.085	-22.596	0
"Item232_Critical_13"	-4.192	0.085	-49.434	0
"Item232_Critical_14"	-8.971	0.085	-105.785	0
"Item232_Critical_15"	-3.572	0.085	-42.127	0
"Item232_Critical_16"	-3.252	0.085	-38.351	0
"Item232_Critical_17"	-8.835	0.085	-104.187	0
"Item232_Critical_18"	-8.586	0.085	-101.244	0
"Item232_Critical_19"	-3.923	0.085	-46.256	0
"Item232_Critical_2"	-8.722	0.085	-102.848	0
"Item232_Critical_20"	-4.84	0.085	-57.071	0
"Item232_Critical_21"	-1.662	0.085	-19.594	0
"Item232_Critical_23"	-3.864	0.085	-45.565	0
"Item232_Critical_24"	-3.93	0.085	-46.341	0
"Item232_Critical_25"	-8.919	0.085	-105.171	0
"Item232_Critical_26"	-8.821	0.085	-104.025	0
"Item232_Critical_27"	-1.971	0.085	-23.242	0
"Item232_Critical_28"	-3.92	0.085	-46.227	0
"Item232_Critical_3"	-8.093	0.085	-95.439	0
"Item232_Critical_30"	-8.751	0.085	-103.2	0
"Item232_Critical_4"	-0.446	0.085	-5.26	0
"Item232_Critical_5"	-4.806	0.085	-56.671	0
"Item232_Critical_6"	-5.932	0.085	-69.955	0
"Item232_Critical_7"	-2.86	0.085	-33.725	0
"Item232_Critical_8"	-4.25	0.085	-50.12	0
"Item232_Critical_9"	-8.609	0.085	-101.517	0
"Item238_Cr1"	-0.367	0.788	-0.466	0.641
"Item238_Critical_Vadv1"	0	0.152	0	1
"Item238_Critical_VAdv1"	0	0.152	0	1
"Item238_Critical_Vadv2"	1.437	0.085	16.945	0
"Item238_Critical_Vadv3"	-5.309	0.085	-62.601	0
"Item238_Critical_Vadv5"	-3.851	0.085	-45.407	0
"Item238_Critical_Vadv6"	-3.468	0.085	-40.901	0
"Item238_Critical_Vadv7"	-3.619	0.085	-42.672	0
"Item238_Critical_Vadv8"	-9.201	0.085	-108.505	0
"Item238_Critical_Vadv9"	-4.271	0.085	-50.361	0
"Item238_Critical_VN1"	-8.7	0.085	-102.597	0
"Item238_Critical_VN2"	-3.838	0.085	-45.255	0
"Item238_Critical_VN3"	-3.094	0.085	-36.481	0
"Item238_Critical_VN5"	-1.462	0.085	-17.24	0
"Item238_Crititical_Vadv1"	1.39	0.799	1.739	0.082
"Item2_Critical_11"	-3.473	0.811	-4.284	0
"Item2_Critical_VAdv1"	-0.282	0.79	-0.358	0.721
"ItemCritical_6"	-8.576	0.085	-101.137	0
"Itemical_8"	-3.249	0.79	-4.116	0
"EmbBias.C"	0.022	0.055	0.398	0.69
"SC.C"	-1.088	0.12	-9.076	0
"RC.C:compatible.C"	0.968	0.215	4.51	0
"RC.C:Item232_Critical_29"	0.161	0.152	1.062	0.288
"RC.C:Item232_Critical_31"	0.009	0.152	0.056	0.955
"RC.C:ItemCritical_0"	-0.052	0.152	-0.343	0.732
"RC.C:ItemCritical_1"	0.551	0.152	3.633	0
"RC.C:ItemCritical_10"	0.331	0.152	2.184	0.029
"RC.C:ItemCritical_11"	0.372	0.152	2.454	0.014
"RC.C:ItemCritical_12"	0.189	0.152	1.249	0.212
"RC.C:ItemCritical_13"	0.137	0.152	0.906	0.365
"RC.C:ItemCritical_14"	0.201	0.152	1.325	0.185
"RC.C:ItemCritical_15"	0.436	0.152	2.873	0.004
"RC.C:ItemCritical_16"	0.212	0.152	1.398	0.162
