"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.736	0.054	237.067	0
"RC.C"	1.508	0.096	15.692	0
"compatible.C"	0.157	0.096	1.639	0.101
"Item232_Critical_29"	-0.746	0.076	-9.814	0
"Item232_Critical_31"	-0.246	0.076	-3.243	0.001
"ItemCritical_0"	-8.667	0.076	-114.077	0
"ItemCritical_1"	-1.468	0.076	-19.328	0
"ItemCritical_10"	-8.087	0.076	-106.449	0
"ItemCritical_11"	-8.665	0.076	-114.052	0
"ItemCritical_12"	-8.399	0.076	-110.55	0
"ItemCritical_13"	-7.879	0.076	-103.702	0
"ItemCritical_14"	-8.011	0.076	-105.44	0
"ItemCritical_15"	-8.131	0.076	-107.021	0
"ItemCritical_16"	-8.47	0.076	-111.484	0
"ItemCritical_17"	-8.112	0.076	-106.78	0
"ItemCritical_18"	0.774	0.076	10.183	0
"ItemCritical_19"	-8.357	0.076	-109.995	0
"ItemCritical_2"	0.494	0.076	6.506	0
"ItemCritical_20"	-3.533	0.076	-46.497	0
"ItemCritical_21"	-8.856	0.076	-116.561	0
"ItemCritical_22"	-3.945	0.076	-51.931	0
"ItemCritical_23"	-1.591	0.076	-20.947	0
"ItemCritical_24"	-8.76	0.076	-115.299	0
"ItemCritical_25"	-8.333	0.076	-109.687	0
"ItemCritical_26"	-0.543	0.076	-7.15	0
"ItemCritical_27"	-6.104	0.076	-80.35	0
"ItemCritical_28"	2.316	0.076	30.491	0
"ItemCritical_29"	1.037	0.076	13.655	0
"ItemCritical_3"	-8.763	0.076	-115.337	0
"ItemCritical_30"	-8.238	0.076	-108.426	0
"ItemCritical_31"	-3.806	0.076	-50.103	0
"ItemCritical_32"	-2.658	0.076	-34.979	0
"ItemCritical_33"	-0.394	0.076	-5.182	0
"ItemCritical_34"	-1.176	0.076	-15.475	0
"ItemCritical_35"	0.027	0.076	0.357	0.721
"ItemCritical_36"	0.14	0.076	1.836	0.066
"ItemCritical_4"	-8.084	0.076	-106.407	0
"ItemCritical_5"	-4.516	0.076	-59.438	0
"ItemCritical_7"	-8.103	0.076	-106.651	0
"ItemCritical_8"	-8.29	0.076	-109.111	0
"ItemCritical_9"	-8.056	0.076	-106.032	0
"ItemMixed_1"	0.928	0.076	12.212	0
"ItemMixed_11"	-4.419	0.076	-58.161	0
"ItemMixed_12"	-4.143	0.076	-54.528	0
"ItemMixed_13"	-4.569	0.076	-60.135	0
"ItemMixed_14"	-7.109	0.076	-93.575	0
"ItemMixed_15"	0.38	0.076	4.997	0
"ItemMixed_16"	-1.82	0.076	-23.952	0
"ItemMixed_17"	-8.531	0.076	-112.288	0
"ItemMixed_18"	-8.161	0.076	-107.419	0
"ItemMixed_19"	-1.239	0.076	-16.302	0
"ItemMixed_2"	-3.882	0.076	-51.093	0
"ItemMixed_21"	-5.995	0.076	-78.913	0
"ItemMixed_22"	1.676	0.076	22.063	0
"ItemMixed_23"	-3.895	0.076	-51.271	0
"ItemMixed_24"	-1.717	0.076	-22.602	0
"ItemMixed_25"	-4.265	0.076	-56.142	0
"ItemMixed_26"	-3.115	0.076	-40.997	0
"ItemMixed_27"	-5.422	0.076	-71.366	0
"ItemMixed_28"	-3.925	0.076	-51.658	0
"ItemMixed_29"	-8.545	0.076	-112.476	0
"ItemMixed_3"	-7.884	0.076	-103.773	0
"ItemMixed_30"	-4.356	0.076	-57.331	0
"ItemMixed_31"	2.672	0.076	35.167	0
"ItemMixed_32"	-5.272	0.076	-69.391	0
"ItemMixed_33"	-5.492	0.076	-72.283	0
"ItemMixed_34"	-8.383	0.076	-110.346	0
"ItemMixed_35"	1.646	0.076	21.67	0
"ItemMixed_36"	-1.047	0.076	-13.78	0
"ItemMixed_37"	-3.309	0.076	-43.56	0
"ItemMixed_38"	-0.677	0.076	-8.911	0
"ItemMixed_39"	-8.602	0.076	-113.218	0
"ItemMixed_4"	-8.212	0.076	-108.09	0
"ItemMixed_40"	-5.47	0.076	-71.997	0
"ItemMixed_41"	-3.613	0.076	-47.552	0
"ItemMixed_42"	-1.048	0.076	-13.794	0
"ItemMixed_43"	-5.685	0.076	-74.824	0
"ItemMixed_5"	-1.02	0.076	-13.422	0
"ItemMixed_6"	0.745	0.076	9.811	0
"ItemMixed_7"	-8.198	0.076	-107.91	0
"ItemMixed_8"	-6.013	0.076	-79.147	0
"ItemMixed_9"	-8.813	0.076	-116	0
"Item232_Critical_0"	-8.602	0.076	-113.229	0
"Item232_Critical_1"	-4.451	0.076	-58.581	0
"Item232_Critical_10"	-6.622	0.076	-87.162	0
"Item232_Critical_11"	-3.278	0.076	-43.143	0
"Item232_Critical_12"	-1.879	0.076	-24.728	0
"Item232_Critical_13"	-4.066	0.076	-53.515	0
"Item232_Critical_14"	-8.704	0.076	-114.565	0
"Item232_Critical_15"	-3.518	0.076	-46.303	0
"Item232_Critical_16"	-2.932	0.076	-38.589	0
"Item232_Critical_17"	-8.44	0.076	-111.092	0
"Item232_Critical_18"	-8.551	0.076	-112.55	0
"Item232_Critical_19"	-3.73	0.076	-49.101	0
"Item232_Critical_2"	-8.429	0.076	-110.941	0
"Item232_Critical_20"	-4.815	0.076	-63.377	0
"Item232_Critical_21"	-1.628	0.076	-21.423	0
"Item232_Critical_23"	-4.036	0.076	-53.126	0
"Item232_Critical_24"	-3.927	0.076	-51.689	0
"Item232_Critical_25"	-8.474	0.076	-111.545	0
"Item232_Critical_26"	-8.122	0.076	-106.905	0
"Item232_Critical_27"	-1.577	0.076	-20.751	0
"Item232_Critical_28"	-3.701	0.076	-48.713	0
"Item232_Critical_3"	-7.942	0.076	-104.54	0
"Item232_Critical_30"	-8.245	0.076	-108.521	0
"Item232_Critical_4"	-0.462	0.076	-6.081	0
"Item232_Critical_5"	-4.832	0.076	-63.596	0
"Item232_Critical_6"	-5.729	0.076	-75.408	0
"Item232_Critical_7"	-3.024	0.076	-39.797	0
"Item232_Critical_8"	-4.272	0.076	-56.228	0
"Item232_Critical_9"	-8.43	0.076	-110.961	0
"Item238_Critical_Vadv1"	0	0.136	0	1
"Item238_Critical_VAdv1"	0	0.136	0	1
"Item238_Critical_Vadv2"	2.049	0.076	26.976	0
"Item238_Critical_Vadv3"	-4.358	0.076	-57.367	0
"Item238_Critical_Vadv5"	-3.227	0.076	-42.478	0
"Item238_Critical_Vadv6"	-3.563	0.076	-46.904	0
"Item238_Critical_Vadv7"	-2.781	0.076	-36.601	0
"Item238_Critical_Vadv8"	-8.302	0.076	-109.276	0
"Item238_Critical_Vadv9"	-3.668	0.076	-48.279	0
"Item238_Critical_VN1"	-8.233	0.076	-108.371	0
"Item238_Critical_VN2"	-3.777	0.076	-49.716	0
"Item238_Critical_VN3"	-2.646	0.076	-34.826	0
"Item238_Critical_VN5"	-1.189	0.076	-15.652	0
"ItemCritical_6"	-7.992	0.076	-105.188	0
"EmbBias.C"	0.073	0.049	1.481	0.139
"SC.C"	-0.208	0.107	-1.936	0.053
"RC.C:compatible.C"	0.532	0.192	2.768	0.006
"RC.C:Item232_Critical_29"	-1.941	0.136	-14.281	0
"RC.C:Item232_Critical_31"	-0.491	0.136	-3.611	0
"RC.C:ItemCritical_0"	1.064	0.136	7.826	0
"RC.C:ItemCritical_1"	1.261	0.136	9.277	0
"RC.C:ItemCritical_10"	3.426	0.136	25.208	0
"RC.C:ItemCritical_11"	1.763	0.136	12.974	0
"RC.C:ItemCritical_12"	2.411	0.136	17.737	0
"RC.C:ItemCritical_13"	1.968	0.136	14.479	0
"RC.C:ItemCritical_14"	1.433	0.136	10.547	0
"RC.C:ItemCritical_15"	2.541	0.136	18.698	0
"RC.C:ItemCritical_16"	-0.091	0.136	-0.672	0.502
"RC.C:ItemCritical_17"	3.019	0.136	22.212	0
"RC.C:ItemCritical_18"	-0.191	0.136	-1.405	0.16
"RC.C:ItemCritical_19"	2.847	0.136	20.945	0
"RC.C:ItemCritical_2"	0.252	0.136	1.852	0.064
"RC.C:ItemCritical_20"	2.219	0.136	16.327	0
"RC.C:ItemCritical_21"	1.531	0.136	11.269	0
"RC.C:ItemCritical_22"	2.232	0.136	16.425	0
"RC.C:ItemCritical_23"	1.364	0.136	10.034	0
"RC.C:ItemCritical_24"	1.041	0.136	7.663	0
"RC.C:ItemCritical_25"	1.199	0.136	8.821	0
"RC.C:ItemCritical_26"	-0.502	0.136	-3.693	0
"RC.C:ItemCritical_27"	-0.694	0.136	-5.103	0
"RC.C:ItemCritical_28"	2.787	0.136	20.506	0
"RC.C:ItemCritical_29"	-0.589	0.136	-4.335	0
"RC.C:ItemCritical_3"	2.247	0.136	16.536	0
"RC.C:ItemCritical_30"	1.814	0.136	13.35	0
"RC.C:ItemCritical_31"	0.522	0.136	3.843	0
"RC.C:ItemCritical_32"	2.455	0.136	18.065	0
"RC.C:ItemCritical_33"	-0.098	0.136	-0.718	0.473
"RC.C:ItemCritical_34"	1.615	0.136	11.883	0
"RC.C:ItemCritical_35"	0.296	0.136	2.175	0.03
"RC.C:ItemCritical_36"	0.587	0.136	4.319	0
"RC.C:ItemCritical_4"	3.141	0.136	23.113	0
"RC.C:ItemCritical_5"	0.954	0.136	7.02	0
"RC.C:ItemCritical_7"	3.134	0.136	23.063	0
"RC.C:ItemCritical_8"	2.237	0.136	16.459	0
"RC.C:ItemCritical_9"	2.192	0.136	16.13	0
"RC.C:ItemMixed_1"	1.154	0.136	8.49	0
"RC.C:ItemMixed_11"	0.101	0.136	0.74	0.459
"RC.C:ItemMixed_12"	1.349	0.136	9.927	0
"RC.C:ItemMixed_13"	0.897	0.136	6.6	0
"RC.C:ItemMixed_14"	0.685	0.136	5.042	0
"RC.C:ItemMixed_15"	1.377	0.136	10.135	0
"RC.C:ItemMixed_16"	1.547	0.136	11.385	0
"RC.C:ItemMixed_17"	2.71	0.136	19.941	0
"RC.C:ItemMixed_18"	2.2	0.136	16.185	0
"RC.C:ItemMixed_19"	0.209	0.136	1.537	0.124
"RC.C:ItemMixed_2"	1.249	0.136	9.189	0
"RC.C:ItemMixed_21"	0.747	0.136	5.498	0
"RC.C:ItemMixed_22"	0.17	0.136	1.248	0.212
"RC.C:ItemMixed_23"	1.226	0.136	9.02	0
"RC.C:ItemMixed_24"	1.821	0.136	13.398	0
"RC.C:ItemMixed_25"	2.811	0.136	20.682	0
"RC.C:ItemMixed_26"	3.766	0.136	27.708	0
"RC.C:ItemMixed_27"	1.307	0.136	9.619	0
"RC.C:ItemMixed_28"	1.86	0.136	13.688	0
"RC.C:ItemMixed_29"	1.947	0.136	14.323	0
"RC.C:ItemMixed_3"	1.941	0.136	14.281	0
"RC.C:ItemMixed_30"	0.641	0.136	4.718	0
"RC.C:ItemMixed_31"	-0.178	0.136	-1.312	0.19
"RC.C:ItemMixed_32"	0.722	0.136	5.316	0
"RC.C:ItemMixed_33"	1.398	0.136	10.285	0
"RC.C:ItemMixed_34"	1.643	0.136	12.089	0
"RC.C:ItemMixed_35"	0.065	0.136	0.481	0.631
"RC.C:ItemMixed_36"	-0.059	0.136	-0.435	0.663
"RC.C:ItemMixed_37"	2.114	0.136	15.558	0
"RC.C:ItemMixed_38"	0.315	0.136	2.314	0.021
"RC.C:ItemMixed_39"	0.345	0.136	2.539	0.011
"RC.C:ItemMixed_4"	1.915	0.136	14.094	0
"RC.C:ItemMixed_40"	0.503	0.136	3.702	0
"RC.C:ItemMixed_41"	2.26	0.136	16.629	0
"RC.C:ItemMixed_42"	2.035	0.136	14.972	0
"RC.C:ItemMixed_43"	1.356	0.136	9.975	0
"RC.C:ItemMixed_5"	1.516	0.136	11.153	0
"RC.C:ItemMixed_6"	-0.21	0.136	-1.547	0.122
"RC.C:ItemMixed_7"	2.858	0.136	21.029	0
"RC.C:ItemMixed_8"	-0.053	0.136	-0.389	0.697
"RC.C:ItemMixed_9"	0.469	0.136	3.448	0.001
"RC.C:Item232_Critical_0"	1.766	0.136	12.994	0
"RC.C:Item232_Critical_1"	0.878	0.136	6.462	0
"RC.C:Item232_Critical_10"	-1.03	0.136	-7.576	0
"RC.C:Item232_Critical_11"	-0.175	0.136	-1.286	0.199
"RC.C:Item232_Critical_12"	0.23	0.136	1.69	0.091
"RC.C:Item232_Critical_13"	0.75	0.136	5.515	0
"RC.C:Item232_Critical_14"	1.082	0.136	7.963	0
"RC.C:Item232_Critical_15"	0.471	0.136	3.468	0.001
"RC.C:Item232_Critical_16"	1.4	0.136	10.3	0
"RC.C:Item232_Critical_17"	1.391	0.136	10.238	0
"RC.C:Item232_Critical_18"	1.122	0.136	8.257	0
"RC.C:Item232_Critical_19"	1.349	0.136	9.926	0
