"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.078	0.05	260.188	0
"RC.C"	0.564	0.09	6.267	0
"compatible.C"	-0.308	0.09	-3.427	0.001
"Item232_Critical_29"	-1.216	0.071	-17.11	0
"Item232_Critical_31"	-0.489	0.071	-6.885	0
"ItemCritical_0"	-8.141	0.071	-114.536	0
"ItemCritical_1"	-1.393	0.071	-19.596	0
"ItemCritical_10"	-7.432	0.071	-104.552	0
"ItemCritical_11"	-7.687	0.071	-108.137	0
"ItemCritical_12"	-7.453	0.071	-104.854	0
"ItemCritical_13"	-6.932	0.071	-97.521	0
"ItemCritical_14"	-6.965	0.071	-97.989	0
"ItemCritical_15"	-7.516	0.071	-105.741	0
"ItemCritical_16"	-7.696	0.071	-108.268	0
"ItemCritical_17"	-7.393	0.071	-104.002	0
"ItemCritical_18"	0.764	0.071	10.751	0
"ItemCritical_19"	-7.581	0.071	-106.655	0
"ItemCritical_2"	0.714	0.071	10.045	0
"ItemCritical_20"	-3.048	0.071	-42.879	0
"ItemCritical_21"	-7.786	0.071	-109.53	0
"ItemCritical_22"	-3.216	0.071	-45.246	0
"ItemCritical_23"	-1.066	0.071	-14.993	0
"ItemCritical_24"	-8.335	0.071	-117.256	0
"ItemCritical_25"	-7.949	0.071	-111.826	0
"ItemCritical_26"	-0.303	0.071	-4.26	0
"ItemCritical_27"	-6.25	0.071	-87.93	0
"ItemCritical_28"	3.029	0.071	42.614	0
"ItemCritical_29"	1.157	0.071	16.283	0
"ItemCritical_3"	-7.728	0.071	-108.724	0
"ItemCritical_30"	-8.289	0.071	-116.618	0
"ItemCritical_31"	-3.168	0.071	-44.575	0
"ItemCritical_32"	-2.633	0.071	-37.036	0
"ItemCritical_33"	-0.67	0.071	-9.426	0
"ItemCritical_34"	-1.028	0.071	-14.463	0
"ItemCritical_35"	-0.08	0.071	-1.129	0.259
"ItemCritical_36"	0.204	0.071	2.864	0.004
"ItemCritical_4"	-7.557	0.071	-106.308	0
"ItemCritical_5"	-3.408	0.071	-47.944	0
"ItemCritical_7"	-7.576	0.071	-106.585	0
"ItemCritical_8"	-6.946	0.071	-97.724	0
