"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.595	0.066	192.066	0
"RC.C"	0.122	0.117	1.04	0.298
"compatible.C"	0.342	0.117	2.913	0.004
"Item232_Critical_29"	-0.759	0.093	-8.182	0
"Item232_Critical_31"	-0.22	0.093	-2.37	0.018
"ItemCritical_0"	-8.714	0.093	-93.969	0
"ItemCritical_1"	-1.551	0.093	-16.727	0
"ItemCritical_10"	-8.431	0.093	-90.918	0
"ItemCritical_11"	-8.606	0.093	-92.801	0
"ItemCritical_12"	-8.735	0.093	-94.19	0
"ItemCritical_13"	-7.986	0.093	-86.111	0
"ItemCritical_14"	-7.694	0.093	-82.97	0
"ItemCritical_15"	-8.234	0.093	-88.788	0
"ItemCritical_16"	-7.929	0.093	-85.498	0
"ItemCritical_17"	-8.364	0.093	-90.188	0
"ItemCritical_18"	0.85	0.093	9.167	0
"ItemCritical_19"	-8.598	0.093	-92.72	0
"ItemCritical_2"	0.714	0.093	7.7	0
"ItemCritical_20"	-3.659	0.093	-39.455	0
"ItemCritical_21"	-8.854	0.093	-95.472	0
"ItemCritical_22"	-4.23	0.093	-45.616	0
"ItemCritical_23"	-1.847	0.093	-19.915	0
"ItemCritical_24"	-8.67	0.093	-93.489	0
"ItemCritical_25"	-8.544	0.093	-92.129	0
"ItemCritical_26"	-0.464	0.093	-5.006	0
"ItemCritical_27"	-6.069	0.093	-65.443	0
"ItemCritical_28"	2.272	0.093	24.499	0
"ItemCritical_29"	1.126	0.093	12.139	0
"ItemCritical_3"	-8.87	0.093	-95.647	0
"ItemCritical_30"	-8.21	0.093	-88.527	0
"ItemCritical_31"	-3.535	0.093	-38.12	0
"ItemCritical_32"	-2.641	0.093	-28.481	0
"ItemCritical_33"	-0.294	0.093	-3.172	0.002
"ItemCritical_34"	-1.28	0.093	-13.802	0
"ItemCritical_35"	0.083	0.093	0.891	0.373
"ItemCritical_36"	0.121	0.093	1.303	0.192
"ItemCritical_4"	-8.439	0.093	-90.999	0
"ItemCritical_5"	-4.239	0.093	-45.706	0
"ItemCritical_7"	-8.322	0.093	-89.74	0
"ItemCritical_8"	-8.445	0.093	-91.068	0
"ItemCritical_9"	-8.194	0.093	-88.363	0
"ItemMixed_1"	1.123	0.093	12.107	0
"ItemMixed_11"	-4.237	0.093	-45.687	0
"ItemMixed_12"	-3.879	0.093	-41.829	0
"ItemMixed_13"	-4.522	0.093	-48.766	0
"ItemMixed_14"	-6.962	0.093	-75.069	0
"ItemMixed_15"	0.345	0.093	3.725	0
"ItemMixed_16"	-1.971	0.093	-21.259	0
"ItemMixed_17"	-8.765	0.093	-94.518	0
"ItemMixed_18"	-8.367	0.093	-90.221	0
"ItemMixed_19"	-0.958	0.093	-10.331	0
"ItemMixed_2"	-3.925	0.093	-42.322	0
"ItemMixed_21"	-6.11	0.093	-65.888	0
"ItemMixed_22"	1.617	0.093	17.437	0
"ItemMixed_23"	-3.574	0.093	-38.542	0
"ItemMixed_24"	-1.82	0.093	-19.62	0
"ItemMixed_25"	-4.695	0.093	-50.63	0
"ItemMixed_26"	-3.012	0.093	-32.474	0
"ItemMixed_27"	-5.363	0.093	-57.826	0
"ItemMixed_28"	-4.086	0.093	-44.063	0
"ItemMixed_29"	-8.658	0.093	-93.362	0
"ItemMixed_3"	-8.007	0.093	-86.346	0
"ItemMixed_30"	-4.168	0.093	-44.945	0
"ItemMixed_31"	2.744	0.093	29.594	0
"ItemMixed_32"	-5.483	0.093	-59.128	0
"ItemMixed_33"	-5.783	0.093	-62.365	0
"ItemMixed_34"	-8.382	0.093	-90.386	0
"ItemMixed_35"	1.654	0.093	17.833	0
"ItemMixed_36"	-0.913	0.093	-9.848	0
"ItemMixed_37"	-3.363	0.093	-36.263	0
"ItemMixed_38"	-0.497	0.093	-5.355	0
"ItemMixed_39"	-8.259	0.093	-89.059	0
"ItemMixed_4"	-8.205	0.093	-88.477	0
"ItemMixed_40"	-5.293	0.093	-57.08	0
"ItemMixed_41"	-3.783	0.093	-40.793	0
"ItemMixed_42"	-1.115	0.093	-12.021	0
"ItemMixed_43"	-5.52	0.093	-59.52	0
"ItemMixed_5"	-1.077	0.093	-11.617	0
"ItemMixed_6"	0.822	0.093	8.863	0
"ItemMixed_7"	-8.503	0.093	-91.69	0
"ItemMixed_8"	-5.816	0.093	-62.713	0
"ItemMixed_9"	-8.591	0.093	-92.645	0
"Item232_Critical_0"	-8.699	0.093	-93.804	0
"Item232_Critical_1"	-4.407	0.093	-47.527	0
"Item232_Critical_10"	-6.767	0.093	-72.97	0
"Item232_Critical_11"	-3.25	0.093	-35.044	0
"Item232_Critical_12"	-1.839	0.093	-19.828	0
"Item232_Critical_13"	-4.15	0.093	-44.751	0
"Item232_Critical_14"	-8.796	0.093	-94.849	0
"Item232_Critical_15"	-3.485	0.093	-37.575	0
"Item232_Critical_16"	-3.094	0.093	-33.368	0
"Item232_Critical_17"	-8.707	0.093	-93.892	0
"Item232_Critical_18"	-8.557	0.093	-92.27	0
"Item232_Critical_19"	-3.833	0.093	-41.335	0
"Item232_Critical_2"	-8.54	0.093	-92.086	0
"Item232_Critical_20"	-4.833	0.093	-52.119	0
"Item232_Critical_21"	-1.618	0.093	-17.449	0
"Item232_Critical_23"	-3.973	0.093	-42.839	0
"Item232_Critical_24"	-3.885	0.093	-41.896	0
"Item232_Critical_25"	-8.549	0.093	-92.186	0
"Item232_Critical_26"	-8.472	0.093	-91.357	0
"Item232_Critical_27"	-1.823	0.093	-19.655	0
"Item232_Critical_28"	-3.868	0.093	-41.711	0
"Item232_Critical_3"	-8.093	0.093	-87.273	0
"Item232_Critical_30"	-8.396	0.093	-90.537	0
"Item232_Critical_4"	-0.439	0.093	-4.733	0
"Item232_Critical_5"	-4.778	0.093	-51.519	0
"Item232_Critical_6"	-5.892	0.093	-63.537	0
"Item232_Critical_7"	-2.809	0.093	-30.285	0
"Item232_Critical_8"	-4.177	0.093	-45.042	0
"Item232_Critical_9"	-8.492	0.093	-91.577	0
"Item238_Critical_Vadv1"	0.014	0.166	0.084	0.933
"Item238_Critical_VAdv1"	0.011	0.166	0.064	0.949
"Item238_Critical_Vadv2"	1.439	0.093	15.515	0
"Item238_Critical_Vadv3"	-5.298	0.093	-57.125	0
"Item238_Critical_Vadv5"	-3.612	0.093	-38.949	0
"Item238_Critical_Vadv6"	-3.698	0.093	-39.879	0
"Item238_Critical_Vadv7"	-3.568	0.093	-38.476	0
"Item238_Critical_Vadv8"	-8.999	0.093	-97.04	0
"Item238_Critical_Vadv9"	-4.186	0.093	-45.135	0
"Item238_Critical_VN1"	-8.351	0.093	-90.048	0
"Item238_Critical_VN2"	-3.636	0.093	-39.211	0
"Item238_Critical_VN3"	-2.745	0.093	-29.598	0
"Item238_Critical_VN5"	-1.49	0.093	-16.068	0
"ItemCritical_6"	-8.089	0.093	-87.231	0
"EmbBias.C"	-0.017	0.06	-0.278	0.781
"SC.C"	-0.464	0.131	-3.536	0
"RC.C:compatible.C"	0.645	0.235	2.748	0.006
"RC.C:Item232_Critical_29"	-0.548	0.166	-3.304	0.001
"RC.C:Item232_Critical_31"	-0.138	0.166	-0.834	0.405
"RC.C:ItemCritical_0"	-0.167	0.166	-1.007	0.314
"RC.C:ItemCritical_1"	0.27	0.166	1.629	0.103
"RC.C:ItemCritical_10"	0.433	0.166	2.61	0.009
"RC.C:ItemCritical_11"	0.49	0.166	2.951	0.003
"RC.C:ItemCritical_12"	-0.2	0.166	-1.204	0.228
"RC.C:ItemCritical_13"	0.62	0.166	3.738	0
"RC.C:ItemCritical_14"	0.853	0.166	5.144	0
"RC.C:ItemCritical_15"	0.611	0.166	3.686	0
"RC.C:ItemCritical_16"	0.243	0.166	1.467	0.142
"RC.C:ItemCritical_17"	0.746	0.166	4.496	0
"RC.C:ItemCritical_18"	-0.032	0.166	-0.194	0.846
"RC.C:ItemCritical_19"	0.801	0.166	4.831	0
"RC.C:ItemCritical_2"	0.456	0.166	2.751	0.006
"RC.C:ItemCritical_20"	0.15	0.166	0.904	0.366
"RC.C:ItemCritical_21"	0.647	0.166	3.897	0
"RC.C:ItemCritical_22"	0.535	0.166	3.226	0.001
"RC.C:ItemCritical_23"	-0.062	0.166	-0.374	0.709
"RC.C:ItemCritical_24"	0.178	0.166	1.076	0.282
"RC.C:ItemCritical_25"	-0.636	0.166	-3.836	0
"RC.C:ItemCritical_26"	-0.364	0.166	-2.196	0.028
"RC.C:ItemCritical_27"	-0.272	0.166	-1.639	0.101
"RC.C:ItemCritical_28"	0.5	0.166	3.016	0.003
"RC.C:ItemCritical_29"	-0.407	0.166	-2.453	0.014
"RC.C:ItemCritical_3"	0.532	0.166	3.205	0.001
"RC.C:ItemCritical_30"	1.24	0.166	7.473	0
"RC.C:ItemCritical_31"	-0.254	0.166	-1.531	0.126
"RC.C:ItemCritical_32"	1.467	0.166	8.842	0
"RC.C:ItemCritical_33"	0.698	0.166	4.207	0
"RC.C:ItemCritical_34"	0.288	0.166	1.734	0.083
"RC.C:ItemCritical_35"	-0.135	0.166	-0.816	0.414
"RC.C:ItemCritical_36"	0.174	0.166	1.05	0.294
"RC.C:ItemCritical_4"	0.564	0.166	3.4	0.001
"RC.C:ItemCritical_5"	0.045	0.166	0.272	0.786
"RC.C:ItemCritical_7"	0.988	0.166	5.958	0
"RC.C:ItemCritical_8"	0.471	0.166	2.841	0.005
"RC.C:ItemCritical_9"	0.569	0.166	3.429	0.001
"RC.C:ItemMixed_1"	0.955	0.166	5.756	0
"RC.C:ItemMixed_11"	0.532	0.166	3.206	0.001
"RC.C:ItemMixed_12"	1.042	0.166	6.281	0
"RC.C:ItemMixed_13"	0.025	0.166	0.15	0.881
"RC.C:ItemMixed_14"	1.295	0.166	7.805	0
"RC.C:ItemMixed_15"	0.619	0.166	3.729	0
"RC.C:ItemMixed_16"	0.209	0.166	1.26	0.208
"RC.C:ItemMixed_17"	0.868	0.166	5.235	0
"RC.C:ItemMixed_18"	0.205	0.166	1.237	0.216
"RC.C:ItemMixed_19"	0.27	0.166	1.628	0.104
"RC.C:ItemMixed_2"	-0.54	0.166	-3.252	0.001
"RC.C:ItemMixed_21"	-0.169	0.166	-1.022	0.307
"RC.C:ItemMixed_22"	-0.023	0.166	-0.138	0.89
"RC.C:ItemMixed_23"	0.68	0.166	4.098	0
"RC.C:ItemMixed_24"	0.611	0.166	3.684	0
"RC.C:ItemMixed_25"	-0.133	0.166	-0.8	0.423
"RC.C:ItemMixed_26"	1.486	0.166	8.956	0
"RC.C:ItemMixed_27"	1.088	0.166	6.559	0
"RC.C:ItemMixed_28"	0.375	0.166	2.262	0.024
"RC.C:ItemMixed_29"	0.479	0.166	2.888	0.004
"RC.C:ItemMixed_3"	0.457	0.166	2.756	0.006
"RC.C:ItemMixed_30"	-0.034	0.166	-0.207	0.836
"RC.C:ItemMixed_31"	-0.821	0.166	-4.951	0
"RC.C:ItemMixed_32"	-0.05	0.166	-0.299	0.765
"RC.C:ItemMixed_33"	0.473	0.166	2.848	0.004
"RC.C:ItemMixed_34"	-0.179	0.166	-1.077	0.281
"RC.C:ItemMixed_35"	-0.064	0.166	-0.389	0.698
"RC.C:ItemMixed_36"	-0.13	0.166	-0.784	0.433
"RC.C:ItemMixed_37"	0.234	0.166	1.411	0.158
"RC.C:ItemMixed_38"	0.513	0.166	3.095	0.002
"RC.C:ItemMixed_39"	0.475	0.166	2.866	0.004
"RC.C:ItemMixed_4"	-0.025	0.166	-0.15	0.881
"RC.C:ItemMixed_40"	-0.046	0.166	-0.275	0.783
"RC.C:ItemMixed_41"	0.05	0.166	0.302	0.762
"RC.C:ItemMixed_42"	0.533	0.166	3.213	0.001
"RC.C:ItemMixed_43"	0.817	0.166	4.926	0
"RC.C:ItemMixed_5"	0.145	0.166	0.872	0.383
"RC.C:ItemMixed_6"	0.031	0.166	0.186	0.852
"RC.C:ItemMixed_7"	0.689	0.166	4.151	0
"RC.C:ItemMixed_8"	0.329	0.166	1.984	0.047
"RC.C:ItemMixed_9"	-0.204	0.166	-1.232	0.218
"RC.C:Item232_Critical_0"	0.762	0.166	4.593	0
"RC.C:Item232_Critical_1"	0.477	0.166	2.873	0.004
"RC.C:Item232_Critical_10"	-1.461	0.166	-8.81	0
"RC.C:Item232_Critical_11"	-0.57	0.166	-3.436	0.001
"RC.C:Item232_Critical_12"	-0.211	0.166	-1.269	0.204
"RC.C:Item232_Critical_13"	-0.216	0.166	-1.302	0.193
"RC.C:Item232_Critical_14"	-0.681	0.166	-4.105	0
"RC.C:Item232_Critical_15"	0.071	0.166	0.425	0.671
"RC.C:Item232_Critical_16"	0.155	0.166	0.937	0.349
"RC.C:Item232_Critical_17"	-0.206	0.166	-1.242	0.214
"RC.C:Item232_Critical_18"	0.441	0.166	2.658	0.008
"RC.C:Item232_Critical_19"	0.374	0.166	2.253	0.024
"RC.C:Item232_Critical_2"	0.842	0.166	5.073	0
"RC.C:Item232_Critical_20"	-0.11	0.166	-0.666	0.506
"RC.C:Item232_Critical_21"	-0.19	0.166	-1.148	0.251
"RC.C:Item232_Critical_23"	-0.356	0.166	-2.149	0.032
"RC.C:Item232_Critical_24"	-0.032	0.166	-0.196	0.845
"RC.C:Item232_Critical_25"	0.311	0.166	1.872	0.061
"RC.C:Item232_Critical_26"	0.43	0.166	2.591	0.01
"RC.C:Item232_Critical_27"	-0.75	0.166	-4.521	0
"RC.C:Item232_Critical_28"	0.074	0.166	0.445	0.656
"RC.C:Item232_Critical_3"	-0.378	0.166	-2.28	0.023
"RC.C:Item232_Critical_30"	0.484	0.166	2.919	0.004
"RC.C:Item232_Critical_4"	0.808	0.166	4.868	0
"RC.C:Item232_Critical_5"	0.305	0.166	1.839	0.066
"RC.C:Item232_Critical_6"	-0.101	0.166	-0.61	0.542
"RC.C:Item232_Critical_7"	-0.075	0.166	-0.455	0.649
"RC.C:Item232_Critical_8"	-0.116	0.166	-0.7	0.484
"RC.C:Item232_Critical_9"	0.697	0.166	4.203	0
"RC.C:Item238_Critical_Vadv1"	0.623	0.235	2.657	0.008
"RC.C:Item238_Critical_VAdv1"	-0.976	0.235	-4.161	0
"RC.C:Item238_Critical_Vadv2"	-0.458	0.166	-2.763	0.006
"RC.C:Item238_Critical_Vadv3"	0.067	0.166	0.406	0.685
"RC.C:Item238_Critical_Vadv5"	0.092	0.166	0.553	0.58
"RC.C:Item238_Critical_Vadv6"	0.033	0.166	0.197	0.844
"RC.C:Item238_Critical_Vadv7"	-0.226	0.166	-1.363	0.173
"RC.C:Item238_Critical_Vadv8"	0.525	0.166	3.166	0.002
"RC.C:Item238_Critical_Vadv9"	-0.479	0.166	-2.89	0.004
"RC.C:Item238_Critical_VN1"	0.528	0.166	3.185	0.001
"RC.C:Item238_Critical_VN2"	-0.618	0.166	-3.727	0
"RC.C:Item238_Critical_VN3"	0.952	0.166	5.741	0
"RC.C:Item238_Critical_VN5"	-0.118	0.166	-0.714	0.475
"RC.C:ItemCritical_6"	0.101	0.166	0.61	0.542
"compatible.C:Item232_Critical_29"	2.201	0.166	13.267	0
"compatible.C:Item232_Critical_31"	-0.081	0.166	-0.488	0.626
"compatible.C:ItemCritical_0"	0.523	0.166	3.155	0.002
"compatible.C:ItemCritical_1"	-1.841	0.166	-11.096	0
"compatible.C:ItemCritical_10"	-0.206	0.166	-1.239	0.215
"compatible.C:ItemCritical_11"	0.876	0.166	5.282	0
"compatible.C:ItemCritical_12"	-0.697	0.166	-4.204	0
"compatible.C:ItemCritical_13"	0.17	0.166	1.025	0.305
"compatible.C:ItemCritical_14"	-0.332	0.166	-2	0.046
"compatible.C:ItemCritical_15"	2.071	0.166	12.484	0
"compatible.C:ItemCritical_16"	0.437	0.166	2.633	0.008
"compatible.C:ItemCritical_17"	-0.862	0.166	-5.196	0
"compatible.C:ItemCritical_18"	-0.994	0.166	-5.992	0
"compatible.C:ItemCritical_19"	-0.67	0.166	-4.041	0
"compatible.C:ItemCritical_2"	0.601	0.166	3.626	0
"compatible.C:ItemCritical_20"	1.167	0.166	7.034	0
"compatible.C:ItemCritical_21"	0.864	0.166	5.208	0
"compatible.C:ItemCritical_22"	-1.138	0.166	-6.863	0
"compatible.C:ItemCritical_23"	-1.161	0.166	-6.996	0
"compatible.C:ItemCritical_24"	1.301	0.166	7.84	0
"compatible.C:ItemCritical_25"	0.179	0.166	1.076	0.282
"compatible.C:ItemCritical_26"	-2.3	0.166	-13.863	0
"compatible.C:ItemCritical_27"	-0.945	0.166	-5.695	0
"compatible.C:ItemCritical_28"	0.403	0.166	2.429	0.015
"compatible.C:ItemCritical_29"	0.095	0.166	0.572	0.567
"compatible.C:ItemCritical_3"	0.86	0.166	5.182	0
"compatible.C:ItemCritical_30"	1.243	0.166	7.492	0
"compatible.C:ItemCritical_31"	-1.374	0.166	-8.28	0
"compatible.C:ItemCritical_32"	-0.542	0.166	-3.267	0.001
"compatible.C:ItemCritical_33"	-0.45	0.166	-2.715	0.007
"compatible.C:ItemCritical_34"	-0.213	0.166	-1.287	0.198
"compatible.C:ItemCritical_35"	-2.02	0.166	-12.177	0
"compatible.C:ItemCritical_36"	-0.706	0.166	-4.253	0
"compatible.C:ItemCritical_4"	-0.839	0.166	-5.057	0
"compatible.C:ItemCritical_5"	1.254	0.166	7.557	0
"compatible.C:ItemCritical_7"	0.014	0.166	0.083	0.934
"compatible.C:ItemCritical_8"	0.334	0.166	2.014	0.044
"compatible.C:ItemCritical_9"	1.157	0.166	6.972	0
"compatible.C:ItemMixed_1"	0.302	0.166	1.823	0.068
"compatible.C:ItemMixed_11"	-0.217	0.166	-1.307	0.191
"compatible.C:ItemMixed_12"	1.041	0.166	6.278	0
"compatible.C:ItemMixed_13"	1.221	0.166	7.358	0
"compatible.C:ItemMixed_14"	-1.655	0.166	-9.975	0
"compatible.C:ItemMixed_15"	-1.464	0.166	-8.826	0
"compatible.C:ItemMixed_16"	0.86	0.166	5.181	0
"compatible.C:ItemMixed_17"	0.899	0.166	5.419	0
