"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.153	0.043	304.185	0
"RC.C"	-0.281	0.077	-3.627	0
"compatible.C"	-0.393	0.077	-5.077	0
"Item232_Critical_29"	-1.551	0.061	-25.361	0
"Item232_Critical_31"	-0.546	0.061	-8.924	0
"ItemCritical_0"	-7.888	0.061	-128.992	0
"ItemCritical_1"	-1.469	0.061	-24.018	0
"ItemCritical_10"	-7.076	0.061	-115.72	0
"ItemCritical_11"	-7.621	0.061	-124.624	0
"ItemCritical_12"	-7.294	0.061	-119.287	0
"ItemCritical_13"	-7.003	0.061	-114.521	0
"ItemCritical_14"	-7.166	0.061	-117.191	0
"ItemCritical_15"	-7.03	0.061	-114.964	0
"ItemCritical_16"	-7.744	0.061	-126.639	0
"ItemCritical_17"	-7.437	0.061	-121.628	0
"ItemCritical_18"	0.625	0.061	10.224	0
"ItemCritical_19"	-7.379	0.061	-120.667	0
"ItemCritical_2"	0.496	0.061	8.105	0
"ItemCritical_20"	-3.071	0.061	-50.217	0
"ItemCritical_21"	-7.744	0.061	-126.647	0
"ItemCritical_22"	-2.991	0.061	-48.921	0
"ItemCritical_23"	-1.194	0.061	-19.521	0
"ItemCritical_24"	-8.024	0.061	-131.216	0
"ItemCritical_25"	-7.58	0.061	-123.962	0
"ItemCritical_26"	-0.367	0.061	-5.999	0
"ItemCritical_27"	-6.254	0.061	-102.275	0
"ItemCritical_28"	3.499	0.061	57.218	0
"ItemCritical_29"	1.135	0.061	18.56	0
"ItemCritical_3"	-7.72	0.061	-126.256	0
"ItemCritical_30"	-8.313	0.061	-135.944	0
"ItemCritical_31"	-3.133	0.061	-51.235	0
"ItemCritical_32"	-2.341	0.061	-38.291	0
"ItemCritical_33"	-0.659	0.061	-10.784	0
"ItemCritical_34"	-0.666	0.061	-10.885	0
"ItemCritical_35"	-0.08	0.061	-1.315	0.189
"ItemCritical_36"	0.121	0.061	1.985	0.047
"ItemCritical_4"	-7.075	0.061	-115.707	0
"ItemCritical_5"	-3.72	0.061	-60.828	0
"ItemCritical_7"	-7.15	0.061	-116.922	0
"ItemCritical_8"	-7.317	0.061	-119.654	0
"ItemCritical_9"	-7.128	0.061	-116.573	0
"ItemMixed_1"	1.217	0.061	19.901	0
"ItemMixed_11"	-4.687	0.061	-76.655	0
"ItemMixed_12"	-3.528	0.061	-57.689	0
"ItemMixed_13"	-3.919	0.061	-64.096	0
"ItemMixed_14"	-7.675	0.061	-125.509	0
"ItemMixed_15"	0.588	0.061	9.618	0
"ItemMixed_16"	-1.391	0.061	-22.745	0
"ItemMixed_17"	-8.173	0.061	-133.657	0
"ItemMixed_18"	-7.061	0.061	-115.473	0
"ItemMixed_19"	-1.216	0.061	-19.88	0
"ItemMixed_2"	-3.002	0.061	-49.09	0
"ItemMixed_21"	-4.896	0.061	-80.064	0
"ItemMixed_22"	1.637	0.061	26.778	0
"ItemMixed_23"	-3.37	0.061	-55.118	0
"ItemMixed_24"	-1.343	0.061	-21.967	0
"ItemMixed_25"	-3.506	0.061	-57.328	0
"ItemMixed_26"	-2.273	0.061	-37.167	0
"ItemMixed_27"	-5.648	0.061	-92.359	0
"ItemMixed_28"	-2.826	0.061	-46.221	0
"ItemMixed_29"	-7.87	0.061	-128.697	0
"ItemMixed_3"	-7.013	0.061	-114.691	0
"ItemMixed_30"	-3.091	0.061	-50.554	0
"ItemMixed_31"	3.045	0.061	49.8	0
"ItemMixed_32"	-5.339	0.061	-87.304	0
"ItemMixed_33"	-5.367	0.061	-87.776	0
"ItemMixed_34"	-8.129	0.061	-132.944	0
"ItemMixed_35"	1.533	0.061	25.07	0
"ItemMixed_36"	-0.688	0.061	-11.253	0
"ItemMixed_37"	-2.719	0.061	-44.468	0
"ItemMixed_38"	-0.191	0.061	-3.128	0.002
"ItemMixed_39"	-7.762	0.061	-126.935	0
"ItemMixed_4"	-7.113	0.061	-116.317	0
"ItemMixed_40"	-4.921	0.061	-80.482	0
"ItemMixed_41"	-2.564	0.061	-41.931	0
"ItemMixed_42"	-0.177	0.061	-2.899	0.004
"ItemMixed_43"	-5.231	0.061	-85.539	0
"ItemMixed_5"	-0.754	0.061	-12.332	0
"ItemMixed_6"	0.608	0.061	9.95	0
"ItemMixed_7"	-7.045	0.061	-115.209	0
"ItemMixed_8"	-5.651	0.061	-92.409	0
"ItemMixed_9"	-7.632	0.061	-124.809	0
"Item232_Critical_0"	-8.397	0.061	-137.323	0
"Item232_Critical_1"	-4.168	0.061	-68.166	0
"Item232_Critical_10"	-6.784	0.061	-110.939	0
"Item232_Critical_11"	-3.168	0.061	-51.806	0
"Item232_Critical_12"	-2.013	0.061	-32.923	0
"Item232_Critical_13"	-4.532	0.061	-74.111	0
"Item232_Critical_14"	-7.734	0.061	-126.471	0
"Item232_Critical_15"	-3.609	0.061	-59.02	0
"Item232_Critical_16"	-2.778	0.061	-45.428	0
"Item232_Critical_17"	-7.992	0.061	-130.689	0
"Item232_Critical_18"	-8.105	0.061	-132.551	0
"Item232_Critical_19"	-3.48	0.061	-56.916	0
"Item232_Critical_2"	-8.425	0.061	-137.776	0
"Item232_Critical_20"	-4.826	0.061	-78.929	0
"Item232_Critical_21"	-1.56	0.061	-25.517	0
"Item232_Critical_23"	-4.381	0.061	-71.637	0
"Item232_Critical_24"	-3.728	0.061	-60.958	0
"Item232_Critical_25"	-7.793	0.061	-127.444	0
"Item232_Critical_26"	-7.572	0.061	-123.836	0
"Item232_Critical_27"	-1.967	0.061	-32.17	0
"Item232_Critical_28"	-3.918	0.061	-64.077	0
"Item232_Critical_3"	-7.728	0.061	-126.384	0
"Item232_Critical_30"	-7.929	0.061	-129.673	0
"Item232_Critical_4"	-0.218	0.061	-3.564	0
"Item232_Critical_5"	-4.509	0.061	-73.731	0
"Item232_Critical_6"	-5.628	0.061	-92.035	0
"Item232_Critical_7"	-3.283	0.061	-53.688	0
"Item232_Critical_8"	-3.55	0.061	-58.054	0
