"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	14.054	0.052	272.284	0
"RC.C"	-0.159	0.092	-1.717	0.086
"compatible.C"	0.242	0.092	2.62	0.009
"ItemMixed_11"	-5.015	0.073	-68.71	0
"ItemMixed_12"	-4.402	0.073	-60.308	0
"ItemMixed_13"	-4.245	0.073	-58.161	0
"ItemMixed_14"	-8.818	0.073	-120.796	0
"ItemMixed_15"	-0.251	0.073	-3.442	0.001
"ItemMixed_16"	-2.083	0.073	-28.54	0
"ItemMixed_17"	-8.587	0.073	-117.643	0
"ItemMixed_18"	-8.313	0.073	-113.881	0
"ItemMixed_19"	-2.598	0.073	-35.588	0
"ItemMixed_2"	-3.208	0.073	-43.953	0
"ItemMixed_21"	-5.967	0.073	-81.747	0
"ItemMixed_22"	1.246	0.073	17.063	0
"ItemMixed_23"	-5.124	0.073	-70.202	0
"ItemMixed_24"	-1.723	0.073	-23.609	0
"ItemMixed_25"	-4.337	0.073	-59.421	0
"ItemMixed_26"	-3.833	0.073	-52.514	0
"ItemMixed_27"	-6.34	0.073	-86.856	0
"ItemMixed_28"	-3.207	0.073	-43.939	0
"ItemMixed_29"	-8.388	0.073	-114.908	0
"ItemMixed_3"	-7.605	0.073	-104.188	0
"ItemMixed_30"	-3.124	0.073	-42.795	0
"ItemMixed_31"	2.131	0.073	29.194	0
"ItemMixed_32"	-6.582	0.073	-90.163	0
"ItemMixed_33"	-5.656	0.073	-77.481	0
"ItemMixed_34"	-8.929	0.073	-122.322	0
"ItemMixed_35"	0.469	0.073	6.428	0
"ItemMixed_36"	-1.353	0.073	-18.542	0
"ItemMixed_37"	-3.037	0.073	-41.604	0
"ItemMixed_38"	-0.494	0.073	-6.769	0
"ItemMixed_39"	-9.384	0.073	-128.554	0
"ItemMixed_4"	-8.488	0.073	-116.276	0
"ItemMixed_40"	-6.516	0.073	-89.271	0
"ItemMixed_41"	-3.422	0.073	-46.88	0
"ItemMixed_42"	-0.309	0.073	-4.235	0
"ItemMixed_43"	-6.149	0.073	-84.236	0
"ItemMixed_5"	-1.692	0.073	-23.175	0
"ItemMixed_6"	-0.418	0.073	-5.725	0
"ItemMixed_7"	-7.84	0.073	-107.4	0
"ItemMixed_8"	-6.808	0.073	-93.26	0
"ItemMixed_9"	-8.286	0.073	-113.511	0
"Item232_Critical_0"	-8.592	0.073	-117.706	0
"Item232_Critical_1"	-4.655	0.073	-63.771	0
"Item232_Critical_10"	-8.799	0.073	-119.963	0
"Item232_Critical_11"	-3.207	0.073	-43.719	0
"Item232_Critical_12"	-3.081	0.073	-42.012	0
