"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	14.57	0.05	292.93	0
"RC.C"	-0.438	0.089	-4.925	0
"compatible.C"	0.768	0.089	8.635	0
"ItemMixed_11"	-6.053	0.07	-86.05	0
"ItemMixed_12"	-4.733	0.07	-67.285	0
"ItemMixed_13"	-5.611	0.07	-79.767	0
"ItemMixed_14"	-9.181	0.07	-130.531	0
"ItemMixed_15"	-0.736	0.07	-10.458	0
"ItemMixed_16"	-2.873	0.07	-40.852	0
"ItemMixed_17"	-9.691	0.07	-137.771	0
"ItemMixed_18"	-8.78	0.07	-124.819	0
"ItemMixed_19"	-2.712	0.07	-38.55	0
"ItemMixed_2"	-4.366	0.07	-62.068	0
"ItemMixed_21"	-6.296	0.07	-89.507	0
"ItemMixed_22"	0.178	0.07	2.524	0.012
"ItemMixed_23"	-4.81	0.07	-68.389	0
"ItemMixed_24"	-2.603	0.07	-37	0
"ItemMixed_25"	-5.122	0.07	-72.821	0
"ItemMixed_26"	-3.903	0.07	-55.494	0
"ItemMixed_27"	-7.236	0.07	-102.866	0
"ItemMixed_28"	-4.168	0.07	-59.253	0
"ItemMixed_29"	-9.299	0.07	-132.199	0
"ItemMixed_3"	-8.213	0.07	-116.758	0
"ItemMixed_30"	-4.201	0.07	-59.719	0
"ItemMixed_31"	2.063	0.07	29.327	0
"ItemMixed_32"	-7.548	0.07	-107.314	0
"ItemMixed_33"	-6.643	0.07	-94.436	0
"ItemMixed_34"	-9.758	0.07	-138.726	0
"ItemMixed_35"	0.128	0.07	1.822	0.068
"ItemMixed_36"	-1.956	0.07	-27.803	0
"ItemMixed_37"	-4.084	0.07	-58.061	0
"ItemMixed_38"	-1.483	0.07	-21.083	0
"ItemMixed_39"	-9.191	0.07	-130.674	0
"ItemMixed_4"	-9.139	0.07	-129.923	0
"ItemMixed_40"	-6.243	0.07	-88.754	0
"ItemMixed_41"	-4.112	0.07	-58.453	0
"ItemMixed_42"	-1.531	0.07	-21.765	0
"ItemMixed_43"	-6.805	0.07	-96.743	0
"ItemMixed_5"	-1.966	0.07	-27.95	0
"ItemMixed_6"	-0.685	0.07	-9.74	0
"ItemMixed_7"	-8.447	0.07	-120.096	0
"ItemMixed_8"	-7.061	0.07	-100.379	0
"ItemMixed_9"	-8.916	0.07	-126.761	0
"Item232_Critical_0"	-9.723	0.07	-138.224	0
