"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.654	0.064	196.487	0
"RC.C"	0.814	0.115	7.062	0
"compatible.C"	-0.346	0.115	-3.002	0.003
"Item232_Critical_29"	-1.099	0.091	-12.072	0
"Item232_Critical_31"	-0.431	0.091	-4.735	0
"ItemCritical_0"	-7.662	0.091	-84.131	0
"ItemCritical_1"	-1.29	0.091	-14.163	0
"ItemCritical_10"	-7.325	0.091	-80.423	0
"ItemCritical_11"	-7.832	0.091	-85.989	0
"ItemCritical_12"	-7.241	0.091	-79.503	0
"ItemCritical_13"	-7.3	0.091	-80.155	0
"ItemCritical_14"	-6.738	0.091	-73.981	0
"ItemCritical_15"	-7.152	0.091	-78.53	0
"ItemCritical_16"	-7.459	0.091	-81.902	0
"ItemCritical_17"	-7.278	0.091	-79.915	0
"ItemCritical_18"	0.94	0.091	10.318	0
"ItemCritical_19"	-7.869	0.091	-86.399	0
"ItemCritical_2"	0.431	0.091	4.729	0
"ItemCritical_20"	-2.261	0.091	-24.827	0
"ItemCritical_21"	-7.927	0.091	-87.033	0
"ItemCritical_22"	-3.169	0.091	-34.798	0
"ItemCritical_23"	-1.099	0.091	-12.066	0
"ItemCritical_24"	-8.099	0.091	-88.925	0
"ItemCritical_25"	-7.737	0.091	-84.948	0
"ItemCritical_26"	-0.099	0.091	-1.089	0.276
"ItemCritical_27"	-5.61	0.091	-61.601	0
"ItemCritical_28"	3.465	0.091	38.045	0
"ItemCritical_29"	1.736	0.091	19.058	0
"ItemCritical_3"	-6.926	0.091	-76.047	0
"ItemCritical_30"	-8.163	0.091	-89.627	0
"ItemCritical_31"	-2.985	0.091	-32.779	0
"ItemCritical_32"	-2.338	0.091	-25.666	0
"ItemCritical_33"	-0.727	0.091	-7.985	0
"ItemCritical_34"	-0.604	0.091	-6.629	0
"ItemCritical_35"	0.172	0.091	1.889	0.059
"ItemCritical_36"	0.563	0.091	6.178	0
"ItemCritical_4"	-7.619	0.091	-83.654	0
"ItemCritical_5"	-3.302	0.091	-36.251	0
"ItemCritical_7"	-7.783	0.091	-85.458	0
"ItemCritical_8"	-6.666	0.091	-73.187	0
"ItemCritical_9"	-7.075	0.091	-77.678	0
"ItemMixed_1"	1.19	0.091	13.066	0
"ItemMixed_11"	-4.314	0.091	-47.363	0
"ItemMixed_12"	-3.255	0.091	-35.743	0
"ItemMixed_13"	-3.806	0.091	-41.787	0
"ItemMixed_14"	-7.285	0.091	-79.988	0
"ItemMixed_15"	0.568	0.091	6.237	0
"ItemMixed_16"	-1.009	0.091	-11.074	0
"ItemMixed_17"	-8.075	0.091	-88.667	0
"ItemMixed_18"	-7.652	0.091	-84.016	0
"ItemMixed_19"	-0.601	0.091	-6.603	0
"ItemMixed_2"	-2.662	0.091	-29.225	0
"ItemMixed_21"	-4.977	0.091	-54.651	0
"ItemMixed_22"	1.963	0.091	21.557	0
"ItemMixed_23"	-2.933	0.091	-32.208	0
"ItemMixed_24"	-1.457	0.091	-15.998	0
"ItemMixed_25"	-2.805	0.091	-30.798	0
"ItemMixed_26"	-2.317	0.091	-25.441	0
"ItemMixed_27"	-5.389	0.091	-59.174	0
"ItemMixed_28"	-3.462	0.091	-38.013	0
"ItemMixed_29"	-7.727	0.091	-84.844	0
"ItemMixed_3"	-7.325	0.091	-80.423	0
"ItemMixed_30"	-3.399	0.091	-37.321	0
"ItemMixed_31"	3.221	0.091	35.365	0
"ItemMixed_32"	-5.423	0.091	-59.54	0
"ItemMixed_33"	-5.119	0.091	-56.207	0
"ItemMixed_34"	-7.734	0.092	-84.498	0
"ItemMixed_35"	1.673	0.092	18.284	0
"ItemMixed_36"	-0.097	0.092	-1.056	0.291
"ItemMixed_37"	-2.091	0.092	-22.845	0
"ItemMixed_38"	0.28	0.092	3.056	0.002
"ItemMixed_39"	-7.682	0.092	-83.931	0
"ItemMixed_4"	-7.165	0.091	-78.667	0
"ItemMixed_40"	-4.881	0.092	-53.335	0
"ItemMixed_41"	-2.534	0.092	-27.691	0
"ItemMixed_42"	0.204	0.092	2.228	0.026
"ItemMixed_43"	-5.275	0.092	-57.633	0
"ItemMixed_5"	-0.772	0.091	-8.473	0
"ItemMixed_6"	0.942	0.091	10.34	0
"ItemMixed_7"	-7.412	0.091	-81.384	0
"ItemMixed_8"	-5.494	0.091	-60.323	0
"ItemMixed_9"	-7.643	0.091	-83.915	0
"Item232_Critical_0"	-8.192	0.091	-89.944	0
"Item232_Critical_1"	-3.934	0.091	-43.195	0
"Item232_Critical_10"	-6.671	0.091	-73.248	0
"Item232_Critical_11"	-2.516	0.091	-27.622	0
"Item232_Critical_12"	-1.829	0.091	-20.084	0
"Item232_Critical_13"	-3.857	0.091	-42.346	0
"Item232_Critical_14"	-7.703	0.091	-84.574	0
"Item232_Critical_15"	-3.298	0.091	-36.21	0
"Item232_Critical_16"	-2.315	0.091	-25.422	0
"Item232_Critical_17"	-8.341	0.091	-91.579	0
"Item232_Critical_18"	-7.793	0.091	-85.564	0
"Item232_Critical_19"	-2.647	0.091	-29.06	0
"Item232_Critical_2"	-8.434	0.091	-92.605	0
"Item232_Critical_20"	-4.308	0.091	-47.305	0
"Item232_Critical_21"	-1.191	0.091	-13.078	0
"Item232_Critical_23"	-4.132	0.091	-45.372	0
"Item232_Critical_24"	-3.675	0.091	-40.352	0
"Item232_Critical_25"	-7.652	0.091	-84.022	0
"Item232_Critical_26"	-7.886	0.091	-86.592	0
"Item232_Critical_27"	-1.631	0.091	-17.904	0
"Item232_Critical_28"	-3.664	0.091	-40.23	0
"Item232_Critical_3"	-6.64	0.091	-72.904	0
"Item232_Critical_30"	-7.76	0.091	-85.206	0
"Item232_Critical_4"	0.003	0.091	0.034	0.972
"Item232_Critical_5"	-4.3	0.091	-47.215	0
"Item232_Critical_6"	-5.398	0.091	-59.271	0
"Item232_Critical_7"	-3.106	0.091	-34.102	0
"Item232_Critical_8"	-3.541	0.091	-38.88	0
"Item232_Critical_9"	-8.146	0.091	-89.447	0
"Item238_Critical_Vadv1"	0.027	0.163	0.166	0.868
"Item238_Critical_VAdv1"	-0.001	0.163	-0.009	0.993
"Item238_Critical_Vadv2"	2.059	0.091	22.61	0
"Item238_Critical_Vadv3"	-4.183	0.091	-45.928	0
"Item238_Critical_Vadv5"	-3.134	0.091	-34.412	0
"Item238_Critical_Vadv6"	-3.53	0.091	-38.763	0
"Item238_Critical_Vadv7"	-2.683	0.091	-29.459	0
"Item238_Critical_Vadv8"	-7.387	0.091	-81.106	0
"Item238_Critical_Vadv9"	-2.836	0.091	-31.138	0
"Item238_Critical_VN1"	-8.181	0.091	-89.825	0
"Item238_Critical_VN2"	-3.001	0.091	-32.951	0
"Item238_Critical_VN3"	-2.308	0.091	-25.337	0
"Item238_Critical_VN5"	-0.597	0.091	-6.551	0
"ItemCritical_6"	-7.258	0.091	-79.688	0
"EmbBias.C"	-0.041	0.059	-0.697	0.486
"SC.C"	0.14	0.129	1.087	0.277
"RC.C:compatible.C"	-0.747	0.23	-3.242	0.001
"RC.C:Item232_Critical_29"	-0.904	0.163	-5.546	0
"RC.C:Item232_Critical_31"	-0.837	0.163	-5.14	0
"RC.C:ItemCritical_0"	0.127	0.163	0.78	0.435
"RC.C:ItemCritical_1"	-0.26	0.163	-1.596	0.111
"RC.C:ItemCritical_10"	2.257	0.163	13.853	0
"RC.C:ItemCritical_11"	1.471	0.163	9.028	0
"RC.C:ItemCritical_12"	-0.669	0.163	-4.106	0
"RC.C:ItemCritical_13"	1.273	0.163	7.812	0
"RC.C:ItemCritical_14"	0.595	0.163	3.655	0
"RC.C:ItemCritical_15"	1.635	0.163	10.033	0
"RC.C:ItemCritical_16"	0.259	0.163	1.59	0.112
"RC.C:ItemCritical_17"	1.471	0.163	9.029	0
"RC.C:ItemCritical_18"	-0.391	0.163	-2.403	0.016
"RC.C:ItemCritical_19"	2.083	0.163	12.783	0
"RC.C:ItemCritical_2"	-1.488	0.163	-9.133	0
"RC.C:ItemCritical_20"	0.926	0.163	5.682	0
"RC.C:ItemCritical_21"	0.638	0.163	3.916	0
"RC.C:ItemCritical_22"	1.324	0.163	8.127	0
"RC.C:ItemCritical_23"	-1.205	0.163	-7.399	0
"RC.C:ItemCritical_24"	0.97	0.163	5.951	0
"RC.C:ItemCritical_25"	0.365	0.163	2.242	0.025
"RC.C:ItemCritical_26"	-0.726	0.163	-4.459	0
"RC.C:ItemCritical_27"	-0.697	0.163	-4.28	0
"RC.C:ItemCritical_28"	0.603	0.163	3.7	0
"RC.C:ItemCritical_29"	-0.625	0.163	-3.837	0
"RC.C:ItemCritical_3"	1.988	0.163	12.201	0
"RC.C:ItemCritical_30"	0.066	0.163	0.407	0.684
"RC.C:ItemCritical_31"	0.032	0.163	0.197	0.844
"RC.C:ItemCritical_32"	0.334	0.163	2.052	0.04
"RC.C:ItemCritical_33"	-0.456	0.163	-2.796	0.005
"RC.C:ItemCritical_34"	0.956	0.163	5.866	0
"RC.C:ItemCritical_35"	0.28	0.163	1.718	0.086
"RC.C:ItemCritical_36"	1.413	0.163	8.674	0
"RC.C:ItemCritical_4"	1.348	0.163	8.273	0
"RC.C:ItemCritical_5"	0.114	0.163	0.697	0.486
"RC.C:ItemCritical_7"	1.035	0.163	6.351	0
"RC.C:ItemCritical_8"	-1.726	0.163	-10.594	0
"RC.C:ItemCritical_9"	1.107	0.163	6.793	0
"RC.C:ItemMixed_1"	-0.109	0.163	-0.672	0.502
"RC.C:ItemMixed_11"	-0.235	0.163	-1.44	0.15
"RC.C:ItemMixed_12"	-0.32	0.163	-1.964	0.05
"RC.C:ItemMixed_13"	0.367	0.163	2.251	0.024
"RC.C:ItemMixed_14"	-0.536	0.163	-3.288	0.001
"RC.C:ItemMixed_15"	-1.328	0.163	-8.154	0
"RC.C:ItemMixed_16"	0.948	0.163	5.819	0
"RC.C:ItemMixed_17"	0.808	0.163	4.96	0
"RC.C:ItemMixed_18"	1.902	0.163	11.673	0
"RC.C:ItemMixed_19"	-0.579	0.163	-3.554	0
"RC.C:ItemMixed_2"	-0.473	0.163	-2.905	0.004
"RC.C:ItemMixed_21"	1.74	0.163	10.682	0
"RC.C:ItemMixed_22"	0.178	0.163	1.091	0.275
"RC.C:ItemMixed_23"	0.63	0.163	3.867	0
"RC.C:ItemMixed_24"	0.543	0.163	3.33	0.001
"RC.C:ItemMixed_25"	-1.343	0.163	-8.242	0
"RC.C:ItemMixed_26"	-1.055	0.163	-6.476	0
"RC.C:ItemMixed_27"	-0.804	0.163	-4.933	0
"RC.C:ItemMixed_28"	1.298	0.163	7.968	0
"RC.C:ItemMixed_29"	0.438	0.163	2.688	0.007
"RC.C:ItemMixed_3"	1.3	0.163	7.98	0
"RC.C:ItemMixed_30"	1.232	0.163	7.562	0
"RC.C:ItemMixed_31"	-0.736	0.163	-4.517	0
"RC.C:ItemMixed_32"	-1.068	0.163	-6.556	0
"RC.C:ItemMixed_33"	-1.039	0.163	-6.379	0
"RC.C:ItemMixed_34"	-0.24	0.164	-1.464	0.143
"RC.C:ItemMixed_35"	-1.273	0.164	-7.776	0
"RC.C:ItemMixed_36"	0.475	0.164	2.9	0.004
"RC.C:ItemMixed_37"	0.734	0.164	4.481	0
"RC.C:ItemMixed_38"	1.596	0.164	9.747	0
"RC.C:ItemMixed_39"	1.123	0.164	6.859	0
"RC.C:ItemMixed_4"	1.082	0.163	6.64	0
"RC.C:ItemMixed_40"	-0.551	0.164	-3.368	0.001
"RC.C:ItemMixed_41"	1.302	0.164	7.951	0
"RC.C:ItemMixed_42"	1.575	0.164	9.623	0
"RC.C:ItemMixed_43"	-0.629	0.164	-3.843	0
"RC.C:ItemMixed_5"	-0.681	0.163	-4.179	0
"RC.C:ItemMixed_6"	-0.341	0.163	-2.093	0.036
"RC.C:ItemMixed_7"	2.779	0.163	17.054	0
"RC.C:ItemMixed_8"	0.452	0.163	2.774	0.006
"RC.C:ItemMixed_9"	1.242	0.163	7.624	0
"RC.C:Item232_Critical_0"	1.123	0.163	6.894	0
"RC.C:Item232_Critical_1"	-0.133	0.163	-0.817	0.414
"RC.C:Item232_Critical_10"	-1.276	0.163	-7.831	0
"RC.C:Item232_Critical_11"	-0.156	0.163	-0.955	0.34
"RC.C:Item232_Critical_12"	-0.102	0.163	-0.623	0.533
"RC.C:Item232_Critical_13"	-0.863	0.163	-5.299	0
"RC.C:Item232_Critical_14"	0.656	0.163	4.024	0
"RC.C:Item232_Critical_15"	-1.255	0.163	-7.701	0
"RC.C:Item232_Critical_16"	0.04	0.163	0.247	0.805
