"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.41	0.059	228.638	0
"RC.C"	-0.16	0.105	-1.528	0.127
"compatible.C"	-0.422	0.105	-4.019	0
"Item232_Critical_29"	-1.797	0.083	-21.67	0
"Item232_Critical_31"	-0.768	0.083	-9.265	0
"ItemCritical_0"	-8.22	0.083	-99.099	0
"ItemCritical_1"	-1.603	0.083	-19.325	0
"ItemCritical_10"	-7.324	0.083	-88.3	0
"ItemCritical_11"	-8.355	0.083	-100.727	0
"ItemCritical_12"	-8.03	0.083	-96.812	0
"ItemCritical_13"	-7.593	0.083	-91.537	0
"ItemCritical_14"	-7.816	0.083	-94.235	0
"ItemCritical_15"	-7.138	0.083	-86.062	0
"ItemCritical_16"	-8.079	0.083	-97.401	0
"ItemCritical_17"	-8.164	0.083	-98.428	0
"ItemCritical_18"	0.284	0.083	3.421	0.001
"ItemCritical_19"	-8.327	0.083	-100.392	0
"ItemCritical_2"	0.186	0.083	2.245	0.025
"ItemCritical_20"	-3.913	0.083	-47.174	0
"ItemCritical_21"	-8.417	0.083	-101.477	0
"ItemCritical_22"	-4.075	0.083	-49.126	0
"ItemCritical_23"	-2.176	0.083	-26.231	0
"ItemCritical_24"	-8.507	0.083	-102.565	0
"ItemCritical_25"	-7.839	0.083	-94.506	0
"ItemCritical_26"	-0.75	0.083	-9.048	0
"ItemCritical_27"	-6.667	0.083	-80.382	0
"ItemCritical_28"	3.011	0.083	36.299	0
"ItemCritical_29"	0.88	0.083	10.614	0
"ItemCritical_3"	-8.685	0.083	-104.708	0
"ItemCritical_30"	-8.561	0.083	-103.215	0
"ItemCritical_31"	-3.706	0.083	-44.686	0
"ItemCritical_32"	-2.505	0.083	-30.198	0
"ItemCritical_33"	-0.816	0.083	-9.84	0
"ItemCritical_34"	-0.954	0.083	-11.497	0
"ItemCritical_35"	-0.147	0.083	-1.773	0.076
"ItemCritical_36"	-0.227	0.083	-2.737	0.006
"ItemCritical_4"	-7.521	0.083	-90.674	0
"ItemCritical_5"	-4.182	0.083	-50.424	0
"ItemCritical_7"	-7.361	0.083	-88.742	0
"ItemCritical_8"	-8.309	0.083	-100.173	0
"ItemCritical_9"	-8.121	0.083	-97.904	0
"ItemMixed_1"	0.765	0.083	9.218	0
"ItemMixed_11"	-5.015	0.083	-60.458	0
"ItemMixed_12"	-4.087	0.083	-49.271	0
"ItemMixed_13"	-4.32	0.083	-52.081	0
"ItemMixed_14"	-7.99	0.083	-96.326	0
"ItemMixed_15"	0.01	0.083	0.116	0.908
"ItemMixed_16"	-2.288	0.083	-27.586	0
"ItemMixed_17"	-8.65	0.083	-104.281	0
"ItemMixed_18"	-7.462	0.083	-89.961	0
"ItemMixed_19"	-1.681	0.083	-20.265	0
"ItemMixed_2"	-3.885	0.083	-46.833	0
"ItemMixed_21"	-5.71	0.083	-68.836	0
"ItemMixed_22"	1.455	0.083	17.536	0
"ItemMixed_23"	-3.823	0.083	-46.093	0
"ItemMixed_24"	-1.544	0.083	-18.614	0
"ItemMixed_25"	-4.207	0.083	-50.717	0
"ItemMixed_26"	-2.711	0.083	-32.679	0
"ItemMixed_27"	-6.333	0.083	-76.358	0
"ItemMixed_28"	-3.687	0.083	-44.447	0
"ItemMixed_29"	-8.308	0.083	-100.163	0
"ItemMixed_3"	-7.559	0.083	-91.138	0
"ItemMixed_30"	-3.644	0.083	-43.93	0
"ItemMixed_31"	2.824	0.083	34.05	0
"ItemMixed_32"	-6.123	0.083	-73.818	0
"ItemMixed_33"	-5.662	0.083	-68.261	0
"ItemMixed_34"	-8.313	0.083	-100.228	0
"ItemMixed_35"	1.118	0.083	13.484	0
"ItemMixed_36"	-1.286	0.083	-15.502	0
"ItemMixed_37"	-3.235	0.083	-39.001	0
"ItemMixed_38"	-0.876	0.083	-10.564	0
"ItemMixed_39"	-8.466	0.083	-102.065	0
"ItemMixed_4"	-7.613	0.083	-91.78	0
"ItemMixed_40"	-5.273	0.083	-63.567	0
"ItemMixed_41"	-2.68	0.083	-32.313	0
"ItemMixed_42"	-1.109	0.083	-13.366	0
"ItemMixed_43"	-5.741	0.083	-69.221	0
"ItemMixed_5"	-1.183	0.083	-14.266	0
"ItemMixed_6"	0.263	0.083	3.172	0.002
"ItemMixed_7"	-7.346	0.083	-88.57	0
"ItemMixed_8"	-6.283	0.083	-75.751	0
"ItemMixed_9"	-7.795	0.083	-93.974	0
"Item232_Critical_0"	-8.481	0.083	-102.251	0
"Item232_Critical_1"	-4.34	0.083	-52.328	0
"Item232_Critical_10"	-6.991	0.083	-84.289	0
"Item232_Critical_11"	-3.34	0.083	-40.267	0
"Item232_Critical_12"	-2.232	0.083	-26.914	0
"Item232_Critical_13"	-4.715	0.083	-56.844	0
"Item232_Critical_14"	-7.808	0.083	-94.133	0
"Item232_Critical_15"	-3.856	0.083	-46.484	0
"Item232_Critical_16"	-2.889	0.083	-34.826	0
"Item232_Critical_17"	-8.352	0.083	-100.698	0
"Item232_Critical_18"	-8.303	0.083	-100.098	0
"Item232_Critical_19"	-3.816	0.083	-46.004	0
"Item232_Critical_2"	-8.606	0.083	-103.761	0
"Item232_Critical_20"	-5.152	0.083	-62.118	0
"Item232_Critical_21"	-1.911	0.083	-23.039	0
"Item232_Critical_23"	-4.642	0.083	-55.969	0
"Item232_Critical_24"	-4.228	0.083	-50.971	0
"Item232_Critical_25"	-8	0.083	-96.455	0
"Item232_Critical_26"	-7.962	0.083	-95.995	0
"Item232_Critical_27"	-2.143	0.083	-25.842	0
"Item232_Critical_28"	-4.114	0.083	-49.596	0
"Item232_Critical_3"	-7.463	0.083	-89.974	0
"Item232_Critical_30"	-8.163	0.083	-98.412	0
