"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.4	0.065	192.119	0
"RC.C"	0.31	0.115	2.681	0.007
"compatible.C"	0.01	0.115	0.087	0.931
"Item232_Critical_29"	-0.771	0.091	-8.448	0
"Item232_Critical_31"	-0.065	0.091	-0.71	0.478
"ItemCritical_0"	-7.852	0.091	-86.029	0
"ItemCritical_1"	-1.241	0.091	-13.599	0
"ItemCritical_10"	-7.717	0.091	-84.542	0
"ItemCritical_11"	-7.947	0.091	-87.06	0
"ItemCritical_12"	-7.307	0.091	-80.058	0
"ItemCritical_13"	-7.502	0.091	-82.193	0
"ItemCritical_14"	-7.017	0.091	-76.875	0
"ItemCritical_15"	-7.35	0.091	-80.525	0
"ItemCritical_16"	-7.292	0.091	-79.891	0
"ItemCritical_17"	-7.427	0.091	-81.364	0
"ItemCritical_18"	1.029	0.091	11.269	0
"ItemCritical_19"	-8.003	0.091	-87.684	0
"ItemCritical_2"	0.611	0.091	6.693	0
"ItemCritical_20"	-2.25	0.091	-24.655	0
"ItemCritical_21"	-7.859	0.091	-86.106	0
"ItemCritical_22"	-3.285	0.091	-35.987	0
"ItemCritical_23"	-1.226	0.091	-13.427	0
"ItemCritical_24"	-8.144	0.091	-89.223	0
"ItemCritical_25"	-7.975	0.091	-87.37	0
"ItemCritical_26"	-0.129	0.091	-1.414	0.157
"ItemCritical_27"	-5.438	0.091	-59.575	0
"ItemCritical_28"	3.006	0.091	32.934	0
"ItemCritical_29"	1.484	0.091	16.264	0
"ItemCritical_3"	-7.306	0.091	-80.041	0
"ItemCritical_30"	-7.907	0.091	-86.629	0
"ItemCritical_31"	-2.955	0.091	-32.375	0
"ItemCritical_32"	-1.927	0.091	-21.112	0
"ItemCritical_33"	-0.127	0.091	-1.39	0.165
"ItemCritical_34"	-0.642	0.091	-7.038	0
"ItemCritical_35"	0.332	0.091	3.638	0
"ItemCritical_36"	0.474	0.091	5.19	0
"ItemCritical_4"	-7.741	0.091	-84.812	0
"ItemCritical_5"	-3.48	0.091	-38.131	0
"ItemCritical_7"	-7.762	0.091	-85.038	0
"ItemCritical_8"	-7.331	0.091	-80.315	0
"ItemCritical_9"	-7.164	0.091	-78.483	0
"ItemMixed_1"	1.425	0.091	15.609	0
"ItemMixed_11"	-3.915	0.091	-42.892	0
"ItemMixed_12"	-3.233	0.091	-35.423	0
"ItemMixed_13"	-3.852	0.091	-42.206	0
"ItemMixed_14"	-6.813	0.091	-74.639	0
"ItemMixed_15"	0.656	0.091	7.191	0
"ItemMixed_16"	-1.171	0.091	-12.827	0
"ItemMixed_17"	-8.146	0.091	-89.24	0
"ItemMixed_18"	-7.749	0.091	-84.901	0
"ItemMixed_19"	-0.423	0.091	-4.63	0
"ItemMixed_2"	-2.764	0.091	-30.278	0
"ItemMixed_21"	-5.078	0.091	-55.628	0
"ItemMixed_22"	1.886	0.091	20.658	0
"ItemMixed_23"	-3.153	0.091	-34.548	0
"ItemMixed_24"	-1.33	0.091	-14.575	0
"ItemMixed_25"	-3.177	0.091	-34.804	0
"ItemMixed_26"	-2.232	0.091	-24.454	0
"ItemMixed_27"	-4.945	0.091	-54.178	0
"ItemMixed_28"	-3.312	0.091	-36.287	0
"ItemMixed_29"	-7.879	0.091	-86.318	0
"ItemMixed_3"	-7.517	0.091	-82.352	0
"ItemMixed_30"	-3.389	0.091	-37.126	0
"ItemMixed_31"	3.194	0.091	34.998	0
"ItemMixed_32"	-5.126	0.091	-56.163	0
