"Estimate"	"Est.Error"	"l-95% CI"	"u-95% CI"	"Rhat"	"Bulk_ESS"	"Tail_ESS"
"Intercept"	7.81270553483279	0.341052634233421	7.11150490409397	8.44624395712699	1.00851026048664	269	450
"RC.C"	1.11846132454476	0.0641625827976673	0.991213155113049	1.24859791238807	1.00592044980788	931	1748
"compatible.C"	0.275529788498152	0.112885270851902	0.0494355642344816	0.491170451815312	1.0139128424793	449	835
"EmbBias.C"	-0.202517906328914	0.040249514685538	-0.280307885139925	-0.123781479592236	1.00350109169382	1033	1910
"RC.C:compatible.C"	0.588578704795882	0.0887805885823048	0.410499801492099	0.760674154808643	1.00107083906574	1182	2178
"RC.C:EmbBias.C"	-0.141389655249212	0.0128038060590767	-0.166901594436037	-0.116924030164093	1.00226532798154	2853	5639
"compatible.C:EmbBias.C"	-0.0144004682544892	0.00965842211755135	-0.0332463660667999	0.0047951179279823	1.0012068352166	3649	5542
