"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.255	0.06	220.788	0
"RC.C"	1.181	0.107	10.994	0
"compatible.C"	-0.191	0.107	-1.777	0.076
"ItemMixed_11"	-5.319	0.085	-62.65	0
"ItemMixed_12"	-5.526	0.085	-65.084	0
"ItemMixed_13"	-5.856	0.085	-68.972	0
"ItemMixed_14"	-7.736	0.085	-91.11	0
"ItemMixed_15"	-1.008	0.085	-11.869	0
"ItemMixed_16"	-3.312	0.085	-39.008	0
"ItemMixed_17"	-10.119	0.085	-119.184	0
"ItemMixed_18"	-9.831	0.085	-115.791	0
"ItemMixed_19"	-2.513	0.085	-29.598	0
"ItemMixed_2"	-5.306	0.085	-62.499	0
"ItemMixed_21"	-7.18	0.085	-84.563	0
"ItemMixed_22"	0.667	0.085	7.858	0
"ItemMixed_23"	-5.268	0.085	-62.046	0
"ItemMixed_24"	-3.243	0.085	-38.199	0
"ItemMixed_25"	-6.399	0.085	-75.366	0
"ItemMixed_26"	-4.95	0.085	-58.3	0
"ItemMixed_27"	-6.542	0.085	-77.049	0
"ItemMixed_28"	-5.356	0.085	-63.086	0
"ItemMixed_29"	-10.089	0.085	-118.833	0
"ItemMixed_3"	-9.382	0.085	-110.505	0
"ItemMixed_30"	-5.427	0.085	-63.915	0
"ItemMixed_31"	1.514	0.085	17.835	0
"ItemMixed_32"	-6.448	0.085	-75.947	0
"ItemMixed_33"	-6.813	0.085	-80.246	0
"ItemMixed_34"	-9.861	0.085	-116.144	0
"ItemMixed_35"	0.638	0.085	7.515	0
"ItemMixed_36"	-2.14	0.085	-25.207	0
"ItemMixed_37"	-5.021	0.085	-59.136	0
"ItemMixed_38"	-1.878	0.085	-22.117	0
"ItemMixed_39"	-9.656	0.085	-113.73	0
"ItemMixed_4"	-9.734	0.085	-114.648	0
"ItemMixed_40"	-6.531	0.085	-76.917	0
"ItemMixed_41"	-5.337	0.085	-62.859	0
"ItemMixed_42"	-2.537	0.085	-29.882	0
"ItemMixed_43"	-6.987	0.085	-82.292	0
"ItemMixed_5"	-2.445	0.085	-28.793	0
"ItemMixed_6"	-0.102	0.085	-1.2	0.23
"ItemMixed_7"	-9.994	0.085	-117.713	0
"ItemMixed_8"	-6.868	0.085	-80.897	0
"ItemMixed_9"	-10.012	0.085	-117.927	0
"Item232_Critical_0"	-9.874	0.085	-116.291	0
"Item232_Critical_1"	-5.588	0.085	-65.817	0
"Item232_Critical_10"	-7.976	0.085	-93.939	0
"Item232_Critical_11"	-4.494	0.085	-52.93	0
"Item232_Critical_12"	-3.003	0.085	-35.369	0
"Item232_Critical_13"	-5.246	0.085	-61.792	0
"Item232_Critical_14"	-10.107	0.085	-119.037	0
"Item232_Critical_15"	-4.636	0.085	-54.6	0
"Item232_Critical_16"	-4.323	0.085	-50.917	0
"Item232_Critical_17"	-9.931	0.085	-116.97	0
"Item232_Critical_18"	-9.604	0.085	-113.119	0
"Item232_Critical_19"	-5.007	0.085	-58.979	0
"Item232_Critical_2"	-9.812	0.085	-115.566	0
"Item232_Critical_20"	-5.865	0.085	-69.074	0
"Item232_Critical_21"	-2.74	0.085	-32.276	0
"Item232_Critical_23"	-4.942	0.085	-58.202	0
"Item232_Critical_24"	-5.075	0.085	-59.777	0
"Item232_Critical_25"	-10.02	0.085	-118.022	0
"Item232_Critical_26"	-9.948	0.085	-117.171	0
"Item232_Critical_27"	-3.069	0.085	-36.142	0
"Item232_Critical_28"	-4.987	0.085	-58.741	0
"Item232_Critical_3"	-9.138	0.085	-107.632	0
"Item232_Critical_30"	-9.877	0.085	-116.337	0
"Item232_Critical_4"	-1.505	0.085	-17.731	0
"Item232_Critical_5"	-5.844	0.085	-68.829	0
"Item232_Critical_6"	-7.056	0.085	-83.11	0
"Item232_Critical_7"	-3.904	0.085	-45.98	0
"Item232_Critical_8"	-5.388	0.085	-63.464	0
"Item232_Critical_9"	-9.769	0.085	-115.065	0
"Item238_Critical_Vadv1"	-1.171	0.152	-7.71	0
"Item238_Critical_VAdv1"	-1.172	0.152	-7.713	0
"Item238_Critical_Vadv2"	0.343	0.085	4.042	0
"Item238_Critical_Vadv3"	-6.425	0.085	-75.677	0
"Item238_Critical_Vadv5"	-4.947	0.085	-58.268	0
"Item238_Critical_Vadv6"	-4.384	0.085	-51.635	0
"Item238_Critical_Vadv7"	-4.743	0.085	-55.865	0
"Item238_Critical_Vadv8"	-10.278	0.085	-121.054	0
"Item238_Critical_Vadv9"	-5.388	0.085	-63.458	0
"Item238_Critical_VN1"	-9.875	0.085	-116.307	0
"Item238_Critical_VN2"	-4.978	0.085	-58.628	0
"Item238_Critical_VN3"	-4.243	0.085	-49.973	0
"Item238_Critical_VN5"	-2.638	0.085	-31.075	0
"ItemCritical_6"	-9.756	0.085	-114.912	0
"EmbBias.C"	0.145	0.055	2.639	0.008
"SC.C"	-1.507	0.12	-12.552	0
"RC.C:compatible.C"	0.667	0.215	3.105	0.002
"RC.C:ItemMixed_11"	-0.988	0.152	-6.508	0
"RC.C:ItemMixed_12"	-1.617	0.152	-10.643	0
"RC.C:ItemMixed_13"	-1.457	0.152	-9.592	0
"RC.C:ItemMixed_14"	0.61	0.152	4.018	0
"RC.C:ItemMixed_15"	-1.534	0.152	-10.098	0
"RC.C:ItemMixed_16"	-1.823	0.152	-12.004	0
"RC.C:ItemMixed_17"	-0.937	0.152	-6.167	0
"RC.C:ItemMixed_18"	-1.613	0.152	-10.618	0
"RC.C:ItemMixed_19"	-2.265	0.152	-14.913	0
"RC.C:ItemMixed_2"	-1.793	0.152	-11.808	0
"RC.C:ItemMixed_21"	-1.414	0.152	-9.309	0
"RC.C:ItemMixed_22"	-1.171	0.152	-7.712	0
"RC.C:ItemMixed_23"	-1.618	0.152	-10.654	0
"RC.C:ItemMixed_24"	-1.53	0.152	-10.072	0
"RC.C:ItemMixed_25"	-2.091	0.152	-13.77	0
