"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.262	0.06	222.342	0
"RC.C"	1.197	0.107	11.223	0
"compatible.C"	-0.164	0.107	-1.534	0.125
"ItemMixed_11"	-5.32	0.084	-63.072	0
"ItemMixed_12"	-5.528	0.084	-65.534	0
"ItemMixed_13"	-5.848	0.084	-69.323	0
"ItemMixed_14"	-7.741	0.084	-91.765	0
"ItemMixed_15"	-1.013	0.084	-12.007	0
"ItemMixed_16"	-3.313	0.084	-39.275	0
"ItemMixed_17"	-10.113	0.084	-119.888	0
"ItemMixed_18"	-9.808	0.084	-116.27	0
"ItemMixed_19"	-2.506	0.084	-29.705	0
"ItemMixed_2"	-5.309	0.084	-62.934	0
"ItemMixed_21"	-7.187	0.084	-85.207	0
"ItemMixed_22"	0.658	0.084	7.806	0
"ItemMixed_23"	-5.266	0.084	-62.429	0
"ItemMixed_24"	-3.239	0.084	-38.395	0
"ItemMixed_25"	-6.4	0.084	-75.876	0
"ItemMixed_26"	-4.938	0.084	-58.547	0
"ItemMixed_27"	-6.54	0.084	-77.528	0
"ItemMixed_28"	-5.358	0.084	-63.525	0
"ItemMixed_29"	-10.083	0.084	-119.541	0
"ItemMixed_3"	-9.386	0.084	-111.268	0
"ItemMixed_30"	-5.426	0.084	-64.321	0
"ItemMixed_31"	1.514	0.084	17.95	0
"ItemMixed_32"	-6.449	0.084	-76.449	0
"ItemMixed_33"	-6.808	0.084	-80.711	0
"ItemMixed_34"	-9.869	0.084	-116.993	0
"ItemMixed_35"	0.632	0.084	7.489	0
"ItemMixed_36"	-2.143	0.084	-25.405	0
"ItemMixed_37"	-5.018	0.084	-59.492	0
"ItemMixed_38"	-1.874	0.084	-22.219	0
"ItemMixed_39"	-9.65	0.084	-114.405	0
"ItemMixed_4"	-9.728	0.084	-115.324	0
"ItemMixed_40"	-6.525	0.084	-77.361	0
"ItemMixed_41"	-5.332	0.084	-63.212	0
"ItemMixed_42"	-2.534	0.084	-30.037	0
"ItemMixed_43"	-6.987	0.084	-82.829	0
"ItemMixed_5"	-2.441	0.084	-28.936	0
"ItemMixed_6"	-0.102	0.084	-1.213	0.225
"ItemMixed_7"	-9.972	0.084	-118.217	0
"ItemMixed_8"	-6.871	0.084	-81.458	0
"ItemMixed_9"	-10.011	0.084	-118.686	0
"Item232_Critical_0"	-9.84	0.084	-116.66	0
"Item232_Critical_1"	-5.519	0.084	-65.43	0
"Item232_Critical_10"	-7.934	0.084	-94.06	0
"Item232_Critical_11"	-4.437	0.084	-52.606	0
"Item232_Critical_12"	-2.973	0.084	-35.249	0
"Item232_Critical_13"	-5.23	0.084	-62.006	0
"Item232_Critical_14"	-10.048	0.084	-119.122	0
"Item232_Critical_15"	-4.604	0.084	-54.585	0
"Item232_Critical_16"	-4.29	0.084	-50.859	0
"Item232_Critical_17"	-9.895	0.084	-117.308	0
"Item232_Critical_18"	-9.574	0.084	-113.499	0
"Item232_Critical_19"	-4.975	0.084	-58.977	0
"Item232_Critical_2"	-9.762	0.084	-115.724	0
"Item232_Critical_20"	-5.838	0.084	-69.209	0
"Item232_Critical_21"	-2.713	0.084	-32.158	0
"Item232_Critical_23"	-4.912	0.084	-58.232	0
"Item232_Critical_24"	-5.016	0.084	-59.471	0
"Item232_Critical_25"	-9.971	0.084	-118.212	0
"Item232_Critical_26"	-9.881	0.084	-117.135	0
"Item232_Critical_27"	-3.018	0.084	-35.783	0
"Item232_Critical_28"	-4.957	0.084	-58.771	0
"Item232_Critical_3"	-9.111	0.084	-108.018	0
"Item232_Critical_30"	-9.833	0.084	-116.568	0
"Item232_Critical_4"	-1.483	0.084	-17.583	0
"Item232_Critical_5"	-5.821	0.084	-69.007	0
"Item232_Critical_6"	-7.004	0.084	-83.031	0
"Item232_Critical_7"	-3.887	0.084	-46.081	0
"Item232_Critical_8"	-5.325	0.084	-63.132	0
"Item232_Critical_9"	-9.715	0.084	-115.173	0
"Item238_Critical_Vadv1"	-1.165	0.151	-7.72	0
"Item238_Critical_VAdv1"	-1.165	0.151	-7.72	0
"Item238_Critical_Vadv2"	0.336	0.084	3.988	0
"Item238_Critical_Vadv3"	-6.43	0.084	-76.228	0
"Item238_Critical_Vadv5"	-4.913	0.084	-58.24	0
"Item238_Critical_Vadv6"	-4.412	0.084	-52.31	0
"Item238_Critical_Vadv7"	-4.741	0.084	-56.207	0
"Item238_Critical_Vadv8"	-10.245	0.084	-121.456	0
"Item238_Critical_Vadv9"	-5.376	0.084	-63.739	0
"Item238_Critical_VN1"	-9.818	0.084	-116.389	0
"Item238_Critical_VN2"	-4.922	0.084	-58.346	0
"Item238_Critical_VN3"	-4.181	0.084	-49.569	0
"Item238_Critical_VN5"	-2.605	0.084	-30.887	0
"ItemCritical_6"	-9.683	0.084	-114.788	0
"EmbBias.C"	0.149	0.055	2.723	0.006
"SC.C"	-1.485	0.119	-12.453	0
"RC.C:compatible.C"	0.704	0.213	3.301	0.001
"RC.C:ItemMixed_11"	-0.996	0.151	-6.599	0
"RC.C:ItemMixed_12"	-1.593	0.151	-10.554	0
"RC.C:ItemMixed_13"	-1.47	0.151	-9.74	0
"RC.C:ItemMixed_14"	0.605	0.151	4.012	0
"RC.C:ItemMixed_15"	-1.533	0.151	-10.161	0
"RC.C:ItemMixed_16"	-1.828	0.151	-12.112	0
"RC.C:ItemMixed_17"	-0.929	0.151	-6.155	0
"RC.C:ItemMixed_18"	-1.632	0.151	-10.818	0
"RC.C:ItemMixed_19"	-2.275	0.151	-15.077	0
"RC.C:ItemMixed_2"	-1.804	0.151	-11.957	0
"RC.C:ItemMixed_21"	-1.433	0.151	-9.495	0
"RC.C:ItemMixed_22"	-1.237	0.151	-8.196	0
"RC.C:ItemMixed_23"	-1.607	0.151	-10.651	0
"RC.C:ItemMixed_24"	-1.524	0.151	-10.099	0
"RC.C:ItemMixed_25"	-2.074	0.151	-13.748	0
"RC.C:ItemMixed_26"	-0.689	0.151	-4.567	0
"RC.C:ItemMixed_27"	-0.41	0.151	-2.717	0.007
"RC.C:ItemMixed_28"	-1.277	0.151	-8.46	0
"RC.C:ItemMixed_29"	-1.45	0.151	-9.611	0
"RC.C:ItemMixed_3"	-1.461	0.151	-9.68	0
