"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.446	0.059	228.123	0
"RC.C"	1.925	0.105	18.255	0
"compatible.C"	0.081	0.105	0.765	0.444
"ItemMixed_11"	-5.331	0.083	-63.952	0
"ItemMixed_12"	-5.325	0.083	-63.885	0
"ItemMixed_13"	-5.66	0.083	-67.899	0
"ItemMixed_14"	-7.904	0.083	-94.826	0
"ItemMixed_15"	-0.743	0.083	-8.917	0
"ItemMixed_16"	-3.073	0.083	-36.872	0
"ItemMixed_17"	-9.782	0.083	-117.358	0
"ItemMixed_18"	-9.441	0.083	-113.259	0
"ItemMixed_19"	-2.17	0.083	-26.037	0
"ItemMixed_2"	-5.103	0.083	-61.224	0
"ItemMixed_21"	-7.109	0.083	-85.292	0
"ItemMixed_22"	0.719	0.083	8.623	0
"ItemMixed_23"	-4.944	0.083	-59.315	0
"ItemMixed_24"	-2.857	0.083	-34.281	0
"ItemMixed_25"	-5.788	0.083	-69.435	0
"ItemMixed_26"	-4.22	0.083	-50.626	0
"ItemMixed_27"	-6.387	0.083	-76.631	0
"ItemMixed_28"	-5.179	0.083	-62.137	0
"ItemMixed_29"	-9.761	0.083	-117.098	0
"ItemMixed_3"	-9.166	0.083	-109.97	0
"ItemMixed_30"	-5.352	0.083	-64.205	0
"ItemMixed_31"	1.56	0.083	18.715	0
"ItemMixed_32"	-6.319	0.083	-75.814	0
"ItemMixed_33"	-6.434	0.083	-77.194	0
"ItemMixed_34"	-9.601	0.083	-115.189	0
"ItemMixed_35"	0.673	0.083	8.074	0
"ItemMixed_36"	-2.072	0.083	-24.855	0
"ItemMixed_37"	-4.512	0.083	-54.134	0
"ItemMixed_38"	-1.786	0.083	-21.424	0
"ItemMixed_39"	-9.509	0.083	-114.081	0
"ItemMixed_4"	-9.373	0.083	-112.451	0
"ItemMixed_40"	-6.419	0.083	-77.008	0
"ItemMixed_41"	-4.978	0.083	-59.718	0
"ItemMixed_42"	-2.293	0.083	-27.514	0
"ItemMixed_43"	-6.665	0.083	-79.956	0
"ItemMixed_5"	-2.231	0.083	-26.766	0
"ItemMixed_6"	-0.143	0.083	-1.712	0.087
"ItemMixed_7"	-9.572	0.083	-114.835	0
"ItemMixed_8"	-6.832	0.083	-81.959	0
"ItemMixed_9"	-9.895	0.083	-118.709	0
"Item232_Critical_0"	-9.79	0.083	-117.448	0
"Item232_Critical_1"	-5.53	0.083	-66.343	0
"Item232_Critical_10"	-7.71	0.083	-92.493	0
"Item232_Critical_11"	-4.326	0.083	-51.905	0
"Item232_Critical_12"	-2.887	0.083	-34.634	0
"Item232_Critical_13"	-5.13	0.083	-61.547	0
"Item232_Critical_14"	-9.914	0.083	-118.943	0
"Item232_Critical_15"	-4.499	0.083	-53.972	0
"Item232_Critical_16"	-4.141	0.083	-49.679	0
"Item232_Critical_17"	-9.717	0.083	-116.571	0
"Item232_Critical_18"	-9.574	0.083	-114.864	0
"Item232_Critical_19"	-4.871	0.083	-58.439	0
"Item232_Critical_2"	-9.546	0.083	-114.527	0
"Item232_Critical_20"	-5.82	0.083	-69.828	0
"Item232_Critical_21"	-2.634	0.083	-31.602	0
"Item232_Critical_23"	-4.947	0.083	-59.351	0
"Item232_Critical_24"	-4.996	0.083	-59.942	0
"Item232_Critical_25"	-9.723	0.083	-116.654	0
"Item232_Critical_26"	-9.574	0.083	-114.864	0
"Item232_Critical_27"	-2.852	0.083	-34.219	0
"Item232_Critical_28"	-4.908	0.083	-58.876	0
"Item232_Critical_3"	-9.009	0.083	-108.084	0
"Item232_Critical_30"	-9.55	0.083	-114.575	0
"Item232_Critical_4"	-1.427	0.083	-17.114	0
"Item232_Critical_5"	-5.817	0.083	-69.789	0
"Item232_Critical_6"	-6.932	0.083	-83.161	0
"Item232_Critical_7"	-3.904	0.083	-46.831	0
"Item232_Critical_8"	-5.319	0.083	-63.816	0
"Item232_Critical_9"	-9.528	0.083	-114.305	0
"Item238_Critical_Vadv1"	-1.165	0.149	-7.812	0
"Item238_Critical_VAdv1"	-1.165	0.149	-7.812	0
"Item238_Critical_Vadv2"	0.968	0.083	11.614	0
"Item238_Critical_Vadv3"	-5.607	0.083	-67.271	0
"Item238_Critical_Vadv5"	-4.48	0.083	-53.75	0
"Item238_Critical_Vadv6"	-4.42	0.083	-53.032	0
"Item238_Critical_Vadv7"	-3.933	0.083	-47.179	0
"Item238_Critical_Vadv8"	-9.5	0.083	-113.977	0
"Item238_Critical_Vadv9"	-5.154	0.083	-61.838	0
"Item238_Critical_VN1"	-9.36	0.083	-112.294	0
"Item238_Critical_VN2"	-4.886	0.083	-58.622	0
"Item238_Critical_VN3"	-3.638	0.083	-43.647	0
"Item238_Critical_VN5"	-2.448	0.083	-29.373	0
