"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.267	0.06	220.428	0
"RC.C"	1.161	0.108	10.781	0
"compatible.C"	-0.175	0.108	-1.626	0.104
"ItemMixed_11"	-5.307	0.085	-62.346	0
"ItemMixed_12"	-5.53	0.085	-64.965	0
"ItemMixed_13"	-5.85	0.085	-68.73	0
"ItemMixed_14"	-7.754	0.085	-91.089	0
"ItemMixed_15"	-1.017	0.085	-11.946	0
"ItemMixed_16"	-3.311	0.085	-38.9	0
"ItemMixed_17"	-10.112	0.085	-118.791	0
"ItemMixed_18"	-9.823	0.085	-115.398	0
"ItemMixed_19"	-2.506	0.085	-29.438	0
"ItemMixed_2"	-5.311	0.085	-62.399	0
"ItemMixed_21"	-7.19	0.085	-84.466	0
"ItemMixed_22"	0.659	0.085	7.746	0
"ItemMixed_23"	-5.262	0.085	-61.822	0
"ItemMixed_24"	-3.246	0.085	-38.132	0
"ItemMixed_25"	-6.385	0.085	-75.014	0
"ItemMixed_26"	-4.935	0.085	-57.982	0
"ItemMixed_27"	-6.546	0.085	-76.897	0
"ItemMixed_28"	-5.355	0.085	-62.916	0
"ItemMixed_29"	-10.08	0.085	-118.426	0
"ItemMixed_3"	-9.375	0.085	-110.132	0
"ItemMixed_30"	-5.424	0.085	-63.72	0
"ItemMixed_31"	1.52	0.085	17.861	0
"ItemMixed_32"	-6.447	0.085	-75.735	0
"ItemMixed_33"	-6.815	0.085	-80.063	0
"ItemMixed_34"	-9.865	0.085	-115.889	0
"ItemMixed_35"	0.633	0.085	7.435	0
"ItemMixed_36"	-2.143	0.085	-25.174	0
"ItemMixed_37"	-5.017	0.085	-58.945	0
"ItemMixed_38"	-1.87	0.085	-21.972	0
"ItemMixed_39"	-9.641	0.085	-113.259	0
"ItemMixed_4"	-9.731	0.085	-114.317	0
"ItemMixed_40"	-6.527	0.085	-76.685	0
"ItemMixed_41"	-5.333	0.085	-62.655	0
"ItemMixed_42"	-2.532	0.085	-29.75	0
"ItemMixed_43"	-6.979	0.085	-81.988	0
"ItemMixed_5"	-2.438	0.085	-28.639	0
"ItemMixed_6"	-0.105	0.085	-1.239	0.216
"ItemMixed_7"	-9.978	0.085	-117.227	0
"ItemMixed_8"	-6.872	0.085	-80.731	0
"ItemMixed_9"	-10.012	0.085	-117.619	0
"Item232_Critical_0"	-9.878	0.085	-116.046	0
"Item232_Critical_1"	-5.578	0.085	-65.532	0
"Item232_Critical_10"	-7.969	0.085	-93.619	0
"Item232_Critical_11"	-4.464	0.085	-52.441	0
"Item232_Critical_12"	-3.001	0.085	-35.253	0
"Item232_Critical_13"	-5.242	0.085	-61.578	0
"Item232_Critical_14"	-10.089	0.085	-118.524	0
"Item232_Critical_15"	-4.641	0.085	-54.52	0
"Item232_Critical_16"	-4.326	0.085	-50.822	0
"Item232_Critical_17"	-9.932	0.085	-116.677	0
"Item232_Critical_18"	-9.609	0.085	-112.892	0
"Item232_Critical_19"	-5.007	0.085	-58.828	0
"Item232_Critical_2"	-9.805	0.085	-115.187	0
"Item232_Critical_20"	-5.87	0.085	-68.959	0
"Item232_Critical_21"	-2.743	0.085	-32.227	0
"Item232_Critical_23"	-4.935	0.085	-57.973	0
"Item232_Critical_24"	-5.061	0.085	-59.457	0
"Item232_Critical_25"	-10.02	0.085	-117.719	0
"Item232_Critical_26"	-9.95	0.085	-116.897	0
"Item232_Critical_27"	-3.06	0.085	-35.946	0
"Item232_Critical_28"	-4.985	0.085	-58.564	0
"Item232_Critical_3"	-9.135	0.085	-107.317	0
"Item232_Critical_30"	-9.863	0.085	-115.875	0
"Item232_Critical_4"	-1.503	0.085	-17.657	0
"Item232_Critical_5"	-5.846	0.085	-68.682	0
"Item232_Critical_6"	-7.05	0.085	-82.819	0
"Item232_Critical_7"	-3.905	0.085	-45.879	0
"Item232_Critical_8"	-5.372	0.085	-63.106	0
"Item232_Critical_9"	-9.765	0.085	-114.716	0
"Item238_Critical_Vadv1"	-1.173	0.152	-7.703	0
"Item238_Critical_VAdv1"	-1.166	0.152	-7.661	0
"Item238_Critical_Vadv2"	0.342	0.085	4.014	0
"Item238_Critical_Vadv3"	-6.421	0.085	-75.439	0
"Item238_Critical_Vadv5"	-4.956	0.085	-58.225	0
"Item238_Critical_Vadv6"	-4.401	0.085	-51.7	0
"Item238_Critical_Vadv7"	-4.729	0.085	-55.557	0
"Item238_Critical_Vadv8"	-10.275	0.085	-120.71	0
"Item238_Critical_Vadv9"	-5.381	0.085	-63.216	0
"Item238_Critical_VN1"	-9.866	0.085	-115.908	0
"Item238_Critical_VN2"	-4.962	0.085	-58.296	0
"Item238_Critical_VN3"	-4.228	0.085	-49.668	0
"Item238_Critical_VN5"	-2.627	0.085	-30.859	0
"ItemCritical_6"	-9.735	0.085	-114.364	0
"EmbBias.C"	0.139	0.055	2.533	0.011
"SC.C"	-1.49	0.12	-12.377	0
"RC.C:compatible.C"	0.685	0.215	3.181	0.001
"RC.C:ItemMixed_11"	-0.961	0.152	-6.314	0
"RC.C:ItemMixed_12"	-1.581	0.152	-10.381	0
"RC.C:ItemMixed_13"	-1.446	0.152	-9.497	0
"RC.C:ItemMixed_14"	0.617	0.152	4.051	0
"RC.C:ItemMixed_15"	-1.522	0.152	-9.994	0
"RC.C:ItemMixed_16"	-1.808	0.152	-11.874	0
