"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.323	0.065	189.484	0
"RC.C"	0.282	0.116	2.428	0.015
"compatible.C"	0.245	0.116	2.104	0.035
"Item232_Critical_29"	-0.683	0.092	-7.428	0
"Item232_Critical_31"	-0.01	0.092	-0.106	0.915
"ItemCritical_0"	-8	0.092	-86.98	0
"ItemCritical_1"	-1.15	0.092	-12.504	0
"ItemCritical_10"	-7.801	0.092	-84.816	0
"ItemCritical_11"	-7.996	0.092	-86.937	0
"ItemCritical_12"	-7.555	0.092	-82.146	0
"ItemCritical_13"	-7.543	0.092	-82.011	0
"ItemCritical_14"	-6.952	0.092	-75.588	0
"ItemCritical_15"	-7.495	0.092	-81.493	0
"ItemCritical_16"	-7.303	0.092	-79.397	0
"ItemCritical_17"	-7.464	0.092	-81.154	0
"ItemCritical_18"	1.115	0.092	12.122	0
"ItemCritical_19"	-8.063	0.092	-87.665	0
"ItemCritical_2"	0.73	0.092	7.935	0
"ItemCritical_20"	-2.279	0.092	-24.773	0
"ItemCritical_21"	-8.029	0.092	-87.292	0
"ItemCritical_22"	-3.305	0.092	-35.929	0
"ItemCritical_23"	-1.366	0.092	-14.854	0
"ItemCritical_24"	-8.139	0.092	-88.493	0
"ItemCritical_25"	-7.993	0.092	-86.903	0
"ItemCritical_26"	-0.128	0.092	-1.387	0.166
"ItemCritical_27"	-5.382	0.092	-58.519	0
"ItemCritical_28"	2.787	0.092	30.299	0
"ItemCritical_29"	1.614	0.092	17.544	0
"ItemCritical_3"	-7.476	0.092	-81.283	0
"ItemCritical_30"	-7.871	0.092	-85.572	0
"ItemCritical_31"	-3.01	0.092	-32.725	0
"ItemCritical_32"	-2.178	0.092	-23.679	0
"ItemCritical_33"	-0.08	0.092	-0.869	0.385
"ItemCritical_34"	-0.789	0.092	-8.582	0
"ItemCritical_35"	0.223	0.092	2.421	0.015
"ItemCritical_36"	0.417	0.092	4.531	0
"ItemCritical_4"	-7.951	0.092	-86.445	0
"ItemCritical_5"	-3.588	0.092	-39.013	0
"ItemCritical_7"	-7.88	0.092	-85.672	0
"ItemCritical_8"	-7.803	0.092	-84.841	0
"ItemCritical_9"	-7.191	0.092	-78.183	0
"ItemMixed_1"	1.495	0.092	16.255	0
"ItemMixed_11"	-3.835	0.092	-41.694	0
"ItemMixed_12"	-3.324	0.092	-36.141	0
"ItemMixed_13"	-3.853	0.092	-41.887	0
"ItemMixed_14"	-6.626	0.092	-72.043	0
"ItemMixed_15"	0.724	0.092	7.87	0
"ItemMixed_16"	-1.104	0.092	-12.001	0
"ItemMixed_17"	-8.12	0.092	-88.285	0
"ItemMixed_18"	-8.114	0.092	-88.218	0
"ItemMixed_19"	-0.39	0.092	-4.241	0
"ItemMixed_2"	-2.797	0.092	-30.41	0
"ItemMixed_21"	-5.104	0.092	-55.498	0
"ItemMixed_22"	1.979	0.092	21.514	0
"ItemMixed_23"	-2.961	0.092	-32.191	0
"ItemMixed_24"	-1.482	0.092	-16.113	0
"ItemMixed_25"	-3.857	0.092	-41.939	0
"ItemMixed_26"	-2.223	0.092	-24.17	0
"ItemMixed_27"	-4.814	0.092	-52.342	0
"ItemMixed_28"	-3.309	0.092	-35.981	0
"ItemMixed_29"	-7.905	0.092	-85.946	0
"ItemMixed_3"	-7.531	0.092	-81.885	0
"ItemMixed_30"	-3.633	0.092	-39.502	0
"ItemMixed_31"	3.086	0.092	33.547	0
"ItemMixed_32"	-5.035	0.092	-54.746	0
"ItemMixed_33"	-5.024	0.092	-54.621	0
"ItemMixed_34"	-7.828	0.092	-85.106	0
"ItemMixed_35"	1.927	0.092	20.947	0
"ItemMixed_36"	-0.117	0.092	-1.273	0.203
"ItemMixed_37"	-2.211	0.092	-24.043	0
"ItemMixed_38"	0.386	0.092	4.192	0
"ItemMixed_39"	-7.666	0.092	-83.351	0
"ItemMixed_4"	-7.348	0.092	-79.89	0
"ItemMixed_40"	-4.767	0.092	-51.827	0
"ItemMixed_41"	-3.012	0.092	-32.744	0
"ItemMixed_42"	0.025	0.092	0.268	0.789
"ItemMixed_43"	-5.152	0.092	-56.015	0
"ItemMixed_5"	-0.74	0.092	-8.046	0
"ItemMixed_6"	1.122	0.092	12.201	0
"ItemMixed_7"	-7.925	0.092	-86.159	0
"ItemMixed_8"	-5.807	0.092	-63.132	0
"ItemMixed_9"	-8.037	0.092	-87.377	0
"Item232_Critical_0"	-7.899	0.092	-85.88	0
"Item232_Critical_1"	-3.98	0.092	-43.269	0
"Item232_Critical_10"	-6.146	0.092	-66.817	0
"Item232_Critical_11"	-2.423	0.092	-26.348	0
"Item232_Critical_12"	-1.565	0.092	-17.011	0
"Item232_Critical_13"	-3.447	0.092	-37.475	0
"Item232_Critical_14"	-7.777	0.092	-84.551	0
"Item232_Critical_15"	-2.785	0.092	-30.283	0
"Item232_Critical_16"	-2.312	0.092	-25.14	0
"Item232_Critical_17"	-7.862	0.092	-85.479	0
"Item232_Critical_18"	-7.764	0.092	-84.412	0
"Item232_Critical_19"	-2.812	0.092	-30.57	0
"Item232_Critical_2"	-7.646	0.092	-83.134	0
"Item232_Critical_20"	-4.322	0.092	-46.988	0
"Item232_Critical_21"	-0.949	0.092	-10.317	0
"Item232_Critical_23"	-3.636	0.092	-39.532	0
"Item232_Critical_24"	-3.144	0.092	-34.183	0
"Item232_Critical_25"	-7.53	0.092	-81.869	0
"Item232_Critical_26"	-7.6	0.092	-82.63	0
"Item232_Critical_27"	-1.229	0.092	-13.361	0
"Item232_Critical_28"	-3.205	0.092	-34.851	0
"Item232_Critical_3"	-6.769	0.092	-73.591	0
"Item232_Critical_30"	-7.323	0.092	-79.619	0
"Item232_Critical_4"	0.208	0.092	2.258	0.024
"Item232_Critical_5"	-4.067	0.092	-44.214	0
"Item232_Critical_6"	-5.116	0.092	-55.624	0
"Item232_Critical_7"	-2.294	0.092	-24.944	0
"Item232_Critical_8"	-3.307	0.092	-35.958	0
"Item232_Critical_9"	-7.806	0.092	-84.869	0
"Item238_Critical_Vadv1"	0.064	0.165	0.391	0.696
"Item238_Critical_VAdv1"	0.046	0.165	0.279	0.78
"Item238_Critical_Vadv2"	2.082	0.092	22.632	0
"Item238_Critical_Vadv3"	-4.347	0.092	-47.259	0
"Item238_Critical_Vadv5"	-3.154	0.092	-34.292	0
"Item238_Critical_Vadv6"	-3.175	0.092	-34.515	0
"Item238_Critical_Vadv7"	-2.745	0.092	-29.843	0
"Item238_Critical_Vadv8"	-8.111	0.092	-88.182	0
"Item238_Critical_Vadv9"	-3.54	0.092	-38.486	0
"Item238_Critical_VN1"	-7.77	0.092	-84.483	0
"Item238_Critical_VN2"	-2.91	0.092	-31.635	0
"Item238_Critical_VN3"	-2.021	0.092	-21.969	0
"Item238_Critical_VN5"	-0.726	0.092	-7.896	0
"ItemCritical_6"	-7.144	0.092	-77.672	0
"EmbBias.C"	-0.072	0.059	-1.204	0.228
"SC.C"	-0.617	0.13	-4.743	0
"RC.C:compatible.C"	0.116	0.233	0.497	0.619
"RC.C:Item232_Critical_29"	-0.589	0.165	-3.577	0
"RC.C:Item232_Critical_31"	-0.206	0.165	-1.25	0.211
"RC.C:ItemCritical_0"	-0.571	0.165	-3.473	0.001
"RC.C:ItemCritical_1"	0.072	0.165	0.437	0.662
"RC.C:ItemCritical_10"	-0.048	0.165	-0.295	0.768
"RC.C:ItemCritical_11"	0.233	0.165	1.416	0.157
"RC.C:ItemCritical_12"	-1.791	0.165	-10.883	0
"RC.C:ItemCritical_13"	0.154	0.165	0.936	0.349
"RC.C:ItemCritical_14"	0.403	0.165	2.451	0.014
"RC.C:ItemCritical_15"	0.284	0.165	1.728	0.084
"RC.C:ItemCritical_16"	-0.228	0.165	-1.386	0.166
"RC.C:ItemCritical_17"	1.115	0.165	6.775	0
"RC.C:ItemCritical_18"	-0.322	0.165	-1.959	0.05
"RC.C:ItemCritical_19"	0.679	0.165	4.124	0
"RC.C:ItemCritical_2"	-0.68	0.165	-4.133	0
"RC.C:ItemCritical_20"	1.22	0.165	7.413	0
"RC.C:ItemCritical_21"	0.001	0.165	0.004	0.997
"RC.C:ItemCritical_22"	0.55	0.165	3.34	0.001
"RC.C:ItemCritical_23"	-0.1	0.165	-0.608	0.543
"RC.C:ItemCritical_24"	0.142	0.165	0.864	0.387
"RC.C:ItemCritical_25"	-0.581	0.165	-3.534	0
"RC.C:ItemCritical_26"	-0.73	0.165	-4.436	0
"RC.C:ItemCritical_27"	-0.348	0.165	-2.114	0.035
"RC.C:ItemCritical_28"	-0.302	0.165	-1.833	0.067
"RC.C:ItemCritical_29"	-0.932	0.165	-5.664	0
"RC.C:ItemCritical_3"	1.118	0.165	6.793	0
"RC.C:ItemCritical_30"	1.133	0.165	6.888	0
"RC.C:ItemCritical_31"	-1.025	0.165	-6.231	0
"RC.C:ItemCritical_32"	0.518	0.165	3.146	0.002
"RC.C:ItemCritical_33"	0.478	0.165	2.904	0.004
"RC.C:ItemCritical_34"	-0.208	0.165	-1.267	0.205
"RC.C:ItemCritical_35"	-0.633	0.165	-3.85	0
"RC.C:ItemCritical_36"	0.023	0.165	0.142	0.887
"RC.C:ItemCritical_4"	0.3	0.165	1.822	0.069
"RC.C:ItemCritical_5"	-0.707	0.165	-4.296	0
"RC.C:ItemCritical_7"	0.457	0.165	2.78	0.005
"RC.C:ItemCritical_8"	-0.282	0.165	-1.715	0.086
"RC.C:ItemCritical_9"	0.602	0.165	3.659	0
"RC.C:ItemMixed_1"	0.469	0.165	2.85	0.004
"RC.C:ItemMixed_11"	0.386	0.165	2.344	0.019
"RC.C:ItemMixed_12"	-0.348	0.165	-2.116	0.034
"RC.C:ItemMixed_13"	-0.254	0.165	-1.546	0.122
"RC.C:ItemMixed_14"	0.816	0.165	4.958	0
"RC.C:ItemMixed_15"	-0.589	0.165	-3.577	0
"RC.C:ItemMixed_16"	0.544	0.165	3.304	0.001
"RC.C:ItemMixed_17"	0.712	0.165	4.328	0
"RC.C:ItemMixed_18"	-0.03	0.165	-0.181	0.857
"RC.C:ItemMixed_19"	0.03	0.165	0.184	0.854
"RC.C:ItemMixed_2"	-1.139	0.165	-6.924	0
"RC.C:ItemMixed_21"	0.433	0.165	2.629	0.009
"RC.C:ItemMixed_22"	-0.186	0.165	-1.132	0.257
"RC.C:ItemMixed_23"	0.527	0.165	3.203	0.001
"RC.C:ItemMixed_24"	0.042	0.165	0.254	0.799
"RC.C:ItemMixed_25"	-1.423	0.165	-8.647	0
"RC.C:ItemMixed_26"	-0.408	0.165	-2.479	0.013
"RC.C:ItemMixed_27"	0.851	0.165	5.174	0
"RC.C:ItemMixed_28"	0.062	0.165	0.378	0.706
"RC.C:ItemMixed_29"	0.103	0.165	0.627	0.53
"RC.C:ItemMixed_3"	0.118	0.165	0.72	0.472
"RC.C:ItemMixed_30"	-0.191	0.165	-1.162	0.245
"RC.C:ItemMixed_31"	-1.493	0.165	-9.077	0
"RC.C:ItemMixed_32"	-0.19	0.165	-1.153	0.249
"RC.C:ItemMixed_33"	-0.195	0.165	-1.184	0.237
"RC.C:ItemMixed_34"	-1.235	0.165	-7.508	0
"RC.C:ItemMixed_35"	-1.01	0.165	-6.139	0
"RC.C:ItemMixed_36"	0.215	0.165	1.309	0.19
"RC.C:ItemMixed_37"	0.359	0.165	2.184	0.029
"RC.C:ItemMixed_38"	1.496	0.165	9.094	0
"RC.C:ItemMixed_39"	0.488	0.165	2.967	0.003
"RC.C:ItemMixed_4"	0.223	0.165	1.356	0.175
"RC.C:ItemMixed_40"	-0.646	0.165	-3.928	0
"RC.C:ItemMixed_41"	-0.029	0.165	-0.177	0.859
"RC.C:ItemMixed_42"	0.877	0.165	5.329	0
"RC.C:ItemMixed_43"	-0.221	0.165	-1.346	0.178
"RC.C:ItemMixed_5"	-0.994	0.165	-6.04	0
"RC.C:ItemMixed_6"	-0.139	0.165	-0.847	0.397
"RC.C:ItemMixed_7"	0.328	0.165	1.992	0.046
"RC.C:ItemMixed_8"	0.333	0.165	2.021	0.043
"RC.C:ItemMixed_9"	-0.453	0.165	-2.755	0.006
"RC.C:Item232_Critical_0"	0.889	0.165	5.4	0
"RC.C:Item232_Critical_1"	-0.161	0.165	-0.979	0.328
"RC.C:Item232_Critical_10"	-0.85	0.165	-5.165	0
"RC.C:Item232_Critical_11"	-0.154	0.165	-0.935	0.35
"RC.C:Item232_Critical_12"	0.121	0.165	0.738	0.461
"RC.C:Item232_Critical_13"	-0.626	0.165	-3.807	0
"RC.C:Item232_Critical_14"	-0.355	0.165	-2.16	0.031
"RC.C:Item232_Critical_15"	0.056	0.165	0.339	0.735
"RC.C:Item232_Critical_16"	0.19	0.165	1.153	0.249
"RC.C:Item232_Critical_17"	0.438	0.165	2.661	0.008
"RC.C:Item232_Critical_18"	0.025	0.165	0.152	0.879
"RC.C:Item232_Critical_19"	0.366	0.165	2.222	0.026
"RC.C:Item232_Critical_2"	1.471	0.165	8.939	0
"RC.C:Item232_Critical_20"	-0.121	0.165	-0.734	0.463
"RC.C:Item232_Critical_21"	-0.049	0.165	-0.296	0.767
"RC.C:Item232_Critical_23"	-0.406	0.165	-2.469	0.014
"RC.C:Item232_Critical_24"	-0.27	0.165	-1.641	0.101
"RC.C:Item232_Critical_25"	0.679	0.165	4.129	0
"RC.C:Item232_Critical_26"	1.094	0.165	6.649	0
"RC.C:Item232_Critical_27"	-0.376	0.165	-2.286	0.022
"RC.C:Item232_Critical_28"	-0.3	0.165	-1.824	0.068
"RC.C:Item232_Critical_3"	-0.298	0.165	-1.809	0.071
"RC.C:Item232_Critical_30"	0.6	0.165	3.649	0
"RC.C:Item232_Critical_4"	0.786	0.165	4.778	0
"RC.C:Item232_Critical_5"	0.258	0.165	1.567	0.117
"RC.C:Item232_Critical_6"	-0.418	0.165	-2.542	0.011
"RC.C:Item232_Critical_7"	-0.039	0.165	-0.236	0.813
"RC.C:Item232_Critical_8"	0.279	0.165	1.693	0.09
"RC.C:Item232_Critical_9"	0.945	0.165	5.745	0
"RC.C:Item238_Critical_Vadv1"	-0.362	0.233	-1.555	0.12
"RC.C:Item238_Critical_VAdv1"	-1.876	0.233	-8.061	0
"RC.C:Item238_Critical_Vadv2"	-0.721	0.165	-4.38	0
"RC.C:Item238_Critical_Vadv3"	-0.402	0.165	-2.441	0.015
"RC.C:Item238_Critical_Vadv5"	0.641	0.165	3.894	0
"RC.C:Item238_Critical_Vadv6"	-0.098	0.165	-0.597	0.55
"RC.C:Item238_Critical_Vadv7"	-0.306	0.165	-1.862	0.063
"RC.C:Item238_Critical_Vadv8"	0.16	0.165	0.975	0.33
"RC.C:Item238_Critical_Vadv9"	-0.048	0.165	-0.291	0.771
"RC.C:Item238_Critical_VN1"	1.315	0.165	7.994	0
"RC.C:Item238_Critical_VN2"	-0.851	0.165	-5.174	0
"RC.C:Item238_Critical_VN3"	0.786	0.165	4.779	0
"RC.C:Item238_Critical_VN5"	-0.028	0.165	-0.168	0.866
"RC.C:ItemCritical_6"	0.237	0.165	1.441	0.15
"compatible.C:Item232_Critical_29"	1.852	0.165	11.256	0
"compatible.C:Item232_Critical_31"	0.614	0.165	3.735	0
"compatible.C:ItemCritical_0"	0.837	0.165	5.088	0
"compatible.C:ItemCritical_1"	-1.541	0.165	-9.368	0
"compatible.C:ItemCritical_10"	0.245	0.165	1.487	0.137
"compatible.C:ItemCritical_11"	1.27	0.165	7.72	0
"compatible.C:ItemCritical_12"	1.925	0.165	11.699	0
"compatible.C:ItemCritical_13"	0.707	0.165	4.295	0
"compatible.C:ItemCritical_14"	1.128	0.165	6.856	0
"compatible.C:ItemCritical_15"	2.928	0.165	17.798	0
"compatible.C:ItemCritical_16"	1.609	0.165	9.78	0
