"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.382	0.06	207.121	0
"RC.C"	-0.086	0.107	-0.802	0.422
"compatible.C"	0.399	0.107	3.727	0
"Item232_Critical_29"	-0.357	0.085	-4.223	0
"Item232_Critical_31"	-0.206	0.085	-2.442	0.015
"ItemCritical_0"	-8.995	0.085	-106.393	0
"ItemCritical_1"	-1.682	0.085	-19.898	0
"ItemCritical_10"	-8.886	0.085	-105.106	0
"ItemCritical_11"	-8.912	0.085	-105.41	0
"ItemCritical_12"	-8.889	0.085	-105.145	0
"ItemCritical_13"	-8.251	0.085	-97.598	0
"ItemCritical_14"	-8.215	0.085	-97.171	0
"ItemCritical_15"	-8.656	0.085	-102.39	0
"ItemCritical_16"	-8.342	0.085	-98.668	0
"ItemCritical_17"	-8.581	0.085	-101.495	0
"ItemCritical_18"	0.868	0.085	10.264	0
"ItemCritical_19"	-8.784	0.085	-103.904	0
"ItemCritical_2"	0.693	0.085	8.2	0
"ItemCritical_20"	-4.072	0.085	-48.167	0
"ItemCritical_21"	-9.07	0.085	-107.28	0
"ItemCritical_22"	-4.386	0.085	-51.878	0
"ItemCritical_23"	-2.057	0.085	-24.332	0
"ItemCritical_24"	-8.925	0.085	-105.572	0
"ItemCritical_25"	-8.632	0.085	-102.099	0
"ItemCritical_26"	-0.548	0.085	-6.476	0
"ItemCritical_27"	-5.999	0.085	-70.961	0
"ItemCritical_28"	1.661	0.085	19.65	0
"ItemCritical_29"	0.968	0.085	11.451	0
"ItemCritical_3"	-9.14	0.085	-108.113	0
"ItemCritical_30"	-8.678	0.085	-102.65	0
"ItemCritical_31"	-3.849	0.085	-45.532	0
"ItemCritical_32"	-3.05	0.085	-36.073	0
"ItemCritical_33"	-0.246	0.085	-2.909	0.004
"ItemCritical_34"	-1.498	0.085	-17.72	0
"ItemCritical_35"	0.03	0.085	0.358	0.721
"ItemCritical_36"	0.046	0.085	0.544	0.586
"ItemCritical_4"	-8.853	0.085	-104.716	0
"ItemCritical_5"	-4.661	0.085	-55.132	0
"ItemCritical_7"	-8.839	0.085	-104.547	0
"ItemCritical_8"	-8.789	0.085	-103.955	0
"ItemCritical_9"	-8.457	0.085	-100.032	0
"ItemMixed_1"	1.025	0.085	12.129	0
"ItemMixed_11"	-4.196	0.085	-49.626	0
"ItemMixed_12"	-4.22	0.085	-49.917	0
