"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"ItemMixed_17:EmbBias.C"	-0.052	0.076	-0.685	0.493
"ItemMixed_18:EmbBias.C"	-0.074	0.076	-0.981	0.327
"ItemMixed_19:EmbBias.C"	-0.153	0.076	-2.022	0.043
"ItemMixed_2:EmbBias.C"	0.013	0.076	0.174	0.862
"ItemMixed_21:EmbBias.C"	0.034	0.076	0.446	0.656
"ItemMixed_22:EmbBias.C"	-0.118	0.076	-1.554	0.12
"ItemMixed_23:EmbBias.C"	0.037	0.076	0.491	0.623
"ItemMixed_24:EmbBias.C"	0.099	0.076	1.309	0.191
"ItemMixed_25:EmbBias.C"	-0.204	0.076	-2.692	0.007
"ItemMixed_26:EmbBias.C"	-0.001	0.076	-0.015	0.988
"ItemMixed_27:EmbBias.C"	0.268	0.076	3.533	0
"ItemMixed_28:EmbBias.C"	0.044	0.076	0.579	0.563
"ItemMixed_29:EmbBias.C"	-0.059	0.076	-0.783	0.433
"ItemMixed_3:EmbBias.C"	-0.103	0.076	-1.357	0.175
"ItemMixed_30:EmbBias.C"	0.103	0.076	1.366	0.172
"ItemMixed_31:EmbBias.C"	-0.003	0.076	-0.04	0.968
"ItemMixed_32:EmbBias.C"	0.086	0.076	1.131	0.258
"ItemMixed_33:EmbBias.C"	-0.071	0.076	-0.94	0.347
"ItemMixed_34:EmbBias.C"	-0.106	0.076	-1.4	0.162
"ItemMixed_35:EmbBias.C"	0.053	0.076	0.705	0.481
"ItemMixed_36:EmbBias.C"	0.259	0.076	3.418	0.001
"ItemMixed_37:EmbBias.C"	0.081	0.076	1.075	0.282
"ItemMixed_38:EmbBias.C"	-0.11	0.076	-1.45	0.147
"ItemMixed_39:EmbBias.C"	-0.084	0.076	-1.11	0.267
"ItemMixed_4:EmbBias.C"	-0.097	0.076	-1.28	0.201
"ItemMixed_40:EmbBias.C"	0.195	0.076	2.58	0.01
"ItemMixed_41:EmbBias.C"	-0.228	0.076	-3.01	0.003
"ItemMixed_42:EmbBias.C"	-0.142	0.076	-1.872	0.061
"ItemMixed_43:EmbBias.C"	0.013	0.076	0.166	0.868
"ItemMixed_5:EmbBias.C"	0.129	0.076	1.702	0.089
"ItemMixed_6:EmbBias.C"	-0.124	0.076	-1.639	0.101
"ItemMixed_7:EmbBias.C"	-0.064	0.076	-0.849	0.396
"ItemMixed_8:EmbBias.C"	0.29	0.076	3.826	0
"ItemMixed_9:EmbBias.C"	-0.071	0.076	-0.937	0.349
"Item232_Critical_0:EmbBias.C"	-0.099	0.076	-1.306	0.192
"Item232_Critical_1:EmbBias.C"	-0.192	0.076	-2.534	0.011
"Item232_Critical_10:EmbBias.C"	-0.085	0.076	-1.12	0.263
"Item232_Critical_11:EmbBias.C"	0.008	0.076	0.104	0.917
"Item232_Critical_12:EmbBias.C"	-0.105	0.076	-1.386	0.166
"Item232_Critical_13:EmbBias.C"	-0.122	0.076	-1.611	0.107
"Item232_Critical_14:EmbBias.C"	-0.074	0.076	-0.977	0.329
"Item232_Critical_15:EmbBias.C"	0.101	0.076	1.33	0.183
"Item232_Critical_16:EmbBias.C"	-0.089	0.076	-1.179	0.238
"Item232_Critical_17:EmbBias.C"	-0.1	0.076	-1.325	0.185
"Item232_Critical_18:EmbBias.C"	-0.057	0.076	-0.748	0.454
"Item232_Critical_19:EmbBias.C"	-0.189	0.076	-2.492	0.013
"Item232_Critical_2:EmbBias.C"	-0.123	0.076	-1.623	0.105
"Item232_Critical_20:EmbBias.C"	-0.051	0.076	-0.678	0.498
"Item232_Critical_21:EmbBias.C"	0.044	0.076	0.584	0.559
"Item232_Critical_23:EmbBias.C"	0.069	0.076	0.908	0.364
"Item232_Critical_24:EmbBias.C"	0.123	0.076	1.623	0.105
"Item232_Critical_25:EmbBias.C"	-0.056	0.076	-0.733	0.463
"Item232_Critical_26:EmbBias.C"	-0.084	0.076	-1.113	0.266
"Item232_Critical_27:EmbBias.C"	-0.085	0.076	-1.123	0.262
"Item232_Critical_28:EmbBias.C"	0.121	0.076	1.592	0.111
"Item232_Critical_3:EmbBias.C"	-0.149	0.076	-1.966	0.049
"Item232_Critical_30:EmbBias.C"	-0.078	0.076	-1.035	0.301
"Item232_Critical_4:EmbBias.C"	-0.167	0.076	-2.21	0.027
"Item232_Critical_5:EmbBias.C"	0.084	0.076	1.111	0.267
"Item232_Critical_6:EmbBias.C"	0.28	0.076	3.695	0
"Item232_Critical_7:EmbBias.C"	0.166	0.076	2.194	0.028
"Item232_Critical_8:EmbBias.C"	-0.185	0.076	-2.435	0.015
"Item232_Critical_9:EmbBias.C"	-0.087	0.076	-1.148	0.251
"Item238_Critical_Vadv1:EmbBias.C"	-0.082	0.136	-0.606	0.544
"Item238_Critical_VAdv1:EmbBias.C"	-0.082	0.136	-0.606	0.544
"Item238_Critical_Vadv2:EmbBias.C"	0	0.076	-0.003	0.998
"Item238_Critical_Vadv3:EmbBias.C"	0.106	0.076	1.404	0.16
"Item238_Critical_Vadv5:EmbBias.C"	0.096	0.076	1.261	0.207
"Item238_Critical_Vadv6:EmbBias.C"	0.133	0.076	1.754	0.079
"Item238_Critical_Vadv7:EmbBias.C"	0.012	0.076	0.163	0.87
"Item238_Critical_Vadv8:EmbBias.C"	-0.029	0.076	-0.381	0.703
"Item238_Critical_Vadv9:EmbBias.C"	-0.118	0.076	-1.554	0.12
"Item238_Critical_VN1:EmbBias.C"	-0.067	0.076	-0.89	0.374
"Item238_Critical_VN2:EmbBias.C"	-0.243	0.076	-3.204	0.001
"Item238_Critical_VN3:EmbBias.C"	-0.145	0.076	-1.918	0.055
"Item238_Critical_VN5:EmbBias.C"	-0.004	0.076	-0.047	0.962
"ItemCritical_6:EmbBias.C"	-0.076	0.076	-1	0.317
"compatible.C:EmbBias.C"	-0.177	0.096	-1.845	0.065
"EmbBias.C:SC.C"	-0.298	0.107	-2.784	0.005
"ItemMixed_11:SC.C"	1.034	0.166	6.239	0
"ItemMixed_12:SC.C"	0.622	0.166	3.755	0
"ItemMixed_13:SC.C"	0.024	0.166	0.145	0.884
"ItemMixed_14:SC.C"	4.697	0.166	28.355	0
"ItemMixed_15:SC.C"	-0.583	0.166	-3.519	0
"ItemMixed_16:SC.C"	2.201	0.166	13.288	0
"ItemMixed_17:SC.C"	0.099	0.166	0.6	0.549
"ItemMixed_18:SC.C"	0.712	0.166	4.297	0
"ItemMixed_19:SC.C"	0.83	0.166	5.008	0
"ItemMixed_2:SC.C"	-0.832	0.166	-5.021	0
"ItemMixed_21:SC.C"	-0.396	0.166	-2.39	0.017
"ItemMixed_22:SC.C"	0.47	0.166	2.834	0.005
"ItemMixed_23:SC.C"	1.111	0.166	6.708	0
"ItemMixed_24:SC.C"	-0.948	0.166	-5.721	0
"ItemMixed_25:SC.C"	-0.886	0.166	-5.347	0
"ItemMixed_26:SC.C"	-0.211	0.166	-1.271	0.204
"ItemMixed_27:SC.C"	3.276	0.166	19.776	0
"ItemMixed_28:SC.C"	-0.99	0.166	-5.973	0
"ItemMixed_29:SC.C"	0.171	0.166	1.034	0.301
"ItemMixed_3:SC.C"	1.499	0.166	9.047	0
"ItemMixed_30:SC.C"	-1.237	0.166	-7.468	0
"ItemMixed_31:SC.C"	0.832	0.166	5.023	0
"ItemMixed_32:SC.C"	0.861	0.166	5.198	0
"ItemMixed_33:SC.C"	1.024	0.166	6.179	0
"ItemMixed_34:SC.C"	0.627	0.166	3.786	0
"ItemMixed_35:SC.C"	1.625	0.166	9.808	0
"ItemMixed_36:SC.C"	0.731	0.166	4.411	0
"ItemMixed_37:SC.C"	1.709	0.166	10.315	0
"ItemMixed_38:SC.C"	-2.858	0.166	-17.251	0
"ItemMixed_39:SC.C"	0.914	0.166	5.516	0
"ItemMixed_4:SC.C"	0.829	0.166	5.002	0
"ItemMixed_40:SC.C"	3.262	0.166	19.691	0
"ItemMixed_41:SC.C"	1.088	0.166	6.565	0
"ItemMixed_42:SC.C"	-2.889	0.166	-17.44	0
"ItemMixed_43:SC.C"	-0.107	0.166	-0.647	0.518
"ItemMixed_5:SC.C"	0.63	0.166	3.804	0
"ItemMixed_6:SC.C"	1.204	0.166	7.27	0
"ItemMixed_7:SC.C"	0.379	0.166	2.291	0.022
"ItemMixed_8:SC.C"	2.56	0.166	15.456	0
"ItemMixed_9:SC.C"	0.245	0.166	1.48	0.139
"Item232_Critical_0:SC.C"	0.518	0.166	3.127	0.002
"Item232_Critical_1:SC.C"	0.558	0.166	3.371	0.001
"Item232_Critical_10:SC.C"	4.405	0.166	26.592	0
"Item232_Critical_11:SC.C"	2.718	0.166	16.408	0
"Item232_Critical_12:SC.C"	-0.128	0.166	-0.773	0.44
"Item232_Critical_13:SC.C"	0.641	0.166	3.869	0
"Item232_Critical_14:SC.C"	0.106	0.166	0.641	0.522
"Item232_Critical_15:SC.C"	2.431	0.166	14.673	0
"Item232_Critical_16:SC.C"	0.313	0.166	1.891	0.059
"Item232_Critical_17:SC.C"	0.463	0.166	2.797	0.005
"Item232_Critical_18:SC.C"	1.088	0.166	6.569	0
"Item232_Critical_19:SC.C"	1.741	0.166	10.51	0
"Item232_Critical_2:SC.C"	0.758	0.166	4.578	0
"Item232_Critical_20:SC.C"	2.959	0.166	17.865	0
"Item232_Critical_21:SC.C"	0.967	0.166	5.835	0
"Item232_Critical_23:SC.C"	-0.115	0.166	-0.692	0.489
"Item232_Critical_24:SC.C"	0.727	0.166	4.386	0
"Item232_Critical_25:SC.C"	0.301	0.166	1.814	0.07
"Item232_Critical_26:SC.C"	0.476	0.166	2.875	0.004
"Item232_Critical_27:SC.C"	-0.181	0.166	-1.09	0.276
"Item232_Critical_28:SC.C"	1.761	0.166	10.629	0
"Item232_Critical_3:SC.C"	2.009	0.166	12.129	0
"Item232_Critical_30:SC.C"	0.589	0.166	3.558	0
"Item232_Critical_4:SC.C"	-1.995	0.166	-12.044	0
"Item232_Critical_5:SC.C"	0.007	0.166	0.044	0.965
"Item232_Critical_6:SC.C"	2.27	0.166	13.705	0
"Item232_Critical_7:SC.C"	-0.044	0.166	-0.265	0.791
"Item232_Critical_8:SC.C"	0.95	0.166	5.736	0
"Item232_Critical_9:SC.C"	0.838	0.166	5.061	0
"Item238_Critical_Vadv2:SC.C"	-1.523	0.166	-9.192	0
"Item238_Critical_Vadv3:SC.C"	-1.218	0.166	-7.352	0
"Item238_Critical_Vadv5:SC.C"	-0.147	0.166	-0.888	0.375
"Item238_Critical_Vadv6:SC.C"	2.734	0.166	16.503	0
"Item238_Critical_Vadv7:SC.C"	0.338	0.166	2.043	0.041
"Item238_Critical_Vadv8:SC.C"	-0.14	0.166	-0.843	0.399
"Item238_Critical_Vadv9:SC.C"	0.994	0.166	5.999	0
"Item238_Critical_VN1:SC.C"	0.678	0.166	4.092	0
"Item238_Critical_VN2:SC.C"	1.784	0.166	10.767	0
"Item238_Critical_VN3:SC.C"	0.609	0.166	3.678	0
"Item238_Critical_VN5:SC.C"	1.227	0.166	7.405	0
"ItemCritical_6:SC.C"	0.893	0.166	5.39	0
"RC.C:compatible.C:ItemMixed_11"	-0.16	0.296	-0.539	0.59
"RC.C:compatible.C:ItemMixed_12"	1.053	0.296	3.555	0
"RC.C:compatible.C:ItemMixed_13"	-0.509	0.296	-1.718	0.086
