"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.276	0.058	212.909	0
"RC.C"	0.002	0.103	0.022	0.983
"compatible.C"	0.407	0.103	3.945	0
"Item232_Critical_29"	-0.229	0.082	-2.806	0.005
"Item232_Critical_31"	-0.081	0.082	-0.992	0.321
"ItemCritical_0"	-8.88	0.082	-108.904	0
"ItemCritical_1"	-1.614	0.082	-19.796	0
"ItemCritical_10"	-8.822	0.082	-108.195	0
"ItemCritical_11"	-9.006	0.082	-110.446	0
"ItemCritical_12"	-8.931	0.082	-109.528	0
"ItemCritical_13"	-8.321	0.082	-102.049	0
"ItemCritical_14"	-8.34	0.082	-102.281	0
"ItemCritical_15"	-8.568	0.082	-105.079	0
"ItemCritical_16"	-8.409	0.082	-103.123	0
"ItemCritical_17"	-8.667	0.082	-106.296	0
"ItemCritical_18"	0.915	0.082	11.224	0
"ItemCritical_19"	-8.885	0.082	-108.962	0
"ItemCritical_2"	0.728	0.082	8.928	0
"ItemCritical_20"	-4.164	0.082	-51.063	0
"ItemCritical_21"	-9.138	0.082	-112.065	0
"ItemCritical_22"	-4.483	0.082	-54.975	0
"ItemCritical_23"	-1.986	0.082	-24.351	0
"ItemCritical_24"	-8.858	0.082	-108.638	0
"ItemCritical_25"	-8.533	0.082	-104.647	0
"ItemCritical_26"	-0.503	0.082	-6.163	0
"ItemCritical_27"	-5.886	0.082	-72.19	0
"ItemCritical_28"	1.732	0.082	21.238	0
"ItemCritical_29"	1.128	0.082	13.84	0
"ItemCritical_3"	-9.198	0.082	-112.803	0
"ItemCritical_30"	-8.53	0.082	-104.606	0
"ItemCritical_31"	-3.884	0.082	-47.638	0
"ItemCritical_32"	-2.889	0.082	-35.426	0
"ItemCritical_33"	-0.149	0.082	-1.822	0.069
"ItemCritical_34"	-1.508	0.082	-18.496	0
"ItemCritical_35"	0.127	0.082	1.558	0.119
"ItemCritical_36"	0.095	0.082	1.168	0.243
"ItemCritical_4"	-8.747	0.082	-107.267	0
"ItemCritical_5"	-4.769	0.082	-58.484	0
"ItemCritical_7"	-8.692	0.082	-106.604	0
"ItemCritical_8"	-8.81	0.082	-108.047	0
"ItemCritical_9"	-8.636	0.082	-105.909	0
"ItemMixed_1"	0.992	0.082	12.165	0
"ItemMixed_11"	-4.297	0.082	-52.702	0
"ItemMixed_12"	-4.501	0.082	-55.194	0
"ItemMixed_13"	-4.764	0.082	-58.429	0
"ItemMixed_14"	-6.766	0.082	-82.973	0
"ItemMixed_15"	0.038	0.082	0.468	0.64
"ItemMixed_16"	-2.279	0.082	-27.948	0
"ItemMixed_17"	-8.962	0.082	-109.909	0
"ItemMixed_18"	-8.6	0.082	-105.473	0
"ItemMixed_19"	-1.466	0.082	-17.981	0
"ItemMixed_2"	-4.255	0.082	-52.177	0
"ItemMixed_21"	-6.166	0.082	-75.622	0
"ItemMixed_22"	1.731	0.082	21.234	0
"ItemMixed_23"	-4.235	0.082	-51.932	0
"ItemMixed_24"	-2.102	0.082	-25.781	0
"ItemMixed_25"	-5.2	0.082	-63.768	0
"ItemMixed_26"	-3.816	0.082	-46.798	0
"ItemMixed_27"	-5.397	0.082	-66.194	0
"ItemMixed_28"	-4.335	0.082	-53.159	0
"ItemMixed_29"	-8.935	0.082	-109.575	0
"ItemMixed_3"	-8.348	0.082	-102.383	0
"ItemMixed_30"	-4.425	0.082	-54.269	0
"ItemMixed_31"	2.529	0.082	31.019	0
"ItemMixed_32"	-5.333	0.082	-65.401	0
"ItemMixed_33"	-5.784	0.082	-70.937	0
"ItemMixed_34"	-8.762	0.082	-107.454	0
"ItemMixed_35"	1.659	0.082	20.343	0
"ItemMixed_36"	-1.135	0.082	-13.92	0
"ItemMixed_37"	-3.754	0.082	-46.036	0
"ItemMixed_38"	-0.86	0.082	-10.541	0
"ItemMixed_39"	-8.642	0.082	-105.98	0
"ItemMixed_4"	-8.578	0.082	-105.199	0
"ItemMixed_40"	-5.502	0.082	-67.471	0
"ItemMixed_41"	-4.219	0.082	-51.745	0
"ItemMixed_42"	-1.495	0.082	-18.335	0
"ItemMixed_43"	-5.861	0.082	-71.877	0
"ItemMixed_5"	-1.406	0.082	-17.241	0
"ItemMixed_6"	0.896	0.082	10.984	0
"ItemMixed_7"	-8.816	0.082	-108.114	0
"ItemMixed_8"	-5.854	0.082	-71.795	0
"ItemMixed_9"	-8.921	0.082	-109.404	0
"Item232_Critical_0"	-8.757	0.082	-107.401	0
"Item232_Critical_1"	-4.499	0.082	-55.18	0
"Item232_Critical_10"	-6.721	0.082	-82.424	0
"Item232_Critical_11"	-3.311	0.082	-40.601	0
"Item232_Critical_12"	-1.836	0.082	-22.522	0
"Item232_Critical_13"	-4.074	0.082	-49.958	0
"Item232_Critical_14"	-8.929	0.082	-109.502	0
"Item232_Critical_15"	-3.44	0.082	-42.184	0
"Item232_Critical_16"	-3.183	0.082	-39.038	0
"Item232_Critical_17"	-8.748	0.082	-107.282	0
"Item232_Critical_18"	-8.469	0.082	-103.863	0
"Item232_Critical_19"	-3.859	0.082	-47.327	0
"Item232_Critical_2"	-8.56	0.082	-104.974	0
"Item232_Critical_20"	-4.747	0.082	-58.214	0
"Item232_Critical_21"	-1.578	0.082	-19.353	0
"Item232_Critical_23"	-3.829	0.082	-46.964	0
"Item232_Critical_24"	-3.927	0.082	-48.166	0
"Item232_Critical_25"	-8.737	0.082	-107.15	0
"Item232_Critical_26"	-8.703	0.082	-106.733	0
"Item232_Critical_27"	-1.82	0.082	-22.323	0
"Item232_Critical_28"	-3.832	0.082	-46.997	0
"Item232_Critical_3"	-7.995	0.082	-98.049	0
"Item232_Critical_30"	-8.634	0.082	-105.883	0
"Item232_Critical_4"	-0.385	0.082	-4.725	0
"Item232_Critical_5"	-4.71	0.082	-57.764	0
"Item232_Critical_6"	-5.884	0.082	-72.159	0
"Item232_Critical_7"	-2.804	0.082	-34.384	0
"Item232_Critical_8"	-4.279	0.082	-52.474	0
"Item232_Critical_9"	-8.502	0.082	-104.27	0
"Item238_Critical_Vadv1"	0	0.146	0	1
"Item238_Critical_VAdv1"	0	0.146	0	1
"Item238_Critical_Vadv2"	1.504	0.082	18.439	0
"Item238_Critical_Vadv3"	-5.287	0.082	-64.834	0
"Item238_Critical_Vadv5"	-3.811	0.082	-46.737	0
"Item238_Critical_Vadv6"	-3.407	0.082	-41.786	0
"Item238_Critical_Vadv7"	-3.599	0.082	-44.143	0
"Item238_Critical_Vadv8"	-9.114	0.082	-111.77	0
"Item238_Critical_Vadv9"	-4.308	0.082	-52.839	0
"Item238_Critical_VN1"	-8.454	0.082	-103.679	0
"Item238_Critical_VN2"	-3.875	0.082	-47.517	0
"Item238_Critical_VN3"	-3.051	0.082	-37.422	0
"Item238_Critical_VN5"	-1.482	0.082	-18.178	0
"ItemCritical_6"	-8.462	0.082	-103.78	0
"EmbBias.C"	0.048	0.053	0.909	0.363
"SC.C"	-1.127	0.115	-9.777	0
"RC.C:compatible.C"	1.055	0.206	5.114	0
"RC.C:Item232_Critical_29"	-0.259	0.146	-1.775	0.076
"RC.C:Item232_Critical_31"	0.036	0.146	0.247	0.805
"RC.C:ItemCritical_0"	0.284	0.146	1.949	0.051
"RC.C:ItemCritical_1"	0.853	0.146	5.851	0
"RC.C:ItemCritical_10"	0.743	0.146	5.093	0
"RC.C:ItemCritical_11"	0.277	0.146	1.896	0.058
"RC.C:ItemCritical_12"	0.19	0.146	1.3	0.194
"RC.C:ItemCritical_13"	0.057	0.146	0.39	0.696
"RC.C:ItemCritical_14"	0.052	0.146	0.355	0.722
"RC.C:ItemCritical_15"	0.891	0.146	6.11	0
"RC.C:ItemCritical_16"	0.007	0.146	0.051	0.959
"RC.C:ItemCritical_17"	0.72	0.146	4.934	0
"RC.C:ItemCritical_18"	0.176	0.146	1.208	0.227
"RC.C:ItemCritical_19"	0.632	0.146	4.331	0
"RC.C:ItemCritical_2"	0.995	0.146	6.819	0
"RC.C:ItemCritical_20"	-0.35	0.146	-2.397	0.017
"RC.C:ItemCritical_21"	0.259	0.146	1.777	0.076
"RC.C:ItemCritical_22"	-0.021	0.146	-0.144	0.886
"RC.C:ItemCritical_23"	0.073	0.146	0.502	0.616
"RC.C:ItemCritical_24"	0.699	0.146	4.795	0
"RC.C:ItemCritical_25"	0.634	0.146	4.347	0
"RC.C:ItemCritical_26"	-0.391	0.146	-2.682	0.007
"RC.C:ItemCritical_27"	-0.019	0.146	-0.13	0.896
"RC.C:ItemCritical_28"	0.611	0.146	4.189	0
"RC.C:ItemCritical_29"	-0.226	0.146	-1.546	0.122
"RC.C:ItemCritical_3"	0.4	0.146	2.739	0.006
"RC.C:ItemCritical_30"	0.814	0.146	5.578	0
"RC.C:ItemCritical_31"	0.484	0.146	3.32	0.001
"RC.C:ItemCritical_32"	1.582	0.146	10.848	0
"RC.C:ItemCritical_33"	0.69	0.146	4.733	0
"RC.C:ItemCritical_34"	0.446	0.146	3.06	0.002
"RC.C:ItemCritical_35"	0.692	0.146	4.742	0
"RC.C:ItemCritical_36"	0.368	0.146	2.526	0.012
"RC.C:ItemCritical_4"	0.716	0.146	4.907	0
"RC.C:ItemCritical_5"	-0.15	0.146	-1.029	0.303
"RC.C:ItemCritical_7"	0.893	0.146	6.121	0
"RC.C:ItemCritical_8"	0.736	0.146	5.044	0
"RC.C:ItemCritical_9"	-0.213	0.146	-1.458	0.145
"RC.C:ItemMixed_1"	1.24	0.146	8.498	0
"RC.C:ItemMixed_11"	0.373	0.146	2.558	0.011
"RC.C:ItemMixed_12"	-0.215	0.146	-1.475	0.14
"RC.C:ItemMixed_13"	0.195	0.146	1.336	0.181
"RC.C:ItemMixed_14"	1.769	0.146	12.13	0
"RC.C:ItemMixed_15"	-0.055	0.146	-0.375	0.708
"RC.C:ItemMixed_16"	-0.423	0.146	-2.898	0.004
"RC.C:ItemMixed_17"	0.981	0.146	6.724	0
"RC.C:ItemMixed_18"	0.54	0.146	3.705	0
"RC.C:ItemMixed_19"	-0.817	0.146	-5.603	0
"RC.C:ItemMixed_2"	-0.304	0.146	-2.085	0.037
"RC.C:ItemMixed_21"	-0.069	0.146	-0.472	0.637
"RC.C:ItemMixed_22"	0.358	0.146	2.452	0.014
"RC.C:ItemMixed_23"	-0.203	0.146	-1.391	0.164
"RC.C:ItemMixed_24"	0.303	0.146	2.076	0.038
"RC.C:ItemMixed_25"	-0.082	0.146	-0.564	0.572
"RC.C:ItemMixed_26"	1.149	0.146	7.877	0
"RC.C:ItemMixed_27"	1.434	0.146	9.828	0
"RC.C:ItemMixed_28"	0.065	0.146	0.447	0.655
"RC.C:ItemMixed_29"	0.455	0.146	3.122	0.002
"RC.C:ItemMixed_3"	-0.045	0.146	-0.309	0.757
"RC.C:ItemMixed_30"	0.243	0.146	1.669	0.095
"RC.C:ItemMixed_31"	-0.903	0.146	-6.189	0
"RC.C:ItemMixed_32"	0.411	0.146	2.816	0.005
"RC.C:ItemMixed_33"	0.334	0.146	2.292	0.022
"RC.C:ItemMixed_34"	0.232	0.146	1.59	0.112
"RC.C:ItemMixed_35"	-0.048	0.146	-0.332	0.74
"RC.C:ItemMixed_36"	-0.623	0.146	-4.268	0
"RC.C:ItemMixed_37"	0.249	0.146	1.704	0.088
"RC.C:ItemMixed_38"	-0.525	0.146	-3.6	0
"RC.C:ItemMixed_39"	0.098	0.146	0.674	0.5
"RC.C:ItemMixed_4"	0.611	0.146	4.189	0
"RC.C:ItemMixed_40"	0.273	0.146	1.871	0.061
"RC.C:ItemMixed_41"	-0.105	0.146	-0.721	0.471
"RC.C:ItemMixed_42"	0.181	0.146	1.243	0.214
"RC.C:ItemMixed_43"	0.784	0.146	5.372	0
"RC.C:ItemMixed_5"	-0.103	0.146	-0.708	0.479
"RC.C:ItemMixed_6"	0.186	0.146	1.275	0.202
"RC.C:ItemMixed_7"	0.606	0.146	4.157	0
"RC.C:ItemMixed_8"	0.412	0.146	2.827	0.005
"RC.C:ItemMixed_9"	0.155	0.146	1.06	0.289
"RC.C:Item232_Critical_0"	1.343	0.146	9.21	0
"RC.C:Item232_Critical_1"	0.805	0.146	5.516	0
"RC.C:Item232_Critical_10"	-1.615	0.146	-11.071	0
"RC.C:Item232_Critical_11"	-0.238	0.146	-1.633	0.102
"RC.C:Item232_Critical_12"	0.644	0.146	4.415	0
"RC.C:Item232_Critical_13"	0.825	0.146	5.657	0
"RC.C:Item232_Critical_14"	0.648	0.146	4.44	0
"RC.C:Item232_Critical_15"	0.903	0.146	6.19	0
"RC.C:Item232_Critical_16"	0.461	0.146	3.163	0.002
"RC.C:Item232_Critical_17"	0.176	0.146	1.204	0.229
"RC.C:Item232_Critical_18"	1.598	0.146	10.955	0
"RC.C:Item232_Critical_19"	1.014	0.146	6.95	0
"RC.C:Item232_Critical_2"	1.938	0.146	13.286	0
"RC.C:Item232_Critical_20"	0.381	0.146	2.611	0.009
"RC.C:Item232_Critical_21"	0.552	0.146	3.783	0
"RC.C:Item232_Critical_23"	0.31	0.146	2.128	0.033
"RC.C:Item232_Critical_24"	0.896	0.146	6.14	0
"RC.C:Item232_Critical_25"	1.695	0.146	11.622	0
"RC.C:Item232_Critical_26"	1.125	0.146	7.713	0
"RC.C:Item232_Critical_27"	-0.132	0.146	-0.902	0.367
"RC.C:Item232_Critical_28"	0.972	0.146	6.666	0
"RC.C:Item232_Critical_3"	-0.124	0.146	-0.851	0.395
"RC.C:Item232_Critical_30"	0.893	0.146	6.123	0
"RC.C:Item232_Critical_4"	1.633	0.146	11.199	0
"RC.C:Item232_Critical_5"	0.922	0.146	6.321	0
"RC.C:Item232_Critical_6"	0.841	0.146	5.768	0
"RC.C:Item232_Critical_7"	0.509	0.146	3.491	0
"RC.C:Item232_Critical_8"	0.725	0.146	4.973	0
"RC.C:Item232_Critical_9"	1.788	0.146	12.257	0
"RC.C:Item238_Critical_Vadv1"	1.744	0.206	8.455	0
"RC.C:Item238_Critical_VAdv1"	0.316	0.206	1.531	0.126
"RC.C:Item238_Critical_Vadv2"	0.329	0.146	2.256	0.024
"RC.C:Item238_Critical_Vadv3"	0.166	0.146	1.14	0.254
"RC.C:Item238_Critical_Vadv5"	0.698	0.146	4.787	0
"RC.C:Item238_Critical_Vadv6"	0.045	0.146	0.307	0.758
"RC.C:Item238_Critical_Vadv7"	-0.109	0.146	-0.744	0.457
"RC.C:Item238_Critical_Vadv8"	0.229	0.146	1.572	0.116
"RC.C:Item238_Critical_Vadv9"	-0.01	0.146	-0.071	0.943
"RC.C:Item238_Critical_VN1"	1.115	0.146	7.647	0
"RC.C:Item238_Critical_VN2"	0.526	0.146	3.609	0
"RC.C:Item238_Critical_VN3"	0.932	0.146	6.393	0
"RC.C:Item238_Critical_VN5"	0.558	0.146	3.824	0
"RC.C:ItemCritical_6"	1.092	0.146	7.489	0
"compatible.C:Item232_Critical_29"	2.67	0.146	18.307	0
"compatible.C:Item232_Critical_31"	-1.189	0.146	-8.152	0
"compatible.C:ItemCritical_0"	0.029	0.146	0.198	0.843
"compatible.C:ItemCritical_1"	-2.428	0.146	-16.647	0
"compatible.C:ItemCritical_10"	-0.778	0.146	-5.331	0
"compatible.C:ItemCritical_11"	-0.431	0.146	-2.958	0.003
"compatible.C:ItemCritical_12"	-1.181	0.146	-8.095	0
"compatible.C:ItemCritical_13"	-0.114	0.146	-0.783	0.434
"compatible.C:ItemCritical_14"	-1.307	0.146	-8.957	0
"compatible.C:ItemCritical_15"	1.302	0.146	8.926	0
"compatible.C:ItemCritical_16"	-0.891	0.146	-6.107	0
"compatible.C:ItemCritical_17"	-1.241	0.146	-8.507	0
"compatible.C:ItemCritical_18"	-1.879	0.146	-12.882	0
"compatible.C:ItemCritical_19"	-1.017	0.146	-6.975	0
"compatible.C:ItemCritical_2"	-0.116	0.146	-0.798	0.425
"compatible.C:ItemCritical_20"	1.243	0.146	8.52	0
"compatible.C:ItemCritical_21"	0.341	0.146	2.335	0.02
"compatible.C:ItemCritical_22"	-1.33	0.146	-9.12	0
"compatible.C:ItemCritical_23"	-1.935	0.146	-13.265	0
"compatible.C:ItemCritical_24"	0.581	0.146	3.982	0
"compatible.C:ItemCritical_25"	0.437	0.146	2.994	0.003
"compatible.C:ItemCritical_26"	-2.268	0.146	-15.552	0
"compatible.C:ItemCritical_27"	-0.934	0.146	-6.402	0
"compatible.C:ItemCritical_28"	-0.09	0.146	-0.617	0.537
"compatible.C:ItemCritical_29"	-0.851	0.146	-5.832	0
"compatible.C:ItemCritical_3"	-0.122	0.146	-0.839	0.401
"compatible.C:ItemCritical_30"	0.807	0.146	5.534	0
"compatible.C:ItemCritical_31"	-1.61	0.146	-11.037	0
"compatible.C:ItemCritical_32"	-1.018	0.146	-6.981	0
"compatible.C:ItemCritical_33"	-0.621	0.146	-4.255	0
"compatible.C:ItemCritical_34"	-0.203	0.146	-1.392	0.164
"compatible.C:ItemCritical_35"	-2.417	0.146	-16.568	0
"compatible.C:ItemCritical_36"	-0.969	0.146	-6.643	0
"compatible.C:ItemCritical_4"	-1.179	0.146	-8.085	0
"compatible.C:ItemCritical_5"	-0.36	0.146	-2.47	0.014
"compatible.C:ItemCritical_7"	-1.199	0.146	-8.218	0
"compatible.C:ItemCritical_8"	0.126	0.146	0.867	0.386
"compatible.C:ItemCritical_9"	1.011	0.146	6.929	0
"compatible.C:ItemMixed_1"	-0.571	0.146	-3.915	0
"compatible.C:ItemMixed_11"	0.166	0.146	1.138	0.255
"compatible.C:ItemMixed_12"	-0.411	0.146	-2.817	0.005
"compatible.C:ItemMixed_13"	0.581	0.146	3.983	0
"compatible.C:ItemMixed_14"	-3.292	0.146	-22.567	0
"compatible.C:ItemMixed_15"	-2.511	0.146	-17.212	0
"compatible.C:ItemMixed_16"	0.927	0.146	6.355	0
"compatible.C:ItemMixed_17"	0.187	0.146	1.282	0.2
"compatible.C:ItemMixed_18"	-1.561	0.146	-10.701	0
"compatible.C:ItemMixed_19"	-2.394	0.146	-16.414	0
"compatible.C:ItemMixed_2"	0.35	0.146	2.401	0.016
"compatible.C:ItemMixed_21"	-0.364	0.146	-2.498	0.012
"compatible.C:ItemMixed_22"	-1.678	0.146	-11.506	0
"compatible.C:ItemMixed_23"	-0.181	0.146	-1.242	0.214
"compatible.C:ItemMixed_24"	-0.274	0.146	-1.88	0.06
"compatible.C:ItemMixed_25"	-0.315	0.146	-2.159	0.031
"compatible.C:ItemMixed_26"	0.008	0.146	0.055	0.956
"compatible.C:ItemMixed_27"	-1.005	0.146	-6.888	0
"compatible.C:ItemMixed_28"	-2.084	0.146	-14.287	0
"compatible.C:ItemMixed_29"	-0.088	0.146	-0.601	0.548
"compatible.C:ItemMixed_3"	-0.138	0.146	-0.949	0.343
"compatible.C:ItemMixed_30"	-0.883	0.146	-6.052	0
"compatible.C:ItemMixed_31"	0.891	0.146	6.109	0
"compatible.C:ItemMixed_32"	-0.29	0.146	-1.992	0.046
"compatible.C:ItemMixed_33"	-0.789	0.146	-5.408	0
"compatible.C:ItemMixed_34"	-1.453	0.146	-9.964	0
"compatible.C:ItemMixed_35"	-1.492	0.146	-10.225	0
"compatible.C:ItemMixed_36"	-1.151	0.146	-7.889	0
"compatible.C:ItemMixed_37"	1.084	0.146	7.434	0
"compatible.C:ItemMixed_38"	-1.818	0.146	-12.462	0
"compatible.C:ItemMixed_39"	-0.871	0.146	-5.97	0
"compatible.C:ItemMixed_4"	-0.644	0.146	-4.414	0
"compatible.C:ItemMixed_40"	-1.317	0.146	-9.026	0
"compatible.C:ItemMixed_41"	1.365	0.146	9.357	0
"compatible.C:ItemMixed_42"	0.942	0.146	6.456	0
"compatible.C:ItemMixed_43"	0.44	0.146	3.016	0.003
"compatible.C:ItemMixed_5"	2.296	0.146	15.744	0
"compatible.C:ItemMixed_6"	-2.01	0.146	-13.783	0
"compatible.C:ItemMixed_7"	-0.648	0.146	-4.444	0
"compatible.C:ItemMixed_8"	-1.482	0.146	-10.157	0
"compatible.C:ItemMixed_9"	-0.443	0.146	-3.039	0.002
"compatible.C:Item232_Critical_0"	-1.265	0.146	-8.674	0
"compatible.C:Item232_Critical_1"	-0.567	0.146	-3.884	0
"compatible.C:Item232_Critical_10"	-1.959	0.146	-13.431	0
"compatible.C:Item232_Critical_11"	-2.205	0.146	-15.114	0
"compatible.C:Item232_Critical_12"	-0.642	0.146	-4.404	0
"compatible.C:Item232_Critical_13"	-2.89	0.146	-19.813	0
"compatible.C:Item232_Critical_14"	-1.639	0.146	-11.239	0
"compatible.C:Item232_Critical_15"	-1.03	0.146	-7.062	0
"compatible.C:Item232_Critical_16"	0.292	0.146	2.001	0.045
