"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.922	0.053	245.038	0
"RC.C"	-0.529	0.094	-5.607	0
"compatible.C"	-0.699	0.094	-7.414	0
"Item232_Critical_29"	-1.332	0.075	-17.856	0
"Item232_Critical_31"	-0.365	0.075	-4.891	0
"ItemCritical_0"	-7.622	0.075	-102.209	0
"ItemCritical_1"	-1.219	0.075	-16.35	0
"ItemCritical_10"	-6.861	0.075	-91.997	0
"ItemCritical_11"	-7.74	0.075	-103.792	0
"ItemCritical_12"	-7.378	0.075	-98.928	0
"ItemCritical_13"	-7.115	0.075	-95.401	0
"ItemCritical_14"	-7.101	0.075	-95.214	0
"ItemCritical_15"	-6.682	0.075	-89.596	0
"ItemCritical_16"	-7.613	0.075	-102.088	0
"ItemCritical_17"	-7.582	0.075	-101.668	0
"ItemCritical_18"	0.783	0.075	10.499	0
"ItemCritical_19"	-7.655	0.075	-102.648	0
"ItemCritical_2"	0.702	0.075	9.414	0
"ItemCritical_20"	-3.106	0.075	-41.646	0
"ItemCritical_21"	-7.87	0.075	-105.536	0
"ItemCritical_22"	-3.323	0.075	-44.557	0
"ItemCritical_23"	-1.352	0.075	-18.122	0
"ItemCritical_24"	-7.765	0.075	-104.123	0
"ItemCritical_25"	-7.371	0.075	-98.845	0
"ItemCritical_26"	-0.165	0.075	-2.209	0.027
"ItemCritical_27"	-5.772	0.075	-77.404	0
"ItemCritical_28"	3.577	0.075	47.963	0
"ItemCritical_29"	1.435	0.075	19.238	0
"ItemCritical_3"	-7.862	0.075	-105.429	0
"ItemCritical_30"	-8.061	0.075	-108.086	0
"ItemCritical_31"	-2.907	0.075	-38.978	0
"ItemCritical_32"	-2.075	0.075	-27.83	0
"ItemCritical_33"	-0.476	0.075	-6.385	0
"ItemCritical_34"	-0.433	0.075	-5.811	0
"ItemCritical_35"	0.175	0.075	2.352	0.019
"ItemCritical_36"	0.528	0.075	7.083	0
"ItemCritical_4"	-6.826	0.075	-91.528	0
"ItemCritical_5"	-3.478	0.075	-46.638	0
"ItemCritical_7"	-6.943	0.075	-93.103	0
"ItemCritical_8"	-7.262	0.075	-97.371	0
"ItemCritical_9"	-7.319	0.075	-98.136	0
"ItemMixed_1"	1.284	0.075	17.215	0
"ItemMixed_11"	-4.45	0.075	-59.664	0
"ItemMixed_12"	-3.413	0.075	-45.766	0
"ItemMixed_13"	-3.63	0.075	-48.68	0
"ItemMixed_14"	-7.423	0.075	-99.531	0
"ItemMixed_15"	0.551	0.075	7.392	0
"ItemMixed_16"	-1.601	0.075	-21.462	0
"ItemMixed_17"	-7.995	0.075	-107.203	0
"ItemMixed_18"	-6.914	0.075	-92.704	0
"ItemMixed_19"	-0.954	0.075	-12.799	0
"ItemMixed_2"	-3.193	0.075	-42.813	0
"ItemMixed_21"	-5.229	0.075	-70.111	0
"ItemMixed_22"	1.913	0.075	25.649	0
"ItemMixed_23"	-3.235	0.075	-43.379	0
"ItemMixed_24"	-1.075	0.075	-14.414	0
"ItemMixed_25"	-3.694	0.075	-49.534	0
"ItemMixed_26"	-2.316	0.075	-31.062	0
"ItemMixed_27"	-5.4	0.075	-72.416	0
"ItemMixed_28"	-3.153	0.075	-42.275	0
"ItemMixed_29"	-7.614	0.075	-102.1	0
"ItemMixed_3"	-7.262	0.075	-97.374	0
"ItemMixed_30"	-3.211	0.075	-43.055	0
"ItemMixed_31"	3.264	0.075	43.768	0
"ItemMixed_32"	-5.317	0.075	-71.295	0
"ItemMixed_33"	-5.21	0.075	-69.86	0
"ItemMixed_34"	-7.85	0.075	-105.268	0
"ItemMixed_35"	1.687	0.075	22.618	0
"ItemMixed_36"	-0.528	0.075	-7.079	0
"ItemMixed_37"	-2.82	0.075	-37.815	0
"ItemMixed_38"	-0.187	0.075	-2.506	0.012
"ItemMixed_39"	-7.816	0.075	-104.805	0
"ItemMixed_4"	-6.923	0.075	-92.829	0
"ItemMixed_40"	-4.898	0.075	-65.682	0
"ItemMixed_41"	-2.203	0.075	-29.543	0
"ItemMixed_42"	-0.431	0.075	-5.775	0
"ItemMixed_43"	-5.18	0.075	-69.462	0
"ItemMixed_5"	-0.716	0.075	-9.602	0
"ItemMixed_6"	0.757	0.075	10.147	0
"ItemMixed_7"	-6.856	0.075	-91.937	0
"ItemMixed_8"	-5.687	0.075	-76.257	0
"ItemMixed_9"	-7.362	0.075	-98.722	0
"ItemMixed_ed_31"	-1.389	0.697	-1.994	0.046
"Item232_Critical_0"	-8.075	0.075	-108.283	0
"Item232_Critical_1"	-3.931	0.075	-52.715	0
"Item232_Critical_10"	-6.589	0.075	-88.359	0
"Item232_Critical_11"	-2.758	0.075	-36.987	0
"Item232_Critical_12"	-1.889	0.075	-25.332	0
"Item232_Critical_13"	-4.232	0.075	-56.747	0
"Item232_Critical_14"	-7.466	0.075	-100.119	0
"Item232_Critical_15"	-3.385	0.075	-45.388	0
"Item232_Critical_16"	-2.465	0.075	-33.049	0
"Item232_Critical_17"	-7.855	0.075	-105.327	0
"Item232_Critical_18"	-7.829	0.075	-104.987	0
"Item232_Critical_19"	-2.977	0.075	-39.915	0
