"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.263	0.06	221.149	0
"RC.C"	1.219	0.107	11.359	0
"compatible.C"	-0.178	0.107	-1.662	0.097
"ItemMixed_11"	-5.309	0.085	-62.598	0
"ItemMixed_12"	-5.519	0.085	-65.065	0
"ItemMixed_13"	-5.861	0.085	-69.098	0
"ItemMixed_14"	-7.744	0.085	-91.301	0
"ItemMixed_15"	-1.006	0.085	-11.86	0
"ItemMixed_16"	-3.311	0.085	-39.043	0
"ItemMixed_17"	-10.121	0.085	-119.331	0
"ItemMixed_18"	-9.824	0.085	-115.829	0
"ItemMixed_19"	-2.508	0.085	-29.572	0
"ItemMixed_2"	-5.302	0.085	-62.513	0
"ItemMixed_21"	-7.182	0.085	-84.672	0
"ItemMixed_22"	0.612	0.085	7.22	0
"ItemMixed_23"	-5.262	0.085	-62.041	0
"ItemMixed_24"	-3.242	0.085	-38.228	0
"ItemMixed_25"	-6.395	0.085	-75.404	0
"ItemMixed_26"	-4.959	0.085	-58.463	0
"ItemMixed_27"	-6.548	0.085	-77.2	0
"ItemMixed_28"	-5.356	0.085	-63.153	0
"ItemMixed_29"	-10.089	0.085	-118.956	0
"ItemMixed_3"	-9.377	0.085	-110.563	0
"ItemMixed_30"	-5.428	0.085	-63.993	0
"ItemMixed_31"	1.516	0.085	17.875	0
"ItemMixed_32"	-6.452	0.085	-76.068	0
"ItemMixed_33"	-6.807	0.085	-80.258	0
"ItemMixed_34"	-9.871	0.085	-116.381	0
"ItemMixed_35"	0.639	0.085	7.533	0
"ItemMixed_36"	-2.141	0.085	-25.245	0
"ItemMixed_37"	-5.03	0.085	-59.303	0
"ItemMixed_38"	-1.87	0.085	-22.049	0
"ItemMixed_39"	-9.656	0.085	-113.848	0
"ItemMixed_4"	-9.742	0.085	-114.864	0
"ItemMixed_40"	-6.526	0.085	-76.942	0
"ItemMixed_41"	-5.34	0.085	-62.96	0
"ItemMixed_42"	-2.527	0.085	-29.8	0
"ItemMixed_43"	-6.996	0.085	-82.489	0
"ItemMixed_5"	-2.433	0.085	-28.682	0
"ItemMixed_6"	-0.102	0.085	-1.2	0.23
"ItemMixed_7"	-9.993	0.085	-117.825	0
"ItemMixed_8"	-6.87	0.085	-81.004	0
"ItemMixed_9"	-10.02	0.085	-118.142	0
"Item232_Critical_0"	-9.872	0.085	-116.398	0
"Item232_Critical_1"	-5.569	0.085	-65.659	0
"Item232_Critical_10"	-7.967	0.085	-93.939	0
"Item232_Critical_11"	-4.49	0.085	-52.941	0
"Item232_Critical_12"	-2.988	0.085	-35.23	0
"Item232_Critical_13"	-5.249	0.085	-61.887	0
"Item232_Critical_14"	-10.096	0.085	-119.034	0
"Item232_Critical_15"	-4.631	0.085	-54.598	0
"Item232_Critical_16"	-4.315	0.085	-50.872	0
"Item232_Critical_17"	-9.919	0.085	-116.948	0
"Item232_Critical_18"	-9.596	0.085	-113.142	0
"Item232_Critical_19"	-5.004	0.085	-58.994	0
"Item232_Critical_2"	-9.796	0.085	-115.502	0
"Item232_Critical_20"	-5.857	0.085	-69.051	0
"Item232_Critical_21"	-2.732	0.085	-32.216	0
"Item232_Critical_23"	-4.917	0.085	-57.975	0
"Item232_Critical_24"	-5.053	0.085	-59.572	0
"Item232_Critical_25"	-10.016	0.085	-118.096	0
"Item232_Critical_26"	-9.932	0.085	-117.097	0
"Item232_Critical_27"	-3.044	0.085	-35.884	0
"Item232_Critical_28"	-4.977	0.085	-58.679	0
"Item232_Critical_3"	-9.137	0.085	-107.724	0
"Item232_Critical_30"	-9.868	0.085	-116.342	0
"Item232_Critical_4"	-1.505	0.085	-17.74	0
"Item232_Critical_5"	-5.834	0.085	-68.779	0
"Item232_Critical_6"	-7.048	0.085	-83.093	0
"Item232_Critical_7"	-3.908	0.085	-46.081	0
"Item232_Critical_8"	-5.376	0.085	-63.388	0
"Item232_Critical_9"	-9.746	0.085	-114.912	0
"Item238_Critical_Vadv1"	-1.165	0.152	-7.678	0
"Item238_Critical_VAdv1"	-1.165	0.152	-7.678	0
"Item238_Critical_Vadv2"	0.328	0.085	3.872	0
"Item238_Critical_Vadv3"	-6.438	0.085	-75.908	0
"Item238_Critical_Vadv5"	-4.938	0.085	-58.222	0
"Item238_Critical_Vadv6"	-4.404	0.085	-51.926	0
"Item238_Critical_Vadv7"	-4.75	0.085	-56.008	0
"Item238_Critical_Vadv8"	-10.259	0.085	-120.951	0
"Item238_Critical_Vadv9"	-5.392	0.085	-63.569	0
"Item238_Critical_VN1"	-9.848	0.085	-116.113	0
"Item238_Critical_VN2"	-4.974	0.085	-58.64	0
"Item238_Critical_VN3"	-4.224	0.085	-49.801	0
"Item238_Critical_VN5"	-2.632	0.085	-31.027	0
"ItemCritical_6"	-9.73	0.085	-114.714	0
"EmbBias.C"	0.145	0.055	2.638	0.008
"SC.C"	-1.483	0.12	-12.36	0
"RC.C:compatible.C"	0.707	0.215	3.296	0.001
"RC.C:ItemMixed_11"	-0.959	0.152	-6.319	0
"RC.C:ItemMixed_12"	-1.556	0.152	-10.253	0
"RC.C:ItemMixed_13"	-1.47	0.152	-9.687	0
"RC.C:ItemMixed_14"	0.59	0.152	3.886	0
"RC.C:ItemMixed_15"	-1.505	0.152	-9.92	0
"RC.C:ItemMixed_16"	-1.82	0.152	-11.996	0
"RC.C:ItemMixed_17"	-0.952	0.152	-6.277	0
"RC.C:ItemMixed_18"	-1.647	0.152	-10.856	0
"RC.C:ItemMixed_19"	-2.254	0.152	-14.855	0
