"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.857	0.06	213.104	0
"RC.C"	0.447	0.108	4.146	0
"compatible.C"	0.059	0.108	0.548	0.583
"Item232_Critical_29"	-1.214	0.085	-14.23	0
"Item232_Critical_31"	-0.378	0.085	-4.425	0
"ItemCritical_0"	-8.392	0.085	-98.355	0
"ItemCritical_1"	-1.455	0.085	-17.052	0
"ItemCritical_10"	-8.099	0.085	-94.915	0
"ItemCritical_11"	-7.664	0.085	-89.819	0
"ItemCritical_12"	-7.617	0.085	-89.265	0
"ItemCritical_13"	-7.314	0.085	-85.714	0
"ItemCritical_14"	-7.168	0.085	-84.012	0
"ItemCritical_15"	-8.003	0.085	-93.799	0
"ItemCritical_16"	-7.658	0.085	-89.746	0
"ItemCritical_17"	-7.465	0.085	-87.486	0
"ItemCritical_18"	0.964	0.085	11.295	0
"ItemCritical_19"	-7.49	0.085	-87.778	0
"ItemCritical_2"	0.738	0.085	8.645	0
"ItemCritical_20"	-3.003	0.085	-35.2	0
"ItemCritical_21"	-7.955	0.085	-93.226	0
"ItemCritical_22"	-3.324	0.085	-38.956	0
"ItemCritical_23"	-1.321	0.085	-15.481	0
"ItemCritical_24"	-8.531	0.085	-99.978	0
"ItemCritical_25"	-8.43	0.085	-98.794	0
"ItemCritical_26"	-0.347	0.085	-4.065	0
"ItemCritical_27"	-6.182	0.085	-72.455	0
"ItemCritical_28"	2.696	0.085	31.591	0
"ItemCritical_29"	1.194	0.085	13.99	0
"ItemCritical_3"	-8.035	0.085	-94.172	0
"ItemCritical_30"	-8.25	0.085	-96.686	0
"ItemCritical_31"	-3.244	0.085	-38.014	0
"ItemCritical_32"	-2.342	0.085	-27.444	0
"ItemCritical_33"	-0.577	0.085	-6.758	0
"ItemCritical_34"	-1.203	0.085	-14.098	0
"ItemCritical_35"	0.081	0.085	0.951	0.341
"ItemCritical_36"	0.043	0.085	0.502	0.615
"ItemCritical_4"	-8.096	0.085	-94.884	0
"ItemCritical_5"	-3.688	0.085	-43.223	0
"ItemCritical_7"	-8.222	0.085	-96.363	0
"ItemCritical_8"	-7.378	0.085	-86.471	0
"ItemCritical_9"	-7.212	0.085	-84.528	0
"ItemMixed_1"	1.328	0.085	15.564	0
"ItemMixed_11"	-4.318	0.085	-50.603	0
"ItemMixed_12"	-3.377	0.085	-39.579	0
"ItemMixed_13"	-4.334	0.085	-50.788	0
"ItemMixed_14"	-7.335	0.085	-85.966	0
"ItemMixed_15"	0.731	0.085	8.563	0
"ItemMixed_16"	-1.316	0.085	-15.421	0
"ItemMixed_17"	-8.489	0.085	-99.489	0
"ItemMixed_18"	-8.145	0.085	-95.455	0
"ItemMixed_19"	-0.743	0.085	-8.704	0
"ItemMixed_2"	-3.231	0.085	-37.872	0
"ItemMixed_21"	-5.296	0.085	-62.072	0
"ItemMixed_22"	1.527	0.085	17.901	0
"ItemMixed_23"	-3.235	0.085	-37.913	0
"ItemMixed_24"	-1.737	0.085	-20.354	0
"ItemMixed_25"	-3.822	0.085	-44.793	0
"ItemMixed_26"	-2.785	0.085	-32.644	0
"ItemMixed_27"	-5.434	0.085	-63.688	0
"ItemMixed_28"	-3.195	0.085	-37.449	0
"ItemMixed_29"	-8.506	0.085	-99.691	0
"ItemMixed_3"	-7.299	0.085	-85.539	0
"ItemMixed_30"	-3.53	0.085	-41.373	0
"ItemMixed_31"	3.112	0.085	36.474	0
"ItemMixed_32"	-5.518	0.085	-64.675	0
"ItemMixed_33"	-5.557	0.085	-65.126	0
"ItemMixed_34"	-8.083	0.085	-94.735	0
"ItemMixed_35"	1.82	0.085	21.329	0
"ItemMixed_36"	-0.682	0.085	-7.997	0
"ItemMixed_37"	-3.08	0.085	-36.101	0
"ItemMixed_38"	-0.146	0.085	-1.71	0.087
"ItemMixed_39"	-7.657	0.085	-89.735	0
"ItemMixed_4"	-7.875	0.085	-92.297	0
"ItemMixed_40"	-4.86	0.085	-56.962	0
"ItemMixed_41"	-3.471	0.085	-40.678	0
"ItemMixed_42"	-0.338	0.085	-3.959	0
"ItemMixed_43"	-5.687	0.085	-66.648	0
"ItemMixed_5"	-0.685	0.085	-8.029	0
"ItemMixed_6"	0.948	0.085	11.111	0
"ItemMixed_7"	-8.268	0.085	-96.904	0
"ItemMixed_8"	-5.502	0.085	-64.48	0
"ItemMixed_9"	-8.414	0.085	-98.616	0
"Item232_Critical_0"	-8.345	0.085	-97.803	0
"Item232_Critical_1"	-4.251	0.085	-49.818	0
"Item232_Critical_10"	-6.566	0.085	-76.958	0
"Item232_Critical_11"	-3.007	0.085	-35.236	0
"Item232_Critical_12"	-1.727	0.085	-20.235	0
