"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.067	0.045	289.84	0
"RC.C"	0.139	0.081	1.727	0.084
"compatible.C"	-0.355	0.081	-4.403	0
"Item232_Critical_29"	-1.347	0.064	-21.121	0
"Item232_Critical_31"	-0.44	0.064	-6.895	0
"ItemCritical_0"	-8.086	0.064	-126.83	0
"ItemCritical_1"	-1.357	0.064	-21.286	0
"ItemCritical_10"	-7.114	0.064	-111.579	0
"ItemCritical_11"	-7.906	0.064	-123.993	0
"ItemCritical_12"	-7.901	0.064	-123.929	0
"ItemCritical_13"	-7.451	0.064	-116.867	0
"ItemCritical_14"	-7.494	0.064	-117.534	0
"ItemCritical_15"	-7.312	0.064	-114.682	0
"ItemCritical_16"	-7.99	0.064	-125.318	0
"ItemCritical_17"	-7.776	0.064	-121.953	0
"ItemCritical_18"	0.614	0.064	9.63	0
"ItemCritical_19"	-7.759	0.064	-121.698	0
"ItemCritical_2"	0.494	0.064	7.752	0
"ItemCritical_20"	-3.407	0.064	-53.439	0
"ItemCritical_21"	-8.048	0.064	-126.222	0
"ItemCritical_22"	-3.415	0.064	-53.569	0
"ItemCritical_23"	-1.233	0.064	-19.34	0
"ItemCritical_24"	-8.193	0.064	-128.501	0
"ItemCritical_25"	-7.679	0.064	-120.441	0
"ItemCritical_26"	-0.338	0.064	-5.305	0
"ItemCritical_27"	-6.16	0.064	-96.609	0
"ItemCritical_28"	3.088	0.064	48.438	0
"ItemCritical_29"	1.224	0.064	19.195	0
"ItemCritical_3"	-8.248	0.064	-129.362	0
"ItemCritical_30"	-8.191	0.064	-128.47	0
"ItemCritical_31"	-3.26	0.064	-51.134	0
"ItemCritical_32"	-2.457	0.064	-38.532	0
"ItemCritical_33"	-0.581	0.064	-9.115	0
"ItemCritical_34"	-0.804	0.064	-12.609	0
"ItemCritical_35"	-0.045	0.064	-0.705	0.481
"ItemCritical_36"	0.173	0.064	2.71	0.007
"ItemCritical_4"	-7.289	0.064	-114.33	0
"ItemCritical_5"	-4.125	0.064	-64.691	0
