"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.189	0.06	204.498	0
"RC.C"	-0.575	0.107	-5.393	0
"compatible.C"	0.415	0.107	3.891	0
"Item232_Critical_29"	-0.077	0.084	-0.918	0.359
"Item232_Critical_31"	-0.077	0.084	-0.917	0.359
"ItemCritical_0"	-8.938	0.084	-106.027	0
"ItemCritical_1"	-1.645	0.084	-19.518	0
"ItemCritical_10"	-8.914	0.084	-105.751	0
"ItemCritical_11"	-8.938	0.084	-106.026	0
"ItemCritical_12"	-8.879	0.084	-105.33	0
"ItemCritical_13"	-8.276	0.084	-98.177	0
"ItemCritical_14"	-8.276	0.084	-98.18	0
"ItemCritical_15"	-8.66	0.084	-102.737	0
"ItemCritical_16"	-8.296	0.084	-98.411	0
"ItemCritical_17"	-8.614	0.084	-102.189	0
"ItemCritical_18"	0.993	0.084	11.785	0
"ItemCritical_19"	-8.809	0.084	-104.496	0
"ItemCritical_2"	0.812	0.084	9.627	0
"ItemCritical_20"	-4.095	0.084	-48.576	0
"ItemCritical_21"	-9.106	0.084	-108.025	0
"ItemCritical_22"	-4.448	0.084	-52.768	0
"ItemCritical_23"	-2.034	0.084	-24.125	0
"ItemCritical_24"	-8.885	0.084	-105.408	0
"ItemCritical_25"	-8.525	0.084	-101.126	0
"ItemCritical_26"	-0.483	0.084	-5.731	0
"ItemCritical_27"	-5.805	0.084	-68.862	0
"ItemCritical_28"	1.659	0.084	19.677	0
"ItemCritical_29"	1.07	0.084	12.69	0
"ItemCritical_3"	-9.127	0.084	-108.277	0
"ItemCritical_30"	-8.743	0.084	-103.723	0
"ItemCritical_31"	-3.823	0.084	-45.353	0
"ItemCritical_32"	-3.112	0.084	-36.92	0
"ItemCritical_33"	-0.097	0.084	-1.153	0.249
"ItemCritical_34"	-1.497	0.084	-17.758	0
"ItemCritical_35"	0.106	0.084	1.263	0.207
"ItemCritical_36"	0.09	0.084	1.063	0.288
"ItemCritical_4"	-8.887	0.084	-105.426	0
"ItemCritical_5"	-4.686	0.084	-55.587	0
"ItemCritical_7"	-8.85	0.084	-104.991	0
