"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.444	0.047	287.076	0
"RC.C"	-0.154	0.084	-1.834	0.067
"compatible.C"	-0.075	0.084	-0.895	0.371
"Item232_Critical_29"	-1.447	0.066	-21.844	0
"Item232_Critical_31"	-0.921	0.066	-13.908	0
"ItemCritical_0"	-8.173	0.066	-123.411	0
"ItemCritical_1"	-1.381	0.066	-20.853	0
"ItemCritical_10"	-7.58	0.066	-114.453	0
"ItemCritical_11"	-7.754	0.066	-117.075	0
"ItemCritical_12"	-7.272	0.066	-109.805	0
"ItemCritical_13"	-7.076	0.066	-106.837	0
"ItemCritical_14"	-7.237	0.066	-109.275	0
"ItemCritical_15"	-7.445	0.066	-112.413	0
"ItemCritical_16"	-8.105	0.066	-122.384	0
"ItemCritical_17"	-7.337	0.066	-110.779	0
"ItemCritical_18"	0.42	0.066	6.343	0
"ItemCritical_19"	-7.656	0.066	-115.606	0
"ItemCritical_2"	0.337	0.066	5.093	0
"ItemCritical_20"	-3.378	0.066	-51.009	0
"ItemCritical_21"	-7.731	0.066	-116.735	0
"ItemCritical_22"	-3.323	0.066	-50.17	0
"ItemCritical_23"	-1.746	0.066	-26.369	0
"ItemCritical_24"	-8.707	0.066	-131.462	0
"ItemCritical_25"	-7.925	0.066	-119.668	0
"ItemCritical_26"	-0.641	0.066	-9.684	0
"ItemCritical_27"	-6.839	0.066	-103.264	0
"ItemCritical_28"	3.144	0.066	47.468	0
"ItemCritical_29"	0.74	0.066	11.176	0
"ItemCritical_3"	-7.668	0.066	-115.788	0
"ItemCritical_30"	-8.614	0.066	-130.067	0
"ItemCritical_31"	-3.796	0.066	-57.312	0
"ItemCritical_32"	-2.686	0.066	-40.56	0
"ItemCritical_33"	-0.679	0.066	-10.245	0
"ItemCritical_34"	-1.06	0.066	-16.007	0
"ItemCritical_35"	-0.215	0.066	-3.253	0.001
"ItemCritical_36"	0.001	0.066	0.011	0.991
"ItemCritical_4"	-7.653	0.066	-115.551	0
"ItemCritical_5"	-3.566	0.066	-53.843	0
"ItemCritical_7"	-7.683	0.066	-116.009	0
"ItemCritical_8"	-8.059	0.066	-121.681	0
"ItemCritical_9"	-7.362	0.066	-111.162	0
"ItemMixed_1"	1.135	0.066	17.134	0
"ItemMixed_11"	-4.941	0.066	-74.606	0
"ItemMixed_12"	-3.605	0.066	-54.434	0
"ItemMixed_13"	-4.428	0.066	-66.858	0
"ItemMixed_14"	-8.102	0.066	-122.328	0
"ItemMixed_15"	0.446	0.066	6.729	0
"ItemMixed_16"	-1.742	0.066	-26.299	0
"ItemMixed_17"	-8.508	0.066	-128.46	0
"ItemMixed_18"	-7.678	0.066	-115.935	0
"ItemMixed_19"	-1.658	0.066	-25.031	0
"ItemMixed_2"	-3.215	0.066	-48.549	0
"ItemMixed_21"	-5.222	0.066	-78.845	0
"ItemMixed_22"	1.242	0.066	18.749	0
"ItemMixed_23"	-3.753	0.066	-56.664	0
"ItemMixed_24"	-1.394	0.066	-21.055	0
"ItemMixed_25"	-3.983	0.066	-60.147	0
"ItemMixed_26"	-2.809	0.066	-42.411	0
"ItemMixed_27"	-6.094	0.066	-92.019	0
"ItemMixed_28"	-3.028	0.066	-45.723	0
"ItemMixed_29"	-8.023	0.066	-121.14	0
"ItemMixed_3"	-7.084	0.066	-106.961	0
"ItemMixed_30"	-3.076	0.066	-46.452	0
"ItemMixed_31"	3.154	0.066	47.619	0
"ItemMixed_32"	-6.465	0.066	-97.612	0
"ItemMixed_33"	-5.553	0.066	-83.852	0
"ItemMixed_34"	-8.681	0.066	-131.081	0
"ItemMixed_35"	1.218	0.066	18.392	0
"ItemMixed_36"	-0.845	0.066	-12.76	0
"ItemMixed_37"	-2.993	0.066	-45.192	0
"ItemMixed_38"	-0.363	0.066	-5.48	0
"ItemMixed_39"	-8.06	0.066	-121.692	0
"ItemMixed_4"	-8.068	0.066	-121.814	0
"ItemMixed_40"	-5.075	0.066	-76.624	0
"ItemMixed_41"	-3.019	0.066	-45.588	0
"ItemMixed_42"	-0.39	0.066	-5.884	0
"ItemMixed_43"	-5.742	0.066	-86.706	0
"ItemMixed_5"	-0.832	0.066	-12.569	0
"ItemMixed_6"	0.434	0.066	6.558	0
"ItemMixed_7"	-7.314	0.066	-110.434	0
"ItemMixed_8"	-5.955	0.066	-89.91	0
"ItemMixed_9"	-7.745	0.066	-116.942	0
"Item232_Critical_0"	-8.512	0.066	-128.517	0
"Item232_Critical_1"	-4.525	0.066	-68.328	0
"Item232_Critical_10"	-7.862	0.066	-118.715	0
"Item232_Critical_11"	-3.108	0.066	-46.935	0
"Item232_Critical_12"	-2.321	0.066	-35.048	0
"Item232_Critical_13"	-4.828	0.066	-72.895	0
"Item232_Critical_14"	-7.876	0.066	-118.927	0
"Item232_Critical_15"	-4.182	0.066	-63.149	0
"Item232_Critical_16"	-2.63	0.066	-39.704	0
"Item232_Critical_17"	-8.979	0.066	-135.576	0
"Item232_Critical_18"	-8.687	0.066	-131.168	0
"Item232_Critical_19"	-3.72	0.066	-56.162	0
