"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.23	0.05	264.398	0
"RC.C"	-0.028	0.09	-0.316	0.752
"compatible.C"	0.01	0.09	0.115	0.908
"Item232_Critical_29"	-1.002	0.071	-14.161	0
"Item232_Critical_31"	-0.749	0.071	-10.581	0
"ItemCritical_0"	-7.662	0.071	-108.267	0
"ItemCritical_1"	-0.963	0.071	-13.61	0
"ItemCritical_10"	-7.419	0.071	-104.836	0
"ItemCritical_11"	-7.58	0.071	-107.121	0
"ItemCritical_12"	-6.747	0.071	-95.337	0
"ItemCritical_13"	-6.804	0.071	-96.143	0
"ItemCritical_14"	-6.856	0.071	-96.89	0
"ItemCritical_15"	-7.228	0.071	-102.14	0
"ItemCritical_16"	-8.616	0.071	-121.75	0
"ItemCritical_17"	-7.081	0.071	-100.059	0
"ItemCritical_18"	0.465	0.071	6.57	0
"ItemCritical_19"	-7.522	0.071	-106.3	0
"ItemCritical_2"	-0.069	0.071	-0.972	0.331
"ItemCritical_20"	-2.498	0.071	-35.304	0
"ItemCritical_21"	-7.573	0.071	-107.01	0
"ItemCritical_22"	-3.051	0.071	-43.113	0
"ItemCritical_23"	-1.217	0.071	-17.198	0
"ItemCritical_24"	-8.231	0.071	-116.31	0
"ItemCritical_25"	-7.595	0.071	-107.32	0
"ItemCritical_26"	-0.375	0.071	-5.302	0
"ItemCritical_27"	-6.075	0.071	-85.84	0
"ItemCritical_28"	3.25	0.071	45.932	0
"ItemCritical_29"	1.059	0.071	14.971	0
"ItemCritical_3"	-6.642	0.071	-93.865	0
"ItemCritical_30"	-8.012	0.071	-113.214	0
"ItemCritical_31"	-3.618	0.071	-51.126	0
"ItemCritical_32"	-2.407	0.071	-34.013	0
"ItemCritical_33"	-0.509	0.071	-7.189	0
"ItemCritical_34"	-0.503	0.071	-7.105	0
"ItemCritical_35"	0.022	0.071	0.31	0.756
"ItemCritical_36"	0.381	0.071	5.353	0
"ItemCritical_4"	-7.624	0.071	-107.224	0
"ItemCritical_5"	-3.542	0.071	-49.812	0
"ItemCritical_7"	-8.029	0.071	-112.916	0
"ItemCritical_8"	-7.985	0.071	-112.294	0
"ItemCritical_9"	-6.854	0.071	-96.398	0
"ItemMixed_1"	0.747	0.071	10.56	0
"ItemMixed_11"	-4.271	0.071	-60.351	0
"ItemMixed_12"	-3.535	0.071	-49.96	0
"ItemMixed_13"	-3.48	0.071	-49.171	0
"ItemMixed_14"	-8.047	0.071	-113.711	0
"ItemMixed_15"	0.541	0.071	7.65	0
"ItemMixed_16"	-1.254	0.071	-17.724	0
"ItemMixed_17"	-7.89	0.071	-111.499	0
"ItemMixed_18"	-7.638	0.071	-107.927	0
"ItemMixed_19"	-1.575	0.071	-22.259	0
"ItemMixed_2"	-2.384	0.071	-33.693	0
"ItemMixed_21"	-5.238	0.071	-74.013	0
"ItemMixed_22"	1.84	0.071	26.007	0
"ItemMixed_23"	-3.713	0.071	-52.472	0
"ItemMixed_24"	-1.116	0.071	-15.764	0
"ItemMixed_25"	-3.548	0.071	-50.135	0
"ItemMixed_26"	-3.243	0.071	-45.821	0
"ItemMixed_27"	-5.483	0.071	-77.482	0
"ItemMixed_28"	-2.521	0.071	-35.63	0
"ItemMixed_29"	-7.655	0.071	-108.168	0
"ItemMixed_3"	-6.799	0.071	-96.081	0
"ItemMixed_30"	-2.503	0.071	-35.368	0
"ItemMixed_31"	2.951	0.071	41.697	0
"ItemMixed_32"	-5.76	0.071	-81.392	0
"ItemMixed_33"	-4.881	0.071	-68.97	0
"ItemMixed_34"	-8.12	0.071	-114.741	0
"ItemMixed_35"	1.295	0.071	18.299	0
"ItemMixed_36"	-0.524	0.071	-7.404	0
"ItemMixed_37"	-2.325	0.071	-32.857	0
"ItemMixed_38"	0.305	0.071	4.31	0
"ItemMixed_39"	-8.213	0.071	-116.057	0
"ItemMixed_4"	-7.703	0.071	-108.857	0
"ItemMixed_40"	-5.321	0.071	-75.192	0
"ItemMixed_41"	-2.584	0.071	-36.516	0
"ItemMixed_42"	0.416	0.071	5.88	0
"ItemMixed_43"	-5.329	0.071	-75.307	0
"ItemMixed_5"	-0.913	0.071	-12.903	0
"ItemMixed_6"	0.472	0.071	6.67	0
"ItemMixed_7"	-7.092	0.071	-100.223	0
"ItemMixed_8"	-6.011	0.071	-84.94	0
"ItemMixed_9"	-7.475	0.071	-105.626	0
"Item232_Critical_0"	-7.772	0.071	-109.83	0
"Item232_Critical_1"	-3.863	0.071	-54.584	0
"Item232_Critical_10"	-7.923	0.071	-110.82	0
"Item232_Critical_11"	-2.428	0.071	-33.96	0
"Item232_Critical_12"	-2.341	0.071	-32.893	0
"Item232_Critical_13"	-4.025	0.072	-56.108	0
"Item232_Critical_14"	-7.176	0.071	-100.419	0
"Item232_Critical_15"	-3.609	0.072	-50.477	0
"Item232_Critical_16"	-2.093	0.072	-29.137	0
"Item232_Critical_17"	-8.645	0.072	-120.364	0
"Item232_Critical_18"	-8.157	0.072	-113.571	0
"Item232_Critical_19"	-2.765	0.072	-38.497	0
"Item232_Critical_2"	-8.467	0.071	-119.642	0
"Item232_Critical_20"	-5.14	0.072	-71.192	0
"Item232_Critical_21"	-1.685	0.072	-23.339	0
"Item232_Critical_23"	-4.706	0.072	-65.177	0
"Item232_Critical_24"	-4.351	0.072	-60.563	0
"Item232_Critical_25"	-8.046	0.072	-112.032	0
"Item232_Critical_26"	-8.231	0.072	-114.605	0
"Item232_Critical_27"	-1.915	0.072	-26.664	0
"Item232_Critical_28"	-4.132	0.072	-57.536	0
"Item232_Critical_3"	-6.84	0.071	-96.211	0
"Item232_Critical_30"	-8.315	0.072	-115.775	0
"Item232_Critical_4"	-0.325	0.071	-4.567	0
"Item232_Critical_5"	-4.732	0.071	-66.218	0
"Item232_Critical_6"	-5.477	0.071	-76.607	0
"Item232_Critical_7"	-3.087	0.071	-43.173	0
"Item232_Critical_8"	-3.501	0.071	-48.975	0
"Item232_Critical_9"	-8.037	0.071	-112.41	0
"Item238_Critical_Vadv1"	-0.026	0.127	-0.209	0.835
"Item238_Critical_VAdv1"	-0.014	0.127	-0.113	0.91
"Item238_Critical_Vadv2"	1.545	0.071	21.838	0
"Item238_Critical_Vadv3"	-4.588	0.071	-64.837	0
"Item238_Critical_Vadv5"	-4.035	0.071	-56.998	0
"Item238_Critical_Vadv6"	-4.137	0.071	-58.465	0
"Item238_Critical_Vadv7"	-3.53	0.071	-49.882	0
"Item238_Critical_Vadv8"	-7.564	0.071	-106.381	0
"Item238_Critical_Vadv9"	-3.926	0.071	-55.462	0
"Item238_Critical_VN1"	-8.046	0.071	-113.126	0
"Item238_Critical_VN2"	-3.575	0.071	-50.508	0
"Item238_Critical_VN3"	-2.396	0.071	-33.856	0
"Item238_Critical_VN5"	-0.541	0.071	-7.649	0
"ItemCritical_6"	-7.567	0.071	-106.926	0
"EmbBias.C"	-0.031	0.046	-0.672	0.502
"SC.C"	1.274	0.1	12.727	0
"RC.C:compatible.C"	-0.226	0.179	-1.261	0.207
"RC.C:Item232_Critical_29"	0.166	0.127	1.313	0.189
"RC.C:Item232_Critical_31"	-0.004	0.127	-0.033	0.974
"RC.C:ItemCritical_0"	-0.057	0.127	-0.447	0.655
"RC.C:ItemCritical_1"	0.181	0.127	1.431	0.152
"RC.C:ItemCritical_10"	-0.021	0.127	-0.165	0.869
"RC.C:ItemCritical_11"	0.107	0.127	0.843	0.399
"RC.C:ItemCritical_12"	-0.101	0.127	-0.798	0.425
