"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.262	0.06	219.723	0
"RC.C"	1.17	0.108	10.84	0
"compatible.C"	-0.17	0.108	-1.57	0.116
"ItemMixed_11"	-5.307	0.085	-62.176	0
"ItemMixed_12"	-5.519	0.085	-64.654	0
"ItemMixed_13"	-5.85	0.085	-68.533	0
"ItemMixed_14"	-7.744	0.085	-90.722	0
"ItemMixed_15"	-1.011	0.085	-11.848	0
"ItemMixed_16"	-3.308	0.085	-38.751	0
"ItemMixed_17"	-10.114	0.085	-118.49	0
"ItemMixed_18"	-9.823	0.085	-115.08	0
"ItemMixed_19"	-2.499	0.085	-29.282	0
"ItemMixed_2"	-5.291	0.085	-61.989	0
"ItemMixed_21"	-7.176	0.085	-84.075	0
"ItemMixed_22"	0.632	0.085	7.408	0
"ItemMixed_23"	-5.257	0.085	-61.593	0
"ItemMixed_24"	-3.244	0.085	-38.009	0
"ItemMixed_25"	-6.345	0.085	-74.335	0
"ItemMixed_26"	-4.942	0.085	-57.896	0
"ItemMixed_27"	-6.551	0.085	-76.744	0
"ItemMixed_28"	-5.356	0.085	-62.753	0
"ItemMixed_29"	-10.075	0.085	-118.036	0
"ItemMixed_3"	-9.378	0.085	-109.868	0
"ItemMixed_30"	-5.427	0.085	-63.578	0
"ItemMixed_31"	1.52	0.085	17.807	0
"ItemMixed_32"	-6.445	0.085	-75.505	0
"ItemMixed_33"	-6.798	0.085	-79.645	0
"ItemMixed_34"	-9.857	0.085	-115.475	0
"ItemMixed_35"	0.642	0.085	7.526	0
"ItemMixed_36"	-2.139	0.085	-25.063	0
"ItemMixed_37"	-5.021	0.085	-58.82	0
"ItemMixed_38"	-1.87	0.085	-21.909	0
"ItemMixed_39"	-9.652	0.085	-113.072	0
"ItemMixed_4"	-9.731	0.085	-114.001	0
"ItemMixed_40"	-6.522	0.085	-76.409	0
"ItemMixed_41"	-5.332	0.085	-62.464	0
"ItemMixed_42"	-2.535	0.085	-29.703	0
"ItemMixed_43"	-6.974	0.085	-81.7	0
"ItemMixed_5"	-2.432	0.085	-28.492	0
"ItemMixed_6"	-0.099	0.085	-1.165	0.244
"ItemMixed_7"	-9.985	0.085	-116.976	0
"ItemMixed_8"	-6.868	0.085	-80.461	0
"ItemMixed_9"	-10.012	0.085	-117.291	0
"Item232_Critical_0"	-9.881	0.085	-115.756	0
"Item232_Critical_1"	-5.583	0.085	-65.403	0
"Item232_Critical_10"	-7.974	0.085	-93.42	0
"Item232_Critical_11"	-4.412	0.085	-51.684	0
