"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.248	0.06	220.921	0
"RC.C"	1.187	0.107	11.066	0
"compatible.C"	-0.196	0.107	-1.827	0.068
"ItemMixed_11"	-5.319	0.085	-62.724	0
"ItemMixed_12"	-5.532	0.085	-65.237	0
"ItemMixed_13"	-5.855	0.085	-69.036	0
"ItemMixed_14"	-7.733	0.085	-91.183	0
"ItemMixed_15"	-1.016	0.085	-11.979	0
"ItemMixed_16"	-3.316	0.085	-39.102	0
"ItemMixed_17"	-10.117	0.085	-119.302	0
"ItemMixed_18"	-9.821	0.085	-115.806	0
"ItemMixed_19"	-2.515	0.085	-29.658	0
"ItemMixed_2"	-5.311	0.085	-62.621	0
"ItemMixed_21"	-7.183	0.085	-84.705	0
"ItemMixed_22"	0.673	0.085	7.94	0
"ItemMixed_23"	-5.274	0.085	-62.189	0
"ItemMixed_24"	-3.241	0.085	-38.221	0
"ItemMixed_25"	-6.404	0.085	-75.515	0
"ItemMixed_26"	-4.956	0.085	-58.442	0
"ItemMixed_27"	-6.535	0.085	-77.061	0
"ItemMixed_28"	-5.35	0.085	-63.084	0
"ItemMixed_29"	-10.087	0.085	-118.94	0
"ItemMixed_3"	-9.381	0.085	-110.622	0
"ItemMixed_30"	-5.427	0.085	-63.997	0
"ItemMixed_31"	1.515	0.085	17.867	0
"ItemMixed_32"	-6.442	0.085	-75.968	0
"ItemMixed_33"	-6.813	0.085	-80.335	0
"ItemMixed_34"	-9.868	0.085	-116.358	0
"ItemMixed_35"	0.637	0.085	7.509	0
"ItemMixed_36"	-2.141	0.085	-25.248	0
"ItemMixed_37"	-5.024	0.085	-59.247	0
"ItemMixed_38"	-1.878	0.085	-22.141	0
"ItemMixed_39"	-9.652	0.085	-113.817	0
"ItemMixed_4"	-9.737	0.085	-114.812	0
"ItemMixed_40"	-6.529	0.085	-76.984	0
"ItemMixed_41"	-5.34	0.085	-62.969	0
"ItemMixed_42"	-2.539	0.085	-29.942	0
"ItemMixed_43"	-6.993	0.085	-82.463	0
"ItemMixed_5"	-2.446	0.085	-28.843	0
"ItemMixed_6"	-0.097	0.085	-1.139	0.255
"ItemMixed_7"	-9.992	0.085	-117.82	0
"ItemMixed_8"	-6.867	0.085	-80.971	0
"ItemMixed_9"	-10.011	0.085	-118.051	0
