"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.18	0.049	267.763	0
"RC.C"	-0.471	0.088	-5.351	0
"compatible.C"	-0.67	0.088	-7.604	0
"Item232_Critical_29"	-1.359	0.07	-19.529	0
"Item232_Critical_31"	-0.623	0.07	-8.956	0
"ItemCritical_0"	-7.856	0.07	-112.856	0
"ItemCritical_1"	-1.397	0.07	-20.069	0
"ItemCritical_10"	-7.114	0.07	-102.188	0
"ItemCritical_11"	-7.579	0.07	-108.879	0
"ItemCritical_12"	-6.762	0.07	-97.132	0
"ItemCritical_13"	-6.713	0.07	-96.436	0
"ItemCritical_14"	-6.757	0.07	-97.069	0
"ItemCritical_15"	-6.846	0.07	-98.347	0
"ItemCritical_16"	-7.737	0.07	-111.14	0
"ItemCritical_17"	-7.016	0.07	-100.782	0
"ItemCritical_18"	0.754	0.07	10.838	0
"ItemCritical_19"	-7.248	0.07	-104.115	0
"ItemCritical_2"	0.311	0.07	4.473	0
"ItemCritical_20"	-2.653	0.07	-38.108	0
"ItemCritical_21"	-7.33	0.07	-105.294	0
"ItemCritical_22"	-2.912	0.07	-41.829	0
"ItemCritical_23"	-1.441	0.07	-20.701	0
"ItemCritical_24"	-8.032	0.07	-115.386	0
"ItemCritical_25"	-7.59	0.07	-109.034	0
"ItemCritical_26"	-0.409	0.07	-5.869	0
"ItemCritical_27"	-5.898	0.07	-84.728	0
"ItemCritical_28"	3.405	0.07	48.908	0
"ItemCritical_29"	1.3	0.07	18.671	0
"ItemCritical_3"	-6.961	0.07	-99.988	0
"ItemCritical_30"	-8.06	0.07	-115.776	0
"ItemCritical_31"	-3.266	0.07	-46.909	0
"ItemCritical_32"	-2.319	0.07	-33.315	0
"ItemCritical_33"	-0.613	0.07	-8.808	0
"ItemCritical_34"	-0.523	0.07	-7.513	0
"ItemCritical_35"	0.23	0.07	3.307	0.001
"ItemCritical_36"	0.607	0.07	8.721	0
"ItemCritical_4"	-7.232	0.07	-103.892	0
"ItemCritical_5"	-3.277	0.07	-47.071	0
"ItemCritical_7"	-7.24	0.07	-103.998	0
"ItemCritical_8"	-7.509	0.07	-107.867	0
"ItemCritical_9"	-6.902	0.07	-99.141	0
"ItemMixed_1"	1.172	0.07	16.84	0
"ItemMixed_11"	-4.543	0.07	-65.257	0
"ItemMixed_12"	-3.284	0.07	-47.175	0
"ItemMixed_13"	-3.633	0.07	-52.189	0
"ItemMixed_14"	-7.711	0.07	-110.775	0
"ItemMixed_15"	0.532	0.07	7.647	0
"ItemMixed_16"	-1.296	0.07	-18.62	0
"ItemMixed_17"	-8.082	0.07	-116.093	0
"ItemMixed_18"	-7.253	0.07	-104.195	0
"ItemMixed_19"	-1.186	0.07	-17.036	0
"ItemMixed_2"	-2.926	0.07	-42.034	0
"ItemMixed_21"	-4.797	0.07	-68.904	0
"ItemMixed_22"	1.669	0.07	23.975	0
"ItemMixed_23"	-3.257	0.07	-46.785	0
"ItemMixed_24"	-1.248	0.07	-17.921	0
"ItemMixed_25"	-3.544	0.07	-50.915	0
"ItemMixed_26"	-2.464	0.07	-35.397	0
"ItemMixed_27"	-5.621	0.07	-80.743	0
"ItemMixed_28"	-2.736	0.07	-39.3	0
"ItemMixed_29"	-7.767	0.07	-111.572	0
"ItemMixed_3"	-6.704	0.07	-96.3	0
"ItemMixed_30"	-2.792	0.07	-40.1	0
"ItemMixed_31"	3.415	0.07	49.061	0
"ItemMixed_32"	-5.674	0.07	-81.501	0
"ItemMixed_33"	-5.233	0.07	-75.177	0
"ItemMixed_34"	-7.823	0.07	-112.377	0
"ItemMixed_35"	1.553	0.07	22.312	0
"ItemMixed_36"	-0.476	0.07	-6.831	0
"ItemMixed_37"	-2.456	0.07	-35.283	0
"ItemMixed_38"	0.08	0.07	1.156	0.248
"ItemMixed_39"	-7.713	0.07	-110.802	0
"ItemMixed_4"	-7.32	0.07	-105.149	0
"ItemMixed_40"	-4.675	0.07	-67.16	0
"ItemMixed_41"	-2.435	0.07	-34.98	0
"ItemMixed_42"	0.065	0.07	0.929	0.353
"ItemMixed_43"	-5.239	0.07	-75.261	0
"ItemMixed_5"	-0.536	0.07	-7.705	0
"ItemMixed_6"	0.716	0.07	10.282	0
"ItemMixed_7"	-7.115	0.07	-102.207	0
"ItemMixed_8"	-5.598	0.07	-80.416	0
"ItemMixed_9"	-7.444	0.07	-106.938	0
"Item232_Critical_0"	-7.883	0.07	-113.233	0
"Item232_Critical_1"	-3.86	0.07	-55.456	0
"Item232_Critical_10"	-7.26	0.07	-104.292	0
"Item232_Critical_11"	-2.332	0.07	-33.501	0
"Item232_Critical_12"	-1.937	0.07	-27.827	0
"Item232_Critical_13"	-4.142	0.07	-59.493	0
"Item232_Critical_14"	-7.387	0.07	-106.115	0
"Item232_Critical_15"	-3.619	0.07	-51.982	0
"Item232_Critical_16"	-2.229	0.07	-32.026	0
"Item232_Critical_17"	-8.485	0.07	-121.882	0
"Item232_Critical_18"	-7.892	0.07	-113.372	0
"Item232_Critical_19"	-2.737	0.07	-39.324	0
"Item232_Critical_2"	-8.374	0.07	-120.288	0
"Item232_Critical_20"	-4.855	0.07	-69.745	0
"Item232_Critical_21"	-1.753	0.07	-25.179	0
"Item232_Critical_23"	-4.562	0.07	-65.538	0
"Item232_Critical_24"	-4.085	0.07	-58.682	0
"Item232_Critical_25"	-8.051	0.07	-115.651	0
"Item232_Critical_26"	-7.968	0.07	-114.455	0
"Item232_Critical_27"	-1.96	0.07	-28.156	0
"Item232_Critical_28"	-4.031	0.07	-57.904	0
"Item232_Critical_3"	-6.588	0.07	-94.633	0
"Item232_Critical_30"	-8.153	0.07	-117.121	0
"Item232_Critical_4"	-0.295	0.07	-4.243	0
"Item232_Critical_5"	-4.619	0.07	-66.35	0
"Item232_Critical_6"	-5.671	0.07	-81.459	0
"Item232_Critical_7"	-3.076	0.07	-44.184	0
"Item232_Critical_8"	-3.67	0.07	-52.715	0
"Item232_Critical_9"	-8.036	0.07	-115.431	0
"Item238_Critical_Vadv1"	-0.045	0.125	-0.358	0.721
"Item238_Critical_VAdv1"	-0.043	0.125	-0.342	0.732
"Item238_Critical_Vadv2"	1.743	0.07	25.041	0
"Item238_Critical_Vadv3"	-4.423	0.07	-63.535	0
"Item238_Critical_Vadv5"	-3.644	0.07	-52.34	0
"Item238_Critical_Vadv6"	-3.95	0.07	-56.748	0
"Item238_Critical_Vadv7"	-3.134	0.07	-45.017	0
"Item238_Critical_Vadv8"	-7.944	0.07	-114.119	0
