"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	14.3	0.048	297.778	0
"RC.C"	0.572	0.086	6.657	0
"compatible.C"	0.67	0.086	7.799	0
"ItemMixed_11"	-5.801	0.068	-85.42	0
"ItemMixed_12"	-4.773	0.068	-70.279	0
"ItemMixed_13"	-5.225	0.068	-76.933	0
"ItemMixed_14"	-8.854	0.068	-130.371	0
"ItemMixed_15"	-0.562	0.068	-8.274	0
"ItemMixed_16"	-2.583	0.068	-38.038	0
"ItemMixed_17"	-9.412	0.068	-138.588	0
"ItemMixed_18"	-8.244	0.068	-121.394	0
"ItemMixed_19"	-2.42	0.068	-35.638	0
"ItemMixed_2"	-4.206	0.068	-61.937	0
"ItemMixed_21"	-5.994	0.068	-88.266	0
"ItemMixed_22"	0.547	0.068	8.055	0
"ItemMixed_23"	-4.584	0.068	-67.502	0
"ItemMixed_24"	-2.422	0.068	-35.667	0
"ItemMixed_25"	-4.81	0.068	-70.832	0
"ItemMixed_26"	-3.505	0.068	-51.611	0
"ItemMixed_27"	-6.919	0.068	-101.875	0
"ItemMixed_28"	-3.971	0.068	-58.477	0
"ItemMixed_29"	-9.051	0.068	-133.271	0
"ItemMixed_3"	-8.112	0.068	-119.447	0
"ItemMixed_30"	-4.149	0.068	-61.088	0
"ItemMixed_31"	2.012	0.068	29.621	0
"ItemMixed_32"	-6.845	0.068	-100.793	0
"ItemMixed_33"	-6.458	0.068	-95.088	0
"ItemMixed_34"	-9.425	0.068	-138.783	0
"ItemMixed_35"	0.419	0.068	6.165	0
"ItemMixed_36"	-1.875	0.068	-27.616	0
"ItemMixed_37"	-3.902	0.068	-57.454	0
"ItemMixed_38"	-1.294	0.068	-19.06	0
"ItemMixed_39"	-8.998	0.068	-132.492	0
"ItemMixed_4"	-8.248	0.068	-121.455	0
"ItemMixed_40"	-6.111	0.068	-89.978	0
"ItemMixed_41"	-3.602	0.068	-53.046	0
"ItemMixed_42"	-1.475	0.068	-21.719	0
"ItemMixed_43"	-6.554	0.068	-96.515	0
"ItemMixed_5"	-1.911	0.068	-28.136	0
"ItemMixed_6"	-0.515	0.068	-7.587	0
"ItemMixed_7"	-8.138	0.068	-119.831	0
"ItemMixed_8"	-6.923	0.068	-101.942	0
"ItemMixed_9"	-8.704	0.068	-128.161	0
"Item232_Critical_0"	-9.483	0.068	-139.644	0
"Item232_Critical_1"	-5.283	0.068	-77.792	0
"Item232_Critical_10"	-7.882	0.068	-116.063	0
"Item232_Critical_11"	-4.317	0.068	-63.565	0
"Item232_Critical_12"	-3.14	0.068	-46.235	0
"Item232_Critical_13"	-5.857	0.068	-86.249	0
"Item232_Critical_14"	-8.865	0.068	-130.531	0
"Item232_Critical_15"	-4.926	0.068	-72.536	0
"Item232_Critical_16"	-3.773	0.068	-55.551	0
"Item232_Critical_17"	-9.193	0.068	-135.368	0
"Item232_Critical_18"	-9.275	0.068	-136.579	0
"Item232_Critical_19"	-4.641	0.068	-68.335	0
"Item232_Critical_2"	-9.62	0.068	-141.656	0
"Item232_Critical_20"	-6.174	0.068	-90.917	0
"Item232_Critical_21"	-2.802	0.068	-41.265	0
"Item232_Critical_23"	-5.636	0.068	-82.983	0
"Item232_Critical_24"	-5.087	0.068	-74.904	0
"Item232_Critical_25"	-9.073	0.068	-133.595	0
"Item232_Critical_26"	-8.944	0.068	-131.693	0
"Item232_Critical_27"	-3.197	0.068	-47.083	0
"Item232_Critical_28"	-5.124	0.068	-75.454	0
"Item232_Critical_3"	-8.935	0.068	-131.565	0
"Item232_Critical_30"	-9.264	0.068	-136.407	0
"Item232_Critical_4"	-1.572	0.068	-23.149	0
"Item232_Critical_5"	-5.745	0.068	-84.599	0
"Item232_Critical_6"	-7.024	0.068	-103.425	0
"Item232_Critical_7"	-4.623	0.068	-68.069	0
"Item232_Critical_8"	-5.089	0.068	-74.94	0
"Item232_Critical_9"	-9.413	0.068	-138.604	0
"Item232_Cr_VN3"	-1.855	0.633	-2.933	0.003
"Item238_Critical_Vadv1"	-1.167	0.121	-9.604	0
"Item238_Critical_VAdv1"	-1.164	0.121	-9.585	0
"Item238_Critical_Vadv2"	0.975	0.068	14.351	0
"Item238_Critical_Vadv3"	-5.389	0.068	-79.354	0
"Item238_Critical_Vadv5"	-3.869	0.068	-56.975	0
"Item238_Critical_Vadv6"	-5.016	0.068	-73.861	0
"Item238_Critical_Vadv7"	-3.838	0.068	-56.518	0
"Item238_Critical_Vadv8"	-9.188	0.068	-135.295	0
"Item238_Critical_Vadv9"	-4.431	0.068	-65.241	0
"Item238_Critical_VN1"	-9.484	0.068	-139.657	0
"Item238_Critical_VN2"	-4.274	0.068	-62.932	0
"Item238_Critical_VN3"	-3.468	0.068	-51.067	0
"Item238_Critical_VN5"	-1.792	0.068	-26.393	0
"ItemCritical_6"	-8.319	0.068	-122.491	0
"EmbBias.C"	0.149	0.044	3.394	0.001
"SC.C"	0.591	0.096	6.151	0
"RC.C:compatible.C"	0.398	0.172	2.314	0.021
"RC.C:ItemMixed_11"	-0.25	0.121	-2.055	0.04
"RC.C:ItemMixed_12"	0.411	0.121	3.384	0.001
"RC.C:ItemMixed_13"	-0.874	0.121	-7.194	0
"RC.C:ItemMixed_14"	-0.401	0.121	-3.297	0.001
"RC.C:ItemMixed_15"	-0.735	0.121	-6.047	0
"RC.C:ItemMixed_16"	-1.415	0.121	-11.646	0
"RC.C:ItemMixed_17"	-0.779	0.121	-6.415	0
"RC.C:ItemMixed_18"	-0.687	0.121	-5.652	0
"RC.C:ItemMixed_19"	-2.02	0.121	-16.628	0
"RC.C:ItemMixed_2"	-0.251	0.121	-2.065	0.039
"RC.C:ItemMixed_21"	-0.133	0.121	-1.092	0.275
"RC.C:ItemMixed_22"	-0.856	0.121	-7.045	0
"RC.C:ItemMixed_23"	-0.194	0.121	-1.597	0.11
"RC.C:ItemMixed_24"	-0.612	0.121	-5.035	0
"RC.C:ItemMixed_25"	-0.862	0.121	-7.099	0
"RC.C:ItemMixed_26"	-1.033	0.121	-8.506	0
"RC.C:ItemMixed_27"	-0.745	0.121	-6.13	0
"RC.C:ItemMixed_28"	-0.091	0.121	-0.746	0.456
"RC.C:ItemMixed_29"	-0.743	0.121	-6.112	0
"RC.C:ItemMixed_3"	0.859	0.121	7.071	0
"RC.C:ItemMixed_30"	0.699	0.121	5.756	0
"RC.C:ItemMixed_31"	-0.195	0.121	-1.607	0.108
"RC.C:ItemMixed_32"	-0.747	0.121	-6.146	0
"RC.C:ItemMixed_33"	-0.579	0.121	-4.766	0
"RC.C:ItemMixed_34"	-1.448	0.121	-11.923	0
"RC.C:ItemMixed_35"	-1.329	0.121	-10.939	0
"RC.C:ItemMixed_36"	-0.014	0.121	-0.114	0.909
