"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.264	0.058	227.449	0
"RC.C"	1.221	0.104	11.703	0
"compatible.C"	-0.172	0.104	-1.653	0.098
"ItemMixed_11"	-5.286	0.082	-64.096	0
"ItemMixed_12"	-5.491	0.082	-66.58	0
"ItemMixed_13"	-5.712	0.082	-69.256	0
"ItemMixed_14"	-7.76	0.082	-94.084	0
"ItemMixed_15"	-0.949	0.082	-11.512	0
"ItemMixed_16"	-3.261	0.082	-39.534	0
"ItemMixed_17"	-9.899	0.082	-120.023	0
"ItemMixed_18"	-9.523	0.082	-115.465	0
"ItemMixed_19"	-2.45	0.082	-29.706	0
"ItemMixed_2"	-5.236	0.082	-63.49	0
"ItemMixed_21"	-7.151	0.082	-86.705	0
"ItemMixed_22"	0.779	0.082	9.449	0
"ItemMixed_23"	-5.223	0.082	-63.325	0
"ItemMixed_24"	-3.013	0.082	-36.537	0
"ItemMixed_25"	-6.19	0.082	-75.059	0
"ItemMixed_26"	-4.772	0.082	-57.862	0
"ItemMixed_27"	-6.337	0.082	-76.837	0
"ItemMixed_28"	-5.32	0.082	-64.508	0
"ItemMixed_29"	-9.876	0.082	-119.752	0
"ItemMixed_3"	-9.334	0.082	-113.17	0
"ItemMixed_30"	-5.412	0.082	-65.62	0
"ItemMixed_31"	1.539	0.082	18.664	0
"ItemMixed_32"	-6.282	0.082	-76.169	0
"ItemMixed_33"	-6.749	0.082	-81.831	0
"ItemMixed_34"	-9.747	0.082	-118.178	0
"ItemMixed_35"	0.668	0.082	8.104	0
"ItemMixed_36"	-2.132	0.082	-25.845	0
"ItemMixed_37"	-4.655	0.082	-56.44	0
"ItemMixed_38"	-1.85	0.082	-22.431	0
"ItemMixed_39"	-9.62	0.082	-116.638	0
"ItemMixed_4"	-9.505	0.082	-115.253	0
"ItemMixed_40"	-6.487	0.082	-78.654	0
"ItemMixed_41"	-5.155	0.082	-62.505	0
"ItemMixed_42"	-2.486	0.082	-30.144	0
"ItemMixed_43"	-6.843	0.082	-82.972	0
"ItemMixed_5"	-2.402	0.082	-29.129	0
"ItemMixed_6"	-0.091	0.082	-1.108	0.268
"ItemMixed_7"	-9.735	0.082	-118.039	0
"ItemMixed_8"	-6.839	0.082	-82.919	0
"ItemMixed_9"	-9.88	0.082	-119.79	0
"Item232_Critical_0"	-9.757	0.082	-118.304	0
"Item232_Critical_1"	-5.5	0.082	-66.688	0
"Item232_Critical_10"	-7.722	0.082	-93.625	0
"Item232_Critical_11"	-4.313	0.082	-52.296	0
"Item232_Critical_12"	-2.833	0.082	-34.356	0
"Item232_Critical_13"	-5.082	0.082	-61.623	0
"Item232_Critical_14"	-9.925	0.082	-120.335	0
"Item232_Critical_15"	-4.44	0.082	-53.837	0
"Item232_Critical_16"	-4.181	0.082	-50.698	0
"Item232_Critical_17"	-9.752	0.082	-118.242	0
"Item232_Critical_18"	-9.47	0.082	-114.82	0
"Item232_Critical_19"	-4.853	0.082	-58.839	0
"Item232_Critical_2"	-9.566	0.082	-115.991	0
"Item232_Critical_20"	-5.752	0.082	-69.74	0
"Item232_Critical_21"	-2.574	0.082	-31.209	0
"Item232_Critical_23"	-4.834	0.082	-58.614	0
"Item232_Critical_24"	-4.933	0.082	-59.811	0
"Item232_Critical_25"	-9.736	0.082	-118.043	0
"Item232_Critical_26"	-9.706	0.082	-117.681	0
"Item232_Critical_27"	-2.821	0.082	-34.203	0
"Item232_Critical_28"	-4.849	0.082	-58.789	0
"Item232_Critical_3"	-9.002	0.082	-109.15	0
"Item232_Critical_30"	-9.636	0.082	-116.834	0
"Item232_Critical_4"	-1.384	0.082	-16.78	0
"Item232_Critical_5"	-5.705	0.082	-69.173	0
"Item232_Critical_6"	-6.898	0.082	-83.636	0
"Item232_Critical_7"	-3.799	0.082	-46.062	0
"Item232_Critical_8"	-5.282	0.082	-64.039	0
"Item232_Critical_9"	-9.5	0.082	-115.184	0
"Item238_Critical_Vadv1"	-1.165	0.148	-7.896	0
"Item238_Critical_VAdv1"	-1.165	0.148	-7.896	0
"Item238_Critical_Vadv2"	0.513	0.082	6.222	0
"Item238_Critical_Vadv3"	-6.242	0.082	-75.69	0
"Item238_Critical_Vadv5"	-4.804	0.082	-58.246	0
"Item238_Critical_Vadv6"	-4.38	0.082	-53.102	0
"Item238_Critical_Vadv7"	-4.526	0.082	-54.876	0
"Item238_Critical_Vadv8"	-10.075	0.082	-122.162	0
"Item238_Critical_Vadv9"	-5.305	0.082	-64.327	0
"Item238_Critical_VN1"	-9.46	0.082	-114.7	0
"Item238_Critical_VN2"	-4.867	0.082	-59.009	0
"Item238_Critical_VN3"	-4.067	0.082	-49.316	0
"Item238_Critical_VN5"	-2.489	0.082	-30.182	0
"ItemCritical_6"	-9.474	0.082	-114.872	0
"EmbBias.C"	0.137	0.053	2.569	0.01
"SC.C"	-1.48	0.117	-12.688	0
"RC.C:compatible.C"	0.712	0.209	3.414	0.001
"RC.C:ItemMixed_11"	-0.851	0.148	-5.771	0
"RC.C:ItemMixed_12"	-1.453	0.148	-9.851	0
"RC.C:ItemMixed_13"	-0.866	0.148	-5.87	0
"RC.C:ItemMixed_14"	0.53	0.148	3.591	0
"RC.C:ItemMixed_15"	-1.289	0.148	-8.735	0
"RC.C:ItemMixed_16"	-1.631	0.148	-11.053	0
"RC.C:ItemMixed_17"	-0.033	0.148	-0.225	0.822
"RC.C:ItemMixed_18"	-0.417	0.148	-2.826	0.005
"RC.C:ItemMixed_19"	-2.028	0.148	-13.743	0
"RC.C:ItemMixed_2"	-1.502	0.148	-10.183	0
"RC.C:ItemMixed_21"	-1.292	0.148	-8.755	0
"RC.C:ItemMixed_22"	-0.714	0.148	-4.842	0
