"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.155	0.059	204.857	0
"RC.C"	-0.511	0.106	-4.814	0
"compatible.C"	0.424	0.106	3.996	0
"Item232_Critical_29"	-0.037	0.084	-0.443	0.658
"Item232_Critical_31"	-0.054	0.084	-0.647	0.518
"ItemCritical_0"	-8.936	0.084	-106.5	0
"ItemCritical_1"	-1.659	0.084	-19.774	0
"ItemCritical_10"	-8.916	0.084	-106.259	0
"ItemCritical_11"	-8.93	0.084	-106.426	0
"ItemCritical_12"	-8.873	0.084	-105.75	0
"ItemCritical_13"	-8.261	0.084	-98.457	0
"ItemCritical_14"	-8.274	0.084	-98.611	0
"ItemCritical_15"	-8.688	0.084	-103.537	0
"ItemCritical_16"	-8.306	0.084	-98.991	0
"ItemCritical_17"	-8.601	0.084	-102.501	0
"ItemCritical_18"	1.018	0.084	12.135	0
"ItemCritical_19"	-8.814	0.084	-105.048	0
"ItemCritical_2"	0.828	0.084	9.866	0
"ItemCritical_20"	-4.098	0.084	-48.844	0
"ItemCritical_21"	-9.086	0.084	-108.28	0
"ItemCritical_22"	-4.433	0.084	-52.828	0
"ItemCritical_23"	-2.02	0.084	-24.071	0
"ItemCritical_24"	-8.914	0.084	-106.233	0
"ItemCritical_25"	-8.46	0.084	-100.827	0
"ItemCritical_26"	-0.499	0.084	-5.948	0
"ItemCritical_27"	-5.827	0.084	-69.446	0
"ItemCritical_28"	1.64	0.084	19.541	0
"ItemCritical_29"	1.112	0.084	13.25	0
"ItemCritical_3"	-9.123	0.084	-108.719	0
"ItemCritical_30"	-8.771	0.084	-104.527	0
"ItemCritical_31"	-3.872	0.084	-46.141	0
"ItemCritical_32"	-3.121	0.084	-37.198	0
"ItemCritical_33"	-0.103	0.084	-1.233	0.218
"ItemCritical_34"	-1.536	0.084	-18.301	0
"ItemCritical_35"	0.094	0.084	1.115	0.265
"ItemCritical_36"	0.078	0.084	0.928	0.353
"ItemCritical_4"	-8.899	0.084	-106.058	0
"ItemCritical_5"	-4.695	0.084	-55.948	0
"ItemCritical_7"	-8.849	0.084	-105.459	0
"ItemCritical_8"	-8.803	0.084	-104.917	0
"ItemCritical_9"	-8.58	0.084	-102.258	0
"ItemMixed_1"	1.117	0.084	13.312	0
"ItemMixed_11"	-4.184	0.084	-49.865	0
"ItemMixed_12"	-4.402	0.084	-52.464	0
"ItemMixed_13"	-4.751	0.084	-56.616	0
"ItemMixed_14"	-6.629	0.084	-79.007	0
"ItemMixed_15"	0.111	0.084	1.328	0.184
"ItemMixed_16"	-2.19	0.084	-26.095	0
"ItemMixed_17"	-9.017	0.084	-107.463	0
"ItemMixed_18"	-8.721	0.084	-103.929	0
"ItemMixed_19"	-1.385	0.084	-16.501	0
"ItemMixed_2"	-4.188	0.084	-49.911	0
"ItemMixed_21"	-6.074	0.084	-72.392	0
"ItemMixed_22"	1.774	0.084	21.139	0
"ItemMixed_23"	-4.13	0.084	-49.214	0
"ItemMixed_24"	-2.141	0.084	-25.519	0
"ItemMixed_25"	-5.25	0.084	-62.566	0
"ItemMixed_26"	-3.855	0.084	-45.943	0
"ItemMixed_27"	-5.481	0.084	-65.322	0
"ItemMixed_28"	-4.24	0.084	-50.526	0
"ItemMixed_29"	-8.987	0.084	-107.105	0
"ItemMixed_3"	-8.267	0.084	-98.527	0
"ItemMixed_30"	-4.315	0.084	-51.427	0
"ItemMixed_31"	2.629	0.084	31.332	0
"ItemMixed_32"	-5.34	0.084	-63.641	0
"ItemMixed_33"	-5.707	0.084	-68.008	0
"ItemMixed_34"	-8.766	0.084	-104.467	0
"ItemMixed_35"	1.753	0.084	20.89	0
"ItemMixed_36"	-1.024	0.084	-12.198	0
"ItemMixed_37"	-3.925	0.084	-46.779	0
"ItemMixed_38"	-0.758	0.084	-9.039	0
"ItemMixed_39"	-8.536	0.084	-101.733	0
"ItemMixed_4"	-8.634	0.084	-102.902	0
"ItemMixed_40"	-5.407	0.084	-64.435	0
"ItemMixed_41"	-4.232	0.084	-50.433	0
"ItemMixed_42"	-1.412	0.084	-16.822	0
"ItemMixed_43"	-5.877	0.084	-70.043	0
"ItemMixed_5"	-1.305	0.084	-15.558	0
"ItemMixed_6"	1.009	0.084	12.03	0
"ItemMixed_7"	-8.886	0.084	-105.9	0
"ItemMixed_8"	-5.757	0.084	-68.613	0
"ItemMixed_9"	-8.916	0.084	-106.255	0
"Item232_Critical_0"	-8.773	0.084	-104.554	0
"Item232_Critical_1"	-4.476	0.084	-53.349	0
"Item232_Critical_10"	-6.874	0.084	-81.917	0
"Item232_Critical_11"	-3.402	0.084	-40.547	0
"Item232_Critical_12"	-1.905	0.084	-22.703	0
"Item232_Critical_13"	-4.146	0.084	-49.413	0
"Item232_Critical_14"	-8.995	0.084	-107.205	0
"Item232_Critical_15"	-3.536	0.084	-42.144	0
"Item232_Critical_16"	-3.226	0.084	-38.451	0
"Item232_Critical_17"	-8.836	0.084	-105.303	0
"Item232_Critical_18"	-8.507	0.084	-101.381	0
"Item232_Critical_19"	-3.909	0.084	-46.586	0
"Item232_Critical_2"	-8.716	0.084	-103.878	0
