"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.96	0.058	224.835	0
"RC.C"	0.952	0.103	9.231	0
"compatible.C"	-0.082	0.103	-0.796	0.426
"Item232_Critical_29"	-1.147	0.082	-14.067	0
"Item232_Critical_31"	-0.467	0.082	-5.725	0
"ItemCritical_0"	-8.354	0.082	-102.478	0
"ItemCritical_1"	-1.596	0.082	-19.58	0
"ItemCritical_10"	-7.814	0.082	-95.861	0
"ItemCritical_11"	-7.886	0.082	-96.738	0
"ItemCritical_12"	-7.943	0.082	-97.441	0
"ItemCritical_13"	-7.259	0.082	-89.048	0
"ItemCritical_14"	-7.165	0.082	-87.895	0
"ItemCritical_15"	-7.772	0.082	-95.337	0
"ItemCritical_16"	-7.72	0.082	-94.704	0
"ItemCritical_17"	-7.629	0.082	-93.583	0
"ItemCritical_18"	0.866	0.082	10.62	0
"ItemCritical_19"	-7.92	0.082	-97.164	0
"ItemCritical_2"	0.744	0.082	9.129	0
"ItemCritical_20"	-3.162	0.082	-38.794	0
"ItemCritical_21"	-8.138	0.082	-99.828	0
"ItemCritical_22"	-3.551	0.082	-43.564	0
"ItemCritical_23"	-1.196	0.082	-14.673	0
"ItemCritical_24"	-8.502	0.082	-104.294	0
"ItemCritical_25"	-8.061	0.082	-98.89	0
"ItemCritical_26"	-0.457	0.082	-5.604	0
"ItemCritical_27"	-6.231	0.082	-76.438	0
"ItemCritical_28"	2.711	0.082	33.263	0
"ItemCritical_29"	1.047	0.082	12.84	0
"ItemCritical_3"	-8.252	0.082	-101.237	0
"ItemCritical_30"	-8.411	0.082	-103.179	0
"ItemCritical_31"	-3.37	0.082	-41.336	0
"ItemCritical_32"	-2.77	0.082	-33.984	0
"ItemCritical_33"	-0.611	0.082	-7.501	0
"ItemCritical_34"	-1.149	0.082	-14.093	0
"ItemCritical_35"	-0.091	0.082	-1.116	0.265
"ItemCritical_36"	0.017	0.082	0.214	0.831
"ItemCritical_4"	-7.862	0.082	-96.446	0
"ItemCritical_5"	-3.625	0.082	-44.475	0
"ItemCritical_7"	-7.996	0.082	-98.086	0
"ItemCritical_8"	-7.653	0.082	-93.877	0
"ItemCritical_9"	-7.553	0.082	-92.652	0
"ItemMixed_1"	1.309	0.082	16.056	0
"ItemMixed_11"	-4.507	0.082	-55.292	0
"ItemMixed_12"	-3.344	0.082	-41.016	0
"ItemMixed_13"	-4.303	0.082	-52.789	0
"ItemMixed_14"	-7.448	0.082	-91.364	0
"ItemMixed_15"	0.46	0.082	5.64	0
"ItemMixed_16"	-1.672	0.082	-20.508	0
"ItemMixed_17"	-8.553	0.082	-104.917	0
"ItemMixed_18"	-7.854	0.082	-96.352	0
"ItemMixed_19"	-0.844	0.082	-10.352	0
"ItemMixed_2"	-3.38	0.082	-41.467	0
"ItemMixed_21"	-5.485	0.082	-67.29	0
"ItemMixed_22"	1.543	0.082	18.925	0
"ItemMixed_23"	-3.207	0.082	-39.337	0
"ItemMixed_24"	-1.683	0.082	-20.642	0
"ItemMixed_25"	-3.979	0.082	-48.811	0
"ItemMixed_26"	-2.911	0.082	-35.712	0
"ItemMixed_27"	-5.668	0.082	-69.529	0
"ItemMixed_28"	-3.566	0.082	-43.744	0
"ItemMixed_29"	-8.363	0.082	-102.594	0
"ItemMixed_3"	-7.286	0.082	-89.385	0
"ItemMixed_30"	-3.588	0.082	-44.02	0
"ItemMixed_31"	3.07	0.082	37.665	0
"ItemMixed_32"	-5.52	0.082	-67.718	0
"ItemMixed_33"	-5.486	0.082	-67.295	0
"ItemMixed_34"	-8.522	0.082	-104.543	0
"ItemMixed_35"	1.606	0.082	19.697	0
"ItemMixed_36"	-0.723	0.082	-8.874	0
