"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"Item238_Critical_Vadv5"	-4.954	0.085	-58.399	0
"Item238_Critical_Vadv6"	-4.378	0.085	-51.618	0
"Item238_Critical_Vadv7"	-4.736	0.085	-55.84	0
"Item238_Critical_Vadv8"	-10.263	0.085	-120.442	0
"Item238_Critical_Vadv9"	-5.384	0.085	-63.473	0
"Item238_Critical_VN1"	-9.874	0.085	-116.41	0
"Item238_Critical_VN2"	-4.978	0.085	-58.69	0
"Item238_Critical_VN3"	-4.242	0.085	-50.015	0
"Item238_Critical_VN5"	-2.642	0.085	-31.145	0
"ItemCritical_6"	-9.757	0.085	-115.028	0
"EmbBias.C"	0.148	0.055	2.689	0.007
"SC.C"	-1.512	0.12	-12.602	0
"RC.C:compatible.C"	0.674	0.215	3.141	0.002
"RC.C:ItemMixed_11"	-0.985	0.152	-6.489	0
"RC.C:ItemMixed_12"	-1.616	0.152	-10.65	0
"RC.C:ItemMixed_13"	-1.449	0.152	-9.55	0
"RC.C:ItemMixed_14"	0.614	0.152	4.046	0
"RC.C:ItemMixed_15"	-1.555	0.152	-10.248	0
"RC.C:ItemMixed_16"	-1.834	0.152	-12.084	0
"RC.C:ItemMixed_17"	-0.916	0.152	-6.037	0
"RC.C:ItemMixed_18"	-1.616	0.152	-10.651	0
"RC.C:ItemMixed_19"	-2.288	0.152	-15.078	0
"RC.C:ItemMixed_2"	-1.794	0.152	-11.82	0
"RC.C:ItemMixed_21"	-1.412	0.152	-9.308	0
"RC.C:ItemMixed_22"	-1.165	0.152	-7.675	0
"RC.C:ItemMixed_23"	-1.622	0.152	-10.692	0
"RC.C:ItemMixed_24"	-1.539	0.152	-10.142	0
"RC.C:ItemMixed_25"	-2.082	0.152	-13.725	0
"RC.C:ItemMixed_26"	-0.703	0.152	-4.635	0
"RC.C:ItemMixed_27"	-0.396	0.152	-2.612	0.009
"RC.C:ItemMixed_28"	-1.285	0.152	-8.467	0
"RC.C:ItemMixed_29"	-1.427	0.152	-9.402	0
"RC.C:ItemMixed_3"	-1.46	0.152	-9.624	0
"RC.C:ItemMixed_30"	-1.027	0.152	-6.769	0
"RC.C:ItemMixed_31"	-2.227	0.152	-14.679	0
"RC.C:ItemMixed_32"	-1.308	0.152	-8.618	0
"RC.C:ItemMixed_33"	-1.019	0.152	-6.718	0
"RC.C:ItemMixed_34"	-1.482	0.152	-9.769	0
"RC.C:ItemMixed_35"	-1.404	0.152	-9.256	0
"RC.C:ItemMixed_36"	-1.921	0.152	-12.659	0
"RC.C:ItemMixed_37"	-2.124	0.152	-14.001	0
"RC.C:ItemMixed_38"	-1.873	0.152	-12.346	0
"RC.C:ItemMixed_39"	-1.218	0.152	-8.027	0
"RC.C:ItemMixed_4"	-1.302	0.152	-8.581	0
"RC.C:ItemMixed_40"	-1.111	0.152	-7.323	0
"RC.C:ItemMixed_41"	-1.858	0.152	-12.245	0
"RC.C:ItemMixed_42"	-1.236	0.152	-8.147	0
"RC.C:ItemMixed_43"	-1.024	0.152	-6.746	0
"RC.C:ItemMixed_5"	-1.515	0.152	-9.986	0
"RC.C:ItemMixed_6"	-1.056	0.152	-6.961	0
"RC.C:ItemMixed_7"	-1.389	0.152	-9.156	0
"RC.C:ItemMixed_8"	-0.911	0.152	-6.006	0
"RC.C:ItemMixed_9"	-1.501	0.152	-9.892	0
"RC.C:Item232_Critical_0"	-0.4	0.152	-2.628	0.009
"RC.C:Item232_Critical_1"	-0.84	0.152	-5.526	0
"RC.C:Item232_Critical_10"	-3.904	0.152	-25.727	0
"RC.C:Item232_Critical_11"	-2.239	0.152	-14.756	0
"RC.C:Item232_Critical_12"	-1.319	0.152	-8.695	0
"RC.C:Item232_Critical_13"	-1.15	0.152	-7.582	0
"RC.C:Item232_Critical_14"	-1.349	0.152	-8.89	0
"RC.C:Item232_Critical_15"	-1.162	0.152	-7.661	0
"RC.C:Item232_Critical_16"	-1.384	0.152	-9.124	0
"RC.C:Item232_Critical_17"	-1.859	0.152	-12.253	0
"RC.C:Item232_Critical_18"	-0.211	0.152	-1.39	0.165
"RC.C:Item232_Critical_19"	-0.879	0.152	-5.791	0
"RC.C:Item232_Critical_2"	-0.35	0.152	-2.31	0.021
"RC.C:Item232_Critical_20"	-1.351	0.152	-8.904	0
"RC.C:Item232_Critical_21"	-1.377	0.152	-9.043	0
"RC.C:Item232_Critical_23"	-1.407	0.152	-9.274	0
"RC.C:Item232_Critical_24"	-0.98	0.152	-6.445	0
"RC.C:Item232_Critical_25"	-0.75	0.152	-4.946	0
"RC.C:Item232_Critical_26"	-1.156	0.152	-7.608	0
"RC.C:Item232_Critical_27"	-2.389	0.152	-15.691	0
"RC.C:Item232_Critical_28"	-0.936	0.152	-6.156	0
"RC.C:Item232_Critical_3"	-2.002	0.152	-13.161	0
"RC.C:Item232_Critical_30"	-1.358	0.152	-8.952	0
"RC.C:Item232_Critical_4"	-0.115	0.152	-0.755	0.45
"RC.C:Item232_Critical_5"	-0.871	0.152	-5.74	0
"RC.C:Item232_Critical_6"	-1.118	0.152	-7.369	0
"RC.C:Item232_Critical_7"	-1.169	0.152	-7.706	0
"RC.C:Item232_Critical_8"	-0.995	0.152	-6.543	0
"RC.C:Item232_Critical_9"	-0.561	0.152	-3.692	0
"RC.C:Item238_Critical_Vadv1"	0.108	0.215	0.505	0.614
"RC.C:Item238_Critical_VAdv1"	-1.331	0.215	-6.204	0
"RC.C:Item238_Critical_Vadv2"	-1.291	0.152	-8.509	0
"RC.C:Item238_Critical_Vadv3"	-1.254	0.152	-8.263	0
"RC.C:Item238_Critical_Vadv5"	-1.113	0.152	-7.332	0
"RC.C:Item238_Critical_Vadv6"	-1.026	0.152	-6.762	0
"RC.C:Item238_Critical_Vadv7"	-1.547	0.152	-10.193	0
"RC.C:Item238_Critical_Vadv8"	-1.253	0.152	-8.23	0
"RC.C:Item238_Critical_Vadv9"	-1.537	0.152	-10.13	0
"RC.C:Item238_Critical_VN1"	-1.851	0.152	-12.197	0
"RC.C:Item238_Critical_VN2"	-1.187	0.152	-7.825	0
"RC.C:Item238_Critical_VN3"	-1.123	0.152	-7.401	0
"RC.C:Item238_Critical_VN5"	-1.364	0.152	-8.989	0
"RC.C:ItemCritical_6"	-1.392	0.152	-9.177	0
"compatible.C:ItemMixed_11"	0.841	0.152	5.544	0
"compatible.C:ItemMixed_12"	0.099	0.152	0.655	0.512
"compatible.C:ItemMixed_13"	0.869	0.152	5.73	0
"compatible.C:ItemMixed_14"	-2.808	0.152	-18.505	0
"compatible.C:ItemMixed_15"	-1.922	0.152	-12.668	0
"compatible.C:ItemMixed_16"	1.531	0.152	10.088	0
"compatible.C:ItemMixed_17"	0.628	0.152	4.136	0
"compatible.C:ItemMixed_18"	-0.939	0.152	-6.187	0
"compatible.C:ItemMixed_19"	-1.82	0.152	-11.998	0
"compatible.C:ItemMixed_2"	0.887	0.152	5.846	0
"compatible.C:ItemMixed_21"	0.211	0.152	1.388	0.165
"compatible.C:ItemMixed_22"	-1.208	0.152	-7.964	0
"compatible.C:ItemMixed_23"	0.375	0.152	2.473	0.013
"compatible.C:ItemMixed_24"	0.292	0.152	1.927	0.054
"compatible.C:ItemMixed_25"	0.373	0.152	2.456	0.014
"compatible.C:ItemMixed_26"	0.634	0.152	4.179	0
"compatible.C:ItemMixed_27"	-0.444	0.152	-2.925	0.003
"compatible.C:ItemMixed_28"	-1.505	0.152	-9.92	0
"compatible.C:ItemMixed_29"	0.493	0.152	3.249	0.001
"compatible.C:ItemMixed_3"	0.468	0.152	3.083	0.002
"compatible.C:ItemMixed_30"	-0.305	0.152	-2.012	0.044
"compatible.C:ItemMixed_31"	1.473	0.152	9.711	0
"compatible.C:ItemMixed_32"	0.411	0.152	2.706	0.007
"compatible.C:ItemMixed_33"	-0.222	0.152	-1.465	0.143
"compatible.C:ItemMixed_34"	-0.802	0.152	-5.284	0
"compatible.C:ItemMixed_35"	-0.874	0.152	-5.761	0
"compatible.C:ItemMixed_36"	-0.587	0.152	-3.869	0
"compatible.C:ItemMixed_37"	1.759	0.152	11.595	0
"compatible.C:ItemMixed_38"	-1.208	0.152	-7.958	0
"compatible.C:ItemMixed_39"	-0.385	0.152	-2.539	0.011
"compatible.C:ItemMixed_4"	-0.238	0.152	-1.568	0.117
"compatible.C:ItemMixed_40"	-0.711	0.152	-4.683	0
"compatible.C:ItemMixed_41"	1.858	0.152	12.243	0
"compatible.C:ItemMixed_42"	1.534	0.152	10.111	0
"compatible.C:ItemMixed_43"	1.006	0.152	6.631	0
"compatible.C:ItemMixed_5"	2.892	0.152	19.059	0
"compatible.C:ItemMixed_6"	-1.463	0.152	-9.642	0
"compatible.C:ItemMixed_7"	-0.117	0.152	-0.769	0.442
"compatible.C:ItemMixed_8"	-0.987	0.152	-6.502	0
"compatible.C:ItemMixed_9"	-0.205	0.152	-1.348	0.178
"compatible.C:Item232_Critical_0"	-1.036	0.152	-6.814	0
"compatible.C:Item232_Critical_1"	-0.119	0.152	-0.779	0.436
"compatible.C:Item232_Critical_10"	-1.689	0.152	-11.132	0
"compatible.C:Item232_Critical_11"	-1.783	0.152	-11.752	0
"compatible.C:Item232_Critical_12"	-0.609	0.152	-4.013	0
"compatible.C:Item232_Critical_13"	-2.746	0.152	-18.099	0
"compatible.C:Item232_Critical_14"	-1.248	0.152	-8.222	0
"compatible.C:Item232_Critical_15"	-1.006	0.152	-6.633	0
"compatible.C:Item232_Critical_16"	0.699	0.152	4.607	0
"compatible.C:Item232_Critical_17"	-0.017	0.152	-0.111	0.912
"compatible.C:Item232_Critical_18"	0.409	0.152	2.696	0.007
"compatible.C:Item232_Critical_19"	-0.231	0.152	-1.524	0.128
"compatible.C:Item232_Critical_2"	1.006	0.152	6.63	0
"compatible.C:Item232_Critical_20"	0.211	0.152	1.393	0.164
"compatible.C:Item232_Critical_21"	-0.025	0.152	-0.162	0.872
"compatible.C:Item232_Critical_23"	-0.608	0.152	-4.005	0
"compatible.C:Item232_Critical_24"	1.521	0.152	10.003	0
"compatible.C:Item232_Critical_25"	0.469	0.152	3.09	0.002
"compatible.C:Item232_Critical_26"	-0.41	0.152	-2.697	0.007
"compatible.C:Item232_Critical_27"	-0.173	0.152	-1.135	0.257
"compatible.C:Item232_Critical_28"	1.242	0.152	8.166	0
"compatible.C:Item232_Critical_3"	3.73	0.152	24.521	0
"compatible.C:Item232_Critical_30"	-0.499	0.152	-3.288	0.001
"compatible.C:Item232_Critical_4"	1.02	0.152	6.725	0
"compatible.C:Item232_Critical_5"	0.775	0.152	5.106	0
"compatible.C:Item232_Critical_6"	0.883	0.152	5.818	0
"compatible.C:Item232_Critical_7"	1.092	0.152	7.199	0
"compatible.C:Item232_Critical_8"	0.23	0.152	1.51	0.131
"compatible.C:Item232_Critical_9"	0.381	0.152	2.508	0.012
"compatible.C:Item238_Critical_Vadv1"	-0.844	0.372	-2.271	0.023
"compatible.C:Item238_Critical_VAdv1"	1.448	0.372	3.895	0
"compatible.C:Item238_Critical_Vadv2"	0.56	0.152	3.694	0
"compatible.C:Item238_Critical_Vadv3"	0.742	0.152	4.887	0
"compatible.C:Item238_Critical_Vadv5"	-0.231	0.152	-1.525	0.127
"compatible.C:Item238_Critical_Vadv6"	-2.214	0.152	-14.589	0
"compatible.C:Item238_Critical_Vadv7"	0.859	0.152	5.658	0
"compatible.C:Item238_Critical_Vadv8"	0.19	0.152	1.249	0.212
"compatible.C:Item238_Critical_Vadv9"	-0.004	0.152	-0.028	0.978
"compatible.C:Item238_Critical_VN1"	1.186	0.152	7.819	0
"compatible.C:Item238_Critical_VN2"	-1.117	0.152	-7.359	0
"compatible.C:Item238_Critical_VN3"	-0.774	0.152	-5.104	0
"compatible.C:Item238_Critical_VN5"	0.356	0.152	2.343	0.019
"compatible.C:ItemCritical_6"	0.606	0.152	3.997	0
"RC.C:EmbBias.C"	0.071	0.098	0.718	0.473
"ItemMixed_11:EmbBias.C"	0.005	0.078	0.059	0.953
"ItemMixed_12:EmbBias.C"	0.059	0.078	0.763	0.445
"ItemMixed_13:EmbBias.C"	-0.222	0.078	-2.86	0.004
"ItemMixed_14:EmbBias.C"	-0.021	0.078	-0.276	0.783
"ItemMixed_15:EmbBias.C"	-0.042	0.078	-0.542	0.588
"ItemMixed_16:EmbBias.C"	-0.276	0.078	-3.555	0
"ItemMixed_17:EmbBias.C"	-0.033	0.078	-0.43	0.667
"ItemMixed_18:EmbBias.C"	-0.077	0.078	-0.99	0.322
"ItemMixed_19:EmbBias.C"	-0.149	0.078	-1.926	0.054
"ItemMixed_2:EmbBias.C"	0.031	0.078	0.4	0.689
"ItemMixed_21:EmbBias.C"	0.04	0.078	0.512	0.609
"ItemMixed_22:EmbBias.C"	-0.114	0.078	-1.468	0.142
"ItemMixed_23:EmbBias.C"	0.039	0.078	0.508	0.612
"ItemMixed_24:EmbBias.C"	0.115	0.078	1.487	0.137
"ItemMixed_25:EmbBias.C"	-0.181	0.078	-2.33	0.02
"ItemMixed_26:EmbBias.C"	0.009	0.078	0.111	0.912
"ItemMixed_27:EmbBias.C"	0.288	0.078	3.707	0
"ItemMixed_28:EmbBias.C"	0.052	0.078	0.673	0.501
"ItemMixed_29:EmbBias.C"	-0.051	0.078	-0.661	0.508
"ItemMixed_3:EmbBias.C"	-0.096	0.078	-1.239	0.215
"ItemMixed_30:EmbBias.C"	0.108	0.078	1.393	0.164
"ItemMixed_31:EmbBias.C"	0.001	0.078	0.013	0.99
"ItemMixed_32:EmbBias.C"	0.101	0.078	1.305	0.192
"ItemMixed_33:EmbBias.C"	-0.073	0.078	-0.944	0.345
"ItemMixed_34:EmbBias.C"	-0.101	0.078	-1.298	0.194
"ItemMixed_35:EmbBias.C"	0.059	0.078	0.756	0.449
"ItemMixed_36:EmbBias.C"	0.26	0.078	3.345	0.001
"ItemMixed_37:EmbBias.C"	0.089	0.078	1.15	0.25
"ItemMixed_38:EmbBias.C"	-0.11	0.078	-1.416	0.157
"ItemMixed_39:EmbBias.C"	-0.081	0.078	-1.043	0.297
"ItemMixed_4:EmbBias.C"	-0.094	0.078	-1.216	0.224
"ItemMixed_40:EmbBias.C"	0.204	0.078	2.627	0.009
"ItemMixed_41:EmbBias.C"	-0.221	0.078	-2.853	0.004
"ItemMixed_42:EmbBias.C"	-0.13	0.078	-1.678	0.093
"ItemMixed_43:EmbBias.C"	0.028	0.078	0.367	0.714
"ItemMixed_5:EmbBias.C"	0.14	0.078	1.801	0.072
"ItemMixed_6:EmbBias.C"	-0.127	0.078	-1.639	0.101
"ItemMixed_7:EmbBias.C"	-0.052	0.078	-0.672	0.502
"ItemMixed_8:EmbBias.C"	0.294	0.078	3.789	0
"ItemMixed_9:EmbBias.C"	-0.069	0.078	-0.887	0.375
"Item232_Critical_0:EmbBias.C"	-0.095	0.078	-1.221	0.222
"Item232_Critical_1:EmbBias.C"	-0.184	0.078	-2.366	0.018
"Item232_Critical_10:EmbBias.C"	-0.08	0.078	-1.028	0.304
"Item232_Critical_11:EmbBias.C"	0.023	0.078	0.303	0.762
"Item232_Critical_12:EmbBias.C"	-0.096	0.078	-1.231	0.218
"Item232_Critical_13:EmbBias.C"	-0.113	0.078	-1.459	0.145
"Item232_Critical_14:EmbBias.C"	-0.066	0.078	-0.849	0.396
"Item232_Critical_15:EmbBias.C"	0.112	0.078	1.439	0.15
"Item232_Critical_16:EmbBias.C"	-0.079	0.078	-1.022	0.307
"Item232_Critical_17:EmbBias.C"	-0.098	0.078	-1.263	0.207
"Item232_Critical_18:EmbBias.C"	-0.048	0.078	-0.618	0.537
"Item232_Critical_19:EmbBias.C"	-0.18	0.078	-2.318	0.02
"Item232_Critical_2:EmbBias.C"	-0.13	0.078	-1.67	0.095
"Item232_Critical_20:EmbBias.C"	-0.046	0.078	-0.587	0.557
"Item232_Critical_21:EmbBias.C"	0.093	0.078	1.197	0.231
"Item232_Critical_23:EmbBias.C"	0.083	0.078	1.065	0.287
"Item232_Critical_24:EmbBias.C"	0.142	0.078	1.826	0.068
"Item232_Critical_25:EmbBias.C"	-0.044	0.078	-0.57	0.569
"Item232_Critical_26:EmbBias.C"	-0.066	0.078	-0.845	0.398
"Item232_Critical_27:EmbBias.C"	-0.074	0.078	-0.96	0.337
"Item232_Critical_28:EmbBias.C"	0.145	0.078	1.862	0.063
"Item232_Critical_3:EmbBias.C"	-0.147	0.078	-1.897	0.058
"Item232_Critical_30:EmbBias.C"	-0.074	0.078	-0.949	0.342
"Item232_Critical_4:EmbBias.C"	-0.162	0.078	-2.091	0.037
"Item232_Critical_5:EmbBias.C"	0.097	0.078	1.256	0.209
"Item232_Critical_6:EmbBias.C"	0.297	0.078	3.821	0
"Item232_Critical_7:EmbBias.C"	0.173	0.078	2.228	0.026
"Item232_Critical_8:EmbBias.C"	-0.188	0.078	-2.416	0.016
"Item232_Critical_9:EmbBias.C"	-0.073	0.078	-0.934	0.35
"Item238_Critical_Vadv1:EmbBias.C"	-0.082	0.139	-0.592	0.554
"Item238_Critical_VAdv1:EmbBias.C"	-0.082	0.139	-0.592	0.554
"Item238_Critical_Vadv2:EmbBias.C"	-0.016	0.078	-0.211	0.833
"Item238_Critical_Vadv3:EmbBias.C"	0.096	0.078	1.239	0.215
"Item238_Critical_Vadv5:EmbBias.C"	0.12	0.078	1.551	0.121
"Item238_Critical_Vadv6:EmbBias.C"	0.154	0.078	1.985	0.047
"Item238_Critical_Vadv7:EmbBias.C"	0.012	0.078	0.158	0.875
"Item238_Critical_Vadv8:EmbBias.C"	-0.04	0.078	-0.512	0.609
"Item238_Critical_Vadv9:EmbBias.C"	-0.103	0.078	-1.331	0.183
"Item238_Critical_VN1:EmbBias.C"	-0.047	0.078	-0.61	0.542
"Item238_Critical_VN2:EmbBias.C"	-0.238	0.078	-3.066	0.002
"Item238_Critical_VN3:EmbBias.C"	-0.135	0.078	-1.74	0.082
"Item238_Critical_VN5:EmbBias.C"	0.028	0.078	0.365	0.715
"ItemCritical_6:EmbBias.C"	-0.074	0.078	-0.958	0.338
"compatible.C:EmbBias.C"	-0.162	0.098	-1.649	0.099
"EmbBias.C:SC.C"	-0.29	0.11	-2.641	0.008
"ItemMixed_11:SC.C"	0.989	0.17	5.831	0
"ItemMixed_12:SC.C"	0.559	0.17	3.294	0.001
"ItemMixed_13:SC.C"	-0.041	0.17	-0.239	0.811
"ItemMixed_14:SC.C"	4.739	0.17	27.938	0
"ItemMixed_15:SC.C"	-0.663	0.17	-3.911	0
"ItemMixed_16:SC.C"	2.128	0.17	12.545	0
"ItemMixed_17:SC.C"	-0.026	0.17	-0.155	0.877
"ItemMixed_18:SC.C"	0.566	0.17	3.334	0.001
"ItemMixed_19:SC.C"	0.767	0.17	4.523	0
"ItemMixed_2:SC.C"	-0.93	0.17	-5.485	0
"ItemMixed_21:SC.C"	-0.404	0.17	-2.384	0.017
"ItemMixed_22:SC.C"	0.42	0.17	2.474	0.013
"ItemMixed_23:SC.C"	1.075	0.17	6.338	0
"ItemMixed_24:SC.C"	-1.056	0.17	-6.224	0
"ItemMixed_25:SC.C"	-1.132	0.17	-6.675	0
"ItemMixed_26:SC.C"	-0.29	0.17	-1.712	0.087
"ItemMixed_27:SC.C"	3.205	0.17	18.894	0
"ItemMixed_28:SC.C"	-1.016	0.17	-5.988	0
"ItemMixed_29:SC.C"	0.04	0.17	0.238	0.812
"ItemMixed_3:SC.C"	1.452	0.17	8.557	0
"ItemMixed_30:SC.C"	-1.251	0.17	-7.373	0
"ItemMixed_31:SC.C"	0.809	0.17	4.766	0
"ItemMixed_32:SC.C"	0.8	0.17	4.719	0
"ItemMixed_33:SC.C"	1.015	0.17	5.985	0
"ItemMixed_34:SC.C"	0.468	0.17	2.758	0.006
"ItemMixed_35:SC.C"	1.597	0.17	9.415	0
"ItemMixed_36:SC.C"	0.713	0.17	4.204	0
"ItemMixed_37:SC.C"	1.539	0.17	9.074	0
"ItemMixed_38:SC.C"	-2.901	0.17	-17.098	0
"ItemMixed_39:SC.C"	0.905	0.17	5.335	0
"ItemMixed_4:SC.C"	0.735	0.17	4.33	0
"ItemMixed_40:SC.C"	3.236	0.17	19.074	0
"ItemMixed_41:SC.C"	1	0.17	5.893	0
"ItemMixed_42:SC.C"	-2.99	0.17	-17.625	0
"ItemMixed_43:SC.C"	-0.298	0.17	-1.758	0.079
"ItemMixed_5:SC.C"	0.553	0.17	3.259	0.001
"ItemMixed_6:SC.C"	1.214	0.17	7.154	0
"ItemMixed_7:SC.C"	0.233	0.17	1.374	0.17
"ItemMixed_8:SC.C"	2.543	0.17	14.991	0
"ItemMixed_9:SC.C"	0.178	0.17	1.052	0.293
"Item232_Critical_0:SC.C"	0.458	0.17	2.696	0.007
"Item232_Critical_1:SC.C"	0.488	0.17	2.873	0.004
"Item232_Critical_10:SC.C"	4.262	0.17	25.121	0
"Item232_Critical_11:SC.C"	2.613	0.17	15.401	0
"Item232_Critical_12:SC.C"	-0.205	0.17	-1.21	0.226
"Item232_Critical_13:SC.C"	0.555	0.17	3.271	0.001
"Item232_Critical_14:SC.C"	-0.001	0.17	-0.003	0.997
"Item232_Critical_15:SC.C"	2.322	0.17	13.686	0
"Item232_Critical_16:SC.C"	0.209	0.17	1.23	0.219
"Item232_Critical_17:SC.C"	0.34	0.17	2.005	0.045
"Item232_Critical_18:SC.C"	1.007	0.17	5.934	0
"Item232_Critical_19:SC.C"	1.649	0.17	9.722	0
"Item232_Critical_2:SC.C"	0.6	0.17	3.535	0
"Item232_Critical_20:SC.C"	2.918	0.17	17.2	0
"Item232_Critical_21:SC.C"	0.932	0.17	5.467	0
"Item232_Critical_23:SC.C"	-0.184	0.17	-1.082	0.279
"Item232_Critical_24:SC.C"	0.655	0.17	3.844	0
"Item232_Critical_25:SC.C"	0.157	0.17	0.928	0.353
"Item232_Critical_26:SC.C"	0.305	0.17	1.798	0.072
"Item232_Critical_27:SC.C"	-0.327	0.17	-1.922	0.055
"Item232_Critical_28:SC.C"	1.651	0.17	9.69	0
"Item232_Critical_3:SC.C"	1.925	0.17	11.343	0
"Item232_Critical_30:SC.C"	0.456	0.17	2.689	0.007
"Item232_Critical_4:SC.C"	-2.067	0.17	-12.184	0
"Item232_Critical_5:SC.C"	-0.054	0.17	-0.321	0.748
"Item232_Critical_6:SC.C"	2.175	0.17	12.819	0
"Item232_Critical_7:SC.C"	-0.106	0.17	-0.622	0.534
"Item232_Critical_8:SC.C"	0.897	0.17	5.267	0
"Item232_Critical_9:SC.C"	0.667	0.17	3.932	0
"Item238_Critical_Vadv2:SC.C"	-1.548	0.17	-9.123	0
"Item238_Critical_Vadv3:SC.C"	-1.227	0.17	-7.234	0
"Item238_Critical_Vadv5:SC.C"	-0.308	0.17	-1.817	0.069
"Item238_Critical_Vadv6:SC.C"	2.864	0.17	16.882	0
"Item238_Critical_Vadv7:SC.C"	0.217	0.17	1.277	0.201
"Item238_Critical_Vadv8:SC.C"	-0.372	0.17	-2.181	0.029
"Item238_Critical_Vadv9:SC.C"	0.899	0.17	5.301	0
"Item238_Critical_VN1:SC.C"	0.458	0.17	2.698	0.007
"Item238_Critical_VN2:SC.C"	1.715	0.17	10.11	0
"Item238_Critical_VN3:SC.C"	0.368	0.17	2.169	0.03
"Item238_Critical_VN5:SC.C"	1.079	0.17	6.362	0
"ItemCritical_6:SC.C"	0.692	0.17	4.079	0
"RC.C:compatible.C:ItemMixed_11"	-0.048	0.303	-0.159	0.874
"RC.C:compatible.C:ItemMixed_12"	0.869	0.303	2.864	0.004
