"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.854	0.065	198.771	0
"RC.C"	0.903	0.116	7.803	0
"compatible.C"	0.115	0.116	0.991	0.322
"Item232_Critical_29"	-0.961	0.091	-10.509	0
"Item232_Critical_31"	-0.411	0.091	-4.498	0
"ItemCritical_0"	-8.674	0.091	-94.853	0
"ItemCritical_1"	-1.614	0.091	-17.644	0
"ItemCritical_10"	-8.259	0.091	-90.312	0
"ItemCritical_11"	-8.704	0.091	-95.173	0
"ItemCritical_12"	-8.823	0.091	-96.473	0
"ItemCritical_13"	-7.998	0.091	-87.458	0
"ItemCritical_14"	-7.772	0.091	-84.987	0
"ItemCritical_15"	-8.239	0.091	-90.089	0
"ItemCritical_16"	-8.248	0.091	-90.184	0
"ItemCritical_17"	-8.227	0.091	-89.964	0
"ItemCritical_18"	0.606	0.091	6.622	0
"ItemCritical_19"	-8.665	0.091	-94.753	0
"ItemCritical_2"	0.464	0.091	5.077	0
"ItemCritical_20"	-3.772	0.091	-41.245	0
"ItemCritical_21"	-8.886	0.091	-97.169	0
"ItemCritical_22"	-4.185	0.091	-45.76	0
"ItemCritical_23"	-1.133	0.091	-12.388	0
"ItemCritical_24"	-8.803	0.091	-96.262	0
"ItemCritical_25"	-8.465	0.091	-92.564	0
"ItemCritical_26"	-0.521	0.091	-5.694	0
"ItemCritical_27"	-6.222	0.091	-68.039	0
"ItemCritical_28"	2.291	0.091	25.055	0
"ItemCritical_29"	1.007	0.091	11.014	0
"ItemCritical_3"	-8.877	0.091	-97.065	0
"ItemCritical_30"	-8.357	0.091	-91.377	0
"ItemCritical_31"	-3.502	0.091	-38.293	0
"ItemCritical_32"	-2.764	0.091	-30.224	0
"ItemCritical_33"	-0.476	0.091	-5.2	0
"ItemCritical_34"	-1.364	0.091	-14.919	0
"ItemCritical_35"	0.038	0.091	0.412	0.681
"ItemCritical_36"	-0.025	0.091	-0.276	0.783
"ItemCritical_4"	-8.301	0.091	-90.766	0
"ItemCritical_5"	-4.387	0.091	-47.974	0
"ItemCritical_7"	-8.389	0.091	-91.735	0
"ItemCritical_8"	-7.512	0.091	-82.145	0
"ItemCritical_9"	-7.904	0.091	-86.428	0
"ItemMixed_1"	0.921	0.091	10.069	0
"ItemMixed_11"	-4.492	0.091	-49.122	0
"ItemMixed_12"	-4.019	0.091	-43.943	0
"ItemMixed_13"	-4.604	0.091	-50.342	0
"ItemMixed_14"	-7.375	0.091	-80.641	0
"ItemMixed_15"	0.318	0.091	3.474	0.001
"ItemMixed_16"	-1.841	0.091	-20.129	0
"ItemMixed_17"	-8.759	0.091	-95.776	0
"ItemMixed_18"	-8.426	0.091	-92.137	0
"ItemMixed_19"	-1.208	0.091	-13.205	0
"ItemMixed_2"	-3.974	0.091	-43.455	0
"ItemMixed_21"	-5.655	0.091	-61.839	0
"ItemMixed_22"	1.513	0.091	16.549	0
"ItemMixed_23"	-3.795	0.091	-41.493	0
"ItemMixed_24"	-1.939	0.091	-21.205	0
"ItemMixed_25"	-3.798	0.091	-41.528	0
"ItemMixed_26"	-3.261	0.091	-35.653	0
"ItemMixed_27"	-5.616	0.091	-61.408	0
"ItemMixed_28"	-3.568	0.091	-39.02	0
"ItemMixed_29"	-8.769	0.091	-95.89	0
"ItemMixed_3"	-8.001	0.091	-87.492	0
"ItemMixed_30"	-4.275	0.091	-46.751	0
"ItemMixed_31"	2.498	0.091	27.314	0
"ItemMixed_32"	-5.575	0.091	-60.957	0
"ItemMixed_33"	-5.317	0.091	-58.138	0
"ItemMixed_34"	-8.457	0.091	-92.473	0
"ItemMixed_35"	1.511	0.091	16.523	0
"ItemMixed_36"	-1.156	0.091	-12.643	0
"ItemMixed_37"	-3.28	0.091	-35.87	0
"ItemMixed_38"	-0.731	0.091	-7.988	0
"ItemMixed_39"	-8.398	0.091	-91.827	0
"ItemMixed_4"	-8.306	0.091	-90.828	0
"ItemMixed_40"	-5.431	0.091	-59.384	0
"ItemMixed_41"	-3.735	0.091	-40.836	0
"ItemMixed_42"	-1.183	0.091	-12.94	0
"ItemMixed_43"	-5.967	0.091	-65.244	0
"ItemMixed_5"	-1.125	0.091	-12.303	0
"ItemMixed_6"	0.623	0.091	6.815	0
"ItemMixed_7"	-8.183	0.091	-89.478	0
