"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.483	0.066	189.142	0
"RC.C"	-0.355	0.118	-3.005	0.003
"compatible.C"	0.42	0.118	3.56	0
"Item232_Critical_29"	-0.502	0.093	-5.377	0
"Item232_Critical_31"	-0.263	0.093	-2.813	0.005
"ItemCritical_0"	-9.006	0.093	-96.491	0
"ItemCritical_1"	-1.596	0.093	-17.099	0
"ItemCritical_10"	-8.8	0.093	-94.287	0
"ItemCritical_11"	-8.818	0.093	-94.479	0
"ItemCritical_12"	-8.908	0.093	-95.436	0
"ItemCritical_13"	-8.194	0.093	-87.79	0
"ItemCritical_14"	-8.085	0.093	-86.62	0
"ItemCritical_15"	-8.497	0.093	-91.036	0
"ItemCritical_16"	-8.119	0.093	-86.985	0
"ItemCritical_17"	-8.461	0.093	-90.648	0
"ItemCritical_18"	0.846	0.093	9.065	0
"ItemCritical_19"	-8.727	0.093	-93.498	0
"ItemCritical_2"	0.689	0.093	7.383	0
"ItemCritical_20"	-3.945	0.093	-42.265	0
"ItemCritical_21"	-9.07	0.093	-97.172	0
"ItemCritical_22"	-4.323	0.093	-46.313	0
"ItemCritical_23"	-1.777	0.093	-19.035	0
"ItemCritical_24"	-8.83	0.093	-94.607	0
"ItemCritical_25"	-8.616	0.093	-92.308	0
"ItemCritical_26"	-0.558	0.093	-5.979	0
"ItemCritical_27"	-5.983	0.093	-64.105	0
"ItemCritical_28"	1.949	0.093	20.884	0
"ItemCritical_29"	0.955	0.093	10.228	0
"ItemCritical_3"	-9.086	0.093	-97.345	0
"ItemCritical_30"	-8.593	0.093	-92.063	0
"ItemCritical_31"	-3.762	0.093	-40.303	0
"ItemCritical_32"	-2.822	0.093	-30.24	0
"ItemCritical_33"	-0.304	0.093	-3.255	0.001
"ItemCritical_34"	-1.443	0.093	-15.456	0
"ItemCritical_35"	0.084	0.093	0.895	0.371
"ItemCritical_36"	0.052	0.093	0.561	0.575
