"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	11.731	0.05	234.552	0
"RC.C"	0.856	0.089	9.567	0
"compatible.C"	0.046	0.089	0.511	0.609
"Item232_Critical_29"	0.012	0.071	0.168	0.867
"Item232_Critical_31"	0.766	0.071	10.824	0
"ItemCritical_0"	-5.053	0.071	-71.435	0
"ItemCritical_1"	0.355	0.071	5.016	0
"ItemCritical_10"	-5.039	0.071	-71.247	0
"ItemCritical_11"	-4.554	0.071	-64.385	0
"ItemCritical_12"	-4.854	0.071	-68.621	0
"ItemCritical_13"	-4.217	0.071	-59.614	0
"ItemCritical_14"	-4.73	0.071	-66.869	0
"ItemCritical_15"	-4.936	0.071	-69.782	0
"ItemCritical_16"	-4.931	0.071	-69.718	0
"ItemCritical_17"	-4.744	0.071	-67.075	0
"ItemCritical_18"	0.518	0.071	7.326	0
"ItemCritical_19"	-4.733	0.071	-66.917	0
"ItemCritical_2"	0.176	0.071	2.483	0.013
"ItemCritical_20"	-0.719	0.071	-10.172	0
"ItemCritical_21"	-4.875	0.071	-68.919	0
"ItemCritical_22"	-0.61	0.071	-8.619	0
"ItemCritical_23"	0.406	0.071	5.745	0
"ItemCritical_24"	-5.18	0.071	-73.235	0
"ItemCritical_25"	-5.128	0.071	-72.507	0
"ItemCritical_26"	0.895	0.071	12.654	0
"ItemCritical_27"	-2.496	0.071	-35.291	0
"ItemCritical_28"	2.365	0.071	33.442	0
"ItemCritical_29"	1.141	0.071	16.132	0
"ItemCritical_3"	-4.759	0.071	-67.278	0
"ItemCritical_30"	-5.059	0.071	-71.526	0
"ItemCritical_31"	-1.059	0.071	-14.969	0
"ItemCritical_32"	-0.281	0.071	-3.973	0
"ItemCritical_33"	0.243	0.071	3.434	0.001
"ItemCritical_34"	1.327	0.071	18.766	0
"ItemCritical_35"	1.525	0.071	21.565	0
"ItemCritical_36"	1.825	0.071	25.801	0
"ItemCritical_4"	-5.289	0.071	-74.779	0
"ItemCritical_5"	-2.046	0.071	-28.924	0
"ItemCritical_7"	-5.41	0.071	-76.493	0
"ItemCritical_8"	-4.996	0.071	-70.63	0
"ItemCritical_9"	-4.921	0.071	-69.572	0
"ItemMixed_1"	1.733	0.071	24.503	0
