"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.142	0.059	204.792	0
"RC.C"	-0.537	0.106	-5.061	0
"compatible.C"	0.428	0.106	4.038	0
"Item232_Critical_29"	-0.029	0.084	-0.352	0.725
"Item232_Critical_31"	-0.046	0.084	-0.553	0.58
"ItemCritical_0"	-8.927	0.084	-106.472	0
"ItemCritical_1"	-1.659	0.084	-19.781	0
"ItemCritical_10"	-8.916	0.084	-106.337	0
"ItemCritical_11"	-8.938	0.084	-106.6	0
"ItemCritical_12"	-8.875	0.084	-105.852	0
"ItemCritical_13"	-8.27	0.084	-98.63	0
"ItemCritical_14"	-8.3	0.084	-98.994	0
"ItemCritical_15"	-8.68	0.084	-103.521	0
"ItemCritical_16"	-8.317	0.084	-99.199	0
"ItemCritical_17"	-8.624	0.084	-102.861	0
"ItemCritical_18"	1.019	0.084	12.149	0
"ItemCritical_19"	-8.837	0.084	-105.397	0
"ItemCritical_2"	0.833	0.084	9.933	0
"ItemCritical_20"	-4.126	0.084	-49.211	0
"ItemCritical_21"	-9.099	0.084	-108.521	0
"ItemCritical_22"	-4.455	0.084	-53.133	0
"ItemCritical_23"	-2.03	0.084	-24.212	0
"ItemCritical_24"	-8.914	0.084	-106.314	0
"ItemCritical_25"	-8.469	0.084	-101.008	0
"ItemCritical_26"	-0.489	0.084	-5.829	0
"ItemCritical_27"	-5.815	0.084	-69.352	0
"ItemCritical_28"	1.647	0.084	19.643	0
"ItemCritical_29"	1.12	0.084	13.356	0
"ItemCritical_3"	-9.136	0.084	-108.958	0
"ItemCritical_30"	-8.765	0.084	-104.537	0
"ItemCritical_31"	-3.87	0.084	-46.155	0
"ItemCritical_32"	-3.137	0.084	-37.413	0
"ItemCritical_33"	-0.078	0.084	-0.925	0.355
"ItemCritical_34"	-1.531	0.084	-18.264	0
"ItemCritical_35"	0.099	0.084	1.175	0.24
"ItemCritical_36"	0.083	0.084	0.994	0.32
"ItemCritical_4"	-8.895	0.084	-106.087	0
"ItemCritical_5"	-4.708	0.084	-56.151	0
"ItemCritical_7"	-8.839	0.084	-105.421	0
"ItemCritical_8"	-8.818	0.084	-105.168	0
"ItemCritical_9"	-8.592	0.084	-102.472	0
"ItemMixed_1"	1.11	0.084	13.242	0
"ItemMixed_11"	-4.21	0.084	-50.209	0
"ItemMixed_12"	-4.422	0.084	-52.739	0
"ItemMixed_13"	-4.745	0.084	-56.591	0
"ItemMixed_14"	-6.626	0.084	-79.031	0
"ItemMixed_15"	0.094	0.084	1.116	0.264
"ItemMixed_16"	-2.207	0.084	-26.328	0
"ItemMixed_17"	-9.007	0.084	-107.426	0
"ItemMixed_18"	-8.605	0.084	-102.627	0
"ItemMixed_19"	-1.404	0.084	-16.742	0
"ItemMixed_2"	-4.202	0.084	-50.112	0
"ItemMixed_21"	-5.653	0.084	-67.427	0
"ItemMixed_22"	1.78	0.084	21.226	0
"ItemMixed_23"	-4.164	0.084	-49.661	0
"ItemMixed_24"	-2.133	0.084	-25.439	0
"ItemMixed_25"	-5.297	0.084	-63.173	0
"ItemMixed_26"	-3.845	0.084	-45.86	0
