"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.534	0.063	199.357	0
"RC.C"	0.202	0.112	1.798	0.072
"compatible.C"	-0.575	0.112	-5.116	0
"Item232_Critical_29"	-0.88	0.089	-9.898	0
"Item232_Critical_31"	-0.062	0.089	-0.7	0.484
"ItemCritical_0"	-7.584	0.089	-85.298	0
"ItemCritical_1"	-1.139	0.089	-12.811	0
"ItemCritical_10"	-7.084	0.089	-79.674	0
"ItemCritical_11"	-7.903	0.089	-88.886	0
"ItemCritical_12"	-7.369	0.089	-82.881	0
"ItemCritical_13"	-7.557	0.089	-84.991	0
"ItemCritical_14"	-6.877	0.089	-77.343	0
"ItemCritical_15"	-6.912	0.089	-77.738	0
"ItemCritical_16"	-7.198	0.089	-80.954	0
"ItemCritical_17"	-7.408	0.089	-83.316	0
"ItemCritical_18"	1.138	0.089	12.803	0
"ItemCritical_19"	-8.039	0.089	-90.411	0
"ItemCritical_2"	0.832	0.089	9.358	0
"ItemCritical_20"	-2.488	0.089	-27.983	0
"ItemCritical_21"	-8.05	0.089	-90.534	0
"ItemCritical_22"	-3.51	0.089	-39.472	0
"ItemCritical_23"	-1.187	0.089	-13.346	0
"ItemCritical_24"	-7.817	0.089	-87.919	0
"ItemCritical_25"	-7.447	0.089	-83.749	0
"ItemCritical_26"	0.064	0.089	0.715	0.475
"ItemCritical_27"	-5.349	0.089	-60.162	0
"ItemCritical_28"	3.575	0.089	40.203	0
"ItemCritical_29"	1.703	0.089	19.157	0
"ItemCritical_3"	-7.561	0.089	-85.038	0
"ItemCritical_30"	-7.849	0.089	-88.277	0
"ItemCritical_31"	-2.722	0.089	-30.608	0
"ItemCritical_32"	-2.152	0.089	-24.202	0
"ItemCritical_33"	-0.224	0.089	-2.519	0.012
"ItemCritical_34"	-0.37	0.089	-4.157	0
"ItemCritical_35"	0.305	0.089	3.426	0.001
"ItemCritical_36"	0.765	0.089	8.608	0
"ItemCritical_4"	-7.202	0.089	-80.995	0
"ItemCritical_5"	-3.475	0.089	-39.088	0
"ItemCritical_7"	-7.434	0.089	-83.607	0
"ItemCritical_8"	-7.239	0.089	-81.42	0
"ItemCritical_9"	-7.223	0.089	-81.231	0
"ItemMixed_1"	1.52	0.089	17.091	0
