"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"compatible.C:Item232_Critical_18"	1.048	0.152	6.878	0
"compatible.C:Item232_Critical_19"	1.067	0.152	7.005	0
"compatible.C:Item232_Critical_2"	1.841	0.152	12.084	0
"compatible.C:Item232_Critical_20"	0.794	0.152	5.21	0
"compatible.C:Item232_Critical_21"	0.696	0.152	4.57	0
"compatible.C:Item232_Critical_23"	0.23	0.152	1.51	0.131
"compatible.C:Item232_Critical_24"	1.887	0.152	12.382	0
"compatible.C:Item232_Critical_25"	1.719	0.152	11.279	0
"compatible.C:Item232_Critical_26"	0.73	0.152	4.793	0
"compatible.C:Item232_Critical_27"	0.472	0.152	3.095	0.002
"compatible.C:Item232_Critical_28"	1.655	0.152	10.864	0
"compatible.C:Item232_Critical_3"	4.39	0.152	28.809	0
"compatible.C:Item232_Critical_30"	0.645	0.152	4.234	0
"compatible.C:Item232_Critical_4"	2.14	0.152	14.042	0
"compatible.C:Item232_Critical_5"	2.032	0.152	13.334	0
"compatible.C:Item232_Critical_6"	1.762	0.152	11.564	0
"compatible.C:Item232_Critical_7"	1.827	0.152	11.99	0
"compatible.C:Item232_Critical_8"	0.856	0.152	5.618	0
"compatible.C:Item232_Critical_9"	0.394	0.152	2.583	0.01
"compatible.C:Item238_Critical_Vadv1"	0.826	0.373	2.213	0.027
"compatible.C:Item238_Critical_VAdv1"	2.336	0.373	6.26	0
"compatible.C:Item238_Critical_Vadv2"	1.029	0.152	6.753	0
"compatible.C:Item238_Critical_Vadv3"	2.025	0.152	13.287	0
"compatible.C:Item238_Critical_Vadv5"	0.979	0.152	6.423	0
"compatible.C:Item238_Critical_Vadv6"	-1.262	0.152	-8.282	0
"compatible.C:Item238_Critical_Vadv7"	2.077	0.152	13.633	0
"compatible.C:Item238_Critical_Vadv8"	0.954	0.152	6.261	0
"compatible.C:Item238_Critical_Vadv9"	1.224	0.152	8.032	0
"compatible.C:Item238_Critical_VN1"	2.048	0.152	13.441	0
"compatible.C:Item238_Critical_VN2"	-0.601	0.152	-3.945	0
"compatible.C:Item238_Critical_VN3"	0.19	0.152	1.245	0.213
"compatible.C:Item238_Critical_VN5"	0.949	0.152	6.225	0
"compatible.C:ItemCritical_6"	2.022	0.152	13.268	0
"RC.C:EmbBias.C"	-0.02	0.099	-0.205	0.837
"Item232_Critical_1:EmbBias.C"	-0.099	0.078	-1.274	0.203
"Item232_Critical_10:EmbBias.C"	0.044	0.078	0.566	0.571
"Item232_Critical_11:EmbBias.C"	0.08	0.078	1.021	0.307
"Item232_Critical_12:EmbBias.C"	0.013	0.078	0.163	0.871
"Item232_Critical_13:EmbBias.C"	0.011	0.078	0.137	0.891
"Item232_Critical_14:EmbBias.C"	-0.003	0.078	-0.036	0.972
"Item232_Critical_15:EmbBias.C"	0.237	0.078	3.045	0.002
"Item232_Critical_16:EmbBias.C"	0.007	0.078	0.09	0.928
"Item232_Critical_17:EmbBias.C"	-0.013	0.078	-0.164	0.87
"Item232_Critical_18:EmbBias.C"	0.049	0.078	0.623	0.533
"Item232_Critical_19:EmbBias.C"	-0.104	0.078	-1.336	0.182
"Item232_Critical_2:EmbBias.C"	-0.021	0.078	-0.265	0.791
"Item232_Critical_20:EmbBias.C"	0.068	0.078	0.875	0.382
"Item232_Critical_21:EmbBias.C"	0.139	0.078	1.779	0.075
"Item232_Critical_23:EmbBias.C"	0.206	0.078	2.65	0.008
"Item232_Critical_24:EmbBias.C"	0.224	0.078	2.88	0.004
"Item232_Critical_25:EmbBias.C"	0.027	0.078	0.341	0.733
"Item232_Critical_26:EmbBias.C"	-0.045	0.078	-0.572	0.567
"Item232_Critical_27:EmbBias.C"	0.005	0.078	0.069	0.945
"Item232_Critical_28:EmbBias.C"	0.195	0.078	2.508	0.012
"Item232_Critical_3:EmbBias.C"	-0.04	0.078	-0.515	0.606
"Item232_Critical_30:EmbBias.C"	-0.036	0.078	-0.466	0.641
"Item232_Critical_4:EmbBias.C"	-0.082	0.078	-1.049	0.294
"Item232_Critical_5:EmbBias.C"	0.19	0.078	2.444	0.015
"Item232_Critical_6:EmbBias.C"	0.354	0.078	4.548	0
"Item232_Critical_7:EmbBias.C"	0.278	0.078	3.569	0
"Item232_Critical_8:EmbBias.C"	-0.092	0.078	-1.183	0.237
"Item232_Critical_9:EmbBias.C"	0.007	0.078	0.092	0.927
"Item238_Critical_Vadv1:EmbBias.C"	-0.026	0.139	-0.183	0.854
"Item238_Critical_VAdv1:EmbBias.C"	-0.026	0.139	-0.189	0.85
"Item238_Critical_Vadv2:EmbBias.C"	0.164	0.078	2.104	0.035
"Item238_Critical_Vadv3:EmbBias.C"	0.267	0.078	3.426	0.001
"Item238_Critical_Vadv5:EmbBias.C"	0.127	0.078	1.627	0.104
"Item238_Critical_Vadv6:EmbBias.C"	0.269	0.078	3.447	0.001
"Item238_Critical_Vadv7:EmbBias.C"	0.152	0.078	1.955	0.051
"Item238_Critical_Vadv8:EmbBias.C"	0.081	0.078	1.036	0.3
"Item238_Critical_Vadv9:EmbBias.C"	-0.061	0.078	-0.779	0.436
"Item238_Critical_VN1:EmbBias.C"	0.037	0.078	0.478	0.633
"Item238_Critical_VN2:EmbBias.C"	-0.139	0.078	-1.788	0.074
"Item238_Critical_VN3:EmbBias.C"	-0.07	0.078	-0.899	0.369
"Item238_Critical_VN5:EmbBias.C"	0.046	0.078	0.596	0.551
"ItemCritical_6:EmbBias.C"	-0.032	0.078	-0.414	0.679
"compatible.C:EmbBias.C"	0.033	0.099	0.333	0.739
"EmbBias.C:SC.C"	-0.522	0.11	-4.74	0
"Item232_Critical_1:SC.C"	0.228	0.17	1.337	0.181
"Item232_Critical_10:SC.C"	3.863	0.17	22.674	0
"Item232_Critical_11:SC.C"	2.393	0.17	14.045	0
"Item232_Critical_12:SC.C"	-0.627	0.17	-3.678	0
"Item232_Critical_13:SC.C"	0.071	0.17	0.416	0.677
"Item232_Critical_14:SC.C"	-0.154	0.17	-0.904	0.366
"Item232_Critical_15:SC.C"	1.796	0.17	10.544	0
"Item232_Critical_16:SC.C"	-0.216	0.17	-1.265	0.206
"Item232_Critical_17:SC.C"	-0.038	0.17	-0.223	0.823
"Item232_Critical_18:SC.C"	0.402	0.17	2.363	0.018
"Item232_Critical_19:SC.C"	1.261	0.17	7.404	0
"Item232_Critical_2:SC.C"	0.245	0.17	1.438	0.15
"Item232_Critical_20:SC.C"	2.241	0.17	13.152	0
"Item232_Critical_21:SC.C"	0.477	0.17	2.802	0.005
"Item232_Critical_23:SC.C"	-0.812	0.17	-4.767	0
"Item232_Critical_24:SC.C"	0.34	0.17	1.995	0.046
"Item232_Critical_25:SC.C"	0.124	0.17	0.725	0.468
"Item232_Critical_26:SC.C"	0.233	0.17	1.367	0.172
"Item232_Critical_27:SC.C"	-0.676	0.17	-3.965	0
"Item232_Critical_28:SC.C"	1.194	0.17	7.007	0
"Item232_Critical_3:SC.C"	1.264	0.17	7.422	0
"Item232_Critical_30:SC.C"	0.339	0.17	1.99	0.047
"Item232_Critical_4:SC.C"	-2.509	0.17	-14.729	0
"Item232_Critical_5:SC.C"	-0.662	0.17	-3.885	0
"Item232_Critical_6:SC.C"	1.812	0.17	10.634	0
"Item232_Critical_7:SC.C"	-0.614	0.17	-3.602	0
"Item232_Critical_8:SC.C"	0.614	0.17	3.601	0
"Item232_Critical_9:SC.C"	0.423	0.17	2.485	0.013
"Item238_Critical_Vadv2:SC.C"	-1.889	0.17	-11.091	0
"Item238_Critical_Vadv3:SC.C"	-1.594	0.17	-9.358	0
"Item238_Critical_Vadv5:SC.C"	-0.306	0.17	-1.797	0.072
"Item238_Critical_Vadv6:SC.C"	1.672	0.17	9.815	0
"Item238_Critical_Vadv7:SC.C"	-0.098	0.17	-0.576	0.565
"Item238_Critical_Vadv8:SC.C"	-0.881	0.17	-5.173	0
"Item238_Critical_Vadv9:SC.C"	0.681	0.17	3.996	0
"Item238_Critical_VN1:SC.C"	0.465	0.17	2.728	0.006
"Item238_Critical_VN2:SC.C"	1.618	0.17	9.496	0
"Item238_Critical_VN3:SC.C"	0.428	0.17	2.512	0.012
"Item238_Critical_VN5:SC.C"	0.83	0.17	4.874	0
"ItemCritical_6:SC.C"	0.922	0.17	5.414	0
"RC.C:compatible.C:Item232_Critical_1"	0.847	0.305	2.78	0.005
"RC.C:compatible.C:Item232_Critical_10"	0.753	0.305	2.47	0.014
"RC.C:compatible.C:Item232_Critical_11"	2.163	0.305	7.099	0
"RC.C:compatible.C:Item232_Critical_12"	1.968	0.305	6.458	0
"RC.C:compatible.C:Item232_Critical_13"	1.295	0.305	4.249	0
"RC.C:compatible.C:Item232_Critical_14"	0.106	0.305	0.348	0.728
"RC.C:compatible.C:Item232_Critical_15"	1.989	0.305	6.527	0
"RC.C:compatible.C:Item232_Critical_16"	0.172	0.305	0.565	0.572
"RC.C:compatible.C:Item232_Critical_17"	1.734	0.305	5.689	0
"RC.C:compatible.C:Item232_Critical_18"	1.608	0.305	5.278	0
"RC.C:compatible.C:Item232_Critical_19"	0.41	0.305	1.345	0.179
"RC.C:compatible.C:Item232_Critical_2"	2.196	0.305	7.205	0
"RC.C:compatible.C:Item232_Critical_20"	1.837	0.305	6.026	0
"RC.C:compatible.C:Item232_Critical_21"	0.419	0.305	1.376	0.169
"RC.C:compatible.C:Item232_Critical_23"	1.466	0.305	4.81	0
"RC.C:compatible.C:Item232_Critical_24"	0.976	0.305	3.202	0.001
"RC.C:compatible.C:Item232_Critical_25"	0.922	0.305	3.026	0.002
"RC.C:compatible.C:Item232_Critical_26"	1.42	0.305	4.658	0
"RC.C:compatible.C:Item232_Critical_27"	1.787	0.305	5.863	0
"RC.C:compatible.C:Item232_Critical_28"	1.187	0.305	3.896	0
"RC.C:compatible.C:Item232_Critical_3"	-0.749	0.305	-2.456	0.014
"RC.C:compatible.C:Item232_Critical_30"	0.57	0.305	1.871	0.061
"RC.C:compatible.C:Item232_Critical_4"	0.828	0.305	2.716	0.007
"RC.C:compatible.C:Item232_Critical_5"	0.322	0.305	1.058	0.29
"RC.C:compatible.C:Item232_Critical_6"	-0.106	0.305	-0.347	0.729
"RC.C:compatible.C:Item232_Critical_7"	1.953	0.305	6.409	0
"RC.C:compatible.C:Item232_Critical_8"	1.203	0.305	3.946	0
"RC.C:compatible.C:Item232_Critical_9"	0.844	0.305	2.769	0.006
"RC.C:compatible.C:Item238_Critical_Vadv2"	1.306	0.305	4.285	0
"RC.C:compatible.C:Item238_Critical_Vadv3"	2.067	0.305	6.783	0
"RC.C:compatible.C:Item238_Critical_Vadv5"	0.808	0.305	2.651	0.008
"RC.C:compatible.C:Item238_Critical_Vadv6"	0.496	0.305	1.627	0.104
"RC.C:compatible.C:Item238_Critical_Vadv7"	1.012	0.305	3.32	0.001
"RC.C:compatible.C:Item238_Critical_Vadv8"	1.598	0.305	5.245	0
"RC.C:compatible.C:Item238_Critical_Vadv9"	0.599	0.305	1.964	0.05
"RC.C:compatible.C:Item238_Critical_VN1"	-0.267	0.305	-0.877	0.38
"RC.C:compatible.C:Item238_Critical_VN2"	0.078	0.305	0.255	0.799
"RC.C:compatible.C:Item238_Critical_VN3"	1.304	0.305	4.279	0
"RC.C:compatible.C:Item238_Critical_VN5"	0.975	0.305	3.199	0.001
"RC.C:compatible.C:ItemCritical_6"	0.109	0.305	0.358	0.72
"RC.C:Item232_Critical_1:EmbBias.C"	0.146	0.139	1.045	0.296
"RC.C:Item232_Critical_10:EmbBias.C"	-0.083	0.139	-0.597	0.55
"RC.C:Item232_Critical_11:EmbBias.C"	0.321	0.139	2.302	0.021
"RC.C:Item232_Critical_12:EmbBias.C"	0.038	0.139	0.27	0.787
"RC.C:Item232_Critical_13:EmbBias.C"	0.022	0.139	0.159	0.874
"RC.C:Item232_Critical_14:EmbBias.C"	0.25	0.139	1.797	0.072
"RC.C:Item232_Critical_15:EmbBias.C"	0.05	0.139	0.356	0.722
"RC.C:Item232_Critical_16:EmbBias.C"	0.095	0.139	0.683	0.494
"RC.C:Item232_Critical_17:EmbBias.C"	0.265	0.139	1.898	0.058
"RC.C:Item232_Critical_18:EmbBias.C"	0.237	0.139	1.703	0.089
"RC.C:Item232_Critical_19:EmbBias.C"	0.124	0.139	0.889	0.374
"RC.C:Item232_Critical_2:EmbBias.C"	0.011	0.139	0.077	0.938
"RC.C:Item232_Critical_20:EmbBias.C"	0.127	0.139	0.909	0.364
"RC.C:Item232_Critical_21:EmbBias.C"	0.165	0.139	1.181	0.238
"RC.C:Item232_Critical_23:EmbBias.C"	-0.008	0.139	-0.058	0.954
"RC.C:Item232_Critical_24:EmbBias.C"	0.278	0.139	1.995	0.046
"RC.C:Item232_Critical_25:EmbBias.C"	0.386	0.139	2.771	0.006
"RC.C:Item232_Critical_26:EmbBias.C"	0.207	0.139	1.485	0.138
"RC.C:Item232_Critical_27:EmbBias.C"	-0.141	0.139	-1.013	0.311
"RC.C:Item232_Critical_28:EmbBias.C"	0.272	0.139	1.948	0.051
"RC.C:Item232_Critical_3:EmbBias.C"	-0.106	0.139	-0.76	0.447
"RC.C:Item232_Critical_30:EmbBias.C"	0.241	0.139	1.73	0.084
"RC.C:Item232_Critical_4:EmbBias.C"	0.242	0.139	1.735	0.083
"RC.C:Item232_Critical_5:EmbBias.C"	0.193	0.139	1.383	0.167
"RC.C:Item232_Critical_6:EmbBias.C"	0.167	0.139	1.2	0.23
"RC.C:Item232_Critical_7:EmbBias.C"	0.104	0.139	0.747	0.455
"RC.C:Item232_Critical_8:EmbBias.C"	0.285	0.139	2.046	0.041
"RC.C:Item232_Critical_9:EmbBias.C"	0.012	0.139	0.084	0.933
"RC.C:Item238_Critical_Vadv1:EmbBias.C"	0.302	0.171	1.771	0.077
"RC.C:Item238_Critical_VAdv1:EmbBias.C"	0.151	0.171	0.885	0.376
"RC.C:Item238_Critical_Vadv2:EmbBias.C"	-0.031	0.139	-0.221	0.825
"RC.C:Item238_Critical_Vadv3:EmbBias.C"	0.089	0.139	0.636	0.525
"RC.C:Item238_Critical_Vadv5:EmbBias.C"	0.047	0.139	0.334	0.738
"RC.C:Item238_Critical_Vadv6:EmbBias.C"	0.072	0.139	0.519	0.604
"RC.C:Item238_Critical_Vadv7:EmbBias.C"	-0.025	0.139	-0.178	0.858
"RC.C:Item238_Critical_Vadv8:EmbBias.C"	-0.021	0.139	-0.148	0.882
"RC.C:Item238_Critical_Vadv9:EmbBias.C"	0.072	0.139	0.513	0.608
"RC.C:Item238_Critical_VN1:EmbBias.C"	0.204	0.139	1.464	0.143
"RC.C:Item238_Critical_VN2:EmbBias.C"	0.228	0.139	1.632	0.103
"RC.C:Item238_Critical_VN3:EmbBias.C"	0.06	0.139	0.433	0.665
"RC.C:Item238_Critical_VN5:EmbBias.C"	0.235	0.139	1.684	0.092
"RC.C:ItemCritical_6:EmbBias.C"	0.155	0.139	1.109	0.268
"compatible.C:Item232_Critical_1:EmbBias.C"	0.055	0.139	0.396	0.692
"compatible.C:Item232_Critical_10:EmbBias.C"	-0.013	0.139	-0.092	0.927
"compatible.C:Item232_Critical_11:EmbBias.C"	0.242	0.139	1.739	0.082
"compatible.C:Item232_Critical_12:EmbBias.C"	-0.043	0.139	-0.305	0.76
"compatible.C:Item232_Critical_13:EmbBias.C"	-0.075	0.139	-0.539	0.59
"compatible.C:Item232_Critical_14:EmbBias.C"	0.103	0.139	0.737	0.461
"compatible.C:Item232_Critical_15:EmbBias.C"	-0.026	0.139	-0.185	0.853
"compatible.C:Item232_Critical_16:EmbBias.C"	-0.181	0.139	-1.301	0.193
"compatible.C:Item232_Critical_17:EmbBias.C"	-0.039	0.139	-0.279	0.78
"compatible.C:Item232_Critical_18:EmbBias.C"	0.016	0.139	0.115	0.908
"compatible.C:Item232_Critical_19:EmbBias.C"	-0.133	0.139	-0.955	0.34
"compatible.C:Item232_Critical_2:EmbBias.C"	-0.126	0.139	-0.907	0.365
"compatible.C:Item232_Critical_20:EmbBias.C"	-0.041	0.139	-0.293	0.769
"compatible.C:Item232_Critical_21:EmbBias.C"	0.03	0.139	0.212	0.832
"compatible.C:Item232_Critical_23:EmbBias.C"	0.063	0.139	0.45	0.652
"compatible.C:Item232_Critical_24:EmbBias.C"	0.003	0.139	0.024	0.981
"compatible.C:Item232_Critical_25:EmbBias.C"	0.123	0.139	0.884	0.376
"compatible.C:Item232_Critical_26:EmbBias.C"	-0.183	0.139	-1.315	0.189
"compatible.C:Item232_Critical_27:EmbBias.C"	-0.008	0.139	-0.056	0.955
"compatible.C:Item232_Critical_28:EmbBias.C"	0.053	0.139	0.38	0.704
"compatible.C:Item232_Critical_3:EmbBias.C"	-0.393	0.139	-2.819	0.005
"compatible.C:Item232_Critical_30:EmbBias.C"	-0.033	0.139	-0.237	0.813
"compatible.C:Item232_Critical_4:EmbBias.C"	-0.023	0.139	-0.168	0.867
"compatible.C:Item232_Critical_5:EmbBias.C"	-0.213	0.139	-1.529	0.126
"compatible.C:Item232_Critical_6:EmbBias.C"	0.006	0.139	0.044	0.965
"compatible.C:Item232_Critical_7:EmbBias.C"	0.016	0.139	0.116	0.908
"compatible.C:Item232_Critical_8:EmbBias.C"	0.096	0.139	0.69	0.49
"compatible.C:Item232_Critical_9:EmbBias.C"	0.164	0.139	1.176	0.24
"compatible.C:Item238_Critical_Vadv1:EmbBias.C"	-0.541	0.341	-1.583	0.113
"compatible.C:Item238_Critical_VAdv1:EmbBias.C"	0.297	0.341	0.869	0.385
"compatible.C:Item238_Critical_Vadv2:EmbBias.C"	0.021	0.139	0.151	0.88
"compatible.C:Item238_Critical_Vadv3:EmbBias.C"	0.005	0.139	0.035	0.972
"compatible.C:Item238_Critical_Vadv5:EmbBias.C"	-0.19	0.139	-1.363	0.173
"compatible.C:Item238_Critical_Vadv6:EmbBias.C"	-0.083	0.139	-0.593	0.553
"compatible.C:Item238_Critical_Vadv7:EmbBias.C"	0.004	0.139	0.031	0.975
"compatible.C:Item238_Critical_Vadv8:EmbBias.C"	-0.092	0.139	-0.657	0.511
"compatible.C:Item238_Critical_Vadv9:EmbBias.C"	-0.201	0.139	-1.44	0.15
"compatible.C:Item238_Critical_VN1:EmbBias.C"	-0.054	0.139	-0.386	0.699
"compatible.C:Item238_Critical_VN2:EmbBias.C"	-0.051	0.139	-0.365	0.715
"compatible.C:Item238_Critical_VN3:EmbBias.C"	0.024	0.139	0.174	0.862
"compatible.C:Item238_Critical_VN5:EmbBias.C"	0.113	0.139	0.81	0.418
"compatible.C:ItemCritical_6:EmbBias.C"	0.041	0.139	0.292	0.771
"Item232_Critical_1:EmbBias.C:SC.C"	0.227	0.156	1.455	0.146
"Item232_Critical_10:EmbBias.C:SC.C"	0.09	0.156	0.578	0.563
"Item232_Critical_11:EmbBias.C:SC.C"	-0.308	0.156	-1.973	0.048
"Item232_Critical_12:EmbBias.C:SC.C"	0.325	0.156	2.088	0.037
"Item232_Critical_13:EmbBias.C:SC.C"	0.196	0.156	1.255	0.209
"Item232_Critical_14:EmbBias.C:SC.C"	-0.005	0.156	-0.033	0.973
"Item232_Critical_15:EmbBias.C:SC.C"	0.001	0.156	0.004	0.997
"Item232_Critical_16:EmbBias.C:SC.C"	0.176	0.156	1.132	0.257
"Item232_Critical_17:EmbBias.C:SC.C"	-0.025	0.156	-0.16	0.873
"Item232_Critical_18:EmbBias.C:SC.C"	0.098	0.156	0.63	0.528
"Item232_Critical_19:EmbBias.C:SC.C"	0.22	0.156	1.409	0.159
"Item232_Critical_2:EmbBias.C:SC.C"	-0.044	0.156	-0.282	0.778
"Item232_Critical_20:EmbBias.C:SC.C"	0.239	0.156	1.535	0.125
"Item232_Critical_21:EmbBias.C:SC.C"	0.169	0.156	1.082	0.279
"Item232_Critical_23:EmbBias.C:SC.C"	0.247	0.156	1.584	0.113
"Item232_Critical_24:EmbBias.C:SC.C"	-0.202	0.156	-1.295	0.195
"Item232_Critical_25:EmbBias.C:SC.C"	0.055	0.156	0.353	0.724
"Item232_Critical_26:EmbBias.C:SC.C"	-0.089	0.156	-0.574	0.566
"Item232_Critical_27:EmbBias.C:SC.C"	0.313	0.156	2.01	0.044
"Item232_Critical_28:EmbBias.C:SC.C"	-0.012	0.156	-0.074	0.941
"Item232_Critical_3:EmbBias.C:SC.C"	-0.08	0.156	-0.513	0.608
"Item232_Critical_30:EmbBias.C:SC.C"	-0.073	0.156	-0.466	0.641
"Item232_Critical_4:EmbBias.C:SC.C"	0.237	0.156	1.519	0.129
"Item232_Critical_5:EmbBias.C:SC.C"	-0.144	0.156	-0.925	0.355
"Item232_Critical_6:EmbBias.C:SC.C"	-0.209	0.156	-1.341	0.18
"Item232_Critical_7:EmbBias.C:SC.C"	-0.204	0.156	-1.311	0.19
"Item232_Critical_8:EmbBias.C:SC.C"	0.246	0.156	1.579	0.114
"Item232_Critical_9:EmbBias.C:SC.C"	0.016	0.156	0.105	0.916
"Item238_Critical_Vadv2:EmbBias.C:SC.C"	0.181	0.156	1.159	0.247
"Item238_Critical_Vadv3:EmbBias.C:SC.C"	0.012	0.156	0.079	0.937
"Item238_Critical_Vadv5:EmbBias.C:SC.C"	-0.288	0.156	-1.85	0.064
"Item238_Critical_Vadv6:EmbBias.C:SC.C"	0.017	0.156	0.107	0.915
"Item238_Critical_Vadv7:EmbBias.C:SC.C"	0.138	0.156	0.887	0.375
"Item238_Critical_Vadv8:EmbBias.C:SC.C"	0.161	0.156	1.031	0.302
"Item238_Critical_Vadv9:EmbBias.C:SC.C"	0.305	0.156	1.957	0.05
"Item238_Critical_VN1:EmbBias.C:SC.C"	0.077	0.156	0.493	0.622
