"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.153	0.059	205.614	0
"RC.C"	-0.534	0.106	-5.05	0
"compatible.C"	0.439	0.106	4.155	0
"Item232_Critical_29"	-0.04	0.084	-0.48	0.631
"Item232_Critical_31"	-0.052	0.084	-0.617	0.537
"ItemCritical_0"	-8.931	0.084	-106.846	0
"ItemCritical_1"	-1.656	0.084	-19.813	0
"ItemCritical_10"	-8.916	0.084	-106.664	0
"ItemCritical_11"	-8.931	0.084	-106.842	0
"ItemCritical_12"	-8.88	0.084	-106.238	0
"ItemCritical_13"	-8.267	0.084	-98.899	0
"ItemCritical_14"	-8.279	0.084	-99.039	0
"ItemCritical_15"	-8.677	0.084	-103.81	0
"ItemCritical_16"	-8.307	0.084	-99.381	0
"ItemCritical_17"	-8.617	0.084	-103.083	0
"ItemCritical_18"	1.015	0.084	12.145	0
"ItemCritical_19"	-8.83	0.084	-105.632	0
"ItemCritical_2"	0.828	0.084	9.906	0
"ItemCritical_20"	-4.109	0.084	-49.159	0
"ItemCritical_21"	-9.09	0.084	-108.748	0
"ItemCritical_22"	-4.448	0.084	-53.212	0
"ItemCritical_23"	-2.013	0.084	-24.079	0
"ItemCritical_24"	-8.914	0.084	-106.636	0
"ItemCritical_25"	-8.46	0.084	-101.21	0
"ItemCritical_26"	-0.493	0.084	-5.902	0
"ItemCritical_27"	-5.824	0.084	-69.674	0
"ItemCritical_28"	1.648	0.084	19.711	0
"ItemCritical_29"	1.112	0.084	13.298	0
"ItemCritical_3"	-9.135	0.084	-109.282	0
"ItemCritical_30"	-8.764	0.084	-104.846	0
"ItemCritical_31"	-3.868	0.084	-46.28	0
"ItemCritical_32"	-3.135	0.084	-37.51	0
"ItemCritical_33"	-0.096	0.084	-1.149	0.251
"ItemCritical_34"	-1.533	0.084	-18.334	0
"ItemCritical_35"	0.102	0.084	1.215	0.224
"ItemCritical_36"	0.082	0.084	0.978	0.328
"ItemCritical_4"	-8.892	0.084	-106.374	0
"ItemCritical_5"	-4.711	0.084	-56.359	0
"ItemCritical_7"	-8.838	0.084	-105.734	0
"ItemCritical_8"	-8.804	0.084	-105.32	0
"ItemCritical_9"	-8.593	0.084	-102.803	0
"ItemMixed_1"	1.107	0.084	13.238	0
"ItemMixed_11"	-4.204	0.084	-50.293	0
"ItemMixed_12"	-4.416	0.084	-52.835	0
"ItemMixed_13"	-4.746	0.084	-56.772	0
"ItemMixed_14"	-6.631	0.084	-79.326	0
"ItemMixed_15"	0.097	0.084	1.161	0.246
"ItemMixed_16"	-2.205	0.084	-26.379	0
"ItemMixed_17"	-9.015	0.084	-107.854	0
