"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	13.024	0.047	279.071	0
"RC.C"	0.021	0.083	0.254	0.8
"compatible.C"	-0.574	0.083	-6.878	0
"Item232_Critical_29"	-1.362	0.066	-20.64	0
"Item232_Critical_31"	-0.48	0.066	-7.275	0
"ItemCritical_0"	-7.829	0.066	-118.618	0
"ItemCritical_1"	-1.295	0.066	-19.621	0
"ItemCritical_10"	-7.355	0.066	-111.431	0
"ItemCritical_11"	-7.562	0.066	-114.568	0
"ItemCritical_12"	-6.749	0.066	-102.25	0
"ItemCritical_13"	-6.703	0.066	-101.557	0
"ItemCritical_14"	-6.716	0.066	-101.753	0
"ItemCritical_15"	-6.976	0.066	-105.694	0
"ItemCritical_16"	-7.508	0.066	-113.754	0
"ItemCritical_17"	-6.955	0.066	-105.372	0
"ItemCritical_18"	0.782	0.066	11.854	0
"ItemCritical_19"	-7.425	0.066	-112.504	0
"ItemCritical_2"	0.279	0.066	4.231	0
"ItemCritical_20"	-2.225	0.066	-33.709	0
"ItemCritical_21"	-7.292	0.066	-110.482	0
"ItemCritical_22"	-2.868	0.066	-43.454	0
"ItemCritical_23"	-1.611	0.066	-24.412	0
"ItemCritical_24"	-8.157	0.066	-123.585	0
"ItemCritical_25"	-7.738	0.066	-117.246	0
"ItemCritical_26"	-0.382	0.066	-5.785	0
"ItemCritical_27"	-5.856	0.066	-88.732	0
"ItemCritical_28"	3.295	0.066	49.923	0
"ItemCritical_29"	1.443	0.066	21.863	0
"ItemCritical_3"	-6.588	0.066	-99.809	0
"ItemCritical_30"	-8.068	0.066	-122.239	0
"ItemCritical_31"	-3.206	0.066	-48.581	0
"ItemCritical_32"	-2.204	0.066	-33.396	0
"ItemCritical_33"	-0.592	0.066	-8.97	0
"ItemCritical_34"	-0.465	0.066	-7.041	0
"ItemCritical_35"	0.071	0.066	1.076	0.282
"ItemCritical_36"	0.444	0.066	6.724	0
"ItemCritical_4"	-7.522	0.066	-113.961	0
"ItemCritical_5"	-3.194	0.066	-48.4	0
"ItemCritical_7"	-7.655	0.066	-115.989	0
"ItemCritical_8"	-7.806	0.066	-118.267	0
"ItemCritical_9"	-6.811	0.066	-103.19	0
"ItemMixed_1"	1.044	0.066	15.813	0
"ItemMixed_11"	-4.421	0.066	-66.99	0
"ItemMixed_12"	-3.21	0.066	-48.629	0
"ItemMixed_13"	-3.642	0.066	-55.18	0
"ItemMixed_14"	-7.591	0.066	-115.007	0
"ItemMixed_15"	0.46	0.066	6.976	0
"ItemMixed_16"	-1.122	0.066	-17.002	0
"ItemMixed_17"	-8.156	0.066	-123.569	0
"ItemMixed_18"	-7.5	0.066	-113.642	0
"ItemMixed_19"	-0.917	0.066	-13.889	0
"ItemMixed_2"	-2.745	0.066	-41.592	0
"ItemMixed_21"	-4.606	0.066	-69.791	0
"ItemMixed_22"	1.894	0.066	28.702	0
"ItemMixed_23"	-3.002	0.066	-45.479	0
"ItemMixed_24"	-1.439	0.066	-21.804	0
"ItemMixed_25"	-3.29	0.066	-49.842	0
"ItemMixed_26"	-2.409	0.066	-36.492	0
"ItemMixed_27"	-5.441	0.066	-82.443	0
"ItemMixed_28"	-2.671	0.066	-40.467	0
"ItemMixed_29"	-7.92	0.066	-119.994	0
"ItemMixed_3"	-6.698	0.066	-101.489	0
"ItemMixed_30"	-2.808	0.066	-42.546	0
"ItemMixed_31"	3.384	0.066	51.274	0
"ItemMixed_32"	-5.465	0.066	-82.806	0
"ItemMixed_33"	-5.23	0.066	-79.241	0
"ItemMixed_34"	-7.862	0.066	-119.125	0
"ItemMixed_35"	1.687	0.066	25.568	0
"ItemMixed_36"	-0.153	0.066	-2.315	0.021
"ItemMixed_37"	-2.106	0.066	-31.912	0
"ItemMixed_38"	0.404	0.066	6.121	0
"ItemMixed_39"	-7.606	0.066	-115.246	0
"ItemMixed_4"	-7.229	0.066	-109.522	0
"ItemMixed_40"	-4.691	0.066	-71.078	0
"ItemMixed_41"	-2.442	0.066	-36.992	0
"ItemMixed_42"	0.409	0.066	6.198	0
"ItemMixed_43"	-5.247	0.066	-79.502	0
"ItemMixed_5"	-0.647	0.066	-9.797	0
"ItemMixed_6"	0.793	0.066	12.012	0
"ItemMixed_7"	-7.326	0.066	-110.998	0
"ItemMixed_8"	-5.485	0.066	-83.098	0
"ItemMixed_9"	-7.536	0.066	-114.179	0
"Item232_Critical_0"	-8.097	0.066	-122.681	0
"Item232_Critical_1"	-3.918	0.066	-59.37	0
"Item232_Critical_10"	-6.958	0.066	-105.426	0
"Item232_Critical_11"	-2.359	0.066	-35.739	0
"Item232_Critical_12"	-1.836	0.066	-27.825	0
"Item232_Critical_13"	-4.09	0.066	-61.973	0
"Item232_Critical_14"	-7.525	0.066	-114.008	0
"Item232_Critical_15"	-3.352	0.066	-50.786	0
"Item232_Critical_16"	-2.259	0.066	-34.23	0
"Item232_Critical_17"	-8.165	0.066	-123.712	0
"Item232_Critical_18"	-7.76	0.066	-117.568	0
"Item232_Critical_19"	-2.733	0.066	-41.401	0
"Item232_Critical_2"	-8.311	0.066	-125.923	0
"Item232_Critical_20"	-4.526	0.066	-68.581	0
"Item232_Critical_21"	-1.445	0.066	-21.898	0
"Item232_Critical_23"	-4.423	0.066	-67.015	0
"Item232_Critical_24"	-3.912	0.066	-59.278	0
"Item232_Critical_25"	-7.924	0.066	-120.058	0
"Item232_Critical_26"	-7.861	0.066	-119.097	0
"Item232_Critical_27"	-1.786	0.066	-27.06	0
"Item232_Critical_28"	-3.757	0.066	-56.925	0
"Item232_Critical_3"	-6.634	0.066	-100.51	0
"Item232_Critical_30"	-7.968	0.066	-120.721	0
"Item232_Critical_4"	-0.204	0.066	-3.085	0.002
"Item232_Critical_5"	-4.511	0.066	-68.346	0
"Item232_Critical_6"	-5.643	0.066	-85.492	0
"Item232_Critical_7"	-3.007	0.066	-45.558	0
"Item232_Critical_8"	-3.772	0.066	-57.144	0
"Item232_Critical_9"	-8.067	0.066	-122.232	0
"Item238_Critical_Vadv1"	-0.016	0.118	-0.137	0.891
"Item238_Critical_VAdv1"	0.003	0.118	0.026	0.98
"Item238_Critical_Vadv2"	1.922	0.066	29.127	0
"Item238_Critical_Vadv3"	-4.552	0.066	-68.966	0
"Item238_Critical_Vadv5"	-3.916	0.066	-59.339	0
"Item238_Critical_Vadv6"	-3.814	0.066	-57.782	0
"Item238_Critical_Vadv7"	-3.019	0.066	-45.739	0
"Item238_Critical_Vadv8"	-7.946	0.066	-120.395	0
"Item238_Critical_Vadv9"	-3.637	0.066	-55.106	0
"Item238_Critical_VN1"	-8.044	0.066	-121.884	0
"Item238_Critical_VN2"	-3.217	0.066	-48.736	0
"Item238_Critical_VN3"	-2.229	0.066	-33.777	0
"Item238_Critical_VN5"	-0.446	0.066	-6.765	0
"ItemCritical_6"	-7.236	0.066	-109.639	0
"EmbBias.C"	0.02	0.043	0.473	0.636
"SC.C"	0.69	0.093	7.392	0
"RC.C:compatible.C"	-0.155	0.167	-0.926	0.354
"RC.C:Item232_Critical_29"	0.072	0.118	0.608	0.543
"RC.C:Item232_Critical_31"	0.183	0.118	1.551	0.121
"RC.C:ItemCritical_0"	0.006	0.118	0.047	0.962
"RC.C:ItemCritical_1"	0.086	0.118	0.726	0.468
"RC.C:ItemCritical_10"	-0.03	0.118	-0.253	0.8
"RC.C:ItemCritical_11"	0.248	0.118	2.098	0.036
"RC.C:ItemCritical_12"	-0.794	0.118	-6.721	0
"RC.C:ItemCritical_13"	0.416	0.118	3.524	0
"RC.C:ItemCritical_14"	-0.929	0.118	-7.87	0
"RC.C:ItemCritical_15"	-0.221	0.118	-1.871	0.061
"RC.C:ItemCritical_16"	-0.433	0.118	-3.665	0
"RC.C:ItemCritical_17"	-0.783	0.118	-6.633	0
"RC.C:ItemCritical_18"	-0.643	0.118	-5.449	0
"RC.C:ItemCritical_19"	0.275	0.118	2.328	0.02
"RC.C:ItemCritical_2"	-0.575	0.118	-4.869	0
"RC.C:ItemCritical_20"	0.286	0.118	2.422	0.015
"RC.C:ItemCritical_21"	-0.329	0.118	-2.784	0.005
"RC.C:ItemCritical_22"	-0.607	0.118	-5.142	0
"RC.C:ItemCritical_23"	0.369	0.118	3.124	0.002
"RC.C:ItemCritical_24"	-0.022	0.118	-0.188	0.851
"RC.C:ItemCritical_25"	0.068	0.118	0.578	0.563
"RC.C:ItemCritical_26"	-0.336	0.118	-2.843	0.004
"RC.C:ItemCritical_27"	0.247	0.118	2.088	0.037
"RC.C:ItemCritical_28"	-0.441	0.118	-3.733	0
"RC.C:ItemCritical_29"	-0.279	0.118	-2.363	0.018
"RC.C:ItemCritical_3"	-0.017	0.118	-0.147	0.883
"RC.C:ItemCritical_30"	0.117	0.118	0.994	0.32
"RC.C:ItemCritical_31"	-0.1	0.118	-0.85	0.396
"RC.C:ItemCritical_32"	0	0.118	0	1
"RC.C:ItemCritical_33"	0.123	0.118	1.042	0.297
"RC.C:ItemCritical_34"	-0.277	0.118	-2.347	0.019
"RC.C:ItemCritical_35"	-0.566	0.118	-4.792	0
"RC.C:ItemCritical_36"	-0.013	0.118	-0.106	0.915
"RC.C:ItemCritical_4"	0.315	0.118	2.667	0.008
"RC.C:ItemCritical_5"	-1.044	0.118	-8.846	0
"RC.C:ItemCritical_7"	-0.262	0.118	-2.216	0.027
"RC.C:ItemCritical_8"	0.549	0.118	4.648	0
"RC.C:ItemCritical_9"	-0.626	0.118	-5.3	0
"RC.C:ItemMixed_1"	-0.135	0.118	-1.142	0.253
"RC.C:ItemMixed_11"	0.007	0.118	0.063	0.95
"RC.C:ItemMixed_12"	-0.56	0.118	-4.74	0
"RC.C:ItemMixed_13"	0.213	0.118	1.8	0.072
"RC.C:ItemMixed_14"	-0.019	0.118	-0.162	0.871
"RC.C:ItemMixed_15"	-0.389	0.118	-3.291	0.001
"RC.C:ItemMixed_16"	-0.132	0.118	-1.115	0.265
"RC.C:ItemMixed_17"	0.047	0.118	0.401	0.688
"RC.C:ItemMixed_18"	0.198	0.118	1.675	0.094
"RC.C:ItemMixed_19"	-1.511	0.118	-12.797	0
"RC.C:ItemMixed_2"	-0.005	0.118	-0.042	0.966
"RC.C:ItemMixed_21"	0.028	0.118	0.238	0.812
"RC.C:ItemMixed_22"	0.065	0.118	0.549	0.583
"RC.C:ItemMixed_23"	-0.912	0.118	-7.727	0
"RC.C:ItemMixed_24"	-0.016	0.118	-0.136	0.892
"RC.C:ItemMixed_25"	-0.26	0.118	-2.2	0.028
"RC.C:ItemMixed_26"	-0.295	0.118	-2.494	0.013
"RC.C:ItemMixed_27"	-0.021	0.118	-0.176	0.86
"RC.C:ItemMixed_28"	-0.095	0.118	-0.805	0.421
"RC.C:ItemMixed_29"	-0.132	0.118	-1.114	0.265
"RC.C:ItemMixed_3"	0.497	0.118	4.21	0
"RC.C:ItemMixed_30"	-0.057	0.118	-0.482	0.63
"RC.C:ItemMixed_31"	-0.346	0.118	-2.928	0.003
"RC.C:ItemMixed_32"	0.25	0.118	2.12	0.034
"RC.C:ItemMixed_33"	-0.099	0.118	-0.841	0.4
"RC.C:ItemMixed_34"	-0.456	0.118	-3.86	0
"RC.C:ItemMixed_35"	-1.067	0.118	-9.037	0
"RC.C:ItemMixed_36"	0.533	0.118	4.517	0
"RC.C:ItemMixed_37"	0.159	0.118	1.348	0.178
"RC.C:ItemMixed_38"	0.45	0.118	3.807	0
"RC.C:ItemMixed_39"	-0.643	0.118	-5.446	0
"RC.C:ItemMixed_4"	-0.062	0.118	-0.525	0.6
"RC.C:ItemMixed_40"	-1.143	0.118	-9.681	0
"RC.C:ItemMixed_41"	-0.156	0.118	-1.324	0.186
"RC.C:ItemMixed_42"	-0.079	0.118	-0.671	0.502
"RC.C:ItemMixed_43"	-0.199	0.118	-1.688	0.091
"RC.C:ItemMixed_5"	-0.74	0.118	-6.27	0
"RC.C:ItemMixed_6"	-0.671	0.118	-5.683	0
"RC.C:ItemMixed_7"	0.182	0.118	1.546	0.122
"RC.C:ItemMixed_8"	0.064	0.118	0.539	0.59
"RC.C:ItemMixed_9"	-0.057	0.118	-0.485	0.628
"RC.C:Item232_Critical_0"	-0.15	0.118	-1.269	0.204
"RC.C:Item232_Critical_1"	-0.088	0.118	-0.742	0.458
"RC.C:Item232_Critical_10"	0.017	0.118	0.146	0.884
"RC.C:Item232_Critical_11"	-0.734	0.118	-6.215	0
"RC.C:Item232_Critical_12"	-0.063	0.118	-0.532	0.595
"RC.C:Item232_Critical_13"	-0.3	0.118	-2.539	0.011
"RC.C:Item232_Critical_14"	-0.223	0.118	-1.892	0.058
"RC.C:Item232_Critical_15"	-0.128	0.118	-1.086	0.278
"RC.C:Item232_Critical_16"	0.177	0.118	1.498	0.134
"RC.C:Item232_Critical_17"	0.078	0.118	0.661	0.509
"RC.C:Item232_Critical_18"	0.068	0.118	0.574	0.566
"RC.C:Item232_Critical_19"	-0.141	0.118	-1.196	0.232
"RC.C:Item232_Critical_2"	0.063	0.118	0.532	0.595
"RC.C:Item232_Critical_20"	-0.225	0.118	-1.907	0.056
"RC.C:Item232_Critical_21"	0.372	0.118	3.148	0.002
"RC.C:Item232_Critical_23"	0.108	0.118	0.914	0.361
"RC.C:Item232_Critical_24"	0.191	0.118	1.618	0.106
"RC.C:Item232_Critical_25"	0.095	0.118	0.806	0.42
"RC.C:Item232_Critical_26"	0.393	0.118	3.329	0.001
"RC.C:Item232_Critical_27"	0.147	0.118	1.245	0.213
"RC.C:Item232_Critical_28"	-0.255	0.118	-2.161	0.031
"RC.C:Item232_Critical_3"	-0.757	0.118	-6.411	0
"RC.C:Item232_Critical_30"	0.1	0.118	0.851	0.395
"RC.C:Item232_Critical_4"	0.275	0.118	2.326	0.02
"RC.C:Item232_Critical_5"	-0.057	0.118	-0.486	0.627
"RC.C:Item232_Critical_6"	-0.3	0.118	-2.542	0.011
"RC.C:Item232_Critical_7"	-0.042	0.118	-0.352	0.725
"RC.C:Item232_Critical_8"	0.161	0.118	1.362	0.173
"RC.C:Item232_Critical_9"	0.081	0.118	0.686	0.493
"RC.C:Item238_Critical_Vadv1"	-0.465	0.167	-2.782	0.005
"RC.C:Item238_Critical_VAdv1"	-0.866	0.167	-5.185	0
"RC.C:Item238_Critical_Vadv2"	0.262	0.118	2.22	0.026
"RC.C:Item238_Critical_Vadv3"	-0.524	0.118	-4.44	0
"RC.C:Item238_Critical_Vadv5"	-0.569	0.118	-4.815	0
"RC.C:Item238_Critical_Vadv6"	0.19	0.118	1.609	0.108
"RC.C:Item238_Critical_Vadv7"	0.02	0.118	0.172	0.863
"RC.C:Item238_Critical_Vadv8"	0.443	0.118	3.752	0
"RC.C:Item238_Critical_Vadv9"	0.87	0.118	7.365	0
"RC.C:Item238_Critical_VN1"	0.196	0.118	1.658	0.097
"RC.C:Item238_Critical_VN2"	-0.035	0.118	-0.298	0.765
"RC.C:Item238_Critical_VN3"	0.006	0.118	0.053	0.958
"RC.C:Item238_Critical_VN5"	-0.322	0.118	-2.727	0.006
"RC.C:ItemCritical_6"	-0.417	0.118	-3.532	0
"compatible.C:Item232_Critical_29"	2.402	0.118	20.342	0
"compatible.C:Item232_Critical_31"	1.646	0.118	13.944	0
"compatible.C:ItemCritical_0"	1.866	0.118	15.807	0
"compatible.C:ItemCritical_1"	-1.307	0.118	-11.074	0
"compatible.C:ItemCritical_10"	-0.141	0.118	-1.194	0.232
"compatible.C:ItemCritical_11"	0.908	0.118	7.693	0
"compatible.C:ItemCritical_12"	1.887	0.118	15.985	0
"compatible.C:ItemCritical_13"	0.935	0.118	7.92	0
"compatible.C:ItemCritical_14"	1.993	0.118	16.879	0
"compatible.C:ItemCritical_15"	2.203	0.118	18.659	0
"compatible.C:ItemCritical_16"	0.644	0.118	5.458	0
"compatible.C:ItemCritical_17"	0.457	0.118	3.869	0
"compatible.C:ItemCritical_18"	0.666	0.118	5.637	0
"compatible.C:ItemCritical_19"	-0.873	0.118	-7.398	0
"compatible.C:ItemCritical_2"	0.761	0.118	6.443	0
"compatible.C:ItemCritical_20"	0.549	0.118	4.649	0
"compatible.C:ItemCritical_21"	-0.574	0.118	-4.862	0
"compatible.C:ItemCritical_22"	0.289	0.118	2.451	0.014
"compatible.C:ItemCritical_23"	1.283	0.118	10.866	0
"compatible.C:ItemCritical_24"	1.022	0.118	8.657	0
"compatible.C:ItemCritical_25"	2.597	0.118	21.999	0
"compatible.C:ItemCritical_26"	-1.665	0.118	-14.103	0
"compatible.C:ItemCritical_27"	-1.231	0.118	-10.43	0
"compatible.C:ItemCritical_28"	0.524	0.118	4.438	0
"compatible.C:ItemCritical_29"	0.961	0.118	8.137	0
"compatible.C:ItemCritical_3"	0.971	0.118	8.225	0
"compatible.C:ItemCritical_30"	1.024	0.118	8.676	0
"compatible.C:ItemCritical_31"	-1.167	0.118	-9.885	0
"compatible.C:ItemCritical_32"	0.343	0.118	2.901	0.004
"compatible.C:ItemCritical_33"	0.91	0.118	7.707	0
"compatible.C:ItemCritical_34"	0.711	0.118	6.02	0
"compatible.C:ItemCritical_35"	-0.677	0.118	-5.734	0
"compatible.C:ItemCritical_36"	0.152	0.118	1.292	0.197
"compatible.C:ItemCritical_4"	0.034	0.118	0.29	0.772
"compatible.C:ItemCritical_5"	-0.073	0.118	-0.617	0.537
"compatible.C:ItemCritical_7"	1.453	0.118	12.309	0
"compatible.C:ItemCritical_8"	2.484	0.118	21.037	0
"compatible.C:ItemCritical_9"	1.311	0.118	11.1	0
"compatible.C:ItemMixed_1"	0.577	0.118	4.89	0
"compatible.C:ItemMixed_11"	-0.221	0.118	-1.876	0.061
"compatible.C:ItemMixed_12"	0.515	0.118	4.36	0
"compatible.C:ItemMixed_13"	-0.271	0.118	-2.296	0.022
"compatible.C:ItemMixed_14"	0.045	0.118	0.381	0.703
"compatible.C:ItemMixed_15"	-0.061	0.118	-0.516	0.606
"compatible.C:ItemMixed_16"	0.139	0.118	1.18	0.238
"compatible.C:ItemMixed_17"	0.067	0.118	0.567	0.571
"compatible.C:ItemMixed_18"	-0.055	0.118	-0.463	0.644
"compatible.C:ItemMixed_19"	0.075	0.118	0.637	0.524
"compatible.C:ItemMixed_2"	3.326	0.118	28.168	0
"compatible.C:ItemMixed_21"	1.04	0.118	8.805	0
"compatible.C:ItemMixed_22"	-0.278	0.118	-2.359	0.018
"compatible.C:ItemMixed_23"	2.928	0.118	24.796	0
"compatible.C:ItemMixed_24"	1.284	0.118	10.879	0
"compatible.C:ItemMixed_25"	1.074	0.118	9.1	0
"compatible.C:ItemMixed_26"	0.837	0.118	7.086	0
"compatible.C:ItemMixed_27"	0.873	0.118	7.394	0
"compatible.C:ItemMixed_28"	-0.479	0.118	-4.058	0
"compatible.C:ItemMixed_29"	2.086	0.118	17.671	0
"compatible.C:ItemMixed_3"	0.808	0.118	6.847	0
"compatible.C:ItemMixed_30"	0.879	0.118	7.444	0
"compatible.C:ItemMixed_31"	0.897	0.118	7.598	0
"compatible.C:ItemMixed_32"	-0.955	0.118	-8.087	0
"compatible.C:ItemMixed_33"	2.901	0.118	24.574	0
"compatible.C:ItemMixed_34"	-0.068	0.118	-0.578	0.563
"compatible.C:ItemMixed_35"	-0.263	0.118	-2.23	0.026
"compatible.C:ItemMixed_36"	-0.126	0.118	-1.071	0.284
"compatible.C:ItemMixed_37"	1.405	0.118	11.903	0
"compatible.C:ItemMixed_38"	-0.07	0.118	-0.595	0.552
"compatible.C:ItemMixed_39"	0.758	0.118	6.418	0
"compatible.C:ItemMixed_4"	1.044	0.118	8.841	0
"compatible.C:ItemMixed_40"	0.512	0.118	4.339	0
"compatible.C:ItemMixed_41"	2.417	0.118	20.475	0
"compatible.C:ItemMixed_42"	1.06	0.118	8.979	0
"compatible.C:ItemMixed_43"	0.554	0.118	4.69	0
"compatible.C:ItemMixed_5"	1.746	0.118	14.786	0
"compatible.C:ItemMixed_6"	0.629	0.118	5.327	0
