"Estimate"	"Std. Error"	"t value"	"Pr(>|t|)"
"(Intercept)"	12.716	0.059	216.497	0
"RC.C"	0.378	0.105	3.594	0
"compatible.C"	0.262	0.105	2.497	0.013
"Item232_Critical_29"	-0.904	0.083	-10.881	0
"Item232_Critical_31"	-0.383	0.083	-4.614	0
"ItemCritical_0"	-8.859	0.083	-106.649	0
"ItemCritical_1"	-1.652	0.083	-19.893	0
"ItemCritical_10"	-8.399	0.083	-101.114	0
"ItemCritical_11"	-8.862	0.083	-106.682	0
"ItemCritical_12"	-8.923	0.083	-107.415	0
"ItemCritical_13"	-8.268	0.083	-99.53	0
"ItemCritical_14"	-8.019	0.083	-96.536	0
"ItemCritical_15"	-8.372	0.083	-100.787	0
"ItemCritical_16"	-8.332	0.083	-100.305	0
"ItemCritical_17"	-8.493	0.083	-102.246	0
"ItemCritical_18"	0.65	0.083	7.831	0
"ItemCritical_19"	-8.772	0.083	-105.605	0
"ItemCritical_2"	0.455	0.083	5.483	0
"ItemCritical_20"	-4.027	0.083	-48.482	0
"ItemCritical_21"	-9.15	0.083	-110.156	0
"ItemCritical_22"	-4.41	0.083	-53.09	0
"ItemCritical_23"	-1.917	0.083	-23.082	0
"ItemCritical_24"	-8.961	0.083	-107.875	0
"ItemCritical_25"	-8.586	0.083	-103.361	0
"ItemCritical_26"	-0.468	0.083	-5.635	0
"ItemCritical_27"	-6.182	0.083	-74.425	0
"ItemCritical_28"	2	0.083	24.078	0
"ItemCritical_29"	1.05	0.083	12.646	0
"ItemCritical_3"	-9.137	0.083	-109.996	0
"ItemCritical_30"	-8.315	0.083	-100.097	0
"ItemCritical_31"	-3.7	0.083	-44.543	0
"ItemCritical_32"	-2.717	0.083	-32.707	0
"ItemCritical_33"	-0.438	0.083	-5.274	0
"ItemCritical_34"	-1.507	0.083	-18.14	0
"ItemCritical_35"	0.026	0.083	0.312	0.755
"ItemCritical_36"	0.012	0.083	0.148	0.882
"ItemCritical_4"	-8.427	0.083	-101.452	0
"ItemCritical_5"	-4.553	0.083	-54.806	0
"ItemCritical_7"	-8.535	0.083	-102.745	0
"ItemCritical_8"	-8.749	0.083	-105.328	0
"ItemCritical_9"	-8.226	0.083	-99.031	0
"ItemMixed_1"	0.799	0.083	9.622	0
"ItemMixed_11"	-4.43	0.083	-53.331	0
"ItemMixed_12"	-4.182	0.083	-50.343	0
"ItemMixed_13"	-4.816	0.083	-57.973	0
"ItemMixed_14"	-7.228	0.083	-87.013	0
"ItemMixed_15"	0.18	0.083	2.168	0.03
"ItemMixed_16"	-2.094	0.083	-25.212	0
"ItemMixed_17"	-8.95	0.083	-107.743	0
"ItemMixed_18"	-8.471	0.083	-101.981	0
"ItemMixed_19"	-1.296	0.083	-15.605	0
"ItemMixed_2"	-4.298	0.083	-51.743	0
"ItemMixed_21"	-6.327	0.083	-76.171	0
"ItemMixed_22"	1.529	0.083	18.402	0
"ItemMixed_23"	-3.955	0.083	-47.615	0
"ItemMixed_24"	-2.044	0.083	-24.607	0
"ItemMixed_25"	-4.884	0.083	-58.796	0
"ItemMixed_26"	-3.211	0.083	-38.656	0
"ItemMixed_27"	-5.542	0.083	-66.714	0
"ItemMixed_28"	-4.272	0.083	-51.433	0
"ItemMixed_29"	-8.796	0.083	-105.897	0
"ItemMixed_3"	-8.365	0.083	-100.7	0
"ItemMixed_30"	-4.493	0.083	-54.088	0
"ItemMixed_31"	2.445	0.083	29.436	0
"ItemMixed_32"	-5.554	0.083	-66.863	0
"ItemMixed_33"	-5.71	0.083	-68.74	0
"ItemMixed_34"	-8.523	0.083	-102.603	0
"ItemMixed_35"	1.46	0.083	17.573	0
"ItemMixed_36"	-1.18	0.083	-14.207	0
"ItemMixed_37"	-3.571	0.083	-42.993	0
"ItemMixed_38"	-0.766	0.083	-9.216	0
"ItemMixed_39"	-8.581	0.083	-103.3	0
"ItemMixed_4"	-8.486	0.083	-102.159	0
"ItemMixed_40"	-5.598	0.083	-67.393	0
"ItemMixed_41"	-4.023	0.083	-48.427	0
"ItemMixed_42"	-1.429	0.083	-17.208	0
"ItemMixed_43"	-5.738	0.083	-69.076	0
"ItemMixed_5"	-1.34	0.083	-16.126	0
"ItemMixed_6"	0.619	0.083	7.455	0
"ItemMixed_7"	-8.687	0.083	-104.578	0
"ItemMixed_8"	-5.998	0.083	-72.21	0
"ItemMixed_9"	-8.847	0.083	-106.501	0
"Item232_Critical_0"	-8.718	0.083	-104.951	0
"Item232_Critical_1"	-4.536	0.083	-54.613	0
"Item232_Critical_10"	-6.66	0.083	-80.179	0
"Item232_Critical_11"	-3.312	0.083	-39.868	0
"Item232_Critical_12"	-1.854	0.083	-22.319	0
"Item232_Critical_13"	-4.245	0.083	-51.109	0
"Item232_Critical_14"	-8.736	0.083	-105.17	0
"Item232_Critical_15"	-3.53	0.083	-42.493	0
"Item232_Critical_16"	-3.047	0.083	-36.679	0
"Item232_Critical_17"	-8.595	0.083	-103.468	0
"Item232_Critical_18"	-8.639	0.083	-104.001	0
"Item232_Critical_19"	-3.836	0.083	-46.175	0
"Item232_Critical_2"	-8.439	0.083	-101.59	0
"Item232_Critical_20"	-4.9	0.083	-58.986	0
"Item232_Critical_21"	-1.681	0.083	-20.235	0
"Item232_Critical_23"	-4.116	0.083	-49.557	0
"Item232_Critical_24"	-4.041	0.083	-48.649	0
"Item232_Critical_25"	-8.558	0.083	-103.02	0
"Item232_Critical_26"	-8.336	0.083	-100.35	0
"Item232_Critical_27"	-1.772	0.083	-21.333	0
"Item232_Critical_28"	-3.932	0.083	-47.334	0
"Item232_Critical_3"	-7.895	0.083	-95.044	0
"Item232_Critical_30"	-8.328	0.083	-100.257	0
"Item232_Critical_4"	-0.475	0.083	-5.716	0
"Item232_Critical_5"	-4.828	0.083	-58.121	0
"Item232_Critical_6"	-5.933	0.083	-71.429	0
"Item232_Critical_7"	-2.88	0.083	-34.674	0
"Item232_Critical_8"	-4.305	0.083	-51.82	0
"Item232_Critical_9"	-8.459	0.083	-101.837	0
"Item238_Critical_Vadv1"	0	0.149	0	1
"Item238_Critical_VAdv1"	0	0.149	0	1
"Item238_Critical_Vadv2"	1.755	0.083	21.125	0
"Item238_Critical_Vadv3"	-5.019	0.083	-60.417	0
"Item238_Critical_Vadv5"	-3.443	0.083	-41.447	0
"Item238_Critical_Vadv6"	-3.726	0.083	-44.859	0
"Item238_Critical_Vadv7"	-3.161	0.083	-38.053	0
"Item238_Critical_Vadv8"	-8.601	0.083	-103.538	0
"Item238_Critical_Vadv9"	-4.189	0.083	-50.435	0
"Item238_Critical_VN1"	-8.206	0.083	-98.794	0
"Item238_Critical_VN2"	-3.686	0.083	-44.371	0
"Item238_Critical_VN3"	-2.678	0.083	-32.244	0
"Item238_Critical_VN5"	-1.441	0.083	-17.344	0
"ItemCritical_6"	-8.109	0.083	-97.62	0
"EmbBias.C"	0.03	0.054	0.551	0.582
"SC.C"	-0.246	0.117	-2.097	0.036
"RC.C:compatible.C"	0.649	0.21	3.088	0.002
"RC.C:Item232_Critical_29"	-0.78	0.149	-5.25	0
"RC.C:Item232_Critical_31"	-0.215	0.149	-1.447	0.148
"RC.C:ItemCritical_0"	-0.177	0.149	-1.191	0.234
"RC.C:ItemCritical_1"	0.209	0.149	1.405	0.16
"RC.C:ItemCritical_10"	-0.094	0.149	-0.632	0.527
"RC.C:ItemCritical_11"	1.43	0.149	9.621	0
"RC.C:ItemCritical_12"	0.673	0.149	4.532	0
"RC.C:ItemCritical_13"	1.061	0.149	7.139	0
"RC.C:ItemCritical_14"	1.802	0.149	12.126	0
"RC.C:ItemCritical_15"	0.691	0.149	4.653	0
"RC.C:ItemCritical_16"	0.786	0.149	5.292	0
"RC.C:ItemCritical_17"	1.708	0.149	11.497	0
"RC.C:ItemCritical_18"	0.153	0.149	1.031	0.303
"RC.C:ItemCritical_19"	1.385	0.149	9.323	0
"RC.C:ItemCritical_2"	0.891	0.149	5.995	0
"RC.C:ItemCritical_20"	0.857	0.149	5.767	0
"RC.C:ItemCritical_21"	0.881	0.149	5.931	0
"RC.C:ItemCritical_22"	0.71	0.149	4.778	0
"RC.C:ItemCritical_23"	0.636	0.149	4.283	0
"RC.C:ItemCritical_24"	0.04	0.149	0.267	0.79
"RC.C:ItemCritical_25"	-0.536	0.149	-3.61	0
"RC.C:ItemCritical_26"	-0.508	0.149	-3.418	0.001
"RC.C:ItemCritical_27"	-0.173	0.149	-1.165	0.244
"RC.C:ItemCritical_28"	0.75	0.149	5.045	0
"RC.C:ItemCritical_29"	-0.65	0.149	-4.376	0
"RC.C:ItemCritical_3"	1.206	0.149	8.116	0
"RC.C:ItemCritical_30"	0.919	0.149	6.183	0
"RC.C:ItemCritical_31"	-0.477	0.149	-3.209	0.001
"RC.C:ItemCritical_32"	2.017	0.149	13.574	0
"RC.C:ItemCritical_33"	0.6	0.149	4.035	0
"RC.C:ItemCritical_34"	0.169	0.149	1.137	0.256
"RC.C:ItemCritical_35"	0.172	0.149	1.156	0.248
"RC.C:ItemCritical_36"	0.057	0.149	0.383	0.701
"RC.C:ItemCritical_4"	0.678	0.149	4.564	0
"RC.C:ItemCritical_5"	1.343	0.149	9.039	0
"RC.C:ItemCritical_7"	0.723	0.149	4.867	0
"RC.C:ItemCritical_8"	0.902	0.149	6.067	0
"RC.C:ItemCritical_9"	1.698	0.149	11.426	0
"RC.C:ItemMixed_1"	1.287	0.149	8.66	0
"RC.C:ItemMixed_11"	0.371	0.149	2.494	0.013
"RC.C:ItemMixed_12"	2.02	0.149	13.597	0
"RC.C:ItemMixed_13"	0.098	0.149	0.661	0.509
"RC.C:ItemMixed_14"	1.144	0.149	7.698	0
"RC.C:ItemMixed_15"	1.154	0.149	7.767	0
"RC.C:ItemMixed_16"	0.63	0.149	4.237	0
"RC.C:ItemMixed_17"	1.214	0.149	8.171	0
"RC.C:ItemMixed_18"	0.759	0.149	5.107	0
"RC.C:ItemMixed_19"	0.635	0.149	4.276	0
"RC.C:ItemMixed_2"	-0.032	0.149	-0.213	0.831
"RC.C:ItemMixed_21"	0.079	0.149	0.532	0.594
"RC.C:ItemMixed_22"	0.027	0.149	0.18	0.858
"RC.C:ItemMixed_23"	1.481	0.149	9.964	0
"RC.C:ItemMixed_24"	0.938	0.149	6.311	0
"RC.C:ItemMixed_25"	0.503	0.149	3.384	0.001
"RC.C:ItemMixed_26"	3.53	0.149	23.754	0
"RC.C:ItemMixed_27"	1.081	0.149	7.273	0
"RC.C:ItemMixed_28"	1.09	0.149	7.338	0
"RC.C:ItemMixed_29"	1.027	0.149	6.914	0
"RC.C:ItemMixed_3"	0.771	0.149	5.191	0
