Filler_36	25	.	12	PUNCT	punct	NA
Filler_41	1	The	2	DET	det	NA
Filler_41	2	casino	3	NOUN	nsubj	0
Filler_41	3	hired	0	VERB	root	0
Filler_41	4	the	5	DET	det	NA
Filler_41	5	daredevil	3	NOUN	obj	0
Filler_41	6	because	9	SCONJ	mark	NA
Filler_41	7	he	9	PRON	nsubj	NA
Filler_41	8	was	9	AUX	cop	NA
Filler_41	9	confident	3	ADJ	advcl	NA
Filler_41	10	that	13	SCONJ	mark	NA
Filler_41	11	everything	13	PRON	nsubj	NA
Filler_41	12	would	13	AUX	aux	NA
Filler_41	13	go	9	VERB	ccomp	0
Filler_41	14	according	16	VERB	case	0
Filler_41	15	to	14	ADP	fixed	NA
Filler_41	16	plan	13	NOUN	obl	1
Filler_41	17	.	3	PUNCT	punct	NA
Filler_37	1	The	2	DET	det	NA
Filler_37	2	gangster	9	NOUN	nsubj	0
Filler_37	3	who	9	PRON	obj	NA
Filler_37	4	the	5	DET	det	NA
Filler_37	5	detective	9	NOUN	nsubj	0
Filler_37	6	at	8	ADP	case	NA
Filler_37	7	the	8	DET	det	NA
Filler_37	8	club	5	NOUN	nmod	0
Filler_37	9	followed	0	VERB	root	3
Filler_37	10	implicated	9	VERB	xcomp	0
Filler_37	11	the	12	DET	det	NA
Filler_37	12	waitress	10	NOUN	obj	0
Filler_37	13	because	16	SCONJ	mark	NA
Filler_37	14	the	15	DET	det	NA
Filler_37	15	police	16	NOUN	nsubj	0
Filler_37	16	suspected	9	VERB	advcl	3
Filler_37	17	he	19	PRON	nsubj	NA
Filler_37	18	had	19	AUX	aux	NA
Filler_37	19	murdered	16	VERB	ccomp	0
Filler_37	20	the	21	DET	det	NA
Filler_37	21	shopkeeper	19	NOUN	obj	0
Filler_37	22	.	9	PUNCT	punct	NA
Filler_16	1	The	2	DET	det	NA
Filler_16	2	photographer	3	NOUN	nsubj	0
Filler_16	3	processed	0	VERB	root	0
Filler_16	4	the	5	DET	det	NA
Filler_16	5	film	3	NOUN	obj	0
Filler_16	6	on	7	ADP	case	NA
Filler_16	7	time	3	NOUN	obl	1
Filler_16	8	.	3	PUNCT	punct	NA
Filler_7	1	During	3	ADP	case	NA
Filler_7	2	the	3	DET	det	NA
Filler_7	3	season	6	NOUN	obl	0
Filler_7	4	the	5	DET	det	NA
Filler_7	5	choir	6	NOUN	nsubj	0
Filler_7	6	holds	0	VERB	root	1
Filler_7	7	rehearsals	6	NOUN	obj	0
Filler_7	8	in	10	ADP	case	NA
Filler_7	9	the	10	DET	det	NA
Filler_7	10	church	7	NOUN	nmod	0
Filler_7	11	regularly	6	ADV	advmod	NA
Filler_7	12	.	6	PUNCT	punct	NA
Filler_18	1	The	2	DET	det	NA
Filler_18	2	sportsman	3	NOUN	nsubj	0
Filler_18	3	goes	0	VERB	root	0
Filler_18	4	jogging	3	VERB	xcomp	0
Filler_18	5	in	7	ADP	case	NA
Filler_18	6	the	7	DET	det	NA
Filler_18	7	park	4	NOUN	obl	0
Filler_18	8	regularly	4	ADV	advmod	NA
Filler_18	9	.	3	PUNCT	punct	NA
Filler_4	1	The	2	DET	det	NA
Filler_4	2	dragon	3	NOUN	nsubj	0
Filler_4	3	wounded	0	VERB	root	0
Filler_4	4	the	5	DET	det	NA
Filler_4	5	knight	3	NOUN	obj	0
Filler_4	6	although	11	SCONJ	mark	NA
Filler_4	7	he	11	PRON	nsubj	NA
Filler_4	8	was	11	AUX	cop	NA
Filler_4	9	far	10	ADV	advmod	NA
Filler_4	10	too	11	ADV	advmod	NA
Filler_4	11	crippled	3	ADJ	advcl	NA
Filler_4	12	to	13	PART	mark	NA
Filler_4	13	protect	11	VERB	advcl	0
Filler_4	14	the	15	DET	det	NA
Filler_4	15	princess	13	NOUN	obj	0
Filler_4	16	.	3	PUNCT	punct	NA
Filler_13	1	After	3	ADP	case	NA
Filler_13	2	the	3	DET	det	NA
Filler_13	3	argument	6	NOUN	obl	0
Filler_13	4	the	5	DET	det	NA
Filler_13	5	husband	6	NOUN	nsubj	0
Filler_13	6	ignored	0	VERB	root	1
Filler_13	7	his	8	PRON	nmod:poss	NA
Filler_13	8	wife	6	NOUN	obj	0
Filler_13	9	.	6	PUNCT	punct	NA
Filler_39	1	The	2	DET	det	NA
Filler_39	2	fans	6	NOUN	nsubj	0
Filler_39	3	at	5	ADP	case	NA
Filler_39	4	the	5	DET	det	NA
Filler_39	5	concert	2	NOUN	nmod	0
Filler_39	6	loved	0	VERB	root	1
Filler_39	7	the	8	DET	det	NA
Filler_39	8	guitarist	6	NOUN	obj	0
Filler_39	9	because	11	SCONJ	mark	NA
Filler_39	10	he	11	PRON	nsubj	NA
Filler_39	11	played	6	VERB	advcl	1
Filler_39	12	with	15	ADP	case	NA
Filler_39	13	so	14	ADV	advmod	NA
Filler_39	14	much	15	ADJ	amod	NA
Filler_39	15	energy	11	NOUN	obl	0
Filler_39	16	.	6	PUNCT	punct	NA
Filler_23	1	The	2	DET	det	NA
Filler_23	2	hippies	9	NOUN	nsubj	0
Filler_23	3	who	9	PRON	obj	NA
Filler_23	4	the	5	DET	det	NA
Filler_23	5	police	9	NOUN	nsubj	0
Filler_23	6	at	8	ADP	case	NA
Filler_23	7	the	8	DET	det	NA
Filler_23	8	concert	5	NOUN	nmod	0
Filler_23	9	arrested	0	VERB	root	3
Filler_23	10	complained	9	VERB	xcomp	0
Filler_23	11	to	13	ADP	case	NA
Filler_23	12	the	13	DET	det	NA
Filler_23	13	officials	10	NOUN	obl	0
Filler_23	14	while	19	SCONJ	mark	NA
Filler_23	15	the	17	DET	det	NA
Filler_23	16	last	17	ADJ	amod	NA
Filler_23	17	act	19	NOUN	nsubj	0
Filler_23	18	was	19	AUX	aux	NA
Filler_23	19	going	10	VERB	advcl	2
Filler_23	20	on	21	ADP	case	NA
Filler_23	21	stage	19	NOUN	obl	0
Filler_23	22	.	9	PUNCT	punct	NA
Filler_25	1	The	2	DET	det	NA
Filler_25	2	trainee	3	NOUN	nsubj	0
Filler_25	3	knew	0	VERB	root	0
Filler_25	4	that	15	SCONJ	mark	NA
Filler_25	5	the	6	DET	det	NA
Filler_25	6	task	15	NOUN	nsubj	0
Filler_25	7	which	11	PRON	obj	NA
Filler_25	8	the	9	DET	det	NA
Filler_25	9	director	11	NOUN	nsubj	0
Filler_25	10	had	11	AUX	aux	NA
Filler_25	11	set	6	VERB	acl:relcl	1
Filler_25	12	for	13	ADP	case	NA
Filler_25	13	him	11	PRON	obl	NA
Filler_25	14	was	15	AUX	cop	NA
Filler_25	15	impossible	3	ADJ	ccomp	NA
Filler_25	16	to	17	PART	mark	NA
Filler_25	17	finish	15	VERB	xcomp	0
Filler_25	18	within	20	ADP	case	NA
Filler_25	19	a	20	DET	det	NA
Filler_25	20	week	17	NOUN	obl	0
Filler_25	21	.	3	PUNCT	punct	NA
Filler_45	1	The	2	DET	det	NA
Filler_45	2	passer-by	3	NOUN	nsubj	0
Filler_45	3	threw	0	VERB	root	0
Filler_45	4	the	6	DET	det	NA
Filler_45	5	cardboard	6	NOUN	compound	0
Filler_45	6	box	3	NOUN	obj	1
Filler_45	7	into	9	ADP	case	NA
Filler_45	8	the	9	DET	det	NA
Filler_45	9	trash-can	3	NOUN	obl	2
Filler_45	10	with	12	ADP	case	NA
Filler_45	11	great	12	ADJ	amod	NA
Filler_45	12	force	3	NOUN	obl	3
Filler_45	13	.	3	PUNCT	punct	NA
Filler_2	1	The	2	DET	det	NA
Filler_2	2	showman	3	NOUN	nsubj	0
Filler_2	3	travels	0	VERB	root	0
Filler_2	4	to	6	ADP	case	NA
Filler_2	5	different	6	ADJ	amod	NA
Filler_2	6	cities	3	NOUN	obl	0
Filler_2	7	every	8	DET	det	NA
Filler_2	8	month	3	NOUN	obl:tmod	1
Filler_2	9	.	3	PUNCT	punct	NA
Filler_3	1	The	2	DET	det	NA
Filler_3	2	roommate	3	NOUN	nsubj	0
Filler_3	3	takes	0	VERB	root	0
Filler_3	4	out	3	ADP	compound:prt	NA
Filler_3	5	the	6	DET	det	NA
Filler_3	6	garbage	3	NOUN	obj	0
Filler_3	7	every	8	DET	det	NA
Filler_3	8	week	3	NOUN	obl:tmod	1
Filler_3	9	.	3	PUNCT	punct	NA
Filler_35	1	Yesterday	4	NOUN	obl:tmod	0
Filler_35	2	the	3	DET	det	NA
Filler_35	3	swimmer	4	NOUN	nsubj	0
Filler_35	4	saw	0	VERB	root	1
Filler_35	5	only	7	ADV	advmod	NA
Filler_35	6	a	7	DET	det	NA
Filler_35	7	turtle	4	NOUN	obj	0
Filler_35	8	at	10	ADP	case	NA
Filler_35	9	the	10	DET	det	NA
Filler_35	10	beach	4	NOUN	obl	1
Filler_35	11	.	4	PUNCT	punct	NA
Filler_8	1	The	2	DET	det	NA
Filler_8	2	speaker	7	NOUN	nsubj	0
Filler_8	3	who	6	PRON	obj	NA
Filler_8	4	the	5	DET	det	NA
Filler_8	5	historian	6	NOUN	nsubj	0
Filler_8	6	offended	2	VERB	acl:relcl	1
Filler_8	7	kicked	0	VERB	root	2
Filler_8	8	a	9	DET	det	NA
Filler_8	9	chair	7	NOUN	obj	0
Filler_8	10	after	14	SCONJ	mark	NA
Filler_8	11	the	12	DET	det	NA
Filler_8	12	talk	14	NOUN	nsubj	0
Filler_8	13	was	14	AUX	cop	NA
Filler_8	14	over	7	ADV	advcl	NA
Filler_8	15	and	18	CCONJ	cc	NA
Filler_8	16	everyone	18	PRON	nsubj	NA
Filler_8	17	had	18	AUX	aux	NA
Filler_8	18	left	7	VERB	conj	2
Filler_8	19	the	20	DET	det	NA
Filler_8	20	room	18	NOUN	obj	0
Filler_8	21	.	7	PUNCT	punct	NA
Filler_15	1	The	2	DET	det	NA
Filler_15	2	librarian	3	NOUN	nsubj	0
Filler_15	3	put	0	VERB	root	0
Filler_15	4	the	5	DET	det	NA
Filler_15	5	book	3	NOUN	obj	0
Filler_15	6	onto	8	ADP	case	NA
Filler_15	7	the	8	DET	det	NA
Filler_15	8	shelf	3	NOUN	obl	1
Filler_15	9	.	3	PUNCT	punct	NA
Filler_14	1	The	2	DET	det	NA
Filler_14	2	engineer	11	NOUN	nsubj	0
Filler_14	3	who	11	PRON	obj	NA
Filler_14	4	the	5	DET	det	NA
Filler_14	5	lawyer	11	NOUN	nsubj	0
Filler_14	6	who	10	PRON	nsubj	NA
Filler_14	7	was	10	AUX	cop	NA
Filler_14	8	by	10	ADP	case	NA
Filler_14	9	the	10	DET	det	NA
Filler_14	10	elevator	5	NOUN	acl:relcl	0
Filler_14	11	scolded	0	VERB	root	3
Filler_14	12	blamed	11	VERB	xcomp	0
Filler_14	13	the	14	DET	det	NA
Filler_14	14	secretary	12	NOUN	obj	0
Filler_14	15	but	17	CCONJ	cc	NA
Filler_14	16	nobody	17	PRON	nsubj	NA
Filler_14	17	listened	11	VERB	conj	2
Filler_14	18	to	20	ADP	case	NA
Filler_14	19	his	20	PRON	nmod:poss	NA
Filler_14	20	complaints	17	NOUN	obl	0
Filler_14	21	.	11	PUNCT	punct	NA
Filler_44	1	The	2	DET	det	NA
Filler_44	2	prisoner	0	NOUN	root	0
Filler_44	3	who	6	PRON	obj	NA
Filler_44	4	the	5	DET	det	NA
Filler_44	5	guard	6	NOUN	nsubj	0
Filler_44	6	attacked	2	VERB	acl:relcl	1
Filler_44	7	tackled	6	VERB	xcomp	0
Filler_44	8	the	9	DET	det	NA
Filler_44	9	warden	7	NOUN	obj	0
Filler_44	10	although	12	SCONJ	mark	NA
Filler_44	11	he	12	PRON	nsubj	NA
Filler_44	12	had	7	VERB	advcl	1
Filler_44	13	no	14	DET	det	NA
Filler_44	14	intention	12	NOUN	obj	0
Filler_44	15	of	16	SCONJ	mark	NA
Filler_44	16	trying	14	VERB	acl	0
Filler_44	17	to	18	PART	mark	NA
Filler_44	18	escape	16	VERB	xcomp	0
Filler_44	19	.	2	PUNCT	punct	NA
Filler_52	1	Dinosaurs	2	PROPN	nsubj	0
Filler_52	2	ate	0	VERB	root	0
Filler_52	3	other	4	ADJ	amod	NA
Filler_52	4	reptiles	2	NOUN	obj	0
Filler_52	5	during	8	ADP	case	NA
Filler_52	6	the	8	DET	det	NA
Filler_52	7	stone	8	NOUN	compound	0
Filler_52	8	age	2	NOUN	obl	2
Filler_52	9	.	2	PUNCT	punct	NA
Filler_42	1	The	2	DET	det	NA
Filler_42	2	beggar	5	NOUN	nsubj	0
Filler_42	3	is	5	AUX	aux	NA
Filler_42	4	often	5	ADV	advmod	NA
Filler_42	5	scrounging	0	VERB	root	0
Filler_42	6	for	7	ADP	case	NA
Filler_42	7	cigarettes	5	NOUN	obl	0
Filler_42	8	.	5	PUNCT	punct	NA
Filler_38	1	During	3	ADP	case	NA
Filler_38	2	the	3	DET	det	NA
Filler_38	3	party	6	NOUN	obl	0
Filler_38	4	everybody	6	PRON	nsubj	NA
Filler_38	5	was	6	AUX	aux	NA
Filler_38	6	dancing	0	VERB	root	0
Filler_38	7	to	9	ADP	case	NA
Filler_38	8	rock	9	NOUN	compound	0
Filler_38	9	music	6	NOUN	obl	1
Filler_38	10	.	6	PUNCT	punct	NA
Filler_1	1	The	2	DET	det	NA
Filler_1	2	mathematician	6	NOUN	nsubj	0
Filler_1	3	at	5	ADP	case	NA
Filler_1	4	the	5	DET	det	NA
Filler_1	5	banquet	2	NOUN	nmod	0
Filler_1	6	baffled	0	VERB	root	1
Filler_1	7	the	8	DET	det	NA
Filler_1	8	philosopher	6	NOUN	obj	0
Filler_1	9	although	12	SCONJ	mark	NA
Filler_1	10	she	12	PRON	nsubj	NA
Filler_1	11	rarely	12	ADV	advmod	NA
Filler_1	12	needed	6	VERB	advcl	1
Filler_1	13	anyone	12	PRON	obj	NA
Filler_1	14	else's	15	NOUN	compound	0
Filler_1	15	help	13	NOUN	nmod	0
Filler_1	16	.	6	PUNCT	punct	NA
Filler_9	1	The	2	DET	det	NA
Filler_9	2	milkman	4	NOUN	nsubj	0
Filler_9	3	punctually	4	ADV	advmod	NA
Filler_9	4	delivers	0	VERB	root	0
Filler_9	5	the	6	DET	det	NA
Filler_9	6	milk	4	NOUN	obj	0
Filler_9	7	at	9	ADP	case	NA
Filler_9	8	the	9	DET	det	NA
Filler_9	9	door	4	NOUN	obl	1
Filler_9	10	every	11	DET	det	NA
Filler_9	11	day	4	NOUN	obl:tmod	2
Filler_9	12	.	4	PUNCT	punct	NA
Filler_32	1	The	2	DET	det	NA
Filler_32	2	students	3	NOUN	nsubj	0
Filler_32	3	studied	0	VERB	root	0
Filler_32	4	the	5	DET	det	NA
Filler_32	5	surgeon	3	NOUN	obj	0
Filler_32	6	whenever	8	SCONJ	mark	NA
Filler_32	7	he	8	PRON	nsubj	NA
Filler_32	8	performed	3	VERB	advcl	1
Filler_32	9	an	11	DET	det	NA
Filler_32	10	important	11	ADJ	amod	NA
Filler_32	11	operation	8	NOUN	obj	0
Filler_32	12	.	3	PUNCT	punct	NA
Filler_43	1	The	2	DET	det	NA
Filler_43	2	cartoonist	0	NOUN	root	0
Filler_43	3	who	6	PRON	obj	NA
Filler_43	4	the	5	DET	det	NA
Filler_43	5	readers	6	NOUN	nsubj	0
Filler_43	6	supported	2	VERB	acl:relcl	1
Filler_43	7	pressured	6	VERB	xcomp	0
Filler_43	8	the	9	DET	det	NA
Filler_43	9	dean	7	NOUN	obj	0
Filler_43	10	because	12	SCONJ	mark	NA
Filler_43	11	she	12	PRON	nsubj	NA
Filler_43	12	thought	7	VERB	advcl	1
Filler_43	13	that	17	SCONJ	mark	NA
Filler_43	14	censorship	17	NOUN	nsubj	0
Filler_43	15	was	17	AUX	cop	NA
Filler_43	16	never	17	ADV	advmod	NA
Filler_43	17	appropriate	12	ADJ	ccomp	NA
Filler_43	18	.	2	PUNCT	punct	NA
Filler_21	1	The	2	DET	det	NA
Filler_21	2	audience	8	NOUN	nsubj	0
Filler_21	3	who	7	PRON	nsubj	NA
Filler_21	4	was	7	AUX	cop	NA
Filler_21	5	at	7	ADP	case	NA
Filler_21	6	the	7	DET	det	NA
Filler_21	7	club	2	NOUN	acl:relcl	0
Filler_21	8	booed	0	VERB	root	1
Filler_21	9	the	10	DET	det	NA
Filler_21	10	singer	8	NOUN	obj	0
Filler_21	11	before	18	SCONJ	mark	NA
Filler_21	12	the	13	DET	det	NA
Filler_21	13	owner	18	NOUN	nsubj	0
Filler_21	14	of	16	ADP	case	NA
Filler_21	15	the	16	DET	det	NA
Filler_21	16	bar	13	NOUN	nmod	0
Filler_21	17	could	18	AUX	aux	NA
Filler_21	18	remove	8	VERB	advcl	4
Filler_21	19	him	18	PRON	obj	NA
Filler_21	20	from	22	ADP	case	NA
Filler_21	21	the	22	DET	det	NA
Filler_21	22	stage	18	NOUN	obl	0
Filler_21	23	.	8	PUNCT	punct	NA
Filler_49	1	The	2	DET	det	NA
Filler_49	2	environmentalist	9	NOUN	nsubj	0
Filler_49	3	who	9	PRON	obj	NA
Filler_49	4	the	5	DET	det	NA
Filler_49	5	demonstrators	9	NOUN	nsubj	0
Filler_49	6	at	8	ADP	case	NA
Filler_49	7	the	8	DET	det	NA
Filler_49	8	rally	5	NOUN	nmod	0
Filler_49	9	supported	0	VERB	root	3
Filler_49	10	calmed	9	VERB	xcomp	0
Filler_49	11	the	12	DET	det	NA
Filler_49	12	crowd	10	NOUN	obj	0
Filler_49	13	until	15	SCONJ	mark	NA
Filler_49	14	security	15	NOUN	nsubj	0
Filler_49	15	came	10	VERB	advcl	2
Filler_49	16	and	17	CCONJ	cc	NA
Filler_49	17	sent	15	VERB	conj	0
Filler_49	18	everyone	17	PRON	obj	NA
Filler_49	19	home	17	ADV	advmod	NA
Filler_49	20	.	9	PUNCT	punct	NA
Filler_6	1	The	2	DET	det	NA
Filler_6	2	firemen	6	NOUN	nsubj	0
Filler_6	3	at	5	ADP	case	NA
Filler_6	4	the	5	DET	det	NA
Filler_6	5	scene	2	NOUN	nmod	0
Filler_6	6	apprehended	0	VERB	root	1
Filler_6	7	the	8	DET	det	NA
Filler_6	8	arsonist	6	NOUN	obj	0
Filler_6	9	because	11	SCONJ	mark	NA
Filler_6	10	there	11	PRON	expl	NA
Filler_6	11	was	6	VERB	advcl	1
Filler_6	12	a	14	DET	det	NA
Filler_6	13	great	14	ADJ	amod	NA
Filler_6	14	deal	11	NOUN	nsubj	0
Filler_6	15	of	16	ADP	case	NA
Filler_6	16	evidence	14	NOUN	nmod	0
Filler_6	17	pointing	16	VERB	acl	0
Filler_6	18	to	20	ADP	case	NA
Filler_6	19	his	20	PRON	nmod:poss	NA
Filler_6	20	guilt	17	NOUN	obl	0
Filler_6	21	.	6	PUNCT	punct	NA
Filler_40	1	The	2	DET	det	NA
Filler_40	2	intern	3	NOUN	nsubj	0
Filler_40	3	comforted	0	VERB	root	0
Filler_40	4	the	5	DET	det	NA
Filler_40	5	patient	3	NOUN	obj	0
Filler_40	6	because	11	SCONJ	mark	NA
Filler_40	7	he	11	PRON	nsubj	NA
Filler_40	8	was	11	AUX	cop	NA
Filler_40	9	in	11	ADP	case	NA
Filler_40	10	great	11	ADJ	amod	NA
Filler_40	11	pain	3	NOUN	advcl	1
Filler_40	12	.	3	PUNCT	punct	NA
Filler_5	1	The	2	DET	det	NA
Filler_5	2	office-worker	3	NOUN	nsubj	0
Filler_5	3	worked	0	VERB	root	0
Filler_5	4	through	6	ADP	case	NA
Filler_5	5	the	6	DET	det	NA
Filler_5	6	stack	3	NOUN	obl	0
Filler_5	7	of	8	ADP	case	NA
Filler_5	8	files	6	NOUN	nmod	0
Filler_5	9	on	11	ADP	case	NA
Filler_5	10	his	11	PRON	nmod:poss	NA
Filler_5	11	desk	8	NOUN	nmod	0
Filler_5	12	quickly	3	ADV	advmod	NA
Filler_5	13	.	3	PUNCT	punct	NA
Filler_11	1	The	2	DET	det	NA
Filler_11	2	citizens	5	NOUN	nsubj	0
Filler_11	3	of	4	ADP	case	NA
Filler_11	4	France	2	PROPN	nmod	0
Filler_11	5	eat	0	VERB	root	1
Filler_11	6	oysters	5	NOUN	obj	0
Filler_11	7	.	5	PUNCT	punct	NA
Filler_33	1	The	2	DET	det	NA
Filler_33	2	locksmith	4	NOUN	nsubj	0
Filler_33	3	can	4	AUX	aux	NA
Filler_33	4	crack	0	VERB	root	0
Filler_33	5	the	6	DET	det	NA
Filler_33	6	safe	4	ADJ	obj	NA
Filler_33	7	easily	4	ADV	advmod	NA
Filler_33	8	.	4	PUNCT	punct	NA
Filler_29	1	The	2	DET	det	NA
Filler_29	2	janitor	11	NOUN	nsubj	0
Filler_29	3	who	11	PRON	obj	NA
Filler_29	4	the	5	DET	det	NA
Filler_29	5	doorman	11	NOUN	nsubj	0
Filler_29	6	who	7	PRON	nsubj	NA
Filler_29	7	was	5	AUX	acl:relcl	NA
Filler_29	8	at	10	ADP	case	NA
Filler_29	9	the	10	DET	det	NA
Filler_29	10	hotel	5	NOUN	acl:relcl	0
Filler_29	11	chatted	0	VERB	root	3
Filler_29	12	with	13	ADP	mark	NA
Filler_29	13	bothered	11	VERB	advcl	0
Filler_29	14	a	15	DET	det	NA
Filler_29	15	guest	13	NOUN	obj	0
Filler_29	16	but	19	CCONJ	cc	NA
Filler_29	17	the	18	DET	det	NA
Filler_29	18	manager	19	NOUN	nsubj	0
Filler_29	19	decided	11	VERB	conj	3
Filler_29	20	not	22	PART	advmod	NA
Filler_29	21	to	22	PART	mark	NA
Filler_29	22	fire	19	VERB	xcomp	0
Filler_29	23	him	22	PRON	obj	NA
Filler_29	24	for	25	ADP	case	NA
Filler_29	25	it	22	PRON	obl	NA
Filler_29	26	.	11	PUNCT	punct	NA
Filler_0	1	The	2	DET	det	NA
Filler_0	2	divorcee	4	NOUN	nsubj	0
Filler_0	3	has	4	AUX	aux	NA
Filler_0	4	come	0	VERB	root	0
Filler_0	5	to	6	PART	mark	NA
Filler_0	6	love	4	VERB	xcomp	0
Filler_0	7	her	8	PRON	nmod:poss	NA
Filler_0	8	life	6	NOUN	obj	0
Filler_0	9	ever	6	ADV	advmod	NA
Filler_0	10	since	13	SCONJ	mark	NA
Filler_0	11	she	13	PRON	nsubj:pass	NA
Filler_0	12	got	13	AUX	aux:pass	NA
Filler_0	13	divorced	6	VERB	advcl	1
Filler_0	14	.	4	PUNCT	punct	NA
Filler_50	1	The	2	DET	det	NA
Filler_50	2	producer	3	NOUN	nsubj	0
Filler_50	3	shoots	0	VERB	root	0
Filler_50	4	a	6	DET	det	NA
Filler_50	5	new	6	ADJ	amod	NA
Filler_50	6	movie	3	NOUN	obj	0
Filler_50	7	every	8	DET	det	NA
Filler_50	8	year	3	NOUN	obl:tmod	1
Filler_50	9	.	3	PUNCT	punct	NA
Filler_12	1	The	2	DET	det	NA
Filler_12	2	bully	3	NOUN	nsubj	0
Filler_12	3	punched	0	VERB	root	0
Filler_12	4	the	5	DET	det	NA
Filler_12	5	kid	3	NOUN	obj	0
Filler_12	6	after	10	SCONJ	mark	NA
