"deletion_rate"	"predictability_weight"	"condition"	"noun"	"Condition"	"HasRC"	"HasSC"	"compatible"	"EmbeddingBias"	"SurprisalReweighted"	"LogRT"	"rt"
"168"	0.5	1	"critical_compatible"	"news"	"SC_co"	FALSE	TRUE	TRUE	-3.06668200460218	5.89647338935574	6.86686482997552	1059.29411764706
"169"	0.5	1	"critical_compatible"	"notion"	"SC_co"	FALSE	TRUE	TRUE	-1.22565894230935	7.67067613636364	6.85640979630983	1014
"170"	0.5	1	"critical_compatible"	"opinion"	"SC_co"	FALSE	TRUE	TRUE	-1.18763147838701	7.04119318181818	6.86228434843531	1053
"171"	0.5	1	"critical_compatible"	"proof"	"SC_co"	FALSE	TRUE	TRUE	-2.85064690852377	6.56470899470899	6.98163315415679	1191.33333333333
"172"	0.5	1	"critical_compatible"	"realization"	"SC_co"	FALSE	TRUE	TRUE	-0.977268418388717	7.61397802197802	7.04306494588978	1174.84615384615
"173"	0.5	1	"critical_compatible"	"remark"	"SC_co"	FALSE	TRUE	TRUE	-3.27834197946862	6.61585347985348	7.06910835887232	1254.30769230769
"174"	0.5	1	"critical_compatible"	"report"	"SC_co"	FALSE	TRUE	TRUE	-4.52833936893058	6.28780612244898	6.98152068787088	1166.85714285714
"175"	0.5	1	"critical_compatible"	"sense"	"SC_co"	FALSE	TRUE	TRUE	-1.18238456128549	5.56417006802721	6.8850497001209	1033.85714285714
"176"	0.5	1	"critical_compatible"	"statement"	"SC_co"	FALSE	TRUE	TRUE	-2.13490985171733	6.43407359307359	6.91282700997925	1113.81818181818
"177"	0.5	1	"critical_compatible"	"story"	"SC_co"	FALSE	TRUE	TRUE	-4.49253905469054	5.84047619047619	6.76572289560933	909.333333333333
"178"	0.5	1	"critical_compatible"	"suggestion"	"SC_co"	FALSE	TRUE	TRUE	-1.69397575795232	8.81326984126984	6.78880317525163	941.555555555556
"179"	0.5	1	"critical_compatible"	"suspicion"	"SC_co"	FALSE	TRUE	TRUE	-1.44675780959405	6.58739795918367	6.92308175418022	1119.35714285714
"180"	0.5	1	"critical_compatible"	"truth"	"SC_co"	FALSE	TRUE	TRUE	-4.02569212914745	8.17191208791209	6.92104216003136	1082.46153846154
"181"	0.5	1	"critical_incompatible"	"admission"	"SC_in"	FALSE	TRUE	FALSE	-4.47385855010188	5.11018686868687	6.66450286908426	860.222222222222
"182"	0.5	1	"critical_incompatible"	"announcement"	"SC_in"	FALSE	TRUE	FALSE	-2.29349828960863	6.63495294117647	6.81865220774866	987.411764705882
"183"	0.5	1	"critical_incompatible"	"assertion"	"SC_in"	FALSE	TRUE	FALSE	-0.769280360774168	7.25456355765447	6.86386748917419	1001.63636363636
"184"	0.5	1	"critical_incompatible"	"assessment"	"SC_in"	FALSE	TRUE	FALSE	-3.82079821902807	6.83786349206349	6.92735200666368	1098.8
"185"	0.5	1	"critical_incompatible"	"assumption"	"SC_in"	FALSE	TRUE	FALSE	-0.576562057256959	6.42317619047619	6.73098399553596	902.8
"186"	0.5	1	"critical_incompatible"	"assurance"	"SC_in"	FALSE	TRUE	FALSE	-1.07983917416018	5.7721	6.93140532891177	1139.23076923077
"187"	0.5	1	"critical_incompatible"	"belief"	"SC_in"	FALSE	TRUE	FALSE	-0.455950591043695	4.95813945578231	6.65643803296648	789.857142857143
"188"	0.5	1	"critical_incompatible"	"complaint"	"SC_in"	FALSE	TRUE	FALSE	-3.95780800629851	6.76711428571429	6.7952529487277	935.9
"189"	0.5	1	"critical_incompatible"	"conclusion"	"SC_in"	FALSE	TRUE	FALSE	-1.7311988703202	4.91165367965368	6.78767057242039	961.909090909091
"190"	0.5	1	"critical_incompatible"	"confirmation"	"SC_in"	FALSE	TRUE	FALSE	-3.3360930439149	6.301625	6.79424036347042	988
"191"	0.5	1	"critical_incompatible"	"contention"	"SC_in"	FALSE	TRUE	FALSE	-0.650587566141149	7.39471929824561	6.88790787198942	1035.21052631579
"192"	0.5	1	"critical_incompatible"	"declaration"	"SC_in"	FALSE	TRUE	FALSE	-3.80214343753486	8.38880158730159	6.86588129842488	1002.5
"193"	0.5	1	"critical_incompatible"	"disclosure"	"SC_in"	FALSE	TRUE	FALSE	-3.4852804988727	8.12653571428571	6.87549551881561	1018.35714285714
"194"	0.5	1	"critical_incompatible"	"fact"	"SC_in"	FALSE	TRUE	FALSE	-0.372301529788876	6.82481468531468	6.91684055351753	1035.07692307692
"195"	0.5	1	"critical_incompatible"	"impression"	"SC_in"	FALSE	TRUE	FALSE	-0.787062301582269	5.87903571428571	6.93138166594197	1134.66666666667
"196"	0.5	1	"critical_incompatible"	"intuition"	"SC_in"	FALSE	TRUE	FALSE	-1.36636014621907	6.60043253968254	6.90954001317984	1036.58333333333
"197"	0.5	1	"critical_incompatible"	"message"	"SC_in"	FALSE	TRUE	FALSE	-2.63823425350908	7.72651136363636	6.75261580217469	881.083333333333
"198"	0.5	1	"critical_incompatible"	"news"	"SC_in"	FALSE	TRUE	FALSE	-3.06668200460218	7.76596258503401	6.76746321063293	905.071428571429
"199"	0.5	1	"critical_incompatible"	"notion"	"SC_in"	FALSE	TRUE	FALSE	-1.22565894230935	5.87780397727273	6.67232633428172	816.25
"200"	0.5	1	"critical_incompatible"	"opinion"	"SC_in"	FALSE	TRUE	FALSE	-1.18763147838701	6.16858636363636	7.07432932318769	1373.7
"201"	0.5	1	"critical_incompatible"	"proof"	"SC_in"	FALSE	TRUE	FALSE	-2.85064690852377	7.56819480519481	6.9376192797802	1147.18181818182
"202"	0.5	1	"critical_incompatible"	"realization"	"SC_in"	FALSE	TRUE	FALSE	-0.977268418388717	6.53042105263158	6.75983671307645	901.368421052632
"203"	0.5	1	"critical_incompatible"	"remark"	"SC_in"	FALSE	TRUE	FALSE	-3.27834197946862	6.04718452380952	6.87291961644679	1017.25
"204"	0.5	1	"critical_incompatible"	"report"	"SC_in"	FALSE	TRUE	FALSE	-4.52833936893058	8.01976923076923	7.01673007948498	1216.23076923077
"205"	0.5	1	"critical_incompatible"	"sense"	"SC_in"	FALSE	TRUE	FALSE	-1.18238456128549	5.80567669172932	6.78058154383365	935.421052631579
"206"	0.5	1	"critical_incompatible"	"statement"	"SC_in"	FALSE	TRUE	FALSE	-2.13490985171733	7.81684920634921	7.08323679246677	1274.16666666667
"207"	0.5	1	"critical_incompatible"	"story"	"SC_in"	FALSE	TRUE	FALSE	-4.49253905469054	7.63585034013605	7.15565817690722	1453.57142857143
"208"	0.5	1	"critical_incompatible"	"suggestion"	"SC_in"	FALSE	TRUE	FALSE	-1.69397575795232	7.33792142857143	7.10302932113561	1354.45
"209"	0.5	1	"critical_incompatible"	"suspicion"	"SC_in"	FALSE	TRUE	FALSE	-1.44675780959405	5.82225170068027	6.95156782976973	1095.5
"210"	0.5	1	"critical_incompatible"	"truth"	"SC_in"	FALSE	TRUE	FALSE	-4.02569212914745	7.29691111111111	6.89226062601415	1032.4
"211"	0.5	1	"critical_NoSC"	"admission"	"NoSC_ne"	FALSE	FALSE	FALSE	-4.47385855010188	5.54148376623377	6.89323173592371	1069.21428571429
"212"	0.5	1	"critical_NoSC"	"announcement"	"NoSC_ne"	FALSE	FALSE	FALSE	-2.29349828960863	7.5893175	6.91907574030485	1063.05
"213"	0.5	1	"critical_NoSC"	"assertion"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.769280360774168	7.60864177489178	6.98187702205342	1090.16666666667
"214"	0.5	1	"critical_NoSC"	"assessment"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.82079821902807	4.89188888888889	6.767701023604	905.555555555556
"215"	0.5	1	"critical_NoSC"	"assumption"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.576562057256959	7.59758201058201	7.18080930561883	1413.11111111111
"216"	0.5	1	"critical_NoSC"	"assurance"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.07983917416018	8.403375	7.19142937941942	1457.21428571429
"217"	0.5	1	"critical_NoSC"	"belief"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.455950591043695	8.56327380952381	7.10823272474479	1325.08333333333
"218"	0.5	1	"critical_NoSC"	"complaint"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.95780800629851	6.44487445887446	6.92131397605741	1076.54545454545
"219"	0.5	1	"critical_NoSC"	"conclusion"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.7311988703202	6.39936996336996	6.96866281778796	1206.76923076923
"220"	0.5	1	"critical_NoSC"	"confirmation"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.3360930439149	9.49996176470588	7.07983940289704	1307.64705882353
"221"	0.5	1	"critical_NoSC"	"contention"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.650587566141149	7.15017857142857	7.14866948665788	1329.5
"222"	0.5	1	"critical_NoSC"	"declaration"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.80214343753486	6.45354761904762	7.09339431829859	1277.42857142857
"223"	0.5	1	"critical_NoSC"	"disclosure"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.4852804988727	6.69891666666667	7.10241940357619	1312.88888888889
"224"	0.5	1	"critical_NoSC"	"fact"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.372301529788876	9.61611363636364	7.28888577834036	1571.5
"225"	0.5	1	"critical_NoSC"	"impression"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.787062301582269	7.23125	7.01900183793573	1171.25
"226"	0.5	1	"critical_NoSC"	"intuition"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.36636014621907	8.46949841269841	7.02431934071409	1249.66666666667
"227"	0.5	1	"critical_NoSC"	"message"	"NoSC_ne"	FALSE	FALSE	FALSE	-2.63823425350908	5.30906198347107	7.04243637738757	1264.27272727273
"228"	0.5	1	"critical_NoSC"	"news"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.06668200460218	5.24042424242424	6.91774708653861	1046.36363636364
"229"	0.5	1	"critical_NoSC"	"notion"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.22565894230935	11.126520661157	7.17255910590265	1339.72727272727
"230"	0.5	1	"critical_NoSC"	"opinion"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.18763147838701	6.90099393939394	7.02164396587187	1203.53333333333
"231"	0.5	1	"critical_NoSC"	"proof"	"NoSC_ne"	FALSE	FALSE	FALSE	-2.85064690852377	9.16982051282051	7.22992184332897	1534.53846153846
"232"	0.5	1	"critical_NoSC"	"realization"	"NoSC_ne"	FALSE	FALSE	FALSE	-0.977268418388717	8.60689841269841	7.13208462556486	1336.93333333333
"233"	0.5	1	"critical_NoSC"	"remark"	"NoSC_ne"	FALSE	FALSE	FALSE	-3.27834197946862	4.49184523809524	6.84122889176664	972.125
"234"	0.5	1	"critical_NoSC"	"report"	"NoSC_ne"	FALSE	FALSE	FALSE	-4.52833936893058	7.00127210884354	6.88133934194147	1027.21428571429
"235"	0.5	1	"critical_NoSC"	"sense"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.18238456128549	9.85673809523809	7.12963993477606	1403.83333333333
"236"	0.5	1	"critical_NoSC"	"statement"	"NoSC_ne"	FALSE	FALSE	FALSE	-2.13490985171733	6.76763988095238	6.98680764983486	1111.75
"237"	0.5	1	"critical_NoSC"	"story"	"NoSC_ne"	FALSE	FALSE	FALSE	-4.49253905469054	8.26458874458874	6.88045950614345	1033.45454545455
"238"	0.5	1	"critical_NoSC"	"suggestion"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.69397575795232	7.17387755102041	6.97774204702517	1151.07142857143
"239"	0.5	1	"critical_NoSC"	"suspicion"	"NoSC_ne"	FALSE	FALSE	FALSE	-1.44675780959405	6.83387012987013	7.1359125588259	1374.54545454545
"240"	0.5	1	"critical_NoSC"	"truth"	"NoSC_ne"	FALSE	FALSE	FALSE	-4.02569212914745	10.3060196078431	7.07357841468352	1243.47058823529
"241"	0.5	1	"critical_SCRC_compatible"	"admission"	"SCRC_co"	TRUE	TRUE	TRUE	-4.47385855010188	8.30489141414141	7.34521390369182	1739.72222222222
"242"	0.5	1	"critical_SCRC_compatible"	"announcement"	"SCRC_co"	TRUE	TRUE	TRUE	-2.29349828960863	8.5383	7.26583297197227	1572
"243"	0.5	1	"critical_SCRC_compatible"	"assertion"	"SCRC_co"	TRUE	TRUE	TRUE	-0.769280360774168	11.1081714285714	7.19988148894485	1445
"244"	0.5	1	"critical_SCRC_compatible"	"assessment"	"SCRC_co"	TRUE	TRUE	TRUE	-3.82079821902807	7.2404149659864	7.04693833413722	1322.42857142857
"245"	0.5	1	"critical_SCRC_compatible"	"assumption"	"SCRC_co"	TRUE	TRUE	TRUE	-0.576562057256959	9.40254945054945	7.22189304506812	1439.15384615385
"246"	0.5	1	"critical_SCRC_compatible"	"assurance"	"SCRC_co"	TRUE	TRUE	TRUE	-1.07983917416018	8.53338333333333	7.07217018677914	1293.16666666667
"247"	0.5	1	"critical_SCRC_compatible"	"belief"	"SCRC_co"	TRUE	TRUE	TRUE	-0.455950591043695	8.4767037037037	7.26895340422871	1550.33333333333
"248"	0.5	1	"critical_SCRC_compatible"	"complaint"	"SCRC_co"	TRUE	TRUE	TRUE	-3.95780800629851	8.93868864468864	7.45451033591014	1807.07692307692
"249"	0.5	1	"critical_SCRC_compatible"	"conclusion"	"SCRC_co"	TRUE	TRUE	TRUE	-1.7311988703202	8.78135	7.40144917708158	1772.55
"250"	0.5	1	"critical_SCRC_compatible"	"confirmation"	"SCRC_co"	TRUE	TRUE	TRUE	-3.3360930439149	8.35897857142857	7.6530544877413	2312.71428571429
"251"	0.5	1	"critical_SCRC_compatible"	"contention"	"SCRC_co"	TRUE	TRUE	TRUE	-0.650587566141149	8.76168367346939	7.36319550213085	1617.28571428571
"252"	0.5	1	"critical_SCRC_compatible"	"declaration"	"SCRC_co"	TRUE	TRUE	TRUE	-3.80214343753486	9.23149206349206	7.42879729608524	1766.88888888889
"253"	0.5	1	"critical_SCRC_compatible"	"disclosure"	"SCRC_co"	TRUE	TRUE	TRUE	-3.4852804988727	10.0857	7.20759248593818	1486
"254"	0.5	1	"critical_SCRC_compatible"	"fact"	"SCRC_co"	TRUE	TRUE	TRUE	-0.372301529788876	8.59849545454546	7.11295287622576	1316.5
"255"	0.5	1	"critical_SCRC_compatible"	"impression"	"SCRC_co"	TRUE	TRUE	TRUE	-0.787062301582269	7.84002197802198	7.22042933405603	1527.69230769231
"256"	0.5	1	"critical_SCRC_compatible"	"intuition"	"SCRC_co"	TRUE	TRUE	TRUE	-1.36636014621907	9.73754365079365	6.97425568886507	1154.25
"257"	0.5	1	"critical_SCRC_compatible"	"message"	"SCRC_co"	TRUE	TRUE	TRUE	-2.63823425350908	8.22586363636364	7.17643564559901	1411.15789473684
"258"	0.5	1	"critical_SCRC_compatible"	"news"	"SCRC_co"	TRUE	TRUE	TRUE	-3.06668200460218	6.99577210884354	7.25038478900484	1545.42857142857
"259"	0.5	1	"critical_SCRC_compatible"	"notion"	"SCRC_co"	TRUE	TRUE	TRUE	-1.22565894230935	9.61956363636364	7.16059910779164	1531.4
"260"	0.5	1	"critical_SCRC_compatible"	"opinion"	"SCRC_co"	TRUE	TRUE	TRUE	-1.18763147838701	9.67604195804196	7.16061460301901	1443.61538461538
"261"	0.5	1	"critical_SCRC_compatible"	"proof"	"SCRC_co"	TRUE	TRUE	TRUE	-2.85064690852377	10.1957650793651	7.09564624282116	1308.33333333333
"262"	0.5	1	"critical_SCRC_compatible"	"realization"	"SCRC_co"	TRUE	TRUE	TRUE	-0.977268418388717	7.98833333333333	7.18607346212765	1380.77777777778
"263"	0.5	1	"critical_SCRC_compatible"	"remark"	"SCRC_co"	TRUE	TRUE	TRUE	-3.27834197946862	10.0066507936508	7.34019926638444	1897.33333333333
"264"	0.5	1	"critical_SCRC_compatible"	"report"	"SCRC_co"	TRUE	TRUE	TRUE	-4.52833936893058	8.5917619047619	7.13876050697301	1459.91666666667
"265"	0.5	1	"critical_SCRC_compatible"	"sense"	"SCRC_co"	TRUE	TRUE	TRUE	-1.18238456128549	7.44864285714286	7.07032950203325	1283.91666666667
"266"	0.5	1	"critical_SCRC_compatible"	"statement"	"SCRC_co"	TRUE	TRUE	TRUE	-2.13490985171733	9.56402976190476	7.32096887173357	1659
"267"	0.5	1	"critical_SCRC_compatible"	"story"	"SCRC_co"	TRUE	TRUE	TRUE	-4.49253905469054	8.53457875457875	7.45787890937303	1830.69230769231
"268"	0.5	1	"critical_SCRC_compatible"	"suggestion"	"SCRC_co"	TRUE	TRUE	TRUE	-1.69397575795232	7.7661645021645	7.23629308054769	1530.72727272727
"269"	0.5	1	"critical_SCRC_compatible"	"suspicion"	"SCRC_co"	TRUE	TRUE	TRUE	-1.44675780959405	8.15727142857143	7.06142978593619	1278.5
"270"	0.5	1	"critical_SCRC_compatible"	"truth"	"SCRC_co"	TRUE	TRUE	TRUE	-4.02569212914745	9.09424675324675	7.24939165247352	1546.45454545455
"271"	0.5	1	"critical_SCRC_incompatible"	"admission"	"SCRC_in"	TRUE	TRUE	FALSE	-4.47385855010188	7.16839473684211	6.98907742811396	1153.52631578947
"272"	0.5	1	"critical_SCRC_incompatible"	"announcement"	"SCRC_in"	TRUE	TRUE	FALSE	-2.29349828960863	6.65538181818182	6.98781521246291	1170.09090909091
"273"	0.5	1	"critical_SCRC_incompatible"	"assertion"	"SCRC_in"	TRUE	TRUE	FALSE	-0.769280360774168	6.43093506493507	7.26314972114334	1637.72727272727
"274"	0.5	1	"critical_SCRC_incompatible"	"assessment"	"SCRC_in"	TRUE	TRUE	FALSE	-3.82079821902807	9.12282380952381	7.26696484528514	1568.5
"275"	0.5	1	"critical_SCRC_incompatible"	"assumption"	"SCRC_in"	TRUE	TRUE	FALSE	-0.576562057256959	8.10197619047619	6.9935042888056	1234.8125
"276"	0.5	1	"critical_SCRC_incompatible"	"assurance"	"SCRC_in"	TRUE	TRUE	FALSE	-1.07983917416018	8.555428125	7.20707041458551	1463.5625
"277"	0.5	1	"critical_SCRC_incompatible"	"belief"	"SCRC_in"	TRUE	TRUE	FALSE	-0.455950591043695	7.4540119047619	7.13597021934464	1333.4375
"278"	0.5	1	"critical_SCRC_incompatible"	"complaint"	"SCRC_in"	TRUE	TRUE	FALSE	-3.95780800629851	7.06838095238095	7.08328731794627	1376.16666666667
"279"	0.5	1	"critical_SCRC_incompatible"	"conclusion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.7311988703202	7.01929931972789	7.28441900419333	1643.85714285714
"280"	0.5	1	"critical_SCRC_incompatible"	"confirmation"	"SCRC_in"	TRUE	TRUE	FALSE	-3.3360930439149	7.85288125	7.18624020464703	1503.625
"281"	0.5	1	"critical_SCRC_incompatible"	"contention"	"SCRC_in"	TRUE	TRUE	FALSE	-0.650587566141149	8.33751428571428	7.43906284710383	1888
"282"	0.5	1	"critical_SCRC_incompatible"	"declaration"	"SCRC_in"	TRUE	TRUE	FALSE	-3.80214343753486	7.84881746031746	7.18479156447152	1580.91666666667
"283"	0.5	1	"critical_SCRC_incompatible"	"disclosure"	"SCRC_in"	TRUE	TRUE	FALSE	-3.4852804988727	8.94704444444444	7.46628177100779	1966.33333333333
"284"	0.5	1	"critical_SCRC_incompatible"	"fact"	"SCRC_in"	TRUE	TRUE	FALSE	-0.372301529788876	8.58071428571429	7.04636122260101	1214.95238095238
"285"	0.5	1	"critical_SCRC_incompatible"	"impression"	"SCRC_in"	TRUE	TRUE	FALSE	-0.787062301582269	7.61747936507937	7.02621611769887	1234.06666666667
"286"	0.5	1	"critical_SCRC_incompatible"	"intuition"	"SCRC_in"	TRUE	TRUE	FALSE	-1.36636014621907	8.42484126984127	7.45217545785858	1879.11111111111
"287"	0.5	1	"critical_SCRC_incompatible"	"message"	"SCRC_in"	TRUE	TRUE	FALSE	-2.63823425350908	9.34442045454546	7.09621266850152	1318.25
"288"	0.5	1	"critical_SCRC_incompatible"	"news"	"SCRC_in"	TRUE	TRUE	FALSE	-3.06668200460218	8.9066455026455	7.30774502622908	1602.33333333333
"289"	0.5	1	"critical_SCRC_incompatible"	"notion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.22565894230935	8.12622402597403	6.89506706660018	1088.5
"290"	0.5	1	"critical_SCRC_incompatible"	"opinion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.18763147838701	10.0723636363636	7.14284353137011	1356.375
"291"	0.5	1	"critical_SCRC_incompatible"	"proof"	"SCRC_in"	TRUE	TRUE	FALSE	-2.85064690852377	8.85123333333333	6.98719481757129	1155.1
"292"	0.5	1	"critical_SCRC_incompatible"	"realization"	"SCRC_in"	TRUE	TRUE	FALSE	-0.977268418388717	9.57730158730159	7.22280683254777	1459.83333333333
"293"	0.5	1	"critical_SCRC_incompatible"	"remark"	"SCRC_in"	TRUE	TRUE	FALSE	-3.27834197946862	9.00848917748918	7.20318973989966	1441.09090909091
"294"	0.5	1	"critical_SCRC_incompatible"	"report"	"SCRC_in"	TRUE	TRUE	FALSE	-4.52833936893058	10.6547724867725	7.23092408451695	1453.33333333333
"295"	0.5	1	"critical_SCRC_incompatible"	"sense"	"SCRC_in"	TRUE	TRUE	FALSE	-1.18238456128549	7.91469523809524	6.97629336423191	1228.5
"296"	0.5	1	"critical_SCRC_incompatible"	"statement"	"SCRC_in"	TRUE	TRUE	FALSE	-2.13490985171733	9.49372619047619	7.64883434615987	2338.75
"297"	0.5	1	"critical_SCRC_incompatible"	"story"	"SCRC_in"	TRUE	TRUE	FALSE	-4.49253905469054	7.99790793650794	7.10572630275596	1368.86666666667
"298"	0.5	1	"critical_SCRC_incompatible"	"suggestion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.69397575795232	7.15758503401361	7.0194616591284	1257.71428571429
"299"	0.5	1	"critical_SCRC_incompatible"	"suspicion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.44675780959405	6.10961904761905	6.86270627042838	1001.66666666667
"300"	0.5	1	"critical_SCRC_incompatible"	"truth"	"SCRC_in"	TRUE	TRUE	FALSE	-4.02569212914745	8.1988021978022	6.96295263517507	1128.69230769231
