"Estimate"	"Est.Error"	"l-95% CI"	"u-95% CI"	"Rhat"	"Bulk_ESS"	"Tail_ESS"
"Intercept"	7.04999480617394	0.0435275869278658	6.96596778883888	7.13590127846636	1.00689527918751	624.59480404561	1209.75998142223
"HasRC.C"	0.192792299587003	0.0316433219469707	0.130867906345345	0.254889521158805	1.00033736217099	3343.39673674965	2910.34509667557
"EmbeddingBias.C"	-0.0163095797609435	0.011260918699966	-0.0383456986182224	0.0064704108604391	1.00017184372958	2913.66042940052	2965.96515310004
"HasSC.C"	-0.0317659605936175	0.0439296728022222	-0.117866021526298	0.0564895455319114	1.00230506631314	2337.33474874914	2540.38903827458
"HasRC.C:EmbeddingBias.C"	-0.0155351438286862	0.0251249653200824	-0.0631626825557451	0.0343461407592126	1.0008843097734	3173.63786313806	3187.56584353404
"EmbeddingBias.C:HasSC.C"	-0.090440187446357	0.0308000667952253	-0.151474764367673	-0.0297997520125403	1.00105249687969	2657.37496193134	2666.48477454203
