"Estimate"	"Est.Error"	"l-95% CI"	"u-95% CI"	"Rhat"	"Bulk_ESS"	"Tail_ESS"
"Intercept"	7.0449640212488	0.0304539395016468	6.9849349574486	7.10471116144003	1.00151725073915	2053	4012
"HasRC.C"	0.292093733842214	0.0285848270019807	0.236119615371918	0.348841325464809	1.00087575921826	7806	9484
"compatible.C"	0.083572600072059	0.0259474805243087	0.0322182258346264	0.13407944641093	1.00019846222386	8709	10331
"EmbeddingBias.C"	-0.00933958567658006	0.00788730545892671	-0.0248879870831483	0.00606860667102443	1.00019421038952	10013	10830
"HasSC.C"	0.0112635230799105	0.0270078374374977	-0.0412243146523109	0.0640982684839061	1.00023568200662	8795	10661
"HasRC.C:compatible.C"	0.0799257696141641	0.0482198810567648	-0.0153293267204139	0.172875595636529	0.999971287192117	10921	11216
"HasRC.C:EmbeddingBias.C"	-0.0190375846433366	0.0214455556234615	-0.0606537679623233	0.02355756502929	1.00043543118506	8595	9923
"EmbeddingBias.C:HasSC.C"	-0.0632140406963931	0.0201503704376963	-0.103729705613638	-0.0240658490028546	1.00045744292314	8660	9589
"compatible.C:EmbeddingBias.C"	-0.0126318169008739	0.0185705759731448	-0.0494279875505425	0.02460026142066	1.00054417999066	9558	10464
